"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.743650669,       -3.82927522,      -3.659414699,      -3.147273525,      0.1525558877,      0.1011455516,                 0,                 0,                 0,     0.01460857541,      0.1503131049,      0.1044494709,                 0,      0.6630065424
          0,           0,           1,      -3.870699384,      -3.837624561,      -3.800229522,      -3.268962253,     0.08522410806,      0.0943786064,                 0,                 0,                 0,    0.004725492422,     0.08314496858,     0.09621530097,                 0,       1.107416769
          0,           0,           2,      -3.863659071,      -3.805291844,      -3.820877507,       -3.26271759,      0.0562108332,      0.0965455229,                 0,                 0,                 0,  -0.0002037487246,     0.05409132706,     0.09774878054,                 0,       1.717560787
          0,           0,           3,      -3.882827159,      -3.829983623,      -3.872294089,      -3.288240778,     0.04542813878,      0.1238658597,                 0,                 0,                 0,    0.004191043825,     0.04271520862,      0.1248273926,                 0,       2.726632942
          0,           0,           4,      -3.899914425,      -3.847659585,      -3.913465061,      -3.312017987,     0.03785986488,      0.1639824912,                 0,                 0,                 0,     0.01184527577,     0.03427359606,      0.1647693764,                 0,       4.331301545
          0,           0,           5,      -3.903029191,      -3.844166603,      -3.900501552,      -3.311759864,     0.03163915723,      0.2072026252,                 0,                 0,                 0,     0.01952898711,     0.02711152652,      0.2078435211,                 0,       6.548929976
          0,           0,           6,      -3.927657516,      -3.881707239,      -3.926219392,      -3.332797094,     0.02674006392,      0.2485711987,                 0,                 0,                 0,     0.02679176921,     0.02131114839,      0.2490953769,                 0,       9.295834125
          0,           0,           7,      -3.974322117,      -3.930734191,      -3.991793205,      -3.377181292,     0.02331534759,       0.284468854,                 0,                 0,                 0,     0.03336446327,     0.01710414382,      0.2849097798,                 0,       12.20092701
          0,           0,           8,      -4.023862494,      -3.961980962,      -4.052144884,      -3.427362583,     0.02150247161,      0.3130480752,                 0,                 0,                 0,     0.03918641588,     0.01466824683,      0.3134426522,                 0,       14.55870195
          0,           0,           9,      -4.065618073,      -3.988831182,      -4.088328849,      -3.471784206,     0.02109253528,      0.3337768874,                 0,                 0,                 0,     0.04427439496,      0.0138062114,      0.3341575888,                 0,       15.82440816
          0,           0,          10,      -4.106962096,       -4.03409306,      -4.128424528,      -3.516268823,     0.02154650905,      0.3468413172,                 0,                 0,                 0,     0.04826733949,     0.01397507811,      0.3472288129,                 0,       16.09733235
