"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 1.715839160081014e+01, 7.520234010090275e-01, 9.975335259148821e-01, 9.376180129697912e-01, 1.797761990524573e-02, 2.939035848512044e+00, 9.992892916313515e-01, 1.001760106974710e+00, 7.938388928554059e-01, -1.586402608590413e-03
1, 1.693840067757045e+01, 7.695680308978367e-01, 9.979760366024656e-01, 9.392842452201865e-01, 1.808575310781965e-02, 2.940676111133251e+00, 9.993960596155608e-01, 1.001422902916516e+00, 7.950320545527223e-01, -1.348081215266134e-03
2, 1.662381570461035e+01, 7.587407991186401e-01, 9.980311138679768e-01, 9.391381156937463e-01, 1.809713693357178e-02, 2.940785225369724e+00, 9.995043906397222e-01, 1.001476183208393e+00, 7.948435863679900e-01, -1.106270893477267e-03
3, 1.625376997785904e+01, 7.488699017435105e-01, 9.979703380115130e-01, 9.387387298396696e-01, 1.807059796746734e-02, 2.940514030048712e+00, 9.995356418140717e-01, 1.001568487301614e+00, 7.945170286430715e-01, -1.036513807875605e-03
4, 1.749436760244754e+01, 7.461061129354759e-01, 9.972742827399356e-01, 9.365973062709071e-01, 1.803819273879982e-02, 2.938063805421740e+00, 9.992378514347772e-01, 1.001968935456199e+00, 7.930994843664921e-01, -1.701224475943820e-03
5, 1.793738374925060e+01, 7.615618233814793e-01, 9.972678621806558e-01, 9.370103722438671e-01, 1.814530317736040e-02, 2.938157938941771e+00, 9.991183857908560e-01, 1.001855593346961e+00, 7.935008744337900e-01, -1.967888859696453e-03
6, 1.727506589892262e+01, 7.860040996832915e-01, 9.979597084635229e-01, 9.397031878025833e-01, 1.805574035602889e-02, 2.940744667371995e+00, 9.992630461169644e-01, 1.001306002278838e+00, 7.954454806431679e-01, -1.644986346061673e-03
7, 1.677929324408398e+01, 7.905892743255734e-01, 9.983878376929706e-01, 9.409893518295525e-01, 1.813398589930209e-02, 2.942244280164478e+00, 9.994536831505267e-01, 1.001067566548105e+00, 7.962883149950987e-01, -1.219457253288529e-03
8, 1.850827245991134e+01, 8.104321948220732e-01, 9.975846540696973e-01, 9.398857308613785e-01, 1.813142851183575e-02, 2.939784045970828e+00, 9.987429026658000e-01, 1.001161052940598e+00, 7.959579064855898e-01, -2.806020835267826e-03
9, 1.629753817261562e+01, 7.816465535898285e-01, 9.984260349197299e-01, 9.408636707314436e-01, 1.810453884557387e-02, 2.942313144762757e+00, 9.995356085455976e-01, 1.001111322809162e+00, 7.961336613154898e-01, -1.036588067862406e-03
10, 1.862327563423328e+01, 7.668406584821655e-01, 9.968432920792272e-01, 9.369558153128055e-01, 1.804003846349686e-02, 2.936999019125616e+00, 9.986010717691524e-01, 1.001763346058395e+00, 7.938274603166887e-01, -3.122607658142056e-03
11, 1.833815143738021e+01, 7.656992941115224e-01, 9.970664001033198e-01, 9.369415765616202e-01, 1.812810961114143e-02, 2.937596674496744e+00, 9.988842740319065e-01, 1.001823222534024e+00, 7.936154955336102e-01, -2.490459750208720e-03
12, 1.771865340970257e+01, 7.004268695305993e-01, 9.966191095467063e-01, 9.336669307233738e-01, 1.802839220055318e-02, 2.935513211221285e+00, 9.992018248722552e-01, 1.002591476824806e+00, 7.908929280202336e-01, -1.781640910144703e-03
13, 1.719129489154047e+01, 7.093960551516567e-01, 9.968546592049491e-01, 9.345702064403991e-01, 1.793704042725187e-02, 2.936389286802946e+00, 9.992556947800161e-01, 1.002408611479011e+00, 7.915414298513374e-01, -1.661395580321252e-03
14, 1.740245251360095e+01, 6.801774517626962e-01, 9.965367801633781e-01, 9.330089080217597e-01, 1.795878404056676e-02, 2.935114925961570e+00, 9.992750722689751e-01, 1.002747808370051e+00, 7.903382781590215e-01, -1.618142256752119e-03
15, 1.685273038152309e+01, 7.337193176137180e-01, 9.974417030645019e-01, 9.366181758160422e-01, 1.804764731099678e-02, 2.938520480467194e+00, 9.994421538417410e-01, 1.002005581650630e+00, 7.929696785624873e-01, -1.245192317542513e-03
16, 1.697265737268492e+01, 6.908037252021171e-01, 9.966982611019161e-01, 9.334228170185975e-01, 1.794204073491316e-02, 2.935660726105778e+00, 9.993668101972756e-01, 1.002677389135213e+00, 7.905881484059962e-01, -1.413370095367012e-03
17, 1.649810488198159e+01, 7.165233601718483e-01, 9.973921553251346e-01, 9.361706551733291e-01, 1.803208992522495e-02, 2.938266878876481e+00, 9.995001448525624e-01, 1.002113501210304e+00, 7.925873734699054e-01, -1.115748096958830e-03
18, 1.814326298995073e+01, 7.118982731457499e-01, 9.965276879100844e-01, 9.339158942250595e-01, 1.810156225457198e-02, 2.935333902445950e+00, 9.990201999292536e-01, 1.002501196955597e+00, 7.912131404364479e-01, -2.187053729344608e-03
19, 1.599261780554392e+01, 7.154214323612699e-01, 9.976015036274941e-01, 9.368009134562189e-01, 1.802649843349259e-02, 2.938999901854995e+00, 9.995936289740784e-01, 1.001996914939824e+00, 7.930003709208606e-01, -9.070781828606234e-04
20, 1.544312689309158e+01, 7.040213793213717e-01, 9.976838981526953e-01, 9.369367205582856e-01, 1.799328435272756e-02, 2.939258138054293e+00, 9.996606873826780e-01, 1.001981378303933e+00, 7.930553970442649e-01, -7.573942350937667e-04
21, 1.491379675657706e+01, 6.603375245252775e-01, 9.972743642937465e-01, 9.347595531430672e-01, 1.788486170601778e-02, 2.937570610984061e+00, 9.997313909365534e-01, 1.002463741905716e+00, 7.913459430252681e-01, -5.995738023361879e-04
22, 1.571678075468192e+01, 7.471952801079182e-01, 9.981520966038983e-01, 9.392440796708362e-01, 1.805579059366376e-02, 2.941139360476501e+00, 9.996278928494459e-01, 1.001478528423242e+00, 7.948352810992031e-01, -8.305963182011947e-04
23, 1.875783293029340e+01, 8.331069717498628e-01, 9.975244042180977e-01, 9.407503645617835e-01, 1.807627565744755e-02, 2.939854212889514e+00, 9.984346494540095e-01, 1.000912504227528e+00, 7.968360022803095e-01, -3.494086040157358e-03
24, 1.819117932446772e+01, 8.074016955050456e-01, 9.978455727120499e-01, 9.401790480282084e-01, 1.819694287895317e-02, 2.940566064555618e+00, 9.989910308346214e-01, 1.001147931256996e+00, 7.960043086911675e-01, -2.252163315577291e-03
25, 1.771843576736236e+01, 8.003397939254061e-01, 9.980081724744927e-01, 9.402822489911099e-01, 1.814645713790257e-02, 2.941031507250817e+00, 9.991675610122468e-01, 1.001161702448668e+00, 7.959556486577275e-01, -1.858122740520544e-03
26, 1.717238129982157e+01, 8.159379201174998e-01, 9.984821492019811e-01, 9.419692965616248e-01, 1.811573623561744e-02, 2.942762186443517e+00, 9.993081385469053e-01, 1.000827244979376e+00, 7.971373602369217e-01, -1.544333600657912e-03
