"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity_tr","Thermal_Conductivity_ve","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147677539848e-03,1.084881841962e-05,1.561058343214e-05,1.514348291209e-08,3.473610850051e-04,9.244609832764e+00,-4.708458622993e-10,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543001174927e-01,7.130282465369e-03,1.025990676135e-02,9.952909749700e-06,2.282997667789e-01,4.760038146973e+02,9.010073242188e+02,9.010001220703e+02,8.979964256287e+00,1.353442513619e-07,3.909064980689e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130422651768e-02,2.939664525911e-03,0.000000000000e+00,0.000000000000e+00,-5.989104509354e-02,5.077295936644e-03,0.000000000000e+00
1.147677656263e-03,1.084913765226e-05,1.561047974974e-05,1.509067537597e-08,3.473608521745e-04,9.244609832764e+00,7.855139472213e-08,0.000000000000e+00,3.455438671875e+04,4.552040100098e+01,7.543001770973e-01,7.130492012948e-03,1.025983784348e-02,9.918202522385e-06,2.282995879650e-01,4.760066223145e+02,9.010127563477e+02,9.010002441406e+02,8.979937553406e+00,2.354781827307e-07,3.909080987796e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130447238684e-02,2.939678495750e-03,0.000000000000e+00,0.000000000000e+00,-5.999999865890e-02,0.000000000000e+00,0.000000000000e+00
1.147678121924e-03,1.085001622414e-05,1.561019416840e-05,1.494634460641e-08,3.473601827864e-04,9.244609832764e+00,2.838416151008e-07,0.000000000000e+00,3.455438671875e+04,4.552045059204e+01,7.543003559113e-01,7.131068501621e-03,1.025964971632e-02,9.823341315496e-06,2.282991111279e-01,4.760143432617e+02,9.010276489258e+02,9.010005493164e+02,8.979864120483e+00,5.106871299176e-07,3.909125371138e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130515038967e-02,2.939716679975e-03,0.000000000000e+00,0.000000000000e+00,-5.835433676839e-02,0.000000000000e+00,0.000000000000e+00
1.147677539848e-03,1.084882478608e-05,1.561058161315e-05,1.514238867628e-08,3.473610850051e-04,9.244609832764e+00,2.102551377448e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543001174927e-01,7.130286656320e-03,1.025990489870e-02,9.952190339391e-06,2.282997667789e-01,4.760038757324e+02,9.010074462891e+02,9.010001220703e+02,8.979963302612e+00,1.375671274673e-07,3.909065344487e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130423024297e-02,2.939664758742e-03,0.000000000000e+00,0.000000000000e+00,-5.435146391392e-02,3.493629023433e-02,0.000000000000e+00
1.147677539848e-03,1.084880568669e-05,1.561058707011e-05,1.514552039339e-08,3.473611141089e-04,9.244609832764e+00,1.754498129003e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543001174927e-01,7.130274083465e-03,1.025990955532e-02,9.954249435395e-06,2.282997667789e-01,4.760036926270e+02,9.010071411133e+02,9.010001220703e+02,8.979965209961e+00,1.315961668524e-07,3.909064253094e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130421534181e-02,2.939663827419e-03,0.000000000000e+00,0.000000000000e+00,-5.587431415915e-02,3.009165637195e-02,0.000000000000e+00
1.147677539848e-03,1.084883115254e-05,1.561057797517e-05,1.514135128389e-08,3.473610850051e-04,9.244609832764e+00,1.616856195596e-07,0.000000000000e+00,3.455439062500e+04,4.552038574219e+01,7.543001174927e-01,7.130290847272e-03,1.025990396738e-02,9.951508218364e-06,2.282997667789e-01,4.760039062500e+02,9.010075683594e+02,9.010001220703e+02,8.979963302612e+00,1.394520410258e-07,3.909065344487e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130423396826e-02,2.939664991572e-03,0.000000000000e+00,0.000000000000e+00,-5.715603008866e-02,2.517771720886e-02,0.000000000000e+00
1.147678354755e-03,1.085061285266e-05,1.561000317452e-05,1.484898959347e-08,3.473597171251e-04,9.244609832764e+00,3.976877849254e-07,0.000000000000e+00,3.455438281250e+04,4.552048110962e+01,7.543004751205e-01,7.131459657103e-03,1.025952305645e-02,9.759353815753e-06,2.282987982035e-01,4.760195922852e+02,9.010377807617e+02,9.010007324219e+02,8.979814529419e+00,6.971771995268e-07,3.909155202564e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130560860038e-02,2.939742757007e-03,0.000000000000e+00,0.000000000000e+00,-5.720050632954e-02,0.000000000000e+00,0.000000000000e+00
1.147678005509e-03,1.084945506591e-05,1.561037970532e-05,1.503895674659e-08,3.473606484476e-04,9.244610786438e+00,1.328097823716e-06,0.000000000000e+00,3.455439062500e+04,4.552042388916e+01,7.543002367020e-01,7.130699232221e-03,1.025977078825e-02,9.884208338917e-06,2.282994240522e-01,4.760094909668e+02,9.010181884766e+02,9.010003662109e+02,8.979910850525e+00,3.374678101409e-07,3.909096994903e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130471825600e-02,2.939692232758e-03,0.000000000000e+00,0.000000000000e+00,-3.094151429832e-02,7.382453233004e-02,0.000000000000e+00
1.147677889094e-03,1.084937684936e-05,1.561040335218e-05,1.505173052863e-08,3.473607066553e-04,9.244610786438e+00,1.197555661747e-06,0.000000000000e+00,3.455439062500e+04,4.552042007446e+01,7.543002367020e-01,7.130648009479e-03,1.025978755206e-02,9.892604794004e-06,2.282994687557e-01,4.760087890625e+02,9.010168457031e+02,9.010003051758e+02,8.979917526245e+00,3.127454704099e-07,3.909092993126e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130465865135e-02,2.939688973129e-03,0.000000000000e+00,0.000000000000e+00,-3.427821770310e-02,6.999596208334e-02,0.000000000000e+00
1.147677889094e-03,1.084938139684e-05,1.561040335218e-05,1.505106617117e-08,3.473607066553e-04,9.244610786438e+00,1.176543719339e-06,0.000000000000e+00,3.455439062500e+04,4.552042007446e+01,7.543002367020e-01,7.130651269108e-03,1.025978662074e-02,9.892168236547e-06,2.282994687557e-01,4.760088195801e+02,9.010169067383e+02,9.010003051758e+02,8.979917526245e+00,3.138782176393e-07,3.909093356924e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130466237664e-02,2.939688973129e-03,0.000000000000e+00,0.000000000000e+00,-3.745947778225e-02,6.603732705116e-02,0.000000000000e+00
1.147677772678e-03,1.084927043848e-05,1.561043609399e-05,1.506883151592e-08,3.473607648630e-04,9.244609832764e+00,4.201055503472e-07,0.000000000000e+00,3.455438671875e+04,4.552040863037e+01,7.543001770973e-01,7.130579091609e-03,1.025980990380e-02,9.903845239023e-06,2.282995283604e-01,4.760077819824e+02,9.010150146484e+02,9.010003051758e+02,8.979926109314e+00,2.775288976409e-07,3.909087536158e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130457296968e-02,2.939684316516e-03,0.000000000000e+00,0.000000000000e+00,-5.259059742093e-02,3.969957679510e-02,0.000000000000e+00
1.147677539848e-03,1.084896121029e-05,1.561053613841e-05,1.511980940450e-08,3.473609976936e-04,9.244610786438e+00,4.340359964772e-07,0.000000000000e+00,3.455439062500e+04,4.552039337158e+01,7.543001174927e-01,7.130376063287e-03,1.025987602770e-02,9.937350114342e-06,2.282996922731e-01,4.760050659180e+02,9.010097656250e+02,9.010001831055e+02,8.979951858521e+00,1.808295451156e-07,3.909072256647e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130433455110e-02,2.939670812339e-03,0.000000000000e+00,0.000000000000e+00,-4.837860912085e-02,4.893845319748e-02,0.000000000000e+00
1.147677539848e-03,1.084892483050e-05,1.561054887134e-05,1.512582414875e-08,3.473610267974e-04,9.244609832764e+00,4.426054829310e-07,0.000000000000e+00,3.455439062500e+04,4.552038955688e+01,7.543001174927e-01,7.130352314562e-03,1.025988347828e-02,9.941302778316e-06,2.282997071743e-01,4.760047607422e+02,9.010091552734e+02,9.010001831055e+02,8.979954719543e+00,1.693814368764e-07,3.909070437658e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130430847406e-02,2.939669182524e-03,0.000000000000e+00,0.000000000000e+00,-5.059713870287e-02,4.437031224370e-02,0.000000000000e+00
1.147678005509e-03,1.084973246179e-05,1.561028875585e-05,1.499341273359e-08,3.473604156170e-04,9.244610786438e+00,1.197908886752e-06,0.000000000000e+00,3.455439062500e+04,4.552043914795e+01,7.543002963066e-01,7.130881771445e-03,1.025971118361e-02,9.854275958787e-06,2.282992750406e-01,4.760119018555e+02,9.010228271484e+02,9.010004272461e+02,8.979887962341e+00,4.234710502260e-07,3.909111183020e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130493059754e-02,2.939704339951e-03,0.000000000000e+00,0.000000000000e+00,-4.047266766429e-02,6.194934248924e-02,0.000000000000e+00
