"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147688715719e-03,1.085733492801e-05,1.560806231282e-05,1.382381764614e-08,3.473566903267e-04,9.244646072388e+00,3.337700763950e-05,0.000000000000e+00,3.455453515625e+04,4.552114105225e+01,7.543017864227e-01,7.135825697333e-03,1.025817263871e-02,9.085503734241e-06,2.282951474190e-01,4.761218872070e+02,9.012278442383e+02,9.010029296875e+02,8.978856086731e+00,4.340452960605e-06,3.909721272066e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.864598721266e-02,0.000000000000e+00
1.147958682850e-03,1.086014981411e-05,1.561187127663e-05,1.444827546493e-08,3.474375698715e-04,9.245753288269e+00,9.921952150762e-04,0.000000000000e+00,3.456042968750e+04,4.553195190430e+01,7.543016672134e-01,7.135996129364e-03,1.025826111436e-02,9.493684956396e-06,2.282945811749e-01,4.782025451660e+02,9.049532470703e+02,9.010039672852e+02,8.959320068359e+00,7.842514605727e-05,3.920809831470e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.817820996046e-02,0.000000000000e+00
1.147740287706e-03,1.085796702682e-05,1.560875534778e-05,1.392492343655e-08,3.473720571492e-04,9.244865417480e+00,2.228085650131e-04,0.000000000000e+00,3.455571093750e+04,4.552320480347e+01,7.543017864227e-01,7.135920692235e-03,1.025816705078e-02,9.151542144537e-06,2.282949835062e-01,4.765216674805e+02,9.019440307617e+02,9.010031127930e+02,8.975099563599e+00,1.857434108388e-05,3.911853855243e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.836813271046e-02,0.000000000000e+00
1.147714327089e-03,1.085761141439e-05,1.560841883474e-05,1.388189030394e-08,3.473643446341e-04,9.244784355164e+00,1.509317371529e-04,0.000000000000e+00,3.455528906250e+04,4.552216339111e+01,7.543017864227e-01,7.135848514736e-03,1.025817822665e-02,9.123467862082e-06,2.282950878143e-01,4.763162231445e+02,9.015755615234e+02,9.010029907227e+02,8.977058410645e+00,1.125930702983e-05,3.910756640835e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.024332553148e-03,8.423892408609e-02,0.000000000000e+00
1.149913063273e-03,1.087885721063e-05,1.564042395330e-05,1.941411476025e-08,3.480248851702e-04,9.254441261292e+00,8.518449030817e-03,0.000000000000e+00,3.460681640625e+04,4.561068725586e+01,7.543002367020e-01,7.136126048863e-03,1.025953609496e-02,1.273493671761e-05,2.282913923264e-01,4.930531005859e+02,9.314683227539e+02,9.010147094727e+02,8.824141502380e+00,6.071996758692e-04,3.999419277534e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.804910629988e-02,0.000000000000e+00
1.158203696832e-03,1.095811967389e-05,1.576519571245e-05,4.219473481726e-08,3.505166678224e-04,9.292021751404e+00,4.086928814650e-02,0.000000000000e+00,3.480558203125e+04,4.594992065430e+01,7.542913556099e-01,7.136580999941e-03,1.026723627001e-02,2.747972757788e-05,2.282773554325e-01,5.546038818359e+02,1.040233642578e+03,9.011005859375e+02,8.323945045471e+00,2.798804780468e-03,4.316536433180e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.796154707670e-02,0.000000000000e+00
1.179774291813e-03,1.116438033932e-05,1.609490209376e-05,1.008547059200e-07,3.570025437512e-04,9.392765998840e+00,1.274386346340e-01,0.000000000000e+00,3.534111718750e+04,4.684416198730e+01,7.542653083801e-01,7.137725595385e-03,1.028995681554e-02,6.447945634136e-05,2.282425165176e-01,7.123300170898e+02,1.311586303711e+03,9.014067993164e+02,7.356722354889e+00,8.414869196713e-03,5.076458182884e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.790104091167e-02,0.000000000000e+00
1.147686387412e-03,1.085711755877e-05,1.560808777867e-05,1.384891579193e-08,3.473561373539e-04,9.244637489319e+00,2.643891093612e-05,0.000000000000e+00,3.455449218750e+04,4.552103805542e+01,7.543017268181e-01,7.135697640479e-03,1.025820989162e-02,9.102017429541e-06,2.282952517271e-01,4.761036071777e+02,9.011949462891e+02,9.010028686523e+02,8.979028701782e+00,3.688858214446e-06,3.909623046638e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.127102300525e-03,8.366049081087e-02,0.000000000000e+00
1.147684291936e-03,1.085713574867e-05,1.560804776091e-05,1.383729664184e-08,3.473554970697e-04,9.244628906250e+00,1.694419552223e-05,0.000000000000e+00,3.455443750000e+04,4.552095794678e+01,7.543017268181e-01,7.135722320527e-03,1.025820150971e-02,9.094396773435e-06,2.282952368259e-01,4.760852050781e+02,9.011617431641e+02,9.010028686523e+02,8.979202270508e+00,3.033827397303e-06,3.909524457413e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.904946595430e-02,0.000000000000e+00
1.147708273493e-03,1.085737312678e-05,1.560839154990e-05,1.390440207416e-08,3.473626566119e-04,9.244737625122e+00,1.150786411017e-04,0.000000000000e+00,3.455504296875e+04,4.552191543579e+01,7.543017268181e-01,7.135729305446e-03,1.025821361691e-02,9.138310815615e-06,2.282951772213e-01,4.762761535645e+02,9.015043945312e+02,9.010029907227e+02,8.977414131165e+00,9.832700015977e-06,3.910544546670e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.752956219018e-03,8.018019795418e-02,0.000000000000e+00
