TITLE = "Visualization of the solution"
VARIABLES = "x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
ZONE NODES= 300, ELEMENTS= 1386, DATAPACKING=POINT, ZONETYPE=FEBRICK
8.521450e-01	1.476018e+00	-0.000000e+00	1.094957e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.213568e+00	0.000000e+00	8.854272e-01	1.132097e+00	0.000000e+00	4.856730e-01	5.088427e-08	5.275192e-05	8.453599e-06	4.089507e-05	-1.190287e+02	5.134349e+01	0.000000e+00	
9.006665e-01	1.476018e+00	1.943783e-02	8.956185e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.770752e+00	0.000000e+00	7.083010e-01	1.107192e+00	0.000000e+00	-1.698371e-02	5.003685e-08	9.229794e-06	2.166332e-05	-3.704961e-06	6.695352e+02	2.685835e+01	0.000000e+00	
1.144229e+00	1.501245e+00	-0.000000e+00	6.165738e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.180189e+00	0.000000e+00	4.720756e-01	1.071901e+00	0.000000e+00	-6.873546e-01	4.881973e-08	5.756439e-05	0.000000e+00	-6.708890e-06	3.825350e+02	4.244761e+01	0.000000e+00	
1.366140e+00	1.476018e+00	6.002565e-03	7.571522e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.525838e+00	0.000000e+00	6.103353e-01	1.128531e+00	0.000000e+00	-2.949952e-01	5.076349e-08	8.606404e-05	-2.353650e-05	-4.509658e-08	-3.416273e+02	4.624912e+01	0.000000e+00	
1.414661e+00	1.476018e+00	-0.000000e+00	8.418459e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.836044e+00	0.000000e+00	7.344177e-01	1.221346e+00	0.000000e+00	5.713145e-02	5.384688e-08	1.051928e-05	1.295136e-06	6.286980e-06	-1.155268e+03	1.814398e+01	0.000000e+00	
1.366140e+00	1.476018e+00	-6.002565e-03	8.895036e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.842845e+00	0.000000e+00	7.371381e-01	1.160190e+00	0.000000e+00	6.485138e-02	5.182908e-08	1.334627e-04	1.345332e-05	5.929046e-06	-7.016873e+02	6.022980e+01	0.000000e+00	
9.006665e-01	1.476018e+00	-1.943783e-02	1.053354e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.176677e+00	0.000000e+00	8.706709e-01	1.157198e+00	0.000000e+00	4.437968e-01	5.172900e-08	7.608818e-05	2.274882e-05	3.591822e-06	-4.988188e+02	5.145277e+01	0.000000e+00	
8.691818e-01	1.418956e+00	2.002226e-02	8.731860e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.752868e+00	0.000000e+00	7.011473e-01	1.124166e+00	0.000000e+00	-3.728481e-02	5.061543e-08	5.668815e-05	3.537383e-05	-4.799833e-07	-5.460199e+01	4.823584e+01	0.000000e+00	
8.192015e-01	1.418956e+00	-0.000000e+00	1.316108e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.753078e+00	0.000000e+00	1.101231e+00	1.171427e+00	0.000000e+00	1.098092e+00	5.220378e-08	6.960801e-05	7.068193e-05	4.771413e-05	-9.338090e+02	7.597778e+01	0.000000e+00	
1.348650e+00	1.418956e+00	6.183042e-03	7.575213e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.501711e+00	0.000000e+00	6.006845e-01	1.110145e+00	0.000000e+00	-3.223825e-01	5.013782e-08	8.738122e-05	1.618402e-05	-3.570186e-06	-5.677650e+01	5.179262e+01	0.000000e+00	
