"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         530,      -4.242134471,       -4.43825184,      -4.552464008,      -4.481654055,      -3.800771044,      -8.589722681
          0,           0,         531,      -4.208472311,      -4.432932698,      -4.530436137,      -4.465056514,      -3.765913114,       -8.57427599
          0,           0,         532,      -4.229143299,      -4.437402032,      -4.543619761,      -4.449832505,      -3.782443095,       -8.56243803
          0,           0,         533,      -4.246370643,      -4.433213736,      -4.536603787,      -4.444475776,      -3.797317824,      -8.551224085
          0,           0,         534,      -4.200368388,       -4.40615456,      -4.545475048,      -4.420441861,      -3.745424293,      -8.537777471
          0,           0,         535,       -4.19900693,      -4.373177995,      -4.531411539,      -4.382745119,       -3.74346464,      -8.516744105
          0,           0,         536,      -4.226497793,      -4.357552488,      -4.509134072,        -4.3090227,      -3.769770832,      -8.487614471
          0,           0,         537,      -4.173125383,      -4.299157388,      -4.507277899,      -4.207058639,      -3.718716872,      -8.466636775
          0,           0,         538,       -4.24870082,      -4.284071595,      -4.495205238,      -4.084872217,      -3.799745908,       -8.45209429
          0,           0,         539,      -4.285689865,      -4.226433813,      -4.496449695,      -4.158678512,      -3.849670116,      -8.444591172
          0,           0,         540,      -4.315129045,      -4.216257702,      -4.490944115,      -4.257346343,      -3.881728091,      -8.439578025
          0,           0,         541,      -4.330140659,      -4.207265107,      -4.490075008,      -4.379338009,       -3.89215844,      -8.430632912
          0,           0,         542,       -4.39436608,      -4.201133749,      -4.482008217,      -4.475987759,      -3.955299578,      -8.418422723
          0,           0,         543,      -4.431886934,      -4.186526764,      -4.483637496,      -4.533812476,      -3.999859773,      -8.406302251
          0,           0,         544,      -4.414191092,        -4.1593189,      -4.488700876,      -4.585433822,      -3.992347381,       -8.39755519
          0,           0,         545,      -4.461690779,      -4.137254677,      -4.497190658,      -4.615725225,      -4.063630492,      -8.399938298
          0,           0,         546,      -4.442223035,      -4.126067904,      -4.503614696,      -4.658220373,      -4.029204889,      -8.398790155
          0,           0,         547,      -4.415529317,      -4.116939933,      -4.506634237,      -4.665967258,      -3.988192994,      -8.398706465
          0,           0,         548,       -4.43457023,      -4.111808464,       -4.50759208,      -4.688065331,      -4.003875334,      -8.398710686
          0,           0,         549,       -4.42250498,      -4.108564934,      -4.513039529,      -4.695912796,      -3.984784323,      -8.396875298
          0,           0,         550,      -4.433865346,      -4.109927276,      -4.512126267,      -4.709198395,      -3.992260885,      -8.390728413
          0,           0,         551,      -4.407804866,      -4.114877124,      -4.515917733,      -4.719218341,      -3.958340738,      -8.384674511
          0,           0,         552,      -4.373942375,      -4.124393981,      -4.524345631,      -4.706450505,      -3.921242812,      -8.378887167
          0,           0,         553,      -4.351919106,      -4.140031469,      -4.536869127,      -4.663475042,      -3.897262641,      -8.374449141
          0,           0,         554,      -4.316453014,      -4.155080984,      -4.548547596,      -4.584723556,      -3.859179592,      -8.372261964
          0,           0,         555,      -4.229930653,      -4.163668499,      -4.535653302,      -4.494205905,       -3.77395124,      -8.392589055
          0,           0,         556,      -4.246071408,      -4.177090748,      -4.559510418,      -4.424824303,       -3.79062278,      -8.415734756
          0,           0,         557,      -4.054580746,      -4.200344745,      -4.557305052,      -4.379797546,      -3.596311024,      -8.428373389
          0,           0,         558,      -4.139224724,      -4.196478773,      -4.574990403,      -4.313206072,      -3.680852683,      -8.447369806
          0,           0,         559,      -4.215420774,      -4.208082366,      -4.565967889,      -4.310073681,      -3.760890385,       -8.47076965
          0,           0,         560,      -4.175287972,      -4.196995765,      -4.565103767,      -4.346307833,      -3.722324701,      -8.475968403
          0,           0,         561,      -4.109333334,       -4.21800913,      -4.588711946,      -4.346260798,      -3.658207386,      -8.492660988
          0,           0,         562,      -4.257742371,      -4.210965172,      -4.578784831,      -4.382485495,       -3.81396108,      -8.518347677
          0,           0,         563,      -4.273501606,      -4.241804715,      -4.607115373,      -4.420399426,      -3.836256207,      -8.567588543
          0,           0,         564,      -4.188418175,      -4.235878499,      -4.596595247,      -4.331918233,      -3.746470399,      -8.625256516
          0,           0,         565,      -4.128167659,      -4.224593668,      -4.614218392,      -4.110213562,      -3.681927997,       -8.64527326
          0,           0,         566,      -4.071879562,      -4.287811447,      -4.621658415,      -4.260957814,      -3.630152278,      -8.665633449
          0,           0,         567,      -4.175462449,      -4.334562609,      -4.646816677,      -4.439388787,      -3.731202397,      -8.659396656
          0,           0,         568,      -4.155361331,      -4.340569485,      -4.632537292,      -4.415304413,      -3.708823923,      -8.657289611
          0,           0,         569,      -4.309208819,      -4.391296231,      -4.602677594,      -4.519383388,      -3.871460712,      -8.640284368
          0,           0,         570,      -4.332634759,      -4.388500859,      -4.606057766,      -4.516745519,      -3.895509986,      -8.640110353
          0,           0,         571,      -4.364606538,      -4.398177964,       -4.59433735,      -4.420067172,      -3.931285906,      -8.633952014
          0,           0,         572,      -4.299306406,      -4.418314117,      -4.626854897,      -4.473407595,      -3.863051043,      -8.634617211
          0,           0,         573,       -4.50394064,       -4.43753163,      -4.624566155,      -4.555480697,      -4.073970277,      -8.617893145
          0,           0,         574,      -4.563599279,      -4.429605806,      -4.614713803,      -4.589584313,      -4.126675604,      -8.622914465
          0,           0,         575,      -4.501738046,      -4.419635378,      -4.608145807,      -4.586893844,      -4.056637905,       -8.63053062
          0,           0,         576,      -4.411956832,      -4.413335013,      -4.619274545,      -4.535491335,       -3.95868905,      -8.646425841
          0,           0,         577,      -4.334860281,      -4.410788902,      -4.637087698,       -4.61656003,       -3.87775114,      -8.659228782
          0,           0,         578,      -4.324799171,      -4.411749596,      -4.657651004,      -4.640783523,      -3.870904533,       -8.66766351
          0,           0,         579,      -4.297543204,      -4.419842838,      -4.703230189,       -4.66099802,      -3.839361896,      -8.676556533
          0,           0,         580,      -4.362031835,      -4.404503657,       -4.71841206,      -4.593933615,      -3.905494823,       -8.68877045
          0,           0,         581,      -4.372314863,      -4.418568727,       -4.78519118,      -4.568771212,      -3.912616754,      -8.696222153
          0,           0,         582,      -4.262342784,      -4.440527499,       -4.82306921,      -4.598211442,       -3.80325509,      -8.698936029
          0,           0,         583,      -4.311480919,      -4.479168873,      -4.873620914,      -4.620148271,      -3.849183735,      -8.704655962
          0,           0,         584,      -4.418934484,      -4.519296047,      -4.875456311,      -4.606343739,      -3.961574231,      -8.721905219
          0,           0,         585,      -4.541269949,      -4.544210823,      -4.873145505,      -4.623862278,      -4.096583904,      -8.744730404
          0,           0,         586,      -4.530441753,        -4.5328535,      -4.863100222,       -4.65411957,      -4.098520236,      -8.767763574
          0,           0,         587,        -4.5770763,      -4.502114516,      -4.860250877,      -4.675639449,      -4.148612676,      -8.791665229
          0,           0,         588,      -4.615854115,      -4.468859903,      -4.840617208,      -4.687560409,      -4.180836779,      -8.813952082
          0,           0,         589,      -4.678260547,      -4.474070605,      -4.818997428,      -4.694507465,      -4.248064809,      -8.833629467
          0,           0,         590,       -4.64374776,      -4.506870034,      -4.808640566,      -4.731509887,      -4.215345227,      -8.847826395
          0,           0,         591,      -4.594052062,      -4.533187881,      -4.808641874,       -4.74655951,      -4.158995902,      -8.865537363
          0,           0,         592,      -4.598927005,      -4.541454192,      -4.841287811,      -4.720539277,      -4.163100203,      -8.858185688
          0,           0,         593,      -4.448230756,      -4.531800615,      -4.857863887,      -4.632956467,      -4.002202273,      -8.845294667
          0,           0,         594,      -4.614773726,      -4.545041785,      -4.870311124,      -4.696052862,      -4.165860339,      -8.827526216
          0,           0,         595,      -4.621990056,      -4.541060915,      -4.848907248,      -4.647681788,      -4.168472808,      -8.839059174
          0,           0,         596,      -4.591607039,      -4.536954836,      -4.852968464,      -4.688364869,      -4.136560519,      -8.844046977
          0,           0,         597,      -4.667101995,      -4.534219607,       -4.84673885,      -4.727662552,      -4.218191069,      -8.844009415
          0,           0,         598,      -4.689864779,      -4.542866148,      -4.850260643,      -4.758194372,      -4.247598488,      -8.849851035
          0,           0,         599,      -4.720123598,      -4.553964756,      -4.853966844,      -4.812201021,      -4.266905289,      -8.854770706
          0,           0,         600,      -4.700246989,      -4.539518219,      -4.850491523,      -4.871071567,      -4.251257771,      -8.862098687
          0,           0,         601,      -4.693439594,      -4.535782389,      -4.858869454,      -4.869069848,      -4.248401348,      -8.871982424
          0,           0,         602,      -4.641665661,      -4.524477988,      -4.860387028,      -4.850600392,      -4.198418176,      -8.879837062
          0,           0,         603,      -4.612575391,      -4.516312541,      -4.865382465,      -4.821926702,        -4.1706718,      -8.891007982
          0,           0,         604,      -4.663384486,      -4.514139052,      -4.887500771,      -4.787303266,      -4.229557605,      -8.898544836
          0,           0,         605,      -4.753878757,       -4.51478154,      -4.894534317,      -4.813107534,      -4.314594321,      -8.894728209
          0,           0,         606,       -4.71100071,      -4.517825896,      -4.922508382,      -4.909499116,      -4.259122828,      -8.879957804
          0,           0,         607,      -4.673060809,      -4.523353362,      -4.964783494,      -4.592260197,      -4.217539273,      -8.859271982
          0,           0,         608,      -4.726532047,      -4.535163391,      -4.999378676,      -4.553372431,      -4.269068323,      -8.845956789
          0,           0,         609,      -4.796090914,      -4.552253597,      -5.025425333,      -4.592114625,       -4.33423242,      -8.830471831
          0,           0,         610,       -4.87966848,      -4.546388519,      -5.018866617,      -4.656376534,      -4.416016661,      -8.826653282
          0,           0,         611,      -4.806719967,      -4.540426735,       -5.00170744,      -4.710428361,      -4.347639004,      -8.808241531
          0,           0,         612,      -4.757527447,       -4.52191091,      -4.973800831,      -4.770462874,      -4.296030657,      -8.811143058
          0,           0,         613,       -4.75900916,      -4.513164085,      -4.970704803,      -4.805014984,      -4.301527305,      -8.808711785
          0,           0,         614,      -4.737751383,      -4.507491787,      -4.958652492,      -4.828793087,      -4.284470664,      -8.815766929
          0,           0,         615,       -4.73030801,       -4.50329792,      -4.968930906,      -4.781808777,      -4.279001587,      -8.828144559
          0,           0,         616,      -4.684891742,      -4.496568304,      -4.969009673,      -4.640997439,      -4.226134631,      -8.844653512
          0,           0,         617,      -4.687898752,      -4.509860351,      -4.967077157,      -4.581717472,      -4.230052385,      -8.866206348
          0,           0,         618,      -4.606103844,      -4.534439542,      -4.976594039,      -4.693020654,      -4.146123769,      -8.876696098
          0,           0,         619,      -4.631355537,      -4.538938466,      -4.996331155,       -4.78898564,      -4.167464482,       -8.88308664
          0,           0,         620,      -4.632815026,      -4.525770839,      -5.023206855,      -4.893467199,      -4.180544812,      -8.893953376
          0,           0,         621,       -4.57043489,       -4.53871305,      -5.037439294,      -4.828292381,      -4.111870021,      -8.899557617
          0,           0,         622,      -4.487427454,      -4.537923155,      -5.037379631,      -4.775356488,      -4.042663957,       -8.89645042
          0,           0,         623,      -4.581961628,      -4.587145028,      -5.009163492,      -4.523370761,      -4.129394605,      -8.870429815
          0,           0,         624,      -4.510444935,      -4.551344691,      -4.968209379,      -4.453270417,      -4.069524409,      -8.854080882
          0,           0,         625,      -4.564551546,      -4.543224872,      -4.926872044,      -4.395138336,      -4.117824522,       -8.82440484
          0,           0,         626,      -4.549797887,      -4.504274014,      -4.879541804,       -4.39104975,      -4.096690426,      -8.813542705
          0,           0,         627,      -4.524498958,      -4.496506248,      -4.885590978,      -4.580556949,      -4.054739465,       -8.80989308
          0,           0,         628,      -4.542160319,      -4.459578422,      -4.864105557,      -4.551153435,      -4.074729139,       -8.81333301
          0,           0,         629,      -4.480250191,      -4.451835714,      -4.853733813,      -4.547973351,      -4.023833839,      -8.822309722
          0,           0,         630,      -4.520358804,      -4.472260467,      -4.849452997,      -4.553328163,      -4.073675975,       -8.83964856
          0,           0,         631,       -4.61610344,       -4.51071603,       -4.85560647,      -4.610491008,      -4.182352754,      -8.850340829
          0,           0,         632,      -4.673020164,      -4.556440453,      -4.860669063,      -4.709897842,      -4.251809592,      -8.865733176
          0,           0,         633,      -4.503788683,      -4.580295077,      -4.873783226,      -4.722145991,        -4.0579625,      -8.889701107
          0,           0,         634,      -4.621029701,      -4.597041096,      -4.880234992,      -4.773429096,      -4.175677836,      -8.898994958
          0,           0,         635,      -4.572907747,      -4.601997909,      -4.876252738,      -4.776279091,      -4.128520737,      -8.889643229
          0,           0,         636,      -4.624112123,       -4.60651976,      -4.856263699,      -4.787037946,      -4.180300823,      -8.883033214
          0,           0,         637,       -4.70845726,      -4.599549113,      -4.840142674,      -4.761963531,      -4.267743633,      -8.877988042
          0,           0,         638,      -4.673445099,      -4.575274069,      -4.822903876,      -4.720256137,      -4.232321397,      -8.867288883
          0,           0,         639,        -4.5925456,      -4.535117098,      -4.814597021,      -4.697703276,      -4.153165137,      -8.858039142
          0,           0,         640,      -4.501244682,      -4.505567994,       -4.73759125,      -4.720594806,      -4.053106597,      -8.862605049
          0,           0,         641,      -4.329767798,      -4.468947752,      -4.749970051,      -4.663720609,      -3.876962461,      -8.864367259
          0,           0,         642,      -4.359080649,      -4.478617859,      -4.751360307,      -4.703689458,      -3.894861086,      -8.851924382
          0,           0,         643,      -4.236784482,      -4.477503935,      -4.737307224,      -4.552090868,      -3.771706336,      -8.827682855
          0,           0,         644,      -4.313523746,      -4.496439795,      -4.657924512,      -4.485810797,      -3.850796966,      -8.805354722
          0,           0,         645,      -4.212636202,      -4.533207178,      -4.646965445,      -4.456357578,      -3.753773077,      -8.769965457
          0,           0,         646,      -4.226789311,       -4.59116212,      -4.642601243,      -4.453953794,      -3.774233712,      -8.746263186
          0,           0,         647,      -4.384702906,      -4.585141986,      -4.655335778,      -4.494765673,      -3.940254038,      -8.741021245
          0,           0,         648,      -4.496582516,      -4.561390753,      -4.654527077,       -4.57618816,      -4.059281486,      -8.749512881
          0,           0,         649,      -4.446796443,      -4.518748058,      -4.670630165,      -4.649153964,       -4.00585952,      -8.768588326
          0,           0,         650,      -4.507550812,      -4.505468357,      -4.692715131,      -4.670455451,      -4.061707386,      -8.789514701
          0,           0,         651,      -4.552081274,      -4.484861684,      -4.732044922,      -4.705502589,       -4.10099632,      -8.812831245
          0,           0,         652,      -4.525137453,       -4.46874595,      -4.747759974,      -4.709164879,      -4.067150385,      -8.840052439
          0,           0,         653,      -4.551842196,       -4.48762144,      -4.761442675,       -4.68261085,      -4.086529906,      -8.859337133
          0,           0,         654,      -4.632244644,      -4.496879379,       -4.77728525,       -4.76275036,      -4.155209951,      -8.880138217
          0,           0,         655,      -4.668187117,       -4.53228226,      -4.791334961,      -4.730708817,      -4.196593858,      -8.897286747
          0,           0,         656,      -4.709309953,      -4.580951576,       -4.81550116,      -4.867968226,       -4.24414594,      -8.911366965
          0,           0,         657,      -4.763006207,      -4.657783592,      -4.846156048,      -4.863815996,      -4.307991159,      -8.921802374
          0,           0,         658,       -4.75989269,      -4.717285835,      -4.868862228,      -5.052069904,      -4.321026633,      -8.948801561
          0,           0,         659,      -4.773713991,      -4.723809159,      -4.873177409,      -5.086042011,       -4.33328516,      -8.962741518
          0,           0,         660,       -4.71870341,      -4.794216279,      -4.877287007,      -4.892401728,      -4.265708803,      -8.976477265
          0,           0,         661,      -4.745684769,      -4.802888896,      -4.885787752,      -5.072870593,      -4.295479007,      -8.998670109
          0,           0,         662,      -4.895271575,      -4.799786651,      -4.889126598,      -5.085692489,      -4.448758975,      -9.001996005
          0,           0,         663,      -4.917691914,      -4.820543821,      -4.900645545,      -5.156600726,      -4.458204384,      -9.000137103
          0,           0,         664,       -4.89500031,      -4.833148616,      -4.908106021,      -5.169391206,      -4.423878863,      -8.998661589
          0,           0,         665,      -4.857735348,      -4.836829997,      -4.909761132,      -5.140078987,      -4.378539425,      -8.998147903
          0,           0,         666,      -4.761397012,      -4.850571773,      -4.916926112,      -5.119557661,      -4.273053498,      -8.990865968
          0,           0,         667,       -4.62919664,      -4.859872926,      -4.920576215,        -4.9897163,      -4.143213634,      -8.966900677
          0,           0,         668,      -4.554653913,      -4.854938677,      -4.941494821,      -4.958820339,      -4.072589893,      -8.929256794
          0,           0,         669,      -4.535601574,       -4.83631505,      -4.948339836,      -4.884730005,      -4.055536506,      -8.888462382
          0,           0,         670,      -4.630769865,       -4.80971841,      -4.931564597,      -4.857958317,      -4.157850473,      -8.857794605
          0,           0,         671,      -4.722134134,      -4.734634726,      -4.928006652,      -4.879098984,      -4.253747891,      -8.851576429
          0,           0,         672,       -4.76731194,      -4.691941318,      -4.937415913,      -4.914742646,      -4.310388309,      -8.857412216
          0,           0,         673,      -4.757198701,      -4.673700604,      -4.955536289,      -4.936819688,      -4.321530373,      -8.875239187
          0,           0,         674,       -4.71077892,      -4.662469921,       -4.96951517,       -4.95356656,       -4.28463061,      -8.893052527
          0,           0,         675,      -4.780753031,      -4.663399816,      -4.978954642,      -4.977618492,      -4.366234008,      -8.905778379
          0,           0,         676,      -4.816598526,      -4.667878502,      -4.994505307,      -5.030612467,      -4.402542247,      -8.926198365
          0,           0,         677,      -4.838984375,      -4.664136801,      -5.018254831,      -5.056079546,      -4.428738098,      -8.955215112
          0,           0,         678,      -4.780291685,      -4.655618906,      -5.028339226,      -5.060495026,      -4.358903507,      -8.978039783
          0,           0,         679,      -4.741947529,      -4.663226567,      -5.037415662,      -5.034506667,       -4.31668864,      -8.987855547
          0,           0,         680,      -4.723687111,      -4.671371873,      -5.033444793,      -5.012743054,      -4.294720679,      -8.995487796
          0,           0,         681,      -4.787480289,      -4.690748324,      -4.996744524,      -5.035847017,      -4.358438329,      -9.005908023
          0,           0,         682,      -4.775762039,      -4.694288123,      -4.998449747,      -5.030063293,      -4.341862017,      -9.015340065
          0,           0,         683,       -4.81015609,      -4.708277133,      -5.011898454,      -4.983111968,      -4.374138608,      -9.028767609
          0,           0,         684,      -4.787136442,      -4.724767326,      -4.992563677,       -4.98168526,      -4.354895493,      -9.047413219
          0,           0,         685,      -4.734396454,      -4.727389601,      -4.989677394,      -4.989750668,      -4.295406061,       -9.05408638
          0,           0,         686,      -4.781628303,      -4.737742428,      -4.998394698,       -5.02290811,      -4.347975754,      -9.052739745
          0,           0,         687,      -4.888496549,      -4.752124167,      -5.014102274,       -5.02979656,       -4.44507563,      -9.067323844
          0,           0,         688,      -4.839445183,      -4.748792116,      -4.980447367,      -5.071133302,      -4.382229926,       -9.08516411
          0,           0,         689,      -4.775245877,      -4.763085979,      -4.991497993,      -5.055212858,      -4.318691864,      -9.102460914
          0,           0,         690,      -4.793509882,      -4.767088294,      -4.989154588,      -5.079046603,      -4.336708714,      -9.107424764
          0,           0,         691,      -4.870689778,      -4.770091414,      -5.016843784,      -5.048971859,      -4.421238685,      -9.112477095
          0,           0,         692,      -4.886652811,      -4.770780151,      -4.996389675,      -5.069960959,       -4.44188073,      -9.127612478
          0,           0,         693,      -4.943320423,      -4.770630984,      -5.038317926,      -5.109316583,      -4.506051394,      -9.132886221
          0,           0,         694,      -4.944424609,      -4.768481777,      -5.023149489,      -5.130504381,       -4.49482333,      -9.128297372
          0,           0,         695,       -4.86216778,      -4.770496118,      -5.020744946,      -5.081731425,      -4.409215172,      -9.127151968
          0,           0,         696,       -4.96141953,      -4.771792151,      -5.065908279,      -5.134972927,      -4.498381656,      -9.115208741
          0,           0,         697,      -4.952886261,      -4.794240282,      -5.105062951,        -5.1254631,      -4.485077419,      -9.113440572
          0,           0,         698,      -4.970583648,      -4.800154885,      -5.115703175,      -5.155989322,      -4.519749775,       -9.11342397
          0,           0,         699,      -4.954803246,      -4.802051397,      -5.140952241,      -5.220831621,      -4.518557878,      -9.118426181
          0,           0,         700,      -4.996859065,      -4.790487716,      -5.148977409,      -5.241256306,      -4.566758036,      -9.127133656
          0,           0,         701,      -5.003090241,      -4.779719964,       -5.11041476,      -5.255845693,       -4.56982015,      -9.120625708
          0,           0,         702,       -5.00693159,      -4.776886762,      -5.112872849,      -5.209439755,      -4.572522749,      -9.113090746
          0,           0,         703,      -5.001972352,      -4.754537644,      -5.125769648,      -5.173525772,      -4.559562561,       -9.10049315
          0,           0,         704,      -4.908016188,      -4.734166147,      -5.126555256,      -5.145769067,       -4.45288147,      -9.098691262
          0,           0,         705,      -4.924249146,      -4.709695186,      -5.129536225,      -5.158572747,      -4.464738801,      -9.104095115
          0,           0,         706,      -4.931012465,       -4.68891741,      -5.137445749,      -5.256345757,      -4.469961646,      -9.104922139
          0,           0,         707,      -4.917403269,      -4.683028997,      -5.156069403,      -5.319186495,      -4.455709932,      -9.091629306
          0,           0,         708,      -4.911721484,      -4.684777878,        -5.1715046,      -5.262907213,      -4.450440119,      -9.064677465
          0,           0,         709,      -4.883073094,      -4.679491813,       -5.14736345,      -5.077988656,      -4.424319622,      -9.040699002
          0,           0,         710,      -4.874471143,      -4.676533326,      -5.143051171,      -4.925803001,      -4.415845556,      -9.020046209
          0,           0,         711,      -4.926678733,       -4.66862269,      -5.201616443,      -5.055776486,       -4.46564095,      -8.998440811
          0,           0,         712,      -4.894619364,      -4.660293231,      -5.175071932,      -5.003844758,      -4.439407668,      -8.987860945
          0,           0,         713,      -4.819671675,       -4.63461924,      -5.193162729,      -5.029515087,      -4.373645243,      -8.991232548
          0,           0,         714,      -4.858704656,      -4.616620401,      -5.216446085,      -5.099841585,      -4.415869261,      -8.984811442
          0,           0,         715,      -4.833895042,      -4.592152554,      -5.251954449,      -5.210678301,      -4.390072487,      -8.974138935
          0,           0,         716,      -4.808677459,      -4.561059867,      -5.166557593,      -5.176699536,      -4.360813513,      -8.971301895
          0,           0,         717,      -4.767194717,      -4.544283594,      -5.151042238,      -5.062423343,      -4.316340688,      -8.964481427
          0,           0,         718,       -4.64983457,       -4.52280906,      -5.136320825,      -5.038487705,      -4.213891101,      -8.948250042
          0,           0,         719,      -4.685272047,      -4.530375901,      -5.093892969,      -5.075923758,      -4.239258153,      -8.937269359
          0,           0,         720,      -4.700478086,      -4.513073423,      -5.219750605,      -5.008778129,      -4.258544049,      -8.917778041
          0,           0,         721,      -4.712189661,      -4.487608867,      -5.203163162,      -5.055017328,       -4.27383762,      -8.911658658
          0,           0,         722,      -4.737834819,       -4.48104781,      -5.224122368,      -5.091263453,      -4.300009556,      -8.894457286
          0,           0,         723,      -4.743106028,      -4.451674383,      -5.243394782,       -5.09182632,       -4.31198857,      -8.878804567
          0,           0,         724,      -4.692251239,        -4.4317648,      -5.225050033,      -5.034351704,      -4.259652186,      -8.863549879
          0,           0,         725,      -4.736795577,      -4.419636053,       -5.20426663,      -5.030911001,      -4.310354587,      -8.844453992
          0,           0,         726,      -4.742425087,      -4.415872702,      -5.174140604,      -5.034210038,      -4.317597192,      -8.818929212
          0,           0,         727,      -4.684896305,      -4.408882977,        -5.1581219,      -4.935643043,      -4.256885905,      -8.783542588
          0,           0,         728,      -4.638241505,      -4.396268944,      -5.128999513,      -4.839182593,      -4.211845111,      -8.747283455
          0,           0,         729,      -4.675928123,      -4.391145218,      -5.095509643,      -4.813498286,      -4.256273422,      -8.701276749
          0,           0,         730,       -4.69356628,      -4.390219719,      -5.051334643,      -4.808957528,      -4.272785961,      -8.620567402
          0,           0,         731,      -4.681069542,      -4.386747051,       -5.00356428,      -4.814034269,      -4.251502597,      -8.577925126
          0,           0,         732,      -4.713394648,      -4.385046322,      -4.974722197,      -4.810444435,      -4.289142182,      -8.559679812
          0,           0,         733,      -4.695020999,      -4.375596288,      -4.926112018,      -4.891159974,      -4.261438601,      -8.552583142
          0,           0,         734,        -4.7009063,       -4.37352202,      -4.887515431,      -4.928837909,      -4.270290969,      -8.548199093
          0,           0,         735,      -4.664588391,      -4.369106899,      -4.881379206,      -4.977492927,      -4.234789377,      -8.539629911
          0,           0,         736,      -4.596110101,      -4.374067714,      -4.879877304,      -5.029356942,      -4.157839029,      -8.534234858
          0,           0,         737,      -4.616233847,       -4.39437281,      -4.872300767,      -4.994891637,      -4.179548874,      -8.530706099
          0,           0,         738,      -4.612459029,      -4.413497746,       -4.87748413,      -4.985696967,       -4.17267203,      -8.526182582
          0,           0,         739,      -4.564279472,      -4.431012269,       -4.88460308,      -4.975433721,      -4.119082703,      -8.525004086
          0,           0,         740,       -4.60898848,      -4.461615745,      -4.870126674,      -4.911990541,      -4.161855179,      -8.530472531
          0,           0,         741,      -4.691739982,      -4.496470966,      -4.867872139,      -4.910602961,      -4.242806898,      -8.535481575
          0,           0,         742,      -4.673229603,      -4.516507027,      -4.851838129,      -4.918979923,      -4.220678107,      -8.554202944
          0,           0,         743,      -4.620640766,      -4.517339245,      -4.814769714,      -4.895582484,      -4.171344142,      -8.571524958
          0,           0,         744,      -4.464016141,      -4.513009539,      -4.773433903,      -4.735534544,      -4.015358623,       -8.58236142
          0,           0,         745,      -4.539973866,      -4.556609491,      -4.825186612,      -4.814458449,      -4.092930515,      -8.589191165
          0,           0,         746,      -4.584724476,      -4.613696298,      -4.874738647,      -4.849338436,      -4.136640038,      -8.598906338
          0,           0,         747,      -4.634112643,      -4.637003167,      -4.911514227,      -4.884180547,       -4.18948652,      -8.609528374
          0,           0,         748,       -4.61935141,      -4.657911041,      -4.911368686,      -4.789721352,      -4.174825257,      -8.621059604
          0,           0,         749,      -4.773179361,      -4.699252114,       -4.93125912,      -4.847239423,      -4.322980119,      -8.633413079
          0,           0,         750,      -4.838399901,       -4.71400562,      -4.911427633,      -4.879745164,      -4.368765565,      -8.646861962
          0,           0,         751,      -4.831944711,      -4.727320151,      -4.913122654,      -4.913119714,      -4.367732775,      -8.656464655
          0,           0,         752,      -4.893118035,      -4.738980002,      -4.922481348,      -4.940199245,      -4.463635515,      -8.670034635
          0,           0,         753,      -4.864929941,       -4.74254708,      -4.938488414,      -4.993087263,      -4.449058255,      -8.684797498
          0,           0,         754,      -4.798660455,      -4.748172018,      -4.946038764,      -4.958664639,      -4.371469183,      -8.702422481
          0,           0,         755,      -4.690550779,      -4.760884476,      -4.954577057,      -4.899097963,      -4.249770882,      -8.719274737
          0,           0,         756,      -4.549724864,      -4.743764903,      -4.934723954,      -4.809217492,      -4.097381251,      -8.727502436
          0,           0,         757,      -4.582004126,       -4.73115177,      -4.846031525,      -4.725393477,      -4.128146722,      -8.731628957
          0,           0,         758,      -4.611578576,      -4.714065784,      -4.865347778,      -4.713694895,      -4.155018344,      -8.738100589
          0,           0,         759,      -4.727259122,      -4.708641597,      -4.873829732,      -4.674602608,       -4.28051975,      -8.749441629
          0,           0,         760,       -4.79450548,      -4.685337282,      -4.862131468,      -4.677639635,      -4.347240699,      -8.755283633
          0,           0,         761,      -4.758493118,      -4.655271015,      -4.848894603,      -4.721144001,      -4.306609017,      -8.760898089
          0,           0,         762,      -4.698892795,      -4.636425154,      -4.860457484,      -4.780972702,      -4.240846842,      -8.770510014
          0,           0,         763,      -4.611949105,      -4.630405078,      -4.852919872,      -4.796444843,      -4.153073559,      -8.790005679
          0,           0,         764,      -4.589954107,      -4.624346402,      -4.849454865,      -4.781476948,      -4.133181092,      -8.808961735
          0,           0,         765,      -4.600953972,      -4.660929958,      -4.840286095,      -4.690794301,      -4.140794618,      -8.827625728
          0,           0,         766,       -4.59962961,      -4.678215024,      -4.876247732,      -4.727170024,      -4.139142155,      -8.843914372
          0,           0,         767,      -4.641624047,      -4.664898922,      -4.898760201,      -4.823368223,      -4.187963901,      -8.862377796
          0,           0,         768,      -4.614631673,      -4.639265848,      -4.851136476,      -4.774487059,      -4.166658272,      -8.879003863
          0,           0,         769,      -4.422092241,      -4.607618967,      -4.851997204,      -4.638056345,      -3.971382351,      -8.898031775
          0,           0,         770,      -4.533539199,      -4.613526479,      -4.855959387,      -4.722507488,      -4.079798714,      -8.906360667
          0,           0,         771,      -4.636092293,      -4.606511798,      -4.888177128,      -4.728908462,      -4.186224431,      -8.904167432
          0,           0,         772,       -4.73413653,      -4.628775117,      -4.871624634,      -4.771147018,      -4.283190574,      -8.891209104
