"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147677423432e-03,1.084869745682e-05,1.561062163091e-05,1.516345449204e-08,3.473611723166e-04,9.244609832764e+00,1.043571806747e-08,0.000000000000e+00,3.455439062500e+04,4.552037811279e+01,7.543000578880e-01,7.130203302950e-03,1.025993283838e-02,9.966036486730e-06,2.282998263836e-01,4.760027465820e+02,9.010052490234e+02,9.010001220703e+02,8.979973793030e+00,9.750611695836e-08,3.909058796125e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.999999865890e-02,0.000000000000e+00,0.000000000000e+00
1.147677539848e-03,1.084896757675e-05,1.561053431942e-05,1.511869385240e-08,3.473609685898e-04,9.244609832764e+00,3.845661922242e-08,0.000000000000e+00,3.455438671875e+04,4.552038955688e+01,7.543001174927e-01,7.130380254239e-03,1.025987416506e-02,9.936617061612e-06,2.282996922731e-01,4.760051269531e+02,9.010098876953e+02,9.010001831055e+02,8.979951858521e+00,1.822830029141e-07,3.909072256647e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.989104509354e-02,5.077295936644e-03,0.000000000000e+00
1.147677423432e-03,1.084871746571e-05,1.561061617394e-05,1.516018244274e-08,3.473611723166e-04,9.244609832764e+00,4.272520115478e-08,0.000000000000e+00,3.455439062500e+04,4.552037811279e+01,7.543000578880e-01,7.130216341466e-03,1.025992818177e-02,9.963885531761e-06,2.282998263836e-01,4.760028991699e+02,9.010056152344e+02,9.010001220703e+02,8.979972839355e+00,1.037052896891e-07,3.909059887519e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.955864861608e-02,1.014483999461e-02,0.000000000000e+00
1.147677423432e-03,1.084873565560e-05,1.561060889799e-05,1.515710756905e-08,3.473611432128e-04,9.244609832764e+00,6.323304546640e-08,0.000000000000e+00,3.455439062500e+04,4.552037811279e+01,7.543000578880e-01,7.130228448659e-03,1.025992445648e-02,9.961864634533e-06,2.282998114824e-01,4.760030822754e+02,9.010059204102e+02,9.010001220703e+02,8.979970932007e+00,1.095257857742e-07,3.909060615115e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.899550020695e-02,1.519192568958e-02,0.000000000000e+00
1.147677539848e-03,1.084895484382e-05,1.561053795740e-05,1.512087166589e-08,3.473609976936e-04,9.244609832764e+00,1.131143960720e-07,0.000000000000e+00,3.455438671875e+04,4.552038955688e+01,7.543001174927e-01,7.130371872336e-03,1.025987695903e-02,9.938048606273e-06,2.282996922731e-01,4.760050048828e+02,9.010096435547e+02,9.010001831055e+02,8.979952812195e+00,1.781704952464e-07,3.909071892849e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.819588899612e-02,2.020695805550e-02,0.000000000000e+00
1.147677539848e-03,1.084881660063e-05,1.561058343214e-05,1.514374581291e-08,3.473610850051e-04,9.244609832764e+00,1.518418457636e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543001174927e-01,7.130281068385e-03,1.025990676135e-02,9.953082553693e-06,2.282997667789e-01,4.760037841797e+02,9.010073242188e+02,9.010001220703e+02,8.979964256287e+00,1.349202563006e-07,3.909064616892e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.715603008866e-02,2.517771720886e-02,0.000000000000e+00
1.147677889094e-03,1.084963241738e-05,1.561031785968e-05,1.500918322961e-08,3.473604738247e-04,9.244609832764e+00,1.288152020607e-07,0.000000000000e+00,3.455438671875e+04,4.552042770386e+01,7.543002367020e-01,7.130816578865e-03,1.025973167270e-02,9.864641469903e-06,2.282993197441e-01,4.760109558105e+02,9.010211181641e+02,9.010004272461e+02,8.979896545410e+00,3.905264520654e-07,3.909106089850e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.846324563026e-02,0.000000000000e+00,0.000000000000e+00
1.147677539848e-03,1.084896757675e-05,1.561053431942e-05,1.511879510474e-08,3.473609685898e-04,9.244609832764e+00,2.101994311943e-07,0.000000000000e+00,3.455439062500e+04,4.552039337158e+01,7.543001174927e-01,7.130380254239e-03,1.025987416506e-02,9.936683454725e-06,2.282996922731e-01,4.760051269531e+02,9.010098876953e+02,9.010001831055e+02,8.979951858521e+00,1.822329807055e-07,3.909072256647e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.587431415915e-02,3.009165637195e-02,0.000000000000e+00
1.147677656263e-03,1.084905761672e-05,1.561050521559e-05,1.510391989257e-08,3.473609103821e-04,9.244609832764e+00,2.932143559065e-07,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001174927e-01,7.130439393222e-03,1.025985553861e-02,9.926906386681e-06,2.282996326685e-01,4.760059204102e+02,9.010114135742e+02,9.010002441406e+02,8.979944229126e+00,2.106014846959e-07,3.909076986019e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.435146391392e-02,3.493629023433e-02,0.000000000000e+00
1.147677539848e-03,1.084895666281e-05,1.561053795740e-05,1.512059277786e-08,3.473609976936e-04,9.244609832764e+00,3.195998772298e-07,0.000000000000e+00,3.455439062500e+04,4.552038955688e+01,7.543001174927e-01,7.130373269320e-03,1.025987695903e-02,9.937864888343e-06,2.282996922731e-01,4.760050354004e+02,9.010097045898e+02,9.010001831055e+02,8.979952812195e+00,1.790932344647e-07,3.909071892849e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.259059742093e-02,3.969957679510e-02,0.000000000000e+00
