# t = 1.09123e-06
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
9.8416977668280350e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 3.3808709213192963e-04 1.7252639493016753e-04 1 3.9455743877264113e+03 4.5636019978124484e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.9362905518236141e+02 1.6749680371617791e+02 3.0253725065653164e+01 9.2110494022207627e+02 5.5169519141741446e+01 0.0000000000000000e+00 -4.0389627042958491e+04 -4.0389627042958491e+04 1.2955347988320584e-15
9.5219179541703690e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 3.0147253318340596e-04 1.6954049261739816e-04 1 3.7369459045061071e+03 4.3222943276829809e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.8270419240260628e+02 1.5156784106380184e+02 2.7718265044778576e+01 8.4647214280394974e+02 2.6081357487989848e+01 0.0000000000000000e+00 -2.5709992650541688e+04 -2.5709992650541688e+04 8.7546566788622417e-15
1.0205830356596186e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 3.9017808740437164e-04 1.5445445680977587e-04 1 4.5044997509908508e+03 5.2100764154171975e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.2093571589152356e+02 1.8306966267637605e+02 3.1651400309019149e+01 1.1005321714146401e+03 8.4817929574571195e+01 0.0000000000000000e+00 -8.0094753968024510e+04 -8.0094753968024510e+04 -2.2230100796576906e-14
1.0653069517898421e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 5.0430023520009817e-04 1.5810160388827406e-04 1 4.8942758290737647e+03 5.6609063108494020e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.4932046714212328e+02 2.1733742228416884e+02 3.6104415950094193e+01 1.2615613872719928e+03 -3.4225908520970378e+00 0.0000000000000000e+00 -1.3748342749746426e+05 -1.3748342749746426e+05 4.9225137816475475e-15
1.1226985084515377e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.4353089803381378e-04 1.5835999668604823e-04 1 5.4292942883973619e+03 6.2797290904758329e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.4964006527130221e+02 2.9540704077534753e+02 3.9755010784351761e+01 1.3737107523971367e+03 4.2159667294807939e+01 0.0000000000000000e+00 -4.1271230170137552e+05 -4.1271230170137552e+05 1.9826736455932432e-15
1.1892612061404659e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8772305574475029e-04 1.7718177776850818e-04 1 4.8054079828607901e+03 5.5581183665185607e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 5.2552182615291690e+02 2.7970077604076914e+02 3.8491359639981958e+01 1.1623828329872695e+03 3.1486360940191119e+01 0.0000000000000000e+00 -3.0430955931030703e+05 -3.0430955931030703e+05 6.8514417506966979e-16
1.2580187131354831e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8742708415559309e-04 1.7833430008555918e-04 1 5.0241526789754416e+03 5.8111268347671947e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.3431334863281813e+02 2.9925907378842908e+02 4.0775550343281225e+01 1.2313900381564320e+03 3.9361994866533010e+01 0.0000000000000000e+00 -3.4134085057469085e+05 -3.4134085057469085e+05 -4.3594339119614513e-16
1.3306673514270770e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 7.6554568167628602e-04 1.7980819132448354e-04 1 5.0933732058259284e+03 5.8911899392944264e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 6.0271185250423207e+02 3.4504703261759005e+02 4.3461754758615655e+01 1.3565981862528406e+03 6.4424045973728838e+01 0.0000000000000000e+00 -6.0310516537102184e+05 -6.0310516537102184e+05 6.5404019001890508e-14
1.4176405298929027e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 9.7391788764022644e-04 1.7791076591461112e-04 1 4.5418157854778819e+03 5.2532375658103030e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484567e-05 7.5136772101535212e+02 3.7952279993622841e+02 4.4543798658932829e+01 1.6308739256325639e+03 1.0336066082042802e+02 0.0000000000000000e+00 -1.4018317714301485e+06 -1.4018317714301597e+06 1.1115815241158895e-08
9.2226696876913199e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 2.9702399977468881e-04 1.7183825475101258e-04 1 3.6853200186628073e+03 4.2625818567925050e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.8060126810295753e+02 1.5066725755933894e+02 2.7197960046803939e+01 8.0476555897011428e+02 1.0743987622593995e+01 0.0000000000000000e+00 -2.2884195451654028e+04 -2.2884195451654028e+04 -6.6106775721352138e-15
