# t = 0.000559656
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
6.2745098039215699e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843140e-03 8.9261590267277141e-04 1 2.6714615678403725e+03 3.0899144585893091e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.2022560124664017e+02 4.7733490506745329e+02 4.4891510757632098e+01 1.0943600044678064e+02 -2.4287484719300355e+01 0.0000000000000000e+00 3.0781118143550034e+03 3.0781118143550034e+03 2.4475158684669393e-55
1.8823529411764709e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843140e-03 8.9261590267277152e-04 1 2.7187862995398364e+03 3.1446520503583146e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 3.2302638922950882e+02 4.9003972614079572e+02 4.6860636730442273e+01 1.1719562953823522e+02 -2.5895297055379533e+01 0.0000000000000000e+00 3.0969085419839462e+03 3.0969085419839462e+03 3.7558468045915691e-16
3.1372549019607846e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843129e-03 8.9261590267277131e-04 1 2.7679607325883076e+03 3.2015290773380577e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.2596867261741664e+02 5.0344728316018512e+02 4.9022451696147570e+01 1.2600665006692523e+02 -2.7713510820897419e+01 0.0000000000000000e+00 3.0589007590764659e+03 3.0589007590764659e+03 2.3812562274197194e-14
4.3921568627450979e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843142e-03 8.9261590267277174e-04 1 2.8178048611121712e+03 3.2591806996768273e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.2906780975197177e+02 5.1738582663828765e+02 5.1357611301883125e+01 1.3588384674268454e+02 -2.9727729879932149e+01 0.0000000000000000e+00 2.9836518705869767e+03 2.9836518705869767e+03 -8.4030998229307108e-16
5.6470588235294130e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843151e-03 8.9261590267277272e-04 1 2.8687285636504621e+03 3.3180809985440006e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.3234507490014641e+02 5.3198197530565062e+02 5.3886440373538576e+01 1.4697946982936162e+02 -3.1963311160006644e+01 0.0000000000000000e+00 2.8665217964471512e+03 2.8665217964471512e+03 1.0939697865021580e-43
6.9019607843137272e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843133e-03 8.9261590267277131e-04 1 2.9206835537194061e+03 3.3781741239486358e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 3.3582232454128240e+02 5.4728340750322866e+02 5.6617268076801018e+01 1.5941584559210114e+02 -3.4435485749157841e+01 0.0000000000000000e+00 2.6944966423900341e+03 2.6944966423900341e+03 -5.3105597924910445e-15
8.1568627450980397e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843125e-03 8.9261590267277131e-04 1 2.9735091997788963e+03 3.4392742833177607e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 3.3952220669373247e+02 5.6332066616941108e+02 5.9553344362815011e+01 1.7330242379008445e+02 -3.7156843377185162e+01 0.0000000000000000e+00 2.4470096573453266e+03 2.4470096573453266e+03 -1.2024729355547982e-15
9.4117647058823521e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843142e-03 8.9261590267277131e-04 1 3.0276724385952266e+03 3.5019215535451592e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.4347834032104237e+02 5.8026510694687249e+02 6.2708321515002289e+01 1.8877935496917439e+02 -4.0152899749848615e+01 0.0000000000000000e+00 2.0981172665018316e+03 2.0981172665018316e+03 -3.3142191638539774e-15
1.0666666666666665e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843107e-03 8.9261590267277033e-04 1 3.0835230853142507e+03 3.5665205441861463e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 3.4772500744429021e+02 5.9827567039758412e+02 6.6091824241580014e+01 2.0597769517533797e+02 -4.3439180570819346e+01 0.0000000000000000e+00 1.6250319160087183e+03 1.6250319160087183e+03 -9.0912893970530053e-15
1.1921568627450981e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843194e-03 8.9261590267277131e-04 1 3.1414334828010701e+03 3.6335019212163353e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.5229867829107883e+02 6.1752862677728922e+02 6.9712476254336636e+01 2.2502527469108975e+02 -4.7027832541303844e+01 0.0000000000000000e+00 9.9207628926549137e+02 9.9207628926549137e+02 7.7218851389926599e-15
