"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
1952, -9.785173286017601e-01, 2.390792931849158e+00, 5.256966830774358e-04, 8.947362142918876e-02, 1.994646177312442e-03, 1.163173068085130e+02, 4.347972543156052e+01, 2.881256360136022e+02, 5.002969723995551e-01, -1.656493289917887e-03, 1.789180070124478e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1953, -7.862817047224260e-01, 2.884000109565144e+00, 5.255410819622503e-04, 8.954955087901167e-02, 1.883365334116285e-03, 1.162868073933862e+02, 4.346161468362649e+01, 2.880908942367747e+02, 5.008863064346153e-01, -4.035992857479056e-03, 1.789012433247172e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1954, -8.363975762946315e-01, 1.391844811977385e+00, 5.260432855201946e-04, 8.929646597860962e-02, 2.381922437936583e-03, 1.163858040513104e+02, 4.352052854287713e+01, 2.882060045798960e+02, 4.989613221134851e-01, 3.704466184899622e-03, 1.789567829273523e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1955, -6.138536667622690e-01, 1.269942091351699e+00, 5.259084225327141e-04, 8.935952551678156e-02, 2.605662107541506e-03, 1.163577814195816e+02, 4.350383274907068e+01, 2.881693186854929e+02, 4.995081368818364e-01, 1.510871845934288e-03, 1.789390835039252e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1956, -2.674649885879034e-01, 2.882036721403179e+00, 5.252450770780350e-04, 8.967930975749044e-02, 1.842299544987165e-03, 1.162297534853126e+02, 4.342827528230981e+01, 2.880321304714504e+02, 5.019408878315790e-01, -8.416324984275135e-03, 1.788728862757529e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1957, 1.004963119261977e-01, 3.224772703838681e+00, 5.252442826300628e-04, 8.968173565837717e-02, 1.712885916438748e-03, 1.162273776408006e+02, 4.342732982142580e+01, 2.880262954785841e+02, 5.019459521863193e-01, -8.540545351807463e-03, 1.788700703891898e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1958, 5.354998187669182e-01, 3.551739504352831e+00, 5.252466145620025e-04, 8.967719353442714e-02, 1.627902739872183e-03, 1.162266148178700e+02, 4.342745660445242e+01, 2.880258575999543e+02, 5.019098358886519e-01, -8.523887831194723e-03, 1.788698590739351e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1959, 1.078118170153610e+00, 3.890027083444637e+00, 5.252848963417914e-04, 8.963942007531475e-02, 1.501357507467491e-03, 1.162324547438753e+02, 4.343274553371064e+01, 2.880399422597270e+02, 5.016373076893300e-01, -7.828996326513786e-03, 1.788766560934136e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1960, -3.328908685869356e-01, 9.694830115051878e-02, 5.334426220409869e-04, 8.538702494083585e-02, 2.816344022261126e-03, 1.177839541129085e+02, 4.437706396910194e+01, 2.898018796323341e+02, 4.692894925920068e-01, 1.162412693984318e-01, 1.797256802963073e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1961, -3.952542283177925e-01, 1.631227777819579e-01, 5.316732123969130e-04, 8.629064514819790e-02, 3.009837076842885e-03, 1.174466464898258e+02, 4.417425379031229e+01, 2.894374929180777e+02, 4.761641829363101e-01, 8.959484184697930e-02, 1.795502975738528e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1962, -4.653837017930683e-01, 2.310964417289294e-01, 5.304489259849832e-04, 8.698456561797223e-02, 3.011284034217707e-03, 1.172171100401894e+02, 4.403062841597232e+01, 2.891622895301320e+02, 4.813256830706827e-01, 7.072447175638420e-02, 1.794177691485706e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1963, -5.378537134294358e-01, 3.157972045767525e-01, 5.293575654590847e-04, 8.754110287869001e-02, 2.933659698453136e-03, 1.170104515982509e+02, 4.390555349082837e+01, 2.889353488404006e+02, 4.855762466859375e-01, 5.429137184373972e-02, 1.793084366918349e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1964, -6.292453766402373e-01, 4.144318739104413e-01, 5.285694599651803e-04, 8.795863526703553e-02, 2.789557498348767e-03, 1.168597726592946e+02, 4.381354560700729e+01, 2.887597642518842e+02, 4.887396002847083e-01, 4.220281975512092e-02, 1.792238175374073e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1965, -5.685672753225069e-01, 5.352727393967649e-01, 5.280022663500554e-04, 8.823429307523419e-02, 3.108334678698918e-03, 1.167512075078015e+02, 4.374786226046900e+01, 2.886365964120748e+02, 4.909603269628501e-01, 3.357294454217667e-02, 1.791644447164929e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1966, -1.060772814057852e-01, 6.833594802659006e-03, 5.468713067302453e-04, 7.627889100758206e-02, 2.598321565647062e-03, 1.202703477029990e+02, 4.597775834386150e+01, 2.928822155960447e+02, 4.067950886936458e-01, 3.265501747186483e-01, 1.812040477547520e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1967, -1.390658740914511e-01, 1.437825039756219e-02, 5.436097566074145e-04, 7.928769681026628e-02, 2.780359122889357e-03, 1.196943277955661e+02, 4.556200032575112e+01, 2.919751467272396e+02, 4.260530004944616e-01, 2.719253724792884e-01, 1.807694943843143e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1968, -1.729892273300928e-01, 2.673385606989567e-02, 5.403761511625355e-04, 8.110216006834230e-02, 2.894766632902862e-03, 1.190783223527132e+02, 4.519378982044076e+01, 2.913485983761911e+02, 4.388917333084130e-01, 2.235476499606739e-01, 1.804689504957216e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1969, -2.144783196417142e-01, 4.599016348267229e-02, 5.376110232185925e-04, 8.276941660684059e-02, 3.001981301328319e-03, 1.185583919565004e+02, 4.487140456402332e+01, 2.907581148283078e+02, 4.506842920492655e-01, 1.811907257172727e-01, 1.801854207171806e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1970, -2.666925044182118e-01, 6.981739694377570e-02, 5.353720092074586e-04, 8.421417114204267e-02, 3.014560077198698e-03, 1.181435888068103e+02, 4.460465798804779e+01, 2.902384177030377e+02, 4.608730286787477e-01, 1.461439477214691e-01, 1.799356503643728e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1971, -8.696474365239383e-02, 2.191724905925478e-02, 5.495354903541701e-04, 7.480395542862905e-02, 4.847363119062102e-03, 1.207875517776053e+02, 4.626997402138975e+01, 2.933147179047145e+02, 3.973040300397778e-01, 3.649432372716434e-01, 1.814110195583056e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1972, -4.991276650482418e-01, 6.572796909709518e-01, 5.273396670061089e-04, 8.856952944179328e-02, 3.335810471511501e-03, 1.166239750097840e+02, 4.367022407771956e+01, 2.884863872698885e+02, 4.936171014097156e-01, 2.337237066464427e-02, 1.790920201918059e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1973, -1.990944964567486e-02, 6.649446906750961e-03, 5.741752422663687e-04, 4.957810153496583e-02, 1.010325775355294e-02, 1.253148377467762e+02, 4.923419899426227e+01, 2.987120618999889e+02, 2.543347611396644e-01, 7.544010369601748e-01, 1.839815692174261e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1974, -2.907576611749308e-02, 8.266745271626673e-03, 5.696582217161694e-04, 5.709723411120450e-02, 8.481420099154783e-03, 1.245326098563869e+02, 4.864320964436454e+01, 2.974665927191027e+02, 2.930704611720297e-01, 6.767532828399867e-01, 1.833904122852451e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1975, -4.092859544884686e-02, 8.751714532808163e-03, 5.627945966181433e-04, 6.311319244619462e-02, 6.510985906809610e-03, 1.232295981270878e+02, 4.786123987322220e+01, 2.962541012170465e+02, 3.267292588968096e-01, 5.740133662415121e-01, 1.828137526394529e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1976, -4.824868157538641e-02, 2.094609304469259e-02, 5.580586623429561e-04, 6.770518856249025e-02, 8.616673606782439e-03, 1.223720295998380e+02, 4.727936741172007e+01, 2.951359739883953e+02, 3.551167351656084e-01, 4.975634440426691e-01, 1.822809574138228e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1977, -6.626865681967621e-02, 2.719701742494500e-02, 5.533443520553056e-04, 7.207308682653435e-02, 7.387217619866956e-03, 1.215111605961204e+02, 4.670723665877864e+01, 2.940485469642937e+02, 3.808803890149734e-01, 4.223934464163476e-01, 1.817618525039731e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1978, 3.197799384736588e-02, 3.100958690685781e-02, 4.856919957912411e-04, 2.730613293111151e-02, 1.121543548543015e-02, 1.051456300560972e+02, 4.169941930691934e+01, 2.990882875123165e+02, 1.753081055450666e-01, -2.355638763057449e-01, 1.841599075354630e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1979, 3.787408884863712e-02, 3.326817903219167e-02, 4.816373679530092e-04, 2.553106879517422e-02, 9.388354496860572e-03, 1.041844821741047e+02, 4.136651742831655e+01, 2.991983063893455e+02, 1.628772506565127e-01, -2.793025379590745e-01, 1.842120380257313e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1980, 2.636513778468697e-02, 2.907629415984602e-02, 4.917020728607052e-04, 3.561356509726438e-02, 1.660505062224487e-02, 1.067997840677280e+02, 4.209186920331190e+01, 2.982129633523699e+02, 2.308431863185511e-01, -1.840014360268192e-01, 1.837448181477181e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1981, -1.555269426435713e-02, 1.180842177116426e-02, 5.737457526531000e-04, 4.829704741626749e-02, 1.797459254310996e-02, 1.252481116946490e+02, 4.917350683877680e+01, 2.985671641485749e+02, 2.592981399890325e-01, 7.464269346062559e-01, 1.839128557195360e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1982, -1.000420347547367e-02, 1.255122793205536e-02, 5.746433158514337e-04, 4.407105480862874e-02, 2.509329526892903e-02, 1.254355708953241e+02, 4.927908827089550e+01, 2.987408759501756e+02, 2.547036423433216e-01, 7.602988615406907e-01, 1.839952315021192e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1983, -6.223821712150033e-03, 1.262701812574407e-02, 5.735820092420097e-04, 4.151782091437222e-02, 3.212301205891852e-02, 1.252820796825902e+02, 4.915198675836560e+01, 2.985216967141200e+02, 2.642269666159157e-01, 7.435994963238162e-01, 1.838912907850169e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1984, -3.128683177706558e-03, 1.334371515564358e-02, 5.703091019787663e-04, 4.150534705212120e-02, 3.887121525102089e-02, 1.247645654958680e+02, 4.877182177941417e+01, 2.979127020789198e+02, 2.881667501481996e-01, 6.936511227772616e-01, 1.836022942457102e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1985, 3.932432965934989e-04, 1.594662640628081e-02, 5.598590940675837e-04, 4.787097575056286e-02, 4.657540978131933e-02, 1.229650665216545e+02, 4.759244738028892e+01, 2.961349367554274e+02, 3.458109932381022e-01, 5.386977833054621e-01, 1.827570164173715e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1986, 1.657651707329282e-02, 2.464812137855423e-02, 5.076635152153994e-04, 4.621480138741193e-02, 2.798486885981502e-02, 1.109774375955021e+02, 4.324101619148701e+01, 2.967223666611753e+02, 3.081869095736441e-01, -3.301955657126621e-02, 1.830365946458598e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1987, 1.212365556217112e-02, 2.259333310533744e-02, 5.193293245853801e-04, 5.319763222081735e-02, 3.725251677437334e-02, 1.141169882177093e+02, 4.402249337295873e+01, 2.952991084579444e+02, 3.630087086751073e-01, 6.965564061791271e-02, 1.823587529609792e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1988, 7.977739542503796e-03, 2.049253281887311e-02, 5.334400506228762e-04, 5.647780133326007e-02, 4.568848976553889e-02, 1.176291968416322e+02, 4.507313208109784e+01, 2.943489315359017e+02, 3.959453649012151e-01, 2.076949066264356e-01, 1.819053398014024e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1989, 4.084174047146229e-03, 1.829986904125265e-02, 5.474495885421985e-04, 5.418462935928381e-02, 4.910191597113121e-02, 1.206496159896913e+02, 4.630643467624133e+01, 2.946643227957095e+02, 3.881478695225500e-01, 3.697336585600583e-01, 1.820559192332758e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1990, 2.112536713053269e-02, 2.712888257886655e-02, 5.000267946510421e-04, 4.483408842845753e-02, 2.382296955156575e-02, 1.091253494970242e+02, 4.261914330380604e+01, 2.969215942147484e+02, 2.939322377018262e-01, -1.147249766182073e-01, 1.831313529597388e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1991, 4.422420464027556e-02, 3.545768913918960e-02, 4.787926905138122e-04, 2.393207630036111e-02, 7.880020901638691e-03, 1.034966003124145e+02, 4.113345687633461e+01, 2.992802397113360e+02, 1.517387223527478e-01, -3.099234424449857e-01, 1.842508546187113e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1992, 5.101925900624456e-02, 3.757485976923441e-02, 4.762498078816604e-04, 2.219782004045594e-02, 6.731482604688187e-03, 1.029119646016088e+02, 4.093883044341239e+01, 2.994545823762028e+02, 1.403991984427820e-01, -3.354946399825527e-01, 1.843334337104888e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1993, 1.009171242452735e-01, 4.829112031462192e-02, 4.679242114695682e-04, 1.163615866221600e-02, 2.112849321559612e-03, 1.009196532179166e+02, 4.030808052898418e+01, 3.000868368047916e+02, 7.277892474978297e-02, -4.183663774771898e-01, 1.846327110975340e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1994, 5.826001365983453e-02, 3.961937507369783e-02, 4.745147963998314e-04, 2.067797957310182e-02, 5.628751625260713e-03, 1.024947156855831e+02, 4.080431520434501e+01, 2.995619712835045e+02, 1.301631837280904e-01, -3.531680654179348e-01, 1.843842878677444e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1995, 6.593710510530773e-02, 4.158768634908083e-02, 4.731214501830528e-04, 1.939192426367683e-02, 4.683690414709632e-03, 1.021453047068393e+02, 4.068988445346884e+01, 2.996016242766941e+02, 1.215175676200382e-01, -3.682026693568360e-01, 1.844030633523911e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1996, 7.404105229347316e-02, 4.347655366375340e-02, 4.716289083106314e-04, 1.825770087664694e-02, 3.989759439023335e-03, 1.018129596390589e+02, 4.057707511354775e+01, 2.997165101215325e+02, 1.141749845649484e-01, -3.830242425208354e-01, 1.844574543737000e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1997, 8.257229077722671e-02, 4.528502100414264e-02, 4.709242946535575e-04, 1.699917314239713e-02, 3.537701046811956e-03, 1.016559309661251e+02, 4.053433175671628e+01, 2.998487667956317e+02, 1.062143941451236e-01, -3.886401231828067e-01, 1.845200568001709e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1998, 9.151116966316367e-02, 4.700795233602289e-02, 4.703541286710678e-04, 1.619336428377323e-02, 3.084207734005299e-03, 1.015177910178389e+02, 4.049157053749848e+01, 2.998955397999573e+02, 1.009522228698971e-01, -3.942583507130961e-01, 1.845421931362016e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1999, 2.409097201604520e-01, 6.014839701747241e-02, 4.727515793158500e-04, 4.504089198804406e-03, 3.889312369272575e-04, 1.021147250699734e+02, 4.083724358960095e+01, 3.009218877417335e+02, 2.749865165973845e-02, -3.488417350663460e-01, 1.850275121293482e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2000, 2.545475076839185e-01, 6.050932266087539e-02, 4.739510803471199e-04, 4.198605425485837e-03, 2.527221514877187e-04, 1.023799504571775e+02, 4.094451436762617e+01, 3.009487557955389e+02, 2.551888773213017e-02, -3.347478516523307e-01, 1.850402061239402e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2001, 2.684349112519376e-01, 6.077054001453625e-02, 4.744898634473596e-04, 3.953343400673331e-03, 2.457897501807623e-04, 1.025370205328201e+02, 4.100819507432210e+01, 3.010745605066315e+02, 2.399879722019655e-02, -3.263810953705444e-01, 1.850996360711010e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2002, 3.261184604267203e-01, 6.059665976845831e-02, 4.766446777171638e-04, 2.039356871297827e-03, 3.432748520990413e-04, 1.029899587039259e+02, 4.119418893134351e+01, 3.010728223555043e+02, 1.247328412565219e-02, -3.019440978504320e-01, 1.850988150536813e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2003, 3.410028349867668e-01, 6.038252967375200e-02, 4.763307418856357e-04, 1.805594692908166e-03, 4.345142516086055e-04, 1.028418368541538e+02, 4.113528659879495e+01, 3.008404720492759e+02, 1.121293811456305e-02, -3.096830424449967e-01, 1.849890433605276e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2004, 2.825419964355456e-01, 6.093302048899626e-02, 4.749930299285435e-04, 3.758767627240130e-03, 2.283634529485729e-04, 1.026281511507924e+02, 4.104528964262121e+01, 3.010276811343275e+02, 2.279324861875142e-02, -3.215073867005291e-01, 1.850774917439636e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2005, 2.968687221419035e-01, 6.099849724007601e-02, 4.758672204579349e-04, 3.594180572119068e-03, 2.353354421744991e-04, 1.028405791293184e+02, 4.113077907327791e+01, 3.011005099533336e+02, 2.175897723672319e-02, -3.102752684015191e-01, 1.851118930435599e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2006, 3.114051505157402e-01, 6.096863553451393e-02, 4.752820274624387e-04, 3.247865701466551e-03, 2.669328137111943e-04, 1.026764782324138e+02, 4.106612241590805e+01, 3.009973352284950e+02, 1.971416282178812e-02, -3.187702509837887e-01, 1.850631564056747e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2007, 1.106566885300006e-01, 4.983774749665572e-02, 4.689400438377318e-04, 1.075957921063348e-02, 1.708594264286637e-03, 1.011448011110286e+02, 4.040730082226166e+01, 3.001738575963452e+02, 6.688835469732721e-02, -4.053302154254107e-01, 1.846738783218594e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2008, 1.207749986030755e-01, 5.129158468115576e-02, 4.687265138864214e-04, 1.027004088694712e-02, 1.421611429619845e-03, 1.010894623161379e+02, 4.038991821497552e+01, 3.001814137525355e+02, 6.368443485795329e-02, -4.076140474720557e-01, 1.846774526644490e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2009, 1.312821909491911e-01, 5.265327708939423e-02, 4.676377960440466e-04, 9.418426385613014e-03, 1.251156892676489e-03, 1.008549143871475e+02, 4.030335803327832e+01, 3.002354521122798e+02, 5.849078558244929e-02, -4.189868475169053e-01, 1.847030135395851e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2010, 1.421483705229881e-01, 5.391825669586212e-02, 4.695827345716896e-04, 9.029386403429120e-03, 1.048506546316346e-03, 1.012946970530459e+02, 4.048268622203752e+01, 3.003222763187670e+02, 5.572011380565151e-02, -3.954256257960696e-01, 1.847440778740259e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2011, 1.533636483181318e-01, 5.508519379548135e-02, 4.693377010632536e-04, 9.007255441980571e-03, 1.049973851869072e-03, 1.012445044313462e+02, 4.046275958628309e+01, 3.003311660007410e+02, 5.561460177723981e-02, -3.980437076849738e-01, 1.847482820074858e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2012, 1.649280829162982e-01, 5.615384349256110e-02, 4.682069323516781e-04, 8.414267125842761e-03, 9.354716347152228e-04, 1.009967741656978e+02, 4.036809286268571e+01, 3.003521450161275e+02, 5.204533308484006e-02, -4.104815942196898e-01, 1.847582032223926e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2013, 1.768317613831942e-01, 5.712300247790796e-02, 4.688525142581327e-04, 7.503131329099892e-03, 7.124734324231377e-04, 1.011470232199690e+02, 4.043457795877162e+01, 3.004325683253977e+02, 4.626293121471128e-02, -4.017463803035179e-01, 1.847962331942387e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2014, 1.890547571940278e-01, 5.799107086563653e-02, 4.709442708042236e-04, 7.091446233775295e-03, 5.091186414419758e-04, 1.016318510157673e+02, 4.063127382751565e+01, 3.005531371400265e+02, 4.343823621975886e-02, -3.759032877751398e-01, 1.848532375869030e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2015, 2.015870903985797e-01, 5.875765638073410e-02, 4.718238482127475e-04, 7.110513087581882e-03, 4.679748301864749e-04, 1.018610069246343e+02, 4.072287846708576e+01, 3.006691882665344e+02, 4.344765051378010e-02, -3.638677163543695e-01, 1.849080955201744e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2016, 2.144088081736459e-01, 5.942212690425461e-02, 4.720775203787450e-04, 7.031842714032324e-03, 3.870471700995948e-04, 1.019758203815285e+02, 4.076931608771704e+01, 3.008503014437345e+02, 4.290309647620614e-02, -3.577664609775540e-01, 1.849936880009456e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2017, 2.275199662477682e-01, 5.998520048628372e-02, 4.722178136938212e-04, 6.516101115973086e-03, 4.814051995975189e-04, 1.019877626290768e+02, 4.077702385118389e+01, 3.008177817180934e+02, 3.979484817340728e-02, -3.567537684094158e-01, 1.849783213161132e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2018, 3.560569971094545e-01, 6.007958414510987e-02, 4.777967204600341e-04, 1.784507031818715e-03, 4.397743320413033e-04, 1.032048696591094e+02, 4.128053392894512e+01, 3.009764301131009e+02, 1.106020069425269e-02, -2.905995699931399e-01, 1.850532804661456e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2019, 3.712509735304079e-01, 5.969071025770705e-02, 4.777289797709319e-04, 1.713944039594813e-03, 6.930710329508363e-04, 1.032084946755221e+02, 4.128196695361288e+01, 3.010295574306915e+02, 1.112622796014906e-02, -2.904112905477154e-01, 1.850783780790727e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2020, 3.865578503593142e-01, 5.901171419619792e-02, 4.783948346177834e-04, 1.094398063042703e-03, 4.683389126725832e-04, 1.033749856147606e+02, 4.134940182794526e+01, 3.011016218678626e+02, 7.153201788277172e-03, -2.815512890228278e-01, 1.851124182342321e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2021, 3.865521035456592e-01, 5.883900925331059e-02, 4.783051877687481e-04, 7.402331568819763e-04, 5.078132942297623e-04, 1.033694205629384e+02, 4.134743127734833e+01, 3.011437041397673e+02, 5.394833520173410e-03, -2.818101918748974e-01, 1.851322942622496e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2022, 3.712362063708817e-01, 5.916675654493085e-02, 4.790103520884533e-04, 5.106826311712621e-04, 4.395485748496859e-04, 1.034929702348007e+02, 4.139699853655582e+01, 3.010608615237164e+02, 4.043960344534859e-03, -2.752977456590384e-01, 1.850931652802255e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2023, 3.560422856698909e-01, 5.943558975900248e-02, 4.788875532346072e-04, 2.394603084818689e-04, 1.592556062807852e-04, 1.034294749677505e+02, 4.137175544722253e+01, 3.009544329587399e+02, 1.726749771795353e-03, -2.786143353642914e-01, 1.850428882676187e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2024, 3.409900069240000e-01, 5.963847719943702e-02, 4.778171792441901e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.032301753364635e+02, 4.129207013458541e+01, 3.010476500410711e+02, 0.000000000000000e+00, -2.890838735441393e-01, 1.850869246269307e-05, 1.206340796757510e-02, -2.083503453127835e-04, -1.656849540049785e+01, 3.578901025329594e-02
2025, 4.488309279917799e-01, -5.681028621319466e-02, 4.770453506162880e-04, 2.285755902876503e-03, 5.068285851276427e-04, 1.026671306616981e+02, 4.106455413715104e+01, 2.998732935590863e+02, 1.413756097129214e-02, -3.189763009292521e-01, 1.845316648310390e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2026, 4.645648803217368e-01, -5.596983096001586e-02, 4.783023855225956e-04, 2.106273965594388e-03, 4.766133336724783e-04, 1.029283877535557e+02, 4.116940505875924e+01, 2.998488512985259e+02, 1.300635924289071e-02, -3.052003528826127e-01, 1.845200967945085e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
