"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          67,      -2.056980732,      0.3543066192,      0.2551557801,      0.3791606174,       3.403469376,      -6.296074267
          0,           0,          68,      -2.054173795,      0.3486682935,      0.2575547137,      0.3758862493,       3.404977871,      -6.294782755
          0,           0,          69,      -2.051494406,      0.3429214576,      0.2588735682,      0.3718798341,       3.406558309,      -6.293385853
          0,           0,          70,      -2.049466468,      0.3368416175,      0.2589710807,      0.3672159257,       3.407386781,      -6.291846491
          0,           0,          71,      -2.047227089,      0.3307801461,       0.258230116,      0.3618220923,       3.408651217,      -6.290122088
          0,           0,          72,      -2.044643259,      0.3258519276,      0.2565264588,      0.3556174078,       3.410405394,      -6.288243424
          0,           0,          73,       -2.04215426,      0.3223392532,      0.2537147753,      0.3487844196,       3.412259973,      -6.286286162
          0,           0,          74,      -2.039559652,      0.3200677435,      0.2501016637,      0.3425169208,       3.414560044,      -6.284273886
          0,           0,          75,      -2.037531724,      0.3195535285,      0.2466530961,      0.3354552269,       3.416741702,      -6.282111434
          0,           0,          76,      -2.035680008,      0.3201510345,      0.2434343948,      0.3289461569,       3.418865171,      -6.279673397
          0,           0,          77,      -2.033910939,      0.3220435394,      0.2408976712,      0.3239042647,       3.420893332,      -6.276973647
          0,           0,          78,      -2.031972097,      0.3251314075,      0.2388728442,       0.320963691,        3.42320428,      -6.274063337
          0,           0,          79,      -2.030363776,      0.3284819547,       0.237764097,      0.3191891623,       3.424974168,      -6.271006246
          0,           0,          80,      -2.029265884,      0.3330194284,       0.237925234,       0.318597031,       3.426401847,      -6.267779568
          0,           0,          81,      -2.027989474,      0.3365306651,      0.2395445315,      0.3198540943,       3.427899019,      -6.264305448
          0,           0,          82,      -2.026490236,      0.3410479116,      0.2423433398,      0.3224400276,       3.429557423,      -6.260639688
          0,           0,          83,      -2.024455314,      0.3457597328,      0.2459721489,      0.3263407849,       3.431713574,      -6.256806724
          0,           0,          84,      -2.022147857,      0.3500240251,      0.2500516748,      0.3304539608,       3.433918675,      -6.252842185
          0,           0,          85,      -2.019474019,      0.3540408431,      0.2545511915,      0.3347768805,       3.436350935,      -6.248792696
          0,           0,          86,      -2.016769943,      0.3572824365,      0.2596181635,       0.339268597,        3.43857814,      -6.244675399
          0,           0,          87,      -2.014242095,      0.3585218402,      0.2648422326,       0.343232506,       3.440090772,      -6.240438985
          0,           0,          88,      -2.011467247,      0.3578105341,      0.2704741502,      0.3469371334,       3.441454312,      -6.236141064
          0,           0,          89,      -2.008790997,      0.3563568067,      0.2756369946,      0.3500178739,       3.442364413,      -6.231839741
          0,           0,          90,      -2.006112277,      0.3537378332,      0.2799403379,      0.3523239714,       3.443265281,      -6.227599177
          0,           0,          91,      -2.003128844,      0.3504068455,      0.2840022019,      0.3536021004,       3.444658756,      -6.223402568
          0,           0,          92,      -2.000424857,      0.3464391038,       0.287334182,      0.3534183217,       3.445771324,      -6.219296738
          0,           0,          93,      -1.998219665,      0.3415985716,      0.2896063664,       0.351833618,       3.446182543,      -6.215291993
          0,           0,          94,      -1.996336772,      0.3355800809,       0.290792059,      0.3490060152,       3.446137305,      -6.211320359
          0,           0,          95,      -1.994461749,      0.3286360691,      0.2909009804,      0.3458922619,       3.446244032,      -6.207358632
          0,           0,          96,      -1.992504441,      0.3200334363,       0.289598443,      0.3418638378,       3.446326756,       -6.20346437
          0,           0,          97,      -1.990937746,      0.3114822512,      0.2871039358,      0.3359522282,       3.445895325,      -6.199779434
          0,           0,          98,      -1.990153424,      0.3021105515,      0.2833845146,      0.3285225728,       3.444676083,      -6.196316527
          0,           0,          99,      -1.989939209,      0.2926494723,      0.2786390546,      0.3201797774,       3.443099163,      -6.192959585
          0,           0,         100,      -1.990177159,      0.2801858282,       0.273133784,      0.3106913163,       3.440860886,      -6.189673876
          0,           0,         101,      -1.990565874,      0.2691000426,      0.2667801512,       0.299809898,       3.438628872,      -6.186483734
          0,           0,         102,      -1.991204204,      0.2570096672,      0.2594169523,      0.2881380023,       3.436353687,      -6.183406641
          0,           0,         103,      -1.991827172,      0.2461545534,      0.2522374716,       0.276370498,       3.434471537,      -6.180454727
          0,           0,         104,      -1.992609858,      0.2345554814,      0.2449466103,      0.2651184762,       3.432693343,      -6.177607458
          0,           0,         105,      -1.994117362,      0.2234458944,      0.2369489096,      0.2541738407,       3.430160503,      -6.174813147
          0,           0,         106,      -1.995908245,      0.2137128289,       0.229303765,      0.2440612114,       3.427260271,      -6.172070759
          0,           0,         107,      -1.997746379,      0.2042333418,      0.2224818755,      0.2349068731,       3.424290765,      -6.169374088
          0,           0,         108,        -1.9995466,      0.1973651237,      0.2165442475,      0.2269841725,       3.421420608,      -6.166727534
          0,           0,         109,      -2.001990222,      0.1899600387,       0.211151981,      0.2199666367,       3.417703369,      -6.164081227
          0,           0,         110,      -2.004326603,      0.1838680525,      0.2069330647,      0.2139161826,       3.414307371,      -6.161497943
          0,           0,         111,      -2.006751899,        0.17724303,      0.2036843231,       0.208378209,       3.410937091,       -6.15899868
          0,           0,         112,      -2.009144309,       0.173870171,      0.2009352389,       0.203683619,       3.407626903,       -6.15653228
          0,           0,         113,      -2.011278012,      0.1711941055,      0.1992942411,      0.2010264932,       3.404946604,      -6.154102667
          0,           0,         114,      -2.013520973,      0.1692521346,      0.1965374318,      0.1994319078,       3.402160539,      -6.151722027
          0,           0,         115,      -2.015642207,       0.167400573,      0.1940332498,      0.1979786106,       3.399707436,      -6.149388244
          0,           0,         116,      -2.017208004,      0.1637226029,      0.1924268565,      0.1954713807,       3.397739688,      -6.147184685
          0,           0,         117,      -2.018577703,      0.1552703865,      0.1907677395,      0.1929641461,       3.395456386,      -6.145145158
          0,           0,         118,      -2.019704305,      0.1498456886,      0.1892407124,      0.1905797726,       3.393578746,      -6.143160604
          0,           0,         119,      -2.020613501,      0.1453472051,       0.188255022,       0.188420086,       3.392054062,      -6.141217868
          0,           0,         120,      -2.021352363,      0.1405681046,      0.1862062695,      0.1853356289,       3.390556954,      -6.139334836
          0,           0,         121,      -2.022054875,       0.136766231,      0.1835019077,      0.1816420315,       3.388980475,      -6.137461254
          0,           0,         122,      -2.022755272,      0.1319727398,      0.1805275958,       0.177567057,       3.387676492,      -6.135533198
          0,           0,         123,      -2.023536547,      0.1275648169,      0.1775646072,      0.1722791122,         3.3860057,      -6.133589145
          0,           0,         124,      -2.024776399,      0.1233258376,      0.1743606431,      0.1650496136,        3.38345446,      -6.131636684
          0,           0,         125,      -2.026050768,       0.119082262,       0.169789916,      0.1568618741,       3.381435819,       -6.12964855
          0,           0,         126,      -2.027457794,      0.1131761934,      0.1647937622,      0.1493893098,       3.379439739,      -6.127555557
          0,           0,         127,      -2.028107059,      0.1075259384,      0.1592213583,      0.1415580765,       3.378622306,      -6.125364778
          0,           0,         128,      -2.027593523,      0.1016204815,      0.1530030587,      0.1332964105,        3.37910436,      -6.123133437
          0,           0,         129,       -2.02767853,      0.0968358087,       0.146375547,      0.1244147835,       3.378313619,       -6.12082808
          0,           0,         130,      -2.028058614,     0.09487250571,      0.1394071168,      0.1142836574,       3.377285019,      -6.118444891
          0,           0,         131,      -2.029285786,     0.09057724141,      0.1323415956,      0.1034727541,       3.375417968,      -6.115976051
          0,           0,         132,      -2.031160473,     0.08839357999,      0.1247414294,     0.09326405906,       3.372981719,      -6.113406763
          0,           0,         133,      -2.033366316,     0.08532758592,      0.1169805114,      0.0843333651,       3.370019369,      -6.110699323
          0,           0,         134,      -2.035642349,     0.08299659277,      0.1093987231,     0.07632044716,       3.366999994,      -6.107824706
          0,           0,         135,      -2.038419378,     0.08062557407,      0.1018133646,      0.0695929976,       3.363377607,      -6.104739944
          0,           0,         136,      -2.040842764,     0.07811835878,     0.09409317415,     0.06357951757,       3.360276858,       -6.10144199
          0,           0,         137,      -2.043259906,     0.07604552984,     0.08644734262,     0.05796220305,       3.357387175,      -6.097969262
          0,           0,         138,      -2.045316102,     0.07530696096,     0.07906967752,     0.05319534003,       3.355384608,      -6.094258053
          0,           0,         139,      -2.047079562,     0.07320993284,     0.07236328033,     0.05062872419,       3.353947541,      -6.090335825
          0,           0,         140,      -2.048640554,     0.07088621351,      0.0661157496,     0.04850601421,       3.352544111,      -6.086233036
          0,           0,         141,      -2.051344913,     0.06569181886,     0.05975990865,     0.04678615825,       3.349388857,      -6.081907206
          0,           0,         142,      -2.053825685,     0.06161623429,     0.05389973042,      0.0451306792,       3.346629074,      -6.077344121
          0,           0,         143,      -2.056042885,      0.0577487122,     0.04810225447,     0.04276703704,       3.343965199,      -6.072592193
          0,           0,         144,      -2.057519259,     0.05536669493,     0.04205111641,     0.03951820341,       3.342642963,      -6.067668702
          0,           0,         145,      -2.059050526,     0.05375365272,     0.03670730112,     0.03586501119,       3.341231309,      -6.062592202
          0,           0,         146,      -2.061105022,      0.0504866453,     0.03201338733,     0.03244959945,       3.339059659,      -6.057363943
          0,           0,         147,      -2.063095349,     0.04380438694,     0.02694953977,     0.02833614926,       3.337009293,      -6.051972796
          0,           0,         148,      -2.064751737,     0.03937076445,     0.02219842403,     0.02381167076,       3.335369491,      -6.046408992
          0,           0,         149,      -2.066046696,     0.03438025217,       0.017179174,     0.01848643524,       3.334047838,      -6.040710471
          0,           0,         150,      -2.067177219,     0.03116198147,     0.01206118361,     0.01261907076,       3.332924358,      -6.034921405
          0,           0,         151,       -2.06781493,     0.02886679291,    0.008038281839,    0.006661944938,       3.332393621,      -6.029060383
          0,           0,         152,      -2.068967412,     0.02266023498,    0.003714894611,   0.0006924212853,        3.33097383,      -6.023149129
          0,           0,         153,      -2.070408756,     0.01829062574,   -0.001033108401,   -0.006100315308,        3.32933654,      -6.017230633
          0,           0,         154,      -2.071320885,     0.01634481074,   -0.005770691935,    -0.01265427786,        3.32857572,      -6.011319453
          0,           0,         155,      -2.072261995,     0.01269755463,    -0.01082142427,    -0.01934830315,       3.327670062,      -6.005414108
          0,           0,         156,       -2.07383079,    0.007427468714,    -0.01579947876,    -0.02521120549,       3.325919177,      -5.999501911
          0,           0,         157,      -2.075159326,    0.002955973132,    -0.02071737883,     -0.0308476134,       3.324339486,      -5.993566267
          0,           0,         158,      -2.076453281,    0.002497200695,     -0.0249182878,    -0.03496259501,       3.322886981,      -5.987596629
          0,           0,         159,      -2.078332602,   -0.003119505516,    -0.02854768957,    -0.03830256441,       3.320802968,      -5.981597681
          0,           0,         160,      -2.079865744,   -0.008048725254,    -0.03306032177,    -0.04295836694,       3.318991301,      -5.975627194
          0,           0,         161,      -2.081194396,    -0.01124404279,    -0.03731189581,    -0.04747099415,       3.317569172,      -5.969712301
          0,           0,         162,      -2.082466454,    -0.01288993577,    -0.04016706097,    -0.05070765637,       3.316172765,      -5.963828103
          0,           0,         163,      -2.084400169,    -0.02224874226,    -0.04434472771,    -0.05238733335,       3.313804257,      -5.957926438
          0,           0,         164,      -2.085892498,    -0.02812678488,    -0.04790888504,    -0.05459301094,       3.312092825,      -5.952006841
          0,           0,         165,      -2.087245614,    -0.03114213743,    -0.05164855158,    -0.05709109996,       3.310371878,      -5.946105731
          0,           0,         166,      -2.088453628,     -0.0332569245,     -0.0550083311,    -0.05916258727,       3.308953333,      -5.940192205
          0,           0,         167,      -2.089571672,    -0.03466383257,    -0.05836136726,     -0.0610657163,       3.307713621,      -5.934266977
          0,           0,         168,      -2.090298637,    -0.03659251531,    -0.06044008856,    -0.06256859367,       3.307065411,      -5.928315285
          0,           0,         169,       -2.09154234,    -0.04016824555,    -0.06341279906,    -0.06431604442,       3.305545724,      -5.922338042
          0,           0,         170,      -2.092850134,    -0.04437339684,     -0.0664243395,    -0.06758368008,         3.3039099,      -5.916337882
          0,           0,         171,      -2.093559478,     -0.0434133314,    -0.06812530423,    -0.07043771441,       3.303413974,      -5.910310456
          0,           0,         172,      -2.094247707,    -0.03839855471,    -0.07118046938,    -0.07225777921,       3.303081153,      -5.904258567
          0,           0,         173,      -2.095035819,    -0.02936199195,    -0.07414559169,    -0.07457792562,       3.302361236,        -5.8981805
          0,           0,         174,      -2.096788922,    -0.03716778872,    -0.07637110432,    -0.07594245651,       3.300520161,      -5.892091109
          0,           0,         175,      -2.098125094,    -0.04171086944,    -0.07812131397,    -0.07678534299,       3.299452965,       -5.88597648
          0,           0,         176,      -2.099315509,    -0.04740388484,    -0.07955611228,    -0.07762882144,       3.298132782,       -5.87982016
          0,           0,         177,      -2.100417516,     -0.0549753409,    -0.08015798199,    -0.07926114923,       3.296604831,      -5.873628085
          0,           0,         178,      -2.101426359,    -0.05808679453,    -0.08119682809,    -0.08107396262,       3.295292415,      -5.867366549
          0,           0,         179,       -2.10265941,    -0.05489824086,    -0.08313161573,    -0.08320972157,       3.293560045,      -5.861042521
          0,           0,         180,      -2.103554317,    -0.05137827252,    -0.08529195399,     -0.0840937301,       3.292730839,      -5.854740076
          0,           0,         181,      -2.104754975,    -0.05753971807,    -0.08735479373,    -0.08439913087,       3.291674436,      -5.848416227
          0,           0,         182,      -2.105539254,    -0.06485403031,     -0.0877323629,     -0.0835580726,       3.291187546,      -5.842073206
          0,           0,         183,      -2.106574374,    -0.07366667788,    -0.08962117673,    -0.08439307137,       3.290314034,      -5.835693956
          0,           0,         184,      -2.107703713,     -0.0839605941,     -0.0895883878,    -0.08571736583,       3.288672027,      -5.829293535
          0,           0,         185,      -2.109298576,    -0.08943854227,    -0.09095986614,    -0.08823671305,       3.285903672,      -5.822844905
          0,           0,         186,      -2.110701333,    -0.09119552144,    -0.09093357663,    -0.08839106938,       3.283741578,      -5.816400436
          0,           0,         187,      -2.112018372,    -0.08863865613,    -0.09094865539,    -0.08792484489,       3.282308011,       -5.80992522
          0,           0,         188,      -2.113241065,    -0.08727351369,    -0.09242475474,    -0.08840881997,       3.281145216,      -5.803428924
          0,           0,         189,      -2.113911277,    -0.08870414399,     -0.0933218833,     -0.0881757181,       3.280697441,      -5.796903828
          0,           0,         190,      -2.114591447,    -0.09419697526,     -0.0942224466,     -0.0880695777,       3.279787838,      -5.790366303
          0,           0,         191,      -2.115318636,     -0.1049068761,    -0.09582065603,    -0.08674783669,       3.278939204,       -5.78389884
          0,           0,         192,      -2.116108225,     -0.1117188762,    -0.09726519692,    -0.08679735388,       3.277902629,      -5.777465183
          0,           0,         193,       -2.11735997,     -0.1136487384,    -0.09846794737,    -0.08828019787,       3.276290668,      -5.771074382
          0,           0,         194,      -2.118737107,     -0.1105348999,    -0.09960575424,    -0.08867461813,       3.274478026,      -5.764686147
          0,           0,         195,      -2.119709008,     -0.1107043132,     -0.1006004419,    -0.08891912841,       3.273351862,      -5.758305112
          0,           0,         196,      -2.120175481,      -0.108621195,     -0.1012461603,    -0.08946214476,       3.273046135,      -5.751924007
          0,           0,         197,      -2.120933927,     -0.1148967551,     -0.1013892918,    -0.08903380654,       3.272513903,      -5.745532384
          0,           0,         198,      -2.121605042,     -0.1145716076,     -0.1011422167,    -0.08781417656,       3.272058995,      -5.739149007
          0,           0,         199,      -2.122611428,     -0.1109057665,     -0.1012570618,    -0.08657095226,       3.270683817,      -5.732791736
          0,           0,         200,      -2.124105159,     -0.1186411445,     -0.1025380955,    -0.08602480048,       3.268716614,      -5.726522769
          0,           0,         201,      -2.125164336,     -0.1156161059,     -0.1047836945,    -0.08567765853,       3.267406106,       -5.72030612
          0,           0,         202,      -2.126384801,     -0.1160362545,     -0.1042793258,    -0.08536410738,         3.2658251,      -5.714096003
          0,           0,         203,      -2.127567103,     -0.1199212057,     -0.1052917244,    -0.08560413895,       3.264508259,      -5.707919853
          0,           0,         204,      -2.128672004,     -0.1258732249,     -0.1066900684,    -0.08566368915,        3.26341819,      -5.701797352
          0,           0,         205,      -2.129757371,     -0.1339047347,     -0.1084498149,    -0.08505488903,       3.262171746,      -5.695759015
          0,           0,         206,      -2.130695339,     -0.1356570514,     -0.1085036254,    -0.08300681181,       3.260913355,       -5.68976085
          0,           0,         207,      -2.131564249,     -0.1347450178,     -0.1097649385,    -0.08188601712,       3.260010224,      -5.683799978
          0,           0,         208,      -2.132430703,     -0.1363608416,     -0.1103543053,     -0.0806040715,       3.259342457,      -5.677863926
          0,           0,         209,      -2.133599867,     -0.1376033705,     -0.1103669227,    -0.08052353052,       3.257950824,      -5.671936598
          0,           0,         210,      -2.135117261,     -0.1437928416,     -0.1111508228,    -0.08050062918,       3.256314319,       -5.66599399
          0,           0,         211,      -2.136458718,     -0.1432014772,     -0.1132955958,    -0.08176794794,       3.254869407,      -5.660176461
          0,           0,         212,      -2.137873308,     -0.1448299972,     -0.1149490494,    -0.08242987472,       3.253112966,      -5.654423318
          0,           0,         213,      -2.139556206,     -0.1484826522,     -0.1150281935,    -0.08158756862,       3.250889527,      -5.648640685
          0,           0,         214,      -2.140636462,     -0.1440442253,     -0.1147657421,    -0.07988183515,       3.249621952,      -5.642798486
          0,           0,         215,      -2.142012535,     -0.1461439623,     -0.1147700113,    -0.07892753489,       3.248081519,      -5.636943473
          0,           0,         216,      -2.143433178,     -0.1505499356,     -0.1147981699,     -0.0778886714,       3.246631257,      -5.631142891
          0,           0,         217,      -2.144845191,     -0.1584192922,     -0.1174030484,    -0.07847311422,       3.245178784,      -5.625425828
          0,           0,         218,      -2.146126545,     -0.1597273181,     -0.1198391236,    -0.07875696494,       3.244025917,      -5.619760968
          0,           0,         219,      -2.147242213,     -0.1515008871,     -0.1210920599,    -0.07845606448,       3.243364684,      -5.614114446
          0,           0,         220,      -2.148606812,     -0.1483714675,     -0.1238762369,    -0.07821480749,        3.24223969,      -5.608438921
          0,           0,         221,      -2.150211634,     -0.1534996289,     -0.1261425456,    -0.07784060121,       3.240477401,      -5.602716955
          0,           0,         222,      -2.151400113,      -0.157787808,     -0.1292412003,    -0.07909864591,       3.239219848,      -5.596886605
          0,           0,         223,      -2.152425917,     -0.1583478257,     -0.1318049268,    -0.08049706969,       3.238244727,      -5.591070638
          0,           0,         224,      -2.153459728,     -0.1588813263,     -0.1329451099,    -0.08087588949,       3.237317583,      -5.585228585
          0,           0,         225,      -2.154461355,     -0.1594447768,     -0.1341226559,    -0.08139738467,       3.236479832,      -5.579341013
          0,           0,         226,      -2.155032515,     -0.1557986992,     -0.1369477048,    -0.08129980949,         3.2361602,      -5.573407326
          0,           0,         227,       -2.15575774,     -0.1548329973,     -0.1391093999,    -0.08038912068,       3.235502833,      -5.567464104
          0,           0,         228,      -2.156720953,     -0.1505676929,     -0.1415076468,    -0.07988109331,        3.23456453,      -5.561554928
          0,           0,         229,      -2.157778264,     -0.1498876102,     -0.1440223096,    -0.08185343691,       3.233326084,      -5.555629878
          0,           0,         230,      -2.159420188,     -0.1484886419,     -0.1480208059,    -0.08320206896,       3.231283217,      -5.549670674
          0,           0,         231,      -2.161488757,     -0.1527107624,     -0.1505876995,    -0.08493049679,       3.228952384,      -5.543646413
          0,           0,         232,      -2.162902053,      -0.149464793,     -0.1524113419,    -0.08588076018,        3.22739496,      -5.537508927
          0,           0,         233,      -2.163770221,     -0.1494330026,     -0.1508047394,    -0.08531654169,        3.22677898,      -5.531369675
          0,           0,         234,      -2.164437245,     -0.1506560735,     -0.1538866364,    -0.08295910703,       3.226463362,      -5.525142051
          0,           0,         235,      -2.165177543,     -0.1495706732,     -0.1568052304,    -0.08350848078,       3.225959012,      -5.518802599
          0,           0,         236,      -2.166007367,     -0.1481417062,     -0.1591992824,     -0.0851792904,        3.22513671,      -5.512420777
          0,           0,         237,      -2.167323022,      -0.149015743,     -0.1594151984,     -0.0867064725,       3.223530766,      -5.506080957
          0,           0,         238,      -2.169097597,     -0.1486729538,     -0.1614962534,    -0.08813978819,       3.221261274,      -5.499740295
          0,           0,         239,      -2.170977417,     -0.1507395986,     -0.1643479645,    -0.08931237865,       3.219086014,        -5.4934077
          0,           0,         240,      -2.172567261,     -0.1543923522,     -0.1668308077,    -0.09041416953,       3.217454367,      -5.487039659
          0,           0,         241,       -2.17379047,      -0.157167006,     -0.1694551448,    -0.09181157671,       3.216198623,      -5.480733956
