"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 5.149000138000000e-02, 3.599337852580232e-02, 8.194054526525959e-01, 9.357222503389142e-01, 2.794938419167859e-01, 2.477027428324932e+00, 7.580341611778278e-01, 9.251026567176291e-01, 1.047240553913668e+00, -5.401023187994916e-01
1, 4.473999887700000e-02, 3.389028465845557e-02, 8.324862901940342e-01, 9.279916843306053e-01, 3.050104830384148e-01, 2.511390370380749e+00, 7.753151451016237e-01, 9.313248208819329e-01, 1.027609239701242e+00, -5.015286939695901e-01
2, 3.844000026600000e-02, 3.171811260404538e-02, 8.510875513729895e-01, 9.197861351413290e-01, 3.345127336109887e-01, 2.560889911565670e+00, 7.992544925624807e-01, 9.390978534148564e-01, 1.002923040980764e+00, -4.480926505301772e-01
3, 5.869000032500000e-02, 3.802635805630503e-02, 8.061873429557640e-01, 9.401931303786267e-01, 2.538655480531258e-01, 2.441541923386975e+00, 7.413337803110097e-01, 9.195552209899768e-01, 1.064656117089782e+00, -5.773799546629249e-01
4, 5.144013287087823e-02, 4.711699810822157e-02, 8.443536760710386e-01, 9.450010479707234e-01, 2.697874390081431e-01, 2.544520175331772e+00, 7.890384750486974e-01, 9.344881148860098e-01, 1.017585818155934e+00, -4.708962610520149e-01
5, 4.217053840400468e-02, 4.285726449824855e-02, 8.642930971507200e-01, 9.334061598084340e-01, 3.056826077745179e-01, 2.596794691348676e+00, 8.154859847091621e-01, 9.435294431918312e-01, 9.887599195243545e-01, -4.118616412741918e-01
6, 3.260000050100000e-02, 2.948109446637338e-02, 8.713789616159638e-01, 9.048405141108934e-01, 3.670839462230874e-01, 2.613644027211115e+00, 8.266120748887300e-01, 9.486252380431425e-01, 9.723865833552952e-01, -3.870266185519421e-01
7, 2.723000012300000e-02, 2.718419978786347e-02, 8.929715104450081e-01, 8.857477355612959e-01, 4.031465255005843e-01, 2.669730474280871e+00, 8.557742977085627e-01, 9.583444574643726e-01, 9.408708559538123e-01, -3.219323711862440e-01
8, 2.232000045500000e-02, 2.482329437156798e-02, 9.159134396115590e-01, 8.605111550646231e-01, 4.415505726626658e-01, 2.728818648723707e+00, 8.872622274810726e-01, 9.687184280835126e-01, 9.067597072505079e-01, -2.516468136583201e-01
9, 3.349974806252917e-02, 3.914168097249580e-02, 8.957417307825154e-01, 9.178903830038860e-01, 3.429125498465569e-01, 2.679153008835495e+00, 8.572887479348500e-01, 9.570713504504551e-01, 9.450219890448522e-01, -3.185519019311385e-01
10, 1.789999939500000e-02, 2.241364555514381e-02, 9.470581535419138e-01, 8.298133344427256e-01, 4.828007879711362e-01, 2.809774377614755e+00, 9.292676865776371e-01, 9.812150215931916e-01, 8.649060153997342e-01, -1.578846281749171e-01
11, 1.394999958600000e-02, 1.994492353858276e-02, 9.813070040263128e-01, 7.799896547786034e-01, 5.257013733980879e-01, 2.896127461622203e+00, 9.781311067871804e-01, 9.967636048391568e-01, 8.114172781810141e-01, -4.881449377861519e-02
12, 1.049000024800000e-02, 1.742916196961543e-02, 1.021690257955684e+00, 7.169173302812061e-01, 5.692140429533071e-01, 2.998379339135577e+00, 1.035314723726663e+00, 1.013335221379364e+00, 7.522387717115059e-01, 7.882750831844397e-02
13, 7.519999985000000e-03, 1.486756313872443e-02, 1.069123895298457e+00, 6.348230217234844e-01, 6.060917856095372e-01, 3.117909340548556e+00, 1.103055551025705e+00, 1.031737814369752e+00, 6.830722094302452e-01, 2.300347121109482e-01
14, 5.040000193000000e-03, 1.226032473458219e-02, 1.125121470907202e+00, 5.262866710929004e-01, 6.276881950702433e-01, 3.258083828501487e+00, 1.183962830814004e+00, 1.052297784220008e+00, 5.998170896304577e-01, 4.106313187812591e-01
15, 6.137230775223042e-02, 4.980302725560580e-02, 8.249422898152697e-01, 9.516669757772380e-01, 2.442940032561530e-01, 2.493544182848459e+00, 7.633771578863506e-01, 9.253703771900147e-01, 1.046398062350608e+00, -5.281759868608247e-01
16, 6.633000075800000e-02, 3.998513962421356e-02, 7.931641966768836e-01, 9.448434812315314e-01, 2.323170427725599e-01, 2.407267434396657e+00, 7.241921108451088e-01, 9.130418567545699e-01, 1.085010196691696e+00, -6.156426097207395e-01
17, 7.440000027400000e-02, 4.186607976498817e-02, 7.806910367356781e-01, 9.468498365021412e-01, 2.116107871806558e-01, 2.373829326244766e+00, 7.083854398804952e-01, 9.073825707574202e-01, 1.102621519454896e+00, -6.509253574096092e-01
18, 8.290000259900000e-02, 4.366791468532204e-02, 7.700315097221153e-01, 9.479894046895887e-01, 1.928281645976251e-01, 2.345144719507770e+00, 6.949855977344742e-01, 9.025417647977507e-01, 1.117637096173297e+00, -6.808357193426917e-01
19, 5.698877074158999e-02, 6.129642947457187e-02, 8.539480727511530e-01, 9.512571662974656e-01, 2.453711238036498e-01, 2.569621217974058e+00, 8.018166673109949e-01, 9.389524877406105e-01, 1.003386458005276e+00, -4.423735104665295e-01
20, 4.430027215004017e-02, 5.478535901586610e-02, 8.825675046767703e-01, 9.399668990618448e-01, 2.831791561074299e-01, 2.644872188860819e+00, 8.395569223670776e-01, 9.512665239975669e-01, 9.638605983377425e-01, -3.581318697163448e-01
21, 3.464319826340750e-02, 4.938548206473160e-02, 9.109579393486922e-01, 9.245235189761740e-01, 3.189053886341418e-01, 2.718930536120526e+00, 8.775857062404198e-01, 9.633657804968112e-01, 9.244254849042208e-01, -2.732461914276346e-01
22, 2.609567527682476e-02, 3.519487021185053e-02, 9.250072910821263e-01, 8.963173800248823e-01, 3.824985039880314e-01, 2.755229060333581e+00, 8.967548748032190e-01, 9.694570880129431e-01, 9.043102479852961e-01, -2.304578687428148e-01
23, 1.967485729695600e-02, 3.089707782174803e-02, 9.563966124175273e-01, 8.642491981071543e-01, 4.280182504704924e-01, 2.836012319246239e+00, 9.398985300203279e-01, 9.827497481871079e-01, 8.597010248620020e-01, -1.341550669189111e-01
24, 2.618424988972744e-02, 4.425704593594953e-02, 9.426674956116481e-01, 9.038069635531291e-01, 3.551391840239946e-01, 2.801268622475341e+00, 9.204388411753527e-01, 9.764194113621447e-01, 8.810752278858648e-01, -1.775918723764450e-01
25, 1.374872281353503e-02, 2.689042110554801e-02, 1.005085728706331e+00, 8.187091961211378e-01, 4.710177222228023e-01, 2.961188589387261e+00, 1.006949794512426e+00, 1.001854633642539e+00, 7.935012597009936e-01, 1.551293417952171e-02
26, 9.121035148731933e-03, 2.305494421993097e-02, 1.051696694280421e+00, 7.592022145159458e-01, 5.132346839207275e-01, 3.079903346860415e+00, 1.072257909443245e+00, 1.019550518010226e+00, 7.293373857218575e-01, 1.612899764358157e-01
27, 5.519090254916132e-03, 1.951561033782230e-02, 1.099523436390076e+00, 6.866305221449829e-01, 5.427010724872401e-01, 3.200224727909387e+00, 1.140759358922485e+00, 1.037503450283692e+00, 6.604609002237605e-01, 3.141949975948335e-01
28, 3.049999941000000e-03, 9.605565346412577e-03, 1.185815716403814e+00, 3.979767675858319e-01, 6.228194736834244e-01, 3.409863223349313e+00, 1.271807936666735e+00, 1.072517355836458e+00, 5.086605819395725e-01, 6.067141443453898e-01
29, 2.838554597883109e-03, 1.601152068739313e-02, 1.152133669135135e+00, 5.994243850730617e-01, 5.570625337837338e-01, 3.332095601748724e+00, 1.216596822207061e+00, 1.055951106020811e+00, 5.841549968165484e-01, 4.834750495693320e-01
30, 9.146314928705338e-04, 1.273408303590415e-02, 1.189258047285631e+00, 5.075589529159882e-01, 5.586492128155769e-01, 3.422192974613011e+00, 1.273068709092867e+00, 1.070473066798687e+00, 5.184382539159926e-01, 6.095283685108634e-01
31, 1.560000004000000e-03, 6.917517506923035e-03, 1.242985350054594e+00, 2.575163409300893e-01, 5.759044975706892e-01, 3.551011815747316e+00, 1.356368467762059e+00, 1.091218386204218e+00, 4.106247443652051e-01, 7.954653298260250e-01
