"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 7.519999985000000e-03, -1.486756313872443e-02, 1.927342613270969e+00, 1.209433809910182e+00, -1.147181506450977e+00, 7.192581950865961e+00, 2.588681811487655e+00, 1.343135254553575e+00, 6.307283551635285e-01, 1.008686864436606e+00
1, 1.049000024800000e-02, -1.742916196961543e-02, 1.845712001024995e+00, 1.389244497281921e+00, -1.097003123461192e+00, 6.933230771888840e+00, 2.433757633316290e+00, 1.318600969146178e+00, 7.058694529870195e-01, 9.103223068674858e-01
2, 1.394999958600000e-02, -1.994492353858276e-02, 1.761727462270529e+00, 1.519887667221736e+00, -1.022449743360310e+00, 6.658353917586181e+00, 2.282412953439978e+00, 1.295553939142428e+00, 7.720504326101436e-01, 8.142304466285578e-01
3, 5.040000193000000e-03, -1.226032473458219e-02, 2.030071296439464e+00, 9.877623711334752e-01, -1.162804628176769e+00, 7.522816145077631e+00, 2.779795684356330e+00, 1.369309387917461e+00, 5.428073432132557e-01, 1.130029005940528e+00
4, 3.049999941000000e-03, -9.605565346412577e-03, 2.124672334858220e+00, 7.130753041152171e-01, -1.094980716955614e+00, 7.816742086652233e+00, 2.965970012757074e+00, 1.395965845695917e+00, 4.399281831514044e-01, 1.248234928734651e+00
5, 7.450855072779110e-03, -1.493996382794775e-02, 1.929938336891530e+00, 1.212777993614246e+00, -1.146063978639472e+00, 7.202124329514939e+00, 2.592312730213015e+00, 1.343210133018210e+00, 6.304897713228990e-01, 1.010992209659058e+00
6, 1.789999939500000e-02, -2.241364555514381e-02, 1.694096328206687e+00, 1.623987330165123e+00, -9.465159450370159e-01, 6.439043731790719e+00, 2.158495133861249e+00, 1.274127744640211e+00, 8.307630694580170e-01, 7.355524659436505e-01
7, 2.232000045500000e-02, -2.482329437156798e-02, 1.626005373997081e+00, 1.695925639011019e+00, -8.671750021214311e-01, 6.213031057458479e+00, 2.038946215579608e+00, 1.253960317835498e+00, 8.841279097605190e-01, 6.596483908441956e-01
8, 2.723000012300000e-02, -2.718419978786347e-02, 1.569879556682497e+00, 1.745613957949091e+00, -7.909454326153389e-01, 6.025030367222909e+00, 1.942108382943970e+00, 1.237106614120179e+00, 9.276038068486356e-01, 5.981640526628386e-01
9, 1.042775421340858e-02, -1.750753147585926e-02, 1.848149552616329e+00, 1.391832257704254e+00, -1.096199503168929e+00, 6.942167080923476e+00, 2.437191898607626e+00, 1.318720065244407e+00, 7.055176306601806e-01, 9.125027927667471e-01
10, 1.389396330309639e-02, -2.002781915589462e-02, 1.763796761293754e+00, 1.521691425672849e+00, -1.022279336796801e+00, 6.665952041071947e+00, 2.285316522496981e+00, 1.295680189831333e+00, 7.716972151718500e-01, 8.160739825377659e-01
11, 3.260000050100000e-02, -2.948109446637338e-02, 1.525181991028334e+00, 1.786409976163075e+00, -7.224961666954880e-01, 5.876589704096191e+00, 1.863708900377569e+00, 1.221958370437477e+00, 9.659705025099078e-01, 5.483866034143299e-01
12, 3.844000026600000e-02, -3.171811260404538e-02, 1.480216092516852e+00, 1.811286941671406e+00, -6.578446406161287e-01, 5.724178878823557e+00, 1.787917790706229e+00, 1.207876201147214e+00, 1.001134734599427e+00, 5.002652639404629e-01
13, 4.473999887700000e-02, -3.389028465845557e-02, 1.442479248731732e+00, 1.828534566974335e+00, -5.990271765745029e-01, 5.595654816409195e+00, 1.724927370915814e+00, 1.195807407581370e+00, 1.030945785697645e+00, 4.602713466132156e-01
14, 1.560000004000000e-03, -6.917517506923035e-03, 2.224493983533602e+00, 4.242349824881779e-01, -9.258728124625369e-01, 8.130400752960345e+00, 3.158906213476836e+00, 1.420056083253111e+00, 3.247031914009398e-01, 1.370734103794817e+00
15, 4.963405821814324e-03, -1.232486269969369e-02, 2.032754446439185e+00, 9.929748850994399e-01, -1.160437061206905e+00, 7.532665377198738e+00, 2.783563438483824e+00, 1.369355478897043e+00, 5.426431609905864e-01, 1.132421230783381e+00
16, 2.965785046205478e-03, -9.659887552088237e-03, 2.127044081259135e+00, 7.207012019384539e-01, -1.092194825342016e+00, 7.825536760646742e+00, 2.969211951747259e+00, 1.395933435469560e+00, 4.400652085763566e-01, 1.250293302696673e+00
17, 7.367838204917519e-03, -1.502680372111217e-02, 1.933072040369004e+00, 1.216008019067620e+00, -1.144271393477606e+00, 7.213426248471063e+00, 2.596914356405183e+00, 1.343413128001923e+00, 6.298426515704396e-01, 1.013913877082656e+00
18, 1.784947179195744e-02, -2.249999065278067e-02, 1.695906394325930e+00, 1.625489274737677e+00, -9.463513443290977e-01, 6.445672094369201e+00, 2.161052856837734e+00, 1.274276023764086e+00, 8.303644683004501e-01, 7.371764170398314e-01
19, 2.227433188906854e-02, -2.491229246404047e-02, 1.627603442515338e+00, 1.697440782531958e+00, -8.675629171770896e-01, 6.219021414214161e+00, 2.041066056553649e+00, 1.254031543088490e+00, 8.839421805228245e-01, 6.609943216213645e-01
20, 2.718861963756944e-02, -2.727526222186302e-02, 1.571271190657068e+00, 1.746983492917855e+00, -7.913849780611687e-01, 6.030277150311863e+00, 1.943924142274952e+00, 1.237166539954219e+00, 9.274507826527322e-01, 5.993169157301282e-01
21, 1.035302295426369e-02, -1.760154633537452e-02, 1.850978112200041e+00, 1.394288382789865e+00, -1.095152050838502e+00, 6.952400833812797e+00, 2.441313085605761e+00, 1.318931363647546e+00, 7.048931574812080e-01, 9.151194194322297e-01
22, 1.382669091093843e-02, -2.012727442507554e-02, 1.766348612687044e+00, 1.523649103666612e+00, -1.022098332780992e+00, 6.675261515017467e+00, 2.288957694372486e+00, 1.295869726922381e+00, 7.711667639982324e-01, 8.183858376968169e-01
23, 5.149000138000000e-02, -3.599337852580232e-02, 1.409884113354818e+00, 1.844065342323969e+00, -5.467256110756901e-01, 5.485681984178767e+00, 1.669479891116759e+00, 1.184125613802565e+00, 1.059557096587476e+00, 4.250665975344504e-01
24, 5.869000032500000e-02, -3.802635805630503e-02, 1.373854798266836e+00, 1.850517830285727e+00, -4.977560786130079e-01, 5.362066590702026e+00, 1.610246510544936e+00, 1.172064553383892e+00, 1.088882969593882e+00, 3.874581019332931e-01
25, 6.633000075800000e-02, -3.998513962421356e-02, 1.339826339329258e+00, 1.851361288129231e+00, -4.524971483549733e-01, 5.244158655547379e+00, 1.555460016618486e+00, 1.160941512313587e+00, 1.115764899360459e+00, 3.526730264244358e-01
26, 3.256241483031695e-02, -2.957378162407323e-02, 1.526413013403493e+00, 1.787674570871102e+00, -7.228567343252691e-01, 5.881243442063306e+00, 1.865302600962169e+00, 1.222016966956435e+00, 9.658232321235652e-01, 5.493984768013775e-01
27, 3.840578909031066e-02, -3.181209339235242e-02, 1.481323922723577e+00, 1.812605661232171e+00, -6.584029202331024e-01, 5.728458469738183e+00, 1.789260438086356e+00, 1.207879256278130e+00, 1.001127152296983e+00, 5.011177384675276e-01
