"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
7.466073147953e-03,3.001184950335e-06,2.400551693427e-06,2.084101317450e-03,3.018714720383e-03,-6.370056646201e-15,3.760493910081e-14,0.000000000000e+00,1.207169687500e+05,2.322783355713e+02,5.937569737434e-01,2.386762789683e-04,1.909095008159e-04,1.657430380583e-01,2.400703728199e-01,2.041530639648e+03,4.064140625000e+02,7.627709960938e+02,6.115750673897e-15,5.574296042323e-02,2.326235517103e-05,6.371732801199e-03,2.085889427690e-04,0.000000000000e+00,3.990459687500e+05,4.696797370911e+00,0.000000000000e+00,4.500000178814e-02,0.000000000000e+00
3.776590339839e-03,1.372398855892e-06,4.628453780242e-07,1.066072611138e-03,1.531053916551e-03,3.573461532593e+00,-7.632501423359e-03,0.000000000000e+00,6.664339062500e+04,7.918863525391e+02,5.923550128937e-01,2.152595989173e-04,7.259690755745e-05,1.672126054764e-01,2.401445209980e-01,2.809791015625e+03,1.101938110352e+03,1.834197265625e+03,6.858246922493e-01,8.309797942638e-02,4.632543277694e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.507281631231e-02,0.000000000000e+00
1.008767727762e-02,5.839999175805e-06,4.507149242272e-06,2.641399390996e-03,4.021398257464e-03,-7.495949356834e-15,6.971312904117e-14,0.000000000000e+00,1.584234687500e+05,3.878344726562e+02,6.018605232239e-01,3.484315238893e-04,2.689097891562e-04,1.575936526060e-01,2.399284541607e-01,3.764246337891e+03,5.656622924805e+02,8.515164794922e+02,7.177004182743e-15,1.170827224851e-01,2.906084046117e-05,6.649600807577e-03,2.176853886340e-04,0.000000000000e+00,4.024937500000e+05,8.350128173828e+00,-1.636657514609e-03,4.494642093778e-02,0.000000000000e+00
3.044534707442e-03,9.829691407504e-07,3.221539941478e-07,8.657708531246e-04,1.236413605511e-03,4.272472858429e+00,1.724836789072e-02,0.000000000000e+00,5.645200000000e+04,9.219881591797e+02,5.913986563683e-01,1.909410348162e-04,6.257818313316e-05,1.681753695011e-01,2.401724457741e-01,2.901605712891e+03,1.408252929688e+03,2.226785156250e+03,8.978880643845e-01,8.636716753244e-02,5.525514279725e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.515348747373e-02,0.000000000000e+00
3.924550022930e-03,1.612766482140e-06,5.168172378944e-07,1.087320852093e-03,1.584328128956e-03,3.453234434128e+00,1.514462232590e-01,0.000000000000e+00,6.879581250000e+04,8.212963256836e+02,5.947794318199e-01,2.444204583298e-04,7.832547998987e-05,1.647873073816e-01,2.401105165482e-01,3.158430908203e+03,1.199030761719e+03,1.832722656250e+03,6.151904463768e-01,9.551179409027e-02,4.918551348965e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.749329152517e-03,4.502457007766e-02,0.000000000000e+00
7.606626022607e-03,3.046483243452e-06,2.571756567704e-06,2.147473627701e-03,3.083122661337e-03,-1.610406144374e-14,6.025936043555e-14,0.000000000000e+00,1.265987578125e+05,4.213045043945e+02,5.922853350639e-01,2.372125745751e-04,2.002482651733e-04,1.672117412090e-01,2.400654852390e-01,3.368560546875e+03,6.558541870117e+02,1.000992675781e+03,7.703242035949e-15,1.029937639832e-01,3.219873906346e-05,7.998124696314e-03,5.351589643396e-04,0.000000000000e+00,4.621620937500e+05,9.478613853455e+00,-2.943140920252e-03,4.490365087986e-02,0.000000000000e+00
1.356037147343e-02,1.033014359564e-05,8.065562724369e-06,3.418356413022e-03,5.360920447856e-03,-2.788265427464e-14,1.239924910792e-13,0.000000000000e+00,2.068922656250e+05,4.188173522949e+02,6.065097451210e-01,4.620325053111e-04,3.607454418670e-04,1.528915613890e-01,2.397759109735e-01,4.619703125000e+03,5.223095703125e+02,7.651876220703e+02,1.017186873875e-14,1.475424915552e-01,2.751425927272e-05,5.913777742535e-03,5.824562394992e-04,0.000000000000e+00,4.672382812500e+05,7.146347045898e+00,-4.356899298728e-03,4.476440697908e-02,0.000000000000e+00
2.659718506038e-03,6.738397360095e-07,2.133948271421e-07,7.729286444373e-04,1.085602445528e-03,4.858593940735e+00,1.082277074456e-01,0.000000000000e+00,5.211592187500e+04,1.050212402344e+03,5.885456800461e-01,1.491080620326e-04,4.722026278614e-05,1.710345745087e-01,2.402233928442e-01,2.977477539062e+03,1.642637451172e+03,2.588582031250e+03,1.075789213181e+00,8.906869590282e-02,6.183148798300e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.524471610785e-02,0.000000000000e+00
3.173995064571e-03,9.691453897176e-07,3.074941616887e-07,9.066382772289e-04,1.290319953114e-03,4.705298900604e+00,1.862324774265e-01,0.000000000000e+00,5.974066015625e+04,1.034136108398e+03,5.908151865005e-01,1.803990890039e-04,5.723771391786e-05,1.687638610601e-01,2.401833087206e-01,3.254653564453e+03,1.513005004883e+03,2.319064697266e+03,9.146437048912e-01,9.893793612719e-02,5.821190279676e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.713215024211e-03,4.511406645179e-02,0.000000000000e+00
3.954637795687e-03,1.444446183996e-06,5.176602826396e-07,1.114583807066e-03,1.602605450898e-03,4.665558815002e+00,2.715682387352e-01,0.000000000000e+00,7.232701562500e+04,1.093299804688e+03,5.925626158714e-01,2.164356992580e-04,7.756616832921e-05,1.670091301203e-01,2.401342689991e-01,3.848268310547e+03,1.441989379883e+03,2.119034179688e+03,7.491121292114e-01,1.200744435191e-01,5.619809235213e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.098407527432e-03,4.499369859695e-02,0.000000000000e+00
