# t = 1.30053e-05
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
7.7513262571861277e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8190445207264635e-04 3.3310007176136607e-04 1 3.3019985816846743e+03 3.8192176457312668e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.4824177563316903e+02 3.0818928225867506e+02 2.4452680988145914e+01 1.9033321163609747e+02 -3.3339395106625112e+01 0.0000000000000000e+00 -2.0703989523176584e+04 -2.0703989523176584e+04 -8.2942262721171364e-17
8.4045413895068276e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.2452581256875264e-04 3.0478677909617162e-04 1 3.2739621976157432e+03 3.7867896933534290e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.6174120186479365e+02 2.8801957617585117e+02 2.3727955005241697e+01 2.1636296770793987e+02 -3.5040690409234877e+01 0.0000000000000000e+00 -2.5842818272391371e+04 -2.5842818272391371e+04 9.5697232892854331e-16
9.0591936209549924e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8477865032757698e-04 3.1735836640128020e-04 1 3.2885336083976667e+03 3.8036435434702053e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.7430803578674039e+02 3.0943277500416497e+02 2.5946196545180371e+01 2.3872689693394813e+02 -3.0405162555500542e+01 0.0000000000000000e+00 -3.4580329830195798e+04 -3.4580329830195798e+04 -7.3796672505513806e-16
9.8193996400094252e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.3563338778128854e-04 3.4101621861593040e-04 1 3.3919113335384041e+03 3.9232141678257199e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.9857192746766822e+02 3.6049640643194971e+02 3.2261294355869644e+01 3.1179059919557056e+02 -1.9599041646630084e+01 0.0000000000000000e+00 -6.0766366147541776e+04 -6.0766366147541776e+04 5.6738400345487908e-16
1.0690768832209648e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 9.0710499661915932e-04 2.8820757708649319e-04 1 3.7544893603465835e+03 4.3425857586014249e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 5.9433622681352028e+02 4.0201482435368729e+02 3.8634603949539148e+01 5.6664813627753870e+02 6.4495245581253151e+00 0.0000000000000000e+00 -2.4530739370427831e+05 -2.4530739370427831e+05 3.5956813841499310e-21
7.0225608740019461e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 7.7562631429571854e-04 3.3179940802100758e-04 1 3.4459325737653585e+03 3.9856971970624586e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.5026130501557549e+02 3.2181078958800509e+02 2.9439289826211468e+01 2.6922353847904634e+02 -2.6117174655822545e+01 0.0000000000000000e+00 -2.9551350275599943e+04 -2.9551350275599943e+04 1.0647864683483512e-15
1.1545279753875792e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.0191684671312644e-04 3.1913250634709432e-04 1 3.3531973764758168e+03 3.8784361268024321e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 5.5102926824017595e+02 3.6860262261330320e+02 2.7459820745648233e+01 2.6059122683820476e+02 -2.0842910602199318e+01 0.0000000000000000e+00 -7.3998268504001899e+04 -7.3998268504001899e+04 3.8222395418094042e-16
6.2639839309440847e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 7.4152757182000244e-04 3.0836753122942052e-04 1 3.5525490361566303e+03 4.1090138685924753e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.4115894635522505e+02 3.0210464919270282e+02 3.1429542610224946e+01 3.4539587914431030e+02 -2.3838655401580610e+01 0.0000000000000000e+00 -3.3798760533899178e+04 -3.3798760533899178e+04 -4.2821842836173569e-15
5.5810441143813744e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.2435206130541984e-04 2.8241829943869486e-04 1 3.5046880259910254e+03 4.0536559966718448e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.2128270731572508e+02 2.6065701893123560e+02 2.7691829143707555e+01 3.2307279585623365e+02 -3.3470209974780971e+01 0.0000000000000000e+00 -2.2367095891825913e+04 -2.2367095891825913e+04 -5.4299628244764826e-16
4.9915687331464325e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 5.5459870116446319e-04 2.5411870682302601e-04 1 3.4911924137562205e+03 4.0380464562338188e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.1001229256349200e+02 2.2738451841553592e+02 2.5238294052365951e+01 3.3157410376717098e+02 -4.4304069627399500e+01 0.0000000000000000e+00 -1.4650851213563292e+04 -1.4650851213563292e+04 -5.3729333327211139e-15
