"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity_tr","Thermal_Conductivity_ve","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147681381553e-03,1.085524218070e-05,1.560857890581e-05,1.411975159016e-08,3.473563410807e-04,9.244615554810e+00,8.016520041565e-06,0.000000000000e+00,3.455439062500e+04,4.552077102661e+01,7.543013691902e-01,7.134492974728e-03,1.025857310742e-02,9.280057383876e-06,2.282962650061e-01,4.760603942871e+02,9.011158447266e+02,9.010022583008e+02,8.979432106018e+00,2.150613454432e-06,3.909387669410e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130915880203e-02,2.939944155514e-03,0.000000000000e+00,0.000000000000e+00,-2.530437149107e-02,6.607325375080e-02,0.000000000000e+00
1.148482086137e-03,1.086018255592e-05,1.562619945616e-05,3.271647841530e-08,3.475962730590e-04,9.245079040527e+00,1.682061469182e-03,0.000000000000e+00,3.456921484375e+04,4.557129287720e+01,7.542913556099e-01,7.132668513805e-03,1.026285719126e-02,2.148727980966e-05,2.282916456461e-01,4.888231201172e+02,9.246096191406e+02,9.011532592773e+02,8.858722686768e+00,4.565851413645e-04,3.979142275057e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.240503862500e-02,2.992959925905e-03,0.000000000000e+00,0.000000000000e+00,-5.196085944772e-02,1.974226161838e-02,0.000000000000e+00
1.148398732767e-03,1.085948315449e-05,1.562472607475e-05,3.012302229877e-08,3.475713601802e-04,9.245134353638e+00,1.669176388532e-03,0.000000000000e+00,3.456766406250e+04,4.556800842285e+01,7.542926073074e-01,7.132738362998e-03,1.026265136898e-02,1.978543878067e-05,2.282922267914e-01,4.872060241699e+02,9.216203613281e+02,9.011533813477e+02,8.873795509338e+00,3.990070254076e-04,3.970290708821e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.226596608758e-02,2.986344974488e-03,0.000000000000e+00,0.000000000000e+00,-5.148338153958e-02,2.144474908710e-02,0.000000000000e+00
1.147803617641e-03,1.085375970433e-05,1.561175486131e-05,1.697804741241e-08,3.473950200714e-04,9.244698524475e+00,2.750547428150e-04,0.000000000000e+00,3.455671875000e+04,4.552727127075e+01,7.542997002602e-01,7.132742553949e-03,1.025954354554e-02,1.115742725233e-05,2.282968461514e-01,4.779969177246e+02,9.046810302734e+02,9.010155639648e+02,8.960814476013e+00,7.110266597010e-05,3.920000744984e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.147593259811e-02,2.947943750769e-03,0.000000000000e+00,0.000000000000e+00,-5.097172781825e-02,2.319073118269e-02,0.000000000000e+00
1.147779752500e-03,1.085372059606e-05,1.561119461257e-05,1.628704104917e-08,3.473877441138e-04,9.244712829590e+00,2.655117132235e-04,0.000000000000e+00,3.455634765625e+04,4.552579498291e+01,7.543001174927e-01,7.132869213820e-03,1.025939546525e-02,1.070354937838e-05,2.282969355583e-01,4.775687866211e+02,9.038903808594e+02,9.010112915039e+02,8.964941024780e+00,5.585855615209e-05,3.917647700291e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.143896654248e-02,2.946161665022e-03,0.000000000000e+00,0.000000000000e+00,-5.022652074695e-02,2.532129548490e-02,0.000000000000e+00
1.147714327089e-03,1.085325402528e-05,1.560989949212e-05,1.505259206169e-08,3.473682154436e-04,9.244645118713e+00,8.777923358139e-05,0.000000000000e+00,3.455504296875e+04,4.552231979370e+01,7.543007135391e-01,7.132974918932e-03,1.025913655758e-02,9.892863999994e-06,2.282973080873e-01,4.765637817383e+02,9.020407714844e+02,9.010041503906e+02,8.974582672119e+00,2.007443799812e-05,3.912141983164e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.135247275233e-02,2.942004939541e-03,0.000000000000e+00,0.000000000000e+00,-4.937605187297e-02,2.762374654412e-02,0.000000000000e+00
1.147682778537e-03,1.085312487703e-05,1.560927557875e-05,1.449902597983e-08,3.473587566987e-04,9.244613647461e+00,1.026014160743e-05,0.000000000000e+00,3.455443750000e+04,4.552076721191e+01,7.543009519577e-01,7.133087608963e-03,1.025901176035e-02,9.529313501844e-06,2.282974272966e-01,4.760888061523e+02,9.011669311523e+02,9.010017089844e+02,8.979152679443e+00,3.161591394019e-06,3.909540100722e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.131159514189e-02,2.940045902506e-03,0.000000000000e+00,0.000000000000e+00,-4.825565963984e-02,3.055894747376e-02,0.000000000000e+00
1.147680100985e-03,1.085341318685e-05,1.560912824061e-05,1.440440033917e-08,3.473576216493e-04,9.244610786438e+00,3.376421318535e-06,0.000000000000e+00,3.455437890625e+04,4.552065277100e+01,7.543010115623e-01,7.133295293897e-03,1.025894097984e-02,9.467144991504e-06,2.282972633839e-01,4.760472412109e+02,9.010906982422e+02,9.010016479492e+02,8.979553222656e+00,1.681721300884e-06,3.909313090844e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130802258849e-02,2.939877333120e-03,0.000000000000e+00,0.000000000000e+00,-4.563044384122e-02,3.632088378072e-02,0.000000000000e+00
1.147679984570e-03,1.085362873710e-05,1.560905911902e-05,1.436851526648e-08,3.473574179225e-04,9.244610786438e+00,3.316867605463e-06,0.000000000000e+00,3.455437890625e+04,4.552066040039e+01,7.543010711670e-01,7.133437786251e-03,1.025889627635e-02,9.443561793887e-06,2.282971441746e-01,4.760469360352e+02,9.010902709961e+02,9.010017089844e+02,8.979557037354e+00,1.670830897638e-06,3.909311635653e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130799651146e-02,2.939877565950e-03,0.000000000000e+00,0.000000000000e+00,-4.376889765263e-02,3.993179649115e-02,0.000000000000e+00
1.147680100985e-03,1.085391158995e-05,1.560897180752e-05,1.432398555323e-08,3.473572141957e-04,9.244611740112e+00,3.677181211970e-06,0.000000000000e+00,3.455437500000e+04,4.552067565918e+01,7.543011307716e-01,7.133623585105e-03,1.025883853436e-02,9.414294254384e-06,2.282969951630e-01,4.760488281250e+02,9.010939941406e+02,9.010018310547e+02,8.979538917542e+00,1.738985588418e-06,3.909322913387e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130816414952e-02,2.939887577668e-03,0.000000000000e+00,0.000000000000e+00,-4.187139123678e-02,4.329256340861e-02,0.000000000000e+00
1.147680333816e-03,1.085420899472e-05,1.560888267704e-05,1.427785800701e-08,3.473569813650e-04,9.244611740112e+00,4.312813416618e-06,0.000000000000e+00,3.455437890625e+04,4.552069091797e+01,7.543011903763e-01,7.133818231523e-03,1.025877892971e-02,9.383976248500e-06,2.282968312502e-01,4.760513000488e+02,9.010986938477e+02,9.010018920898e+02,8.979516029358e+00,1.826502398217e-06,3.909336737706e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130838021636e-02,2.939899917692e-03,0.000000000000e+00,0.000000000000e+00,-3.988473117352e-02,4.663645848632e-02,0.000000000000e+00
1.147680915892e-03,1.085489202524e-05,1.560868076922e-05,1.417315065311e-08,3.473565448076e-04,9.244614601135e+00,6.703388407914e-06,0.000000000000e+00,3.455438281250e+04,4.552074432373e+01,7.543013095856e-01,7.134264335036e-03,1.025864295661e-02,9.315154784417e-06,2.282964587212e-01,4.760572814941e+02,9.011099853516e+02,9.010021362305e+02,8.979460716248e+00,2.039060973402e-06,3.909370207111e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130889058113e-02,2.939929021522e-03,0.000000000000e+00,0.000000000000e+00,-3.089850209653e-02,5.935141444206e-02,0.000000000000e+00
1.147680683061e-03,1.085464555217e-05,1.560875352880e-05,1.421078188457e-08,3.473566903267e-04,9.244612693787e+00,5.781058007415e-06,0.000000000000e+00,3.455438281250e+04,4.552072525024e+01,7.543012499809e-01,7.134103681892e-03,1.025869138539e-02,9.339889402327e-06,2.282965928316e-01,4.760550231934e+02,9.011057739258e+02,9.010020751953e+02,8.979481697083e+00,1.959335349966e-06,3.909357837983e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130870059133e-02,2.939918078482e-03,0.000000000000e+00,0.000000000000e+00,-3.357580304146e-02,5.597271025181e-02,0.000000000000e+00
1.147680566646e-03,1.085451185645e-05,1.560879172757e-05,1.423121087640e-08,3.473567776382e-04,9.244612693787e+00,5.189996954869e-06,0.000000000000e+00,3.455437890625e+04,4.552071380615e+01,7.543012499809e-01,7.134016137570e-03,1.025871839374e-02,9.353317182104e-06,2.282966673374e-01,4.760538330078e+02,9.011035156250e+02,9.010020141602e+02,8.979492187500e+00,1.916273959068e-06,3.909350925824e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130859628320e-02,2.939912257716e-03,0.000000000000e+00,0.000000000000e+00,-3.600155189633e-02,5.271244049072e-02,0.000000000000e+00
1.147680333816e-03,1.085422445612e-05,1.560887903906e-05,1.427552209776e-08,3.473569813650e-04,9.244611740112e+00,4.502252068050e-06,0.000000000000e+00,3.455437890625e+04,4.552069473267e+01,7.543011903763e-01,7.133828476071e-03,1.025877613574e-02,9.382441021444e-06,2.282968312502e-01,4.760513000488e+02,9.010986938477e+02,9.010018920898e+02,8.979516029358e+00,1.826216816880e-06,3.909336737706e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130837649107e-02,2.939899917692e-03,0.000000000000e+00,0.000000000000e+00,-3.847459331155e-02,4.921275004745e-02,0.000000000000e+00
1.147679868154e-03,1.085319672711e-05,1.560919554322e-05,1.443865560447e-08,3.473577962723e-04,9.244610786438e+00,3.020583335456e-06,0.000000000000e+00,3.455437890625e+04,4.552063751221e+01,7.543010115623e-01,7.133153267205e-03,1.025898475200e-02,9.489659532846e-06,2.282973825932e-01,4.760452575684e+02,9.010869140625e+02,9.010015869141e+02,8.979572296143e+00,1.611402353774e-06,3.909301813110e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130785122514e-02,2.939867554232e-03,0.000000000000e+00,0.000000000000e+00,-4.715782776475e-02,3.341316431761e-02,0.000000000000e+00
1.150214462541e-03,1.087678538170e-05,1.566473656567e-05,7.435830440272e-08,3.481120802462e-04,9.245782852173e+00,4.791867453605e-03,0.000000000000e+00,3.460044531250e+04,4.570431137085e+01,7.542674541473e-01,7.132587488741e-03,1.027234550565e-02,4.876138336840e-05,2.282788306475e-01,5.168751220703e+02,9.761524047852e+02,9.016680297852e+02,8.608992576599e+00,1.455417717807e-03,4.130723027629e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.478643417358e-02,3.109421813861e-03,0.000000000000e+00,0.000000000000e+00,-5.263185501099e-02,1.704246737063e-02,0.000000000000e+00
