"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          76,       -4.87209911,      -4.796508252,      -5.438680258,      -4.320861838
          0,           0,          77,       -4.89700705,      -4.807164738,      -5.454918689,      -4.345303307
          0,           0,          78,      -4.917020986,      -4.817857187,      -5.469631108,      -4.365285522
          0,           0,          79,      -4.933481164,      -4.828232178,       -5.48293129,      -4.382135739
          0,           0,          80,      -4.947395634,      -4.838097486,      -5.494945509,      -4.396332001
          0,           0,          81,      -4.958149983,      -4.847375969,        -5.5060232,        -4.4069564
          0,           0,          82,      -4.966351887,      -4.856020089,      -5.516190744,      -4.414799588
          0,           0,          83,      -4.972021476,      -4.864043866,       -5.52534745,      -4.419951392
          0,           0,          84,      -4.974989932,      -4.871460117,      -5.533464662,      -4.422368822
          0,           0,          85,      -4.975411406,      -4.878318696,      -5.540425909,      -4.422383479
          0,           0,          86,      -4.973157539,      -4.884703665,      -5.546355927,      -4.419873208
          0,           0,          87,      -4.968861158,      -4.890627365,      -5.551374431,      -4.415538093
          0,           0,          88,      -4.962752708,      -4.896194948,      -5.555461314,      -4.409650587
          0,           0,          89,      -4.955245759,      -4.901436085,      -5.558602856,       -4.40261915
          0,           0,          90,      -4.944916413,      -4.906551264,       -5.56091183,       -4.39294672
          0,           0,          91,      -4.931583239,      -4.911592132,      -5.562489378,      -4.380643433
          0,           0,          92,      -4.915974332,      -4.916482588,       -5.56342366,      -4.366480443
          0,           0,          93,      -4.899114974,      -4.921158455,      -5.564002605,      -4.351313886
          0,           0,          94,      -4.879517853,      -4.925533755,      -5.563903203,      -4.333405505
          0,           0,          95,      -4.857243051,      -4.929461191,      -5.562458064,      -4.312600675
          0,           0,          96,      -4.833228076,      -4.932908868,      -5.559499798,      -4.289850001
          0,           0,          97,      -4.807861649,      -4.935916856,      -5.555149501,      -4.265500621
          0,           0,          98,      -4.783000951,      -4.938462752,      -5.549363431,      -4.241476084
          0,           0,          99,      -4.759492876,      -4.940658781,      -5.542599099,      -4.218686993
          0,           0,         100,      -4.737653637,      -4.942794967,      -5.535412632,      -4.197437909
          0,           0,         101,        -4.7172149,       -4.94501329,      -5.527922738,      -4.177541313
          0,           0,         102,      -4.698316332,      -4.947649332,      -5.519906369,      -4.159122348
          0,           0,         103,      -4.679109448,      -4.951243745,      -5.510407751,      -4.139937085
          0,           0,         104,      -4.661681824,      -4.954883482,      -5.499891988,      -4.122789172
          0,           0,         105,      -4.645166544,      -4.958152335,      -5.489115929,      -4.106605681
          0,           0,         106,      -4.631134436,      -4.960805319,      -5.479704119,      -4.092896375
          0,           0,         107,       -4.61989269,      -4.962614086,      -5.470754444,      -4.081991765
          0,           0,         108,      -4.611754417,      -4.963353369,      -5.461850478,      -4.074196689
          0,           0,         109,      -4.608299043,      -4.963341538,       -5.45386834,       -4.07098143
          0,           0,         110,      -4.606823093,      -4.962845963,      -5.446516519,       -4.06890196
          0,           0,         111,      -4.608884072,      -4.962006854,       -5.44131012,      -4.069985944
          0,           0,         112,      -4.615246731,      -4.960840538,      -5.440088176,      -4.075174416
          0,           0,         113,      -4.623035866,      -4.960717482,      -5.439490999,      -4.081593322
          0,           0,         114,      -4.632309307,      -4.962570608,       -5.43658728,      -4.089937701
          0,           0,         115,      -4.635360648,      -4.966448933,      -5.427546546,        -4.0922427
          0,           0,         116,      -4.629867686,      -4.972207306,      -5.413500432,      -4.086316532
          0,           0,         117,      -4.619072988,      -4.979221347,      -5.396749593,       -4.07559547
          0,           0,         118,      -4.605758869,      -4.987659547,      -5.379299592,      -4.062802798
          0,           0,         119,      -4.589258064,      -4.995608553,      -5.362220042,      -4.046989656
          0,           0,         120,       -4.57114783,      -5.000762459,      -5.345095679,      -4.030032669
          0,           0,         121,      -4.552909533,       -5.00383057,      -5.329956461,       -4.01295335
          0,           0,         122,      -4.536039998,      -5.005009671,      -5.318345217,      -3.997075439
          0,           0,         123,       -4.52386726,      -5.004516906,       -5.31074297,      -3.986278751
          0,           0,         124,       -4.51556238,      -5.002175681,      -5.307163207,      -3.979202298
          0,           0,         125,      -4.511287202,      -4.999005564,      -5.307162611,      -3.975982186
          0,           0,         126,      -4.510751841,      -4.996974386,      -5.309624678,      -3.976215588
          0,           0,         127,      -4.513096865,      -4.996862375,      -5.313956937,      -3.978825828
          0,           0,         128,      -4.518966478,       -4.99864688,      -5.320232482,      -3.984697784
          0,           0,         129,      -4.528521487,      -5.001834085,      -5.326777016,      -3.994250985
          0,           0,         130,      -4.542187747,      -5.006015571,      -5.331904112,      -4.008095148
          0,           0,         131,      -4.555514266,      -5.010342913,      -5.334205091,      -4.020922724
          0,           0,         132,      -4.566627949,      -5.014452893,       -5.33301484,      -4.030984365
          0,           0,         133,       -4.57399142,      -5.018759199,      -5.328205913,      -4.036658502
          0,           0,         134,      -4.580849066,      -5.021967983,      -5.322094411,      -4.041847022
          0,           0,         135,      -4.585644012,      -5.022647397,      -5.315573773,      -4.044912493
          0,           0,         136,      -4.592007433,      -5.020511621,      -5.311451408,      -4.050144571
