"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,     -0.4434048506,       1.619114096,      0.9061856261,       1.875701591,       5.081008323,       -4.82067713,     0.01557291393,     0.02619254414,    -0.02526169104,      0.0256433733,    -0.02610786381,    -0.02076946081,     0.01415250751,    -0.02526169104,     0.02698650678,       1.681929551,    0.001070454304
          0,           0,           1,     -0.5116714255,       1.651362051,      0.9332158096,       1.789102722,       5.011681895,      -4.861444182,     0.02962347101,     0.05002694575,     -0.0296393521,     0.04860900102,    -0.05059115628,    -0.03408448199,      0.0269107104,     -0.0296393521,     0.05153696733,       1.688760434,    0.001069904127
          0,           0,           2,     -0.5824055948,       1.669126432,      0.9318007364,        1.72142304,       4.939286327,      -4.871283747,     0.04165870944,     0.07089906986,    -0.03338046514,     0.06913693048,    -0.07210925751,    -0.04591929061,     0.03781459951,    -0.03338046514,     0.07302179293,       1.701902695,    0.001111105336
          0,           0,           3,     -0.6384300907,        1.69354666,      0.9232741915,       1.680348546,        4.88191083,       -4.88133766,     0.05161625437,     0.08864141238,    -0.03637159762,     0.08535735277,    -0.08983705121,    -0.05497938155,     0.04681083056,    -0.03637159762,     0.09127038866,       1.717315862,    0.001109252212
          0,           0,           4,     -0.6721714353,       1.702176117,      0.9144617594,        1.64538541,       4.848405707,      -4.890185314,     0.05948828104,      0.1027211561,    -0.03854630928,     0.09946040507,     -0.1055561752,    -0.06295731695,     0.05392003264,    -0.03854630928,      0.1057502793,        1.72674608,    0.001109852042
          0,           0,           5,     -0.7146732729,       1.692972205,       0.906449861,       1.630169378,       4.804688392,       -4.89732698,     0.06651109648,      0.1156749608,    -0.04051358914,      0.1111491693,     -0.1184482353,    -0.06931886951,     0.06024133883,    -0.04051358914,       0.119060504,       1.739182888,    0.001114817616
          0,           0,           6,     -0.7596156656,       1.674558976,      0.9035809237,       1.626816578,       4.758863382,      -4.902586118,     0.07259770954,      0.1281590492,    -0.04213453369,      0.1238547096,     -0.1304096325,     -0.0757966332,     0.06565285175,    -0.04213453369,       0.131851706,       1.765331854,    0.001113455291
          0,           0,           7,     -0.7920573803,       1.660855976,       0.900193401,       1.620551058,       4.726450965,      -4.905597859,     0.07773883864,       0.138649681,    -0.04344945181,      0.1339147926,      -0.139610771,    -0.08005395893,     0.07022664288,    -0.04344945181,      0.1426018222,       1.783531674,    0.001112646592
          0,           0,           8,      -0.816028717,       1.660762555,      0.8960250111,       1.650571937,       4.703848492,      -4.908600379,     0.08160043915,      0.1471214586,    -0.04421078616,      0.1436290335,     -0.1478275045,     -0.0833964141,     0.07363049965,    -0.04421078616,      0.1512676594,       1.802949349,     0.00111325642
          0,           0,           9,     -0.8165660281,       1.668667966,      0.8907112398,       1.646578308,       4.704077749,      -4.909066121,     0.08608290649,      0.1560521252,     -0.0454663159,      0.1524712581,     -0.1548450246,    -0.08768860743,     0.07762984172,     -0.0454663159,      0.1604248742,       1.812811992,    0.001114561955
          0,           0,          10,     -0.8267952012,       1.661757745,      0.8853898282,       1.609462658,        4.69846743,      -4.906706408,     0.08882032957,      0.1629150348,    -0.04589029393,      0.1613354925,     -0.1623576497,    -0.09081704768,     0.07999700802,    -0.04589029393,      0.1674241267,       1.834208853,    0.001117823162
          0,           0,          11,     -0.8688155715,       1.635543392,      0.8879330096,       1.609748891,       4.654324999,      -4.902583928,     0.09075181973,      0.1692723949,    -0.04597309387,       0.169271718,     -0.1680291298,    -0.09184708915,      0.0815863776,    -0.04597309387,      0.1738755286,       1.865223148,    0.001125149611
          0,           0,          12,     -0.8850094247,       1.629742563,      0.8837989488,       1.568655327,        4.63445661,       -4.89662214,      0.0942135195,      0.1783979075,    -0.04695101877,       0.177638768,     -0.1744137689,    -0.09519310536,     0.08455600633,    -0.04695101877,      0.1831728213,       1.893548914,     0.00113584035
