"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.646008142,      -3.732369456,      -3.562611737,      -3.049630998,      0.1656480288,      0.1242402168,                 0,                 0,                 0,     0.01522294431,       0.162898323,      0.1278242437,                 0,      0.7500253258
          0,           0,           1,      -3.742996306,      -3.707930834,      -3.669801009,      -3.142542438,     0.08279138237,      0.1039615106,                 0,                 0,                 0,    0.008824390192,     0.08050377186,      0.1057428551,                 0,        1.25570449
          0,           0,           2,      -3.767937671,      -3.718814932,      -3.731354151,       -3.17027487,     0.05273494148,       0.116861036,                 0,                 0,                 0,    0.006878670621,     0.05017308193,      0.1179836329,                 0,       2.216007692
          0,           0,           3,      -3.779715627,      -3.705804929,       -3.77773942,      -3.188734519,     0.04432963422,      0.1512414747,                 0,                 0,                 0,     0.01074122226,     0.04101976958,      0.1521725292,                 0,       3.411746507
          0,           0,           4,      -3.804703337,      -3.734922459,      -3.813138116,      -3.214862218,     0.03700681658,      0.1879749045,                 0,                 0,                 0,     0.01654735457,     0.03289735903,       0.188737471,                 0,       5.079467024
          0,           0,           5,      -3.828355381,      -3.774768207,      -3.841372843,      -3.237396414,     0.03079630716,      0.2194961343,                 0,                 0,                 0,      0.0214409298,     0.02600069553,      0.2201157181,                 0,        7.12735242
          0,           0,           6,      -3.861516994,      -3.807513258,      -3.877980934,      -3.270092963,     0.02677660331,      0.2455140819,                 0,                 0,                 0,     0.02570391605,     0.02141436973,      0.2460397848,                 0,       9.168977825
          0,           0,           7,      -3.905944606,      -3.848405611,      -3.930979492,      -3.312917991,     0.02426897393,       0.267799078,                 0,                 0,                 0,     0.03016131088,     0.01842119247,      0.2682647739,                 0,       11.03462712
          0,           0,           8,      -3.948114256,      -3.891243243,      -3.987136573,       -3.35600121,     0.02272307867,      0.2876594089,                 0,                 0,                 0,     0.03488326282,     0.01644241426,      0.2880866551,                 0,       12.65935013
          0,           0,           9,      -3.993517451,      -3.935579031,      -4.037010308,      -3.404697027,     0.02199388754,      0.3051585764,                 0,                 0,                 0,     0.03931514754,     0.01533165432,      0.3055657511,                 0,       13.87469932
          0,           0,          10,      -4.047984204,      -3.987457998,      -4.090832715,      -3.462026762,      0.0218926921,      0.3196504515,                 0,                 0,                 0,     0.04280503168,     0.01491434439,      0.3200519699,                 0,       14.60078322
          0,           0,          11,      -4.103808928,      -4.045209675,      -4.157921493,      -3.520497544,     0.02212646233,        0.33059274,                 0,                 0,                 0,      0.0449488871,     0.01490935421,      0.3309967541,                 0,       14.94105723
          0,           0,          12,      -4.151433351,      -4.100287008,      -4.232243227,      -3.571473406,     0.02245766222,       0.338001975,                 0,                 0,                 0,     0.04570760431,     0.01507884368,       0.338411451,                 0,       15.05063046
