"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 1.789999939500000e-02, 2.241364555514381e-02, 9.508710340684999e-01, 8.295152843148742e-01, 4.834772946565189e-01, 2.819991858748585e+00, 9.341017002534400e-01, 9.823642395085810e-01, 8.610081383422133e-01, -1.470944190771430e-01
1, 1.394999958600000e-02, 1.994492353858276e-02, 9.845810534698572e-01, 7.855028867046444e-01, 5.283887411106963e-01, 2.906593960859895e+00, 9.805886928696687e-01, 9.959451173815311e-01, 8.142758661276749e-01, -4.332881055877534e-02
2, 2.232000045500000e-02, 2.482329437156798e-02, 9.223617618968032e-01, 8.637861383596114e-01, 4.416570435032686e-01, 2.746870979651169e+00, 8.946663330026196e-01, 9.699733553164336e-01, 9.025948483271291e-01, -2.351197924048672e-01
3, 1.784947179195744e-02, 2.249999065278067e-02, 9.519113231323901e-01, 8.299820865496459e-01, 4.834867636142573e-01, 2.822891789415703e+00, 9.353088872632106e-01, 9.825588419154980e-01, 8.603475454454561e-01, -1.443998052160478e-01
4, 1.049000024800000e-02, 1.742916196961543e-02, 1.024775499691233e+00, 7.253445236363740e-01, 5.727658949666705e-01, 3.008985345737977e+00, 1.036887293983706e+00, 1.011818973322569e+00, 7.577604308160388e-01, 8.233770978505842e-02
5, 1.389396330309639e-02, 2.002781915589462e-02, 9.858382808832865e-01, 7.861467570158818e-01, 5.283507416881904e-01, 2.910114380294520e+00, 9.820318767780926e-01, 9.961389163121322e-01, 8.135990634267208e-01, -4.010741790604341e-02
6, 2.723000012300000e-02, 2.718419978786347e-02, 8.950239663206115e-01, 8.884375852975247e-01, 4.025434285747174e-01, 2.675853868833712e+00, 8.577522559262490e-01, 9.583567459678379e-01, 9.408291010912879e-01, -3.175172858789085e-01
7, 2.227433188906854e-02, 2.491229246404047e-02, 9.232125003250491e-01, 8.641079554890724e-01, 4.416354092177342e-01, 2.749218853150014e+00, 8.956772201079732e-01, 9.701744937299037e-01, 9.019267954975460e-01, -2.328633479732741e-01
8, 3.260000050100000e-02, 2.948109446637338e-02, 8.713943714848661e-01, 9.054791155646826e-01, 3.662271472965634e-01, 2.613769945875051e+00, 8.265451795623424e-01, 9.485316942705287e-01, 9.726864218738345e-01, -3.871759384769144e-01
9, 1.778881609939147e-02, 2.260359158063713e-02, 9.531243145085827e-01, 8.305002591967622e-01, 4.834854901778314e-01, 2.826265036261379e+00, 9.367245978140065e-01, 9.827937274866064e-01, 8.595498825013812e-01, -1.412397370223069e-01
10, 7.519999985000000e-03, 1.486756313872443e-02, 1.071752068986555e+00, 6.441222572010246e-01, 6.109062373623558e-01, 3.127433156130998e+00, 1.103905682948643e+00, 1.030000981469990e+00, 6.897845649833769e-01, 2.319323280103646e-01
11, 1.042775421340857e-02, 1.750753147585926e-02, 1.026221049597438e+00, 7.261087210476357e-01, 5.724644233674068e-01, 3.013000467584051e+00, 1.038579283839677e+00, 1.012042468089196e+00, 7.569477434972819e-01, 8.611447285642095e-02
