"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.442157346,      -13.86581229,      -14.10467594,      -14.17175866,      -3.986949944,      -11.36167749,      0.1022226391,      0.2989470674,    -0.05291902053,      0.3220862206,     -0.2592275863,      -0.110827699,     0.08611858853,    -0.05291902053,      0.3039776402,       2.924470254,   1.603143847e-06
          0,           0,           1,      -4.712264352,      -4.633749476,       -5.75903808,       -4.49883912,      -4.258703665,      -11.58629717,      0.1359534276,      0.2977743205,     -0.0627733877,      0.3132879042,     -0.2532070441,     -0.1462732775,      0.1198638862,     -0.0627733877,      0.3046071719,       2.190267106,   1.602764886e-06
          0,           0,           2,      -4.716568808,      -4.642775222,      -5.732027051,      -4.828676521,      -4.252908077,      -11.69535575,      0.1561192627,      0.2596819159,    -0.06835404188,      0.2735188283,     -0.2145694538,     -0.1687582379,      0.1420344054,    -0.06835404188,      0.2676455665,       1.663356022,   1.604565223e-06
          0,           0,           3,      -4.839021681,      -4.767477743,      -5.632621981,      -4.938065693,      -4.376585512,      -11.78448279,      0.1699560914,      0.2463151411,    -0.07447720067,      0.2628495648,     -0.2021209976,     -0.1845786026,      0.1565650464,    -0.07447720067,      0.2550364836,       1.449286925,   1.611263222e-06
          0,           0,           4,      -4.961025898,      -4.918109928,       -5.57014701,      -4.960817102,      -4.500779209,      -11.81708951,      0.1698620727,      0.2451406282,    -0.07465519522,      0.2626559318,      -0.201276238,     -0.1846018919,      0.1565338592,    -0.07465519522,      0.2538586266,       1.443174597,   1.620098774e-06
          0,           0,           5,      -4.998104406,      -4.993875895,      -5.562287776,        -5.0236606,      -4.539399603,      -11.87560581,      0.1661307604,      0.2468870714,    -0.07308957975,      0.2644329504,     -0.2028210837,     -0.1801609833,      0.1527146389,    -0.07308957975,      0.2554033959,       1.486100893,   1.626967129e-06
          0,           0,           6,      -5.040856463,      -5.036271563,      -5.581780394,      -5.081616051,      -4.582909433,      -11.89775635,      0.1628685437,       0.247671212,    -0.07167878192,      0.2651784883,     -0.2033032051,     -0.1762899406,      0.1494152148,    -0.07167878192,      0.2560122757,       1.520681688,   1.632357557e-06
          0,           0,           7,         -5.069345,      -5.070521725,      -5.602222874,      -5.108860784,      -4.612219396,      -11.90137349,      0.1600842577,      0.2470305093,    -0.07043259142,      0.2644223933,     -0.2024823882,     -0.1729222988,      0.1466691006,    -0.07043259142,      0.2552238567,       1.543128055,   1.637305527e-06
          0,           0,           8,      -5.086739447,      -5.107159347,      -5.610970391,      -5.118974401,      -4.630955725,      -11.89813694,         0.1570718,      0.2456725267,    -0.06900423839,       0.262709272,     -0.2010399661,     -0.1690319101,      0.1437334295,    -0.06900423839,      0.2537070003,       1.564077872,   1.642794366e-06
          0,           0,           9,      -5.094387975,       -5.14099506,      -5.599705191,      -5.115375247,      -4.641688908,      -11.88607846,      0.1532037054,       0.243872749,    -0.06704217985,      0.2602549868,     -0.1990249006,     -0.1638844356,      0.1399669252,    -0.06704217985,      0.2517033033,       1.591820175,   1.649242213e-06
