"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 5.869000032500000e-02, 3.802635805630503e-02, 8.043249962863972e-01, 9.372286683986151e-01, 2.538133337129451e-01, 2.435685819981955e+00, 7.398370570906576e-01, 9.198235296758360e-01, 1.063815399120302e+00, -5.807208547083538e-01
1, 5.149000138000000e-02, 3.599337852580232e-02, 8.170436516716494e-01, 9.325861554738685e-01, 2.783665824040361e-01, 2.469713141368736e+00, 7.560237422592730e-01, 9.253162186775074e-01, 1.046568360387202e+00, -5.445898610284086e-01
2, 6.317158101624223e-02, 5.934665887070387e-02, 8.376650889002430e-01, 9.558539948408987e-01, 2.342266582773453e-01, 2.527424326527432e+00, 7.797271971128582e-01, 9.308340617806449e-01, 1.029161431473760e+00, -4.916803635873703e-01
3, 6.633000075800000e-02, 3.998513962421356e-02, 7.945015631204969e-01, 9.449092270395054e-01, 2.303250920789534e-01, 2.410608363769161e+00, 7.261310146343477e-01, 9.139453568629671e-01, 1.082192286469155e+00, -6.113146994769026e-01
4, 7.440000027400000e-02, 4.186607976498817e-02, 7.803856248824027e-01, 9.461243862435303e-01, 2.110841108955883e-01, 2.372743201510813e+00, 7.082656132452848e-01, 9.075841361788465e-01, 1.101995197944017e+00, -6.511928275774895e-01
5, 6.581072495244744e-02, 7.622690052727756e-02, 8.549267533403196e-01, 9.567400853553653e-01, 2.194681855421947e-01, 2.571932275589460e+00, 8.033693018853902e-01, 9.396937208322385e-01, 1.001022409803932e+00, -4.389078082915398e-01
6, 4.473999887700000e-02, 3.389028465845557e-02, 8.351114970423624e-01, 9.270830046152907e-01, 3.044713599857067e-01, 2.517934138783716e+00, 7.791356725925634e-01, 9.329720346947165e-01, 1.022393395397033e+00, -4.930007308201710e-01
7, 5.068568517850231e-02, 5.336438713008859e-02, 8.574428138780528e-01, 9.466929992269139e-01, 2.714678130448616e-01, 2.579622298521306e+00, 8.056128620048024e-01, 9.395528762567463e-01, 1.001471744322440e+00, -4.338998615964233e-01
8, 5.227368819077548e-02, 6.773698145773936e-02, 8.792607208003995e-01, 9.502857786085804e-01, 2.504480812102083e-01, 2.636464750423225e+00, 8.349087828909373e-01, 9.495576944810088e-01, 9.693796087323753e-01, -3.685071810470151e-01
9, 6.395426335946236e-02, 9.556015821995494e-02, 8.785259463751834e-01, 9.560751969315797e-01, 2.177851223236465e-01, 2.633831613870942e+00, 8.346409564274133e-01, 9.500470189539187e-01, 9.678003494900472e-01, -3.691050079745240e-01
10, 7.726063517167343e-02, 6.466303417545567e-02, 8.129504339827306e-01, 9.595056958204791e-01, 2.047811066684132e-01, 2.461706912280977e+00, 7.478696846254491e-01, 9.199449970910970e-01, 1.063434787805939e+00, -5.627908825324799e-01
11, 7.895505492893154e-02, 8.492345666968636e-02, 8.346999088995843e-01, 9.614576210736039e-01, 1.942936533457617e-01, 2.518559228636757e+00, 7.768855613812503e-01, 9.307363677629331e-01, 1.029470348787841e+00, -4.980233004882808e-01
12, 8.290000259900000e-02, 4.366791468532204e-02, 7.689992876611993e-01, 9.473185404595063e-01, 1.910265753100460e-01, 2.342102070901403e+00, 6.939528089416231e-01, 9.024102103555659e-01, 1.118044429356955e+00, -6.831410514695915e-01
13, 5.184548646014707e-02, 8.141241837008900e-02, 8.948550640340902e-01, 9.467017800491186e-01, 2.441893710560374e-01, 2.676127389855442e+00, 8.568135195118012e-01, 9.574885966999011e-01, 9.436620892911257e-01, -3.196126796611582e-01
