"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147677656263e-03,1.084920677386e-05,1.561045610288e-05,1.507929425770e-08,3.473607939668e-04,9.244609832764e+00,3.970257722585e-08,0.000000000000e+00,3.455438671875e+04,4.552040481567e+01,7.543001770973e-01,7.130537182093e-03,1.025982294232e-02,9.910721018969e-06,2.282995581627e-01,4.760072326660e+02,9.010139160156e+02,9.010002441406e+02,8.979931831360e+00,2.572606945250e-07,3.909084625775e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.999999865890e-02,0.000000000000e+00,0.000000000000e+00
1.147678121924e-03,1.085011990654e-05,1.561016142659e-05,1.492950119086e-08,3.473600954749e-04,9.244609832764e+00,2.557247000823e-07,0.000000000000e+00,3.455438281250e+04,4.552045440674e+01,7.543003559113e-01,7.131136488169e-03,1.025962829590e-02,9.812270036491e-06,2.282990664244e-01,4.760152587891e+02,9.010294189453e+02,9.010005493164e+02,8.979855537415e+00,5.431391514321e-07,3.909130464308e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.838371440768e-02,0.000000000000e+00,0.000000000000e+00
1.147678471170e-03,1.085074200091e-05,1.560996133776e-05,1.482809341979e-08,3.473596007098e-04,9.244609832764e+00,3.702827768848e-07,0.000000000000e+00,3.455438281250e+04,4.552048873901e+01,7.543004751205e-01,7.131544873118e-03,1.025949604809e-02,9.745620445756e-06,2.282987236977e-01,4.760207214355e+02,9.010399780273e+02,9.010007934570e+02,8.979804039001e+00,7.376253279290e-07,3.909161750926e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.722249671817e-02,0.000000000000e+00,0.000000000000e+00
1.147677539848e-03,1.084898212866e-05,1.561053068144e-05,1.511643077379e-08,3.473609685898e-04,9.244609832764e+00,3.954643830184e-07,0.000000000000e+00,3.455439062500e+04,4.552039337158e+01,7.543001174927e-01,7.130389567465e-03,1.025987137109e-02,9.935130037775e-06,2.282996773720e-01,4.760052490234e+02,9.010101318359e+02,9.010001831055e+02,8.979949951172e+00,1.871503485518e-07,3.909072984243e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.059713870287e-02,4.437031224370e-02,0.000000000000e+00
1.147677656263e-03,1.084901123249e-05,1.561051976751e-05,1.511158664869e-08,3.473609394860e-04,9.244609832764e+00,3.786934712480e-07,0.000000000000e+00,3.455439062500e+04,4.552039337158e+01,7.543001174927e-01,7.130408659577e-03,1.025986485183e-02,9.931945896824e-06,2.282996624708e-01,4.760055236816e+02,9.010106201172e+02,9.010001831055e+02,8.979948043823e+00,1.962665692190e-07,3.909074439434e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.259059742093e-02,3.969957679510e-02,0.000000000000e+00
1.147677656263e-03,1.084899849957e-05,1.561052522447e-05,1.511375913310e-08,3.473609685898e-04,9.244610786438e+00,4.493938945416e-07,0.000000000000e+00,3.455439062500e+04,4.552039337158e+01,7.543001174927e-01,7.130400277674e-03,1.025986764580e-02,9.933373803506e-06,2.282996624708e-01,4.760054016113e+02,9.010103759766e+02,9.010001831055e+02,8.979948997498e+00,1.923260271042e-07,3.909074075636e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.837860912085e-02,4.893845319748e-02,0.000000000000e+00
1.147677656263e-03,1.084913583327e-05,1.561047974974e-05,1.509103064734e-08,3.473608521745e-04,9.244610786438e+00,6.347982548505e-07,0.000000000000e+00,3.455439062500e+04,4.552040100098e+01,7.543001770973e-01,7.130490615964e-03,1.025983877480e-02,9.918435353029e-06,2.282995879650e-01,4.760066223145e+02,9.010127563477e+02,9.010002441406e+02,8.979937553406e+00,2.358965218718e-07,3.909080987796e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.330509528518e-02,5.773413926363e-02,0.000000000000e+00
1.147677656263e-03,1.084905034077e-05,1.561050703458e-05,1.510512070979e-08,3.473609394860e-04,9.244610786438e+00,5.247093213256e-07,0.000000000000e+00,3.455439062500e+04,4.552039718628e+01,7.543001174927e-01,7.130434736609e-03,1.025985646993e-02,9.927695828083e-06,2.282996475697e-01,4.760058593750e+02,9.010112915039e+02,9.010002441406e+02,8.979944229126e+00,2.088960115998e-07,3.909076622222e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.594434052706e-02,5.339539796114e-02,0.000000000000e+00
1.147678005509e-03,1.084959694708e-05,1.561033241160e-05,1.501553548167e-08,3.473605320323e-04,9.244610786438e+00,1.128823669205e-06,0.000000000000e+00,3.455439062500e+04,4.552043151855e+01,7.543002367020e-01,7.130792364478e-03,1.025974005461e-02,9.868815141090e-06,2.282993495464e-01,4.760106811523e+02,9.010205688477e+02,9.010003662109e+02,8.979899406433e+00,3.808366386693e-07,3.909104270861e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.047266766429e-02,6.194934248924e-02,0.000000000000e+00
1.147677889094e-03,1.084943505703e-05,1.561038516229e-05,1.504211510905e-08,3.473606484476e-04,9.244610786438e+00,1.201387931360e-06,0.000000000000e+00,3.455439062500e+04,4.552042007446e+01,7.543002367020e-01,7.130686659366e-03,1.025977451354e-02,9.886285624816e-06,2.282994389534e-01,4.760093078613e+02,9.010178222656e+02,9.010003662109e+02,8.979912757874e+00,3.309602050194e-07,3.909095903509e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.427821770310e-02,6.999596208334e-02,0.000000000000e+00
1.147677889094e-03,1.084941595764e-05,1.561039061926e-05,1.504531432772e-08,3.473606775515e-04,9.244610786438e+00,1.115376107919e-06,0.000000000000e+00,3.455439062500e+04,4.552042007446e+01,7.543002367020e-01,7.130674086511e-03,1.025977917016e-02,9.888387467072e-06,2.282994389534e-01,4.760091247559e+02,9.010175170898e+02,9.010003051758e+02,8.979914665222e+00,3.245436630550e-07,3.909095175914e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.745947778225e-02,6.603732705116e-02,0.000000000000e+00
1.147677889094e-03,1.084946052288e-05,1.561037606734e-05,1.503779678558e-08,3.473606193438e-04,9.244610786438e+00,6.594731871701e-07,0.000000000000e+00,3.455438671875e+04,4.552042007446e+01,7.543002367020e-01,7.130703423172e-03,1.025976892561e-02,9.883448001347e-06,2.282994240522e-01,4.760094604492e+02,9.010182495117e+02,9.010003662109e+02,8.979910850525e+00,3.371838488420e-07,3.909097358701e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.435146391392e-02,3.493629023433e-02,0.000000000000e+00
1.147677539848e-03,1.084898758563e-05,1.561052704346e-05,1.511551772637e-08,3.473609685898e-04,9.244609832764e+00,1.398713322942e-07,0.000000000000e+00,3.455438671875e+04,4.552039337158e+01,7.543001174927e-01,7.130393292755e-03,1.025987043977e-02,9.934529771272e-06,2.282996773720e-01,4.760052795410e+02,9.010101928711e+02,9.010001831055e+02,8.979949951172e+00,1.883233693434e-07,3.909073348041e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.587431415915e-02,3.009165637195e-02,0.000000000000e+00
1.147677656263e-03,1.084920131689e-05,1.561045792187e-05,1.508025171404e-08,3.473607939668e-04,9.244609832764e+00,3.059466280320e-07,0.000000000000e+00,3.455438671875e+04,4.552040481567e+01,7.543001770973e-01,7.130533456802e-03,1.025982480496e-02,9.911350389302e-06,2.282995581627e-01,4.760071716309e+02,9.010138549805e+02,9.010002441406e+02,8.979931831360e+00,2.556491267569e-07,3.909084261977e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.715603008866e-02,2.517771720886e-02,0.000000000000e+00
1.147677539848e-03,1.084885298042e-05,1.561057251820e-05,1.513782166285e-08,3.473610559013e-04,9.244609832764e+00,7.007577806917e-08,0.000000000000e+00,3.455439062500e+04,4.552038574219e+01,7.543001174927e-01,7.130304817110e-03,1.025989931077e-02,9.949189006875e-06,2.282997518778e-01,4.760040893555e+02,9.010079345703e+02,9.010001220703e+02,8.979961395264e+00,1.460729635028e-07,3.909066435881e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.819588899612e-02,2.020695805550e-02,0.000000000000e+00
1.147677656263e-03,1.084905306925e-05,1.561050703458e-05,1.510470326593e-08,3.473609103821e-04,9.244609832764e+00,-7.436688598261e-09,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001174927e-01,7.130436133593e-03,1.025985646993e-02,9.927422070177e-06,2.282996475697e-01,4.760058593750e+02,9.010112915039e+02,9.010002441406e+02,8.979944229126e+00,2.086912473942e-07,3.909076622222e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.899550020695e-02,1.519192568958e-02,0.000000000000e+00
1.147678238340e-03,1.084995801648e-05,1.561021781527e-05,1.495695656217e-08,3.473602700979e-04,9.244611740112e+00,1.821550313252e-06,0.000000000000e+00,3.455439062500e+04,4.552045440674e+01,7.543003559113e-01,7.131028920412e-03,1.025966368616e-02,9.830313501880e-06,2.282991558313e-01,4.760139160156e+02,9.010266723633e+02,9.010004882812e+02,8.979868888855e+00,4.954517294209e-07,3.909122460755e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.094151429832e-02,7.382453233004e-02,0.000000000000e+00
1.147678121924e-03,1.084974792320e-05,1.561028693686e-05,1.499143387207e-08,3.473604447208e-04,9.244611740112e+00,1.809440050238e-06,0.000000000000e+00,3.455439062500e+04,4.552044296265e+01,7.543002963066e-01,7.130891084671e-03,1.025970838964e-02,9.852973562374e-06,2.282992601395e-01,4.760120849609e+02,9.010231323242e+02,9.010004272461e+02,8.979887008667e+00,4.302404477130e-07,3.909111910616e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.746168896556e-02,7.752354443073e-02,0.000000000000e+00
1.147677656263e-03,1.084913947125e-05,1.561047793075e-05,1.509042135694e-08,3.473608521745e-04,9.244609832764e+00,-7.182584482734e-08,0.000000000000e+00,3.455438671875e+04,4.552040100098e+01,7.543001770973e-01,7.130493409932e-03,1.025983784348e-02,9.918035175360e-06,2.282995879650e-01,4.760066223145e+02,9.010127563477e+02,9.010002441406e+02,8.979937553406e+00,2.358235917654e-07,3.909080987796e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.955864861608e-02,1.014483999461e-02,0.000000000000e+00
1.147677656263e-03,1.084908672055e-05,1.561049612064e-05,1.509914149267e-08,3.473608812783e-04,9.244609832764e+00,-6.014015063727e-09,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001174927e-01,7.130458485335e-03,1.025984901935e-02,9.923766810971e-06,2.282996177673e-01,4.760061645508e+02,9.010119018555e+02,9.010002441406e+02,8.979941368103e+00,2.195006345573e-07,3.909078441211e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.989104509354e-02,5.077295936644e-03,0.000000000000e+00
1.147678005509e-03,1.084995892597e-05,1.561021417729e-05,1.495590495892e-08,3.473602118902e-04,9.244609832764e+00,1.581471735790e-07,0.000000000000e+00,3.455438671875e+04,4.552044677734e+01,7.543003559113e-01,7.131030783057e-03,1.025966275483e-02,9.829624104896e-06,2.282991558313e-01,4.760138244629e+02,9.010266723633e+02,9.010004882812e+02,8.979868888855e+00,4.927340455652e-07,3.909122460755e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.790309607983e-02,8.162898011506e-03,0.000000000000e+00
1.147678354755e-03,1.085053099814e-05,1.561003045936e-05,1.486249345817e-08,3.473597753327e-04,9.244609832764e+00,2.748747363057e-07,0.000000000000e+00,3.455438281250e+04,4.552047729492e+01,7.543004751205e-01,7.131406106055e-03,1.025954075158e-02,9.768229574547e-06,2.282988429070e-01,4.760188598633e+02,9.010363769531e+02,9.010006713867e+02,8.979822158813e+00,6.717106657561e-07,3.909151200787e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.707535892725e-02,6.442890502512e-03,0.000000000000e+00
1.147678587586e-03,1.085115763999e-05,1.560983037052e-05,1.476080235818e-08,3.473592805676e-04,9.244609832764e+00,4.314598811561e-07,0.000000000000e+00,3.455437890625e+04,4.552051162720e+01,7.543005943298e-01,7.131817284971e-03,1.025940850377e-02,9.701393537398e-06,2.282985001802e-01,4.760243530273e+02,9.010469360352e+02,9.010009155273e+02,8.979769706726e+00,8.671514137859e-07,3.909182851203e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.639344453812e-02,0.000000000000e+00,0.000000000000e+00
1.147678471170e-03,1.085088388209e-05,1.560991768201e-05,1.480518463381e-08,3.473595133983e-04,9.244609832764e+00,4.028857176763e-07,0.000000000000e+00,3.455438281250e+04,4.552049636841e+01,7.543005347252e-01,7.131637539715e-03,1.025946624577e-02,9.730563760968e-06,2.282986491919e-01,4.760219726562e+02,9.010423583984e+02,9.010007934570e+02,8.979792594910e+00,7.819836582712e-07,3.909169026883e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.576908215880e-02,1.148617547005e-02,0.000000000000e+00
1.147678587586e-03,1.085098392650e-05,1.560988494020e-05,1.478894517959e-08,3.473594260868e-04,9.244609832764e+00,3.698279442688e-07,0.000000000000e+00,3.455438281250e+04,4.552050399780e+01,7.543005347252e-01,7.131703197956e-03,1.025944482535e-02,9.719889931148e-06,2.282985895872e-01,4.760228271484e+02,9.010440063477e+02,9.010008544922e+02,8.979784011841e+00,8.131623303598e-07,3.909174120054e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.629298463464e-02,5.851511843503e-03,0.000000000000e+00
1.147678238340e-03,1.085025451175e-05,1.561011958984e-05,1.490792023162e-08,3.473600081634e-04,9.244610786438e+00,1.279168031942e-06,0.000000000000e+00,3.455438671875e+04,4.552046585083e+01,7.543004155159e-01,7.131224498153e-03,1.025959942490e-02,9.798085557122e-06,2.282989919186e-01,4.760164794922e+02,9.010316772461e+02,9.010006103516e+02,8.979844093323e+00,5.867548793503e-07,3.909137376468e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.728997871280e-02,4.514495283365e-02,0.000000000000e+00
1.147678587586e-03,1.085075291485e-05,1.560996315675e-05,1.482722833401e-08,3.473596589174e-04,9.244610786438e+00,2.003593635891e-06,0.000000000000e+00,3.455438671875e+04,4.552049636841e+01,7.543004751205e-01,7.131550926715e-03,1.025949511677e-02,9.745050192578e-06,2.282987236977e-01,4.760208740234e+02,9.010401611328e+02,9.010007934570e+02,8.979803085327e+00,7.436617579515e-07,3.909162478521e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.134735092521e-02,5.520181730390e-02,0.000000000000e+00
1.147678354755e-03,1.085053736460e-05,1.561003045936e-05,1.486204315171e-08,3.473597753327e-04,9.244610786438e+00,1.171907342723e-06,0.000000000000e+00,3.455438281250e+04,4.552048110962e+01,7.543004751205e-01,7.131410297006e-03,1.025953982025e-02,9.767933079274e-06,2.282988280058e-01,4.760189514160e+02,9.010364990234e+02,9.010006713867e+02,8.979821205139e+00,6.745888754267e-07,3.909151564585e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.208292976022e-02,3.339700400829e-02,0.000000000000e+00
1.147678121924e-03,1.085004714696e-05,1.561018507346e-05,1.494164614257e-08,3.473601536825e-04,9.244609832764e+00,6.048871341591e-07,0.000000000000e+00,3.455438671875e+04,4.552045059204e+01,7.543003559113e-01,7.131088990718e-03,1.025964412838e-02,9.820251761994e-06,2.282990962267e-01,4.760146179199e+02,9.010281982422e+02,9.010005493164e+02,8.979862213135e+00,5.205927777752e-07,3.909126826329e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.532014369965e-02,2.427048608661e-02,0.000000000000e+00
1.147678121924e-03,1.085015901481e-05,1.561015051266e-05,1.492334966713e-08,3.473600663710e-04,9.244609832764e+00,5.741696895711e-07,0.000000000000e+00,3.455438671875e+04,4.552045822144e+01,7.543003559113e-01,7.131162099540e-03,1.025961991400e-02,9.808227332542e-06,2.282990366220e-01,4.760155944824e+02,9.010300903320e+02,9.010005493164e+02,8.979852676392e+00,5.555573920901e-07,3.909132647095e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.558900162578e-02,2.055421285331e-02,0.000000000000e+00
1.147678471170e-03,1.085026815417e-05,1.561012140883e-05,1.490713330554e-08,3.473600663710e-04,9.244612693787e+00,2.586239133961e-06,0.000000000000e+00,3.455439453125e+04,4.552047348022e+01,7.543004155159e-01,7.131231948733e-03,1.025959849358e-02,9.797566235648e-06,2.282989770174e-01,4.760166931152e+02,9.010319824219e+02,9.010006103516e+02,8.979843139648e+00,5.943885525994e-07,3.909138104063e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.385055460036e-02,8.109451830387e-02,0.000000000000e+00
1.147678354755e-03,1.084995074052e-05,1.561022509122e-05,1.495901891246e-08,3.473603283055e-04,9.244612693787e+00,2.458308699715e-06,0.000000000000e+00,3.455439453125e+04,4.552045822144e+01,7.543002963066e-01,7.131023332477e-03,1.025966648012e-02,9.831667739491e-06,2.282991558313e-01,4.760139160156e+02,9.010266113281e+02,9.010004882812e+02,8.979869842529e+00,4.956094130648e-07,3.909122096957e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.011928521097e-02,8.453981578350e-02,0.000000000000e+00
1.147678936832e-03,1.085125222744e-05,1.560980672366e-05,1.474711108784e-08,3.473592805676e-04,9.244611740112e+00,2.867574494303e-06,0.000000000000e+00,3.455438671875e+04,4.552052688599e+01,7.543005943298e-01,7.131877820939e-03,1.025939080864e-02,9.692392268335e-06,2.282984405756e-01,4.760252990723e+02,9.010485839844e+02,9.010009155273e+02,8.979762077332e+00,9.012396162689e-07,3.909187580575e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.441964089870e-02,6.455246359110e-02,0.000000000000e+00
1.147678121924e-03,1.085013991542e-05,1.561015596963e-05,1.492647960788e-08,3.473600663710e-04,9.244609832764e+00,3.244640822686e-07,0.000000000000e+00,3.455438281250e+04,4.552045822144e+01,7.543003559113e-01,7.131149061024e-03,1.025962363929e-02,9.810284609557e-06,2.282990515232e-01,4.760154113770e+02,9.010297241211e+02,9.010005493164e+02,8.979854583740e+00,5.492257173501e-07,3.909131555702e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.645841732621e-02,1.553467009217e-02,0.000000000000e+00
1.147678354755e-03,1.085051917471e-05,1.561003409734e-05,1.486448208965e-08,3.473597753327e-04,9.244609832764e+00,3.434072368691e-07,0.000000000000e+00,3.455438281250e+04,4.552047729492e+01,7.543004155159e-01,7.131398189813e-03,1.025954354554e-02,9.769536518434e-06,2.282988429070e-01,4.760187683105e+02,9.010361938477e+02,9.010006713867e+02,8.979823112488e+00,6.679986768177e-07,3.909150473191e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.622710660100e-02,1.273769419640e-02,0.000000000000e+00
1.147678587586e-03,1.085096209863e-05,1.560989221616e-05,1.479261158011e-08,3.473594260868e-04,9.244609832764e+00,5.773984526058e-07,0.000000000000e+00,3.455438281250e+04,4.552050399780e+01,7.543005347252e-01,7.131689228117e-03,1.025944948196e-02,9.722299182613e-06,2.282986044884e-01,4.760226440430e+02,9.010436401367e+02,9.010008544922e+02,8.979785919189e+00,8.064998837654e-07,3.909173028660e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.470475926995e-02,1.693496108055e-02,0.000000000000e+00
1.147678820416e-03,1.085143867385e-05,1.560973942105e-05,1.471533206399e-08,3.473590768408e-04,9.244609832764e+00,4.660079753194e-07,0.000000000000e+00,3.455437890625e+04,4.552052688599e+01,7.543006539345e-01,7.132001686841e-03,1.025934889913e-02,9.671507541498e-06,2.282983511686e-01,4.760268249512e+02,9.010516967773e+02,9.010009765625e+02,8.979746818542e+00,9.548984962748e-07,3.909197039320e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.580089613795e-02,0.000000000000e+00,0.000000000000e+00
1.147678704001e-03,1.085129861167e-05,1.560978489579e-05,1.473796551466e-08,3.473591641523e-04,9.244609832764e+00,4.303880700718e-07,0.000000000000e+00,3.455437890625e+04,4.552051925659e+01,7.543005943298e-01,7.131909951568e-03,1.025937870145e-02,9.686384146335e-06,2.282984256744e-01,4.760256042480e+02,9.010493774414e+02,9.010009765625e+02,8.979758262634e+00,9.114519343711e-07,3.909189763363e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.576633661985e-02,5.146536510438e-03,0.000000000000e+00
1.147678704001e-03,1.085116673494e-05,1.560982673254e-05,1.475943811613e-08,3.473592805676e-04,9.244609832764e+00,5.627160248878e-07,0.000000000000e+00,3.455438281250e+04,4.552051544189e+01,7.543005943298e-01,7.131823338568e-03,1.025940664113e-02,9.700496775622e-06,2.282985001802e-01,4.760244445801e+02,9.010471191406e+02,9.010009155273e+02,8.979768753052e+00,8.703210596650e-07,3.909183215001e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.468252301216e-02,1.502032298595e-02,0.000000000000e+00
1.147678704001e-03,1.085118765332e-05,1.560981945659e-05,1.475595468037e-08,3.473592514638e-04,9.244609832764e+00,4.517107754509e-07,0.000000000000e+00,3.455438281250e+04,4.552051544189e+01,7.543005943298e-01,7.131836842746e-03,1.025940198451e-02,9.698206667963e-06,2.282984852791e-01,4.760246276855e+02,9.010474853516e+02,9.010009155273e+02,8.979766845703e+00,8.768536190473e-07,3.909184306394e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.536215379834e-02,1.035051047802e-02,0.000000000000e+00
1.147679169662e-03,1.085175517801e-05,1.560964665259e-05,1.466578680720e-08,3.473588731140e-04,9.244611740112e+00,2.837656438714e-06,0.000000000000e+00,3.455438671875e+04,4.552055358887e+01,7.543007135391e-01,7.132208440453e-03,1.025928463787e-02,9.638943083701e-06,2.282981723547e-01,4.760296936035e+02,9.010571289062e+02,9.010010986328e+02,8.979720115662e+00,1.057489157574e-06,3.909213046427e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.031525552273e-02,5.379978939891e-02,0.000000000000e+00
