"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.265809801,      -4.303218834,      -4.673353421,      -4.206490587,        -3.6586438,      0.1124758354,      0.2330275193,    -0.05182589457,      0.1590213091,     -0.1205420507,    -0.07862943738,     0.09987606249,    -0.05182589457,      0.2386994144,       2.071800742
          0,           0,           1,      -4.546657007,       -4.46643636,      -4.878895309,      -4.457707279,      -3.934922559,     0.09392705342,      0.2253745962,    -0.03680863671,       0.149495118,     -0.1039842758,    -0.06063737203,     0.08176225368,    -0.03680863671,      0.2300672376,       2.399464137
          0,           0,           2,      -4.443828786,      -4.341860244,      -4.561835862,      -4.381759952,      -3.834280231,     0.05700336821,      0.1992126856,     -0.0127336164,      0.1283787944,    -0.08712640826,    -0.03044471446,     0.04628778195,     -0.0127336164,      0.2019715805,       3.494752887
          0,           0,           3,      -4.371069904,      -4.255063179,      -4.351037861,      -4.287652968,      -3.761384013,     0.04078721173,       0.197036618,   -0.001722624149,      0.1275733554,    -0.08521057434,    -0.01621407606,     0.03021090894,   -0.001722624149,      0.1989329697,       4.830843042
          0,           0,           4,      -4.321870785,      -4.239196962,       -4.25948276,      -4.209858109,      -3.718718036,     0.03684916092,      0.2076904324,    0.001307777341,      0.1372212536,     -0.0883734812,    -0.01112964318,     0.02570975446,    0.001307777341,      0.2093613739,       5.636232337
          0,           0,           5,      -4.276269805,      -4.220576888,      -4.235989679,      -4.172754222,      -3.678800379,     0.03538434117,      0.2205519457,    0.002467614793,      0.1476398043,    -0.09156480968,   -0.007906695283,     0.02356045397,    0.002467614793,      0.2221263545,       6.233038073
          0,           0,           6,      -4.231256731,      -4.183396053,      -4.223379461,      -4.143769559,      -3.637158232,     0.03283424237,      0.2311523486,    0.004098298345,      0.1550255042,    -0.09388074158,   -0.004139032319,     0.02044812373,    0.004098298345,      0.2325755145,       7.039978142
          0,           0,           7,      -4.202517062,      -4.175875712,      -4.197766104,      -4.118885638,      -3.615413899,     0.02957036071,      0.2393306292,    0.006085499056,      0.1598390264,    -0.09575798858,  -0.0002319805208,     0.01675232534,    0.006085499056,      0.2405679029,       8.093598571
          0,           0,           8,      -4.176693465,      -4.181520314,       -4.16684792,      -4.104874691,      -3.596314296,     0.02671024538,      0.2466359133,    0.007791251089,      0.1639628978,    -0.09769412892,    0.003043080057,      0.0135063196,    0.007791251089,      0.2477100932,       9.233756926
          0,           0,           9,      -4.145927514,      -4.164270812,      -4.142109765,      -4.092207789,      -3.564843323,     0.02459012823,      0.2541881329,    0.009008281488,       0.168535728,    -0.09982183978,    0.005564277054,     0.01098607511,    0.009008281488,      0.2551383693,       10.33699908
          0,           0,          10,      -4.120613447,      -4.133957129,       -4.12650075,      -4.074257297,      -3.535148647,     0.02289210599,      0.2620107821,    0.009916236622,      0.1734820335,     -0.1019296119,    0.007662008341,    0.008872887711,    0.009916236622,      0.2628592215,       11.44546431
          0,           0,          11,      -4.107545953,      -4.117293866,      -4.118116919,      -4.059504241,      -3.521734073,     0.02125340491,      0.2694607629,     0.01073080216,      0.1781264842,     -0.1036834807,    0.009637165312,     0.00683883056,     0.01073080216,      0.2702111033,         12.678475
