"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 6.363800168040000e-01, 4.233084266562091e-02, 9.693860612897532e-01, 8.601756395507641e-01, -7.753841775763683e-02, 2.843633564414900e+00, 9.835592515269580e-01, 1.014620790212671e+00, 7.475354800268469e-01, -3.669809927018305e-02
1, 6.402396889184857e-01, 9.188555869633994e-02, 1.003435243213251e+00, 9.013282842143922e-01, -9.163537807288180e-02, 2.946583479829791e+00, 1.015037440127185e+00, 1.011562476993314e+00, 7.586932668941283e-01, 3.356571456960864e-02
2, 6.380586654015257e-01, 4.217894925900267e-02, 9.729112810353596e-01, 8.603188433779031e-01, -7.782776532465442e-02, 2.853219314190946e+00, 9.878912777428275e-01, 1.015397083988508e+00, 7.446874938007326e-01, -2.702839789547439e-02
3, 6.397668929372277e-01, 4.202437938651226e-02, 9.752757506825778e-01, 8.602923449360907e-01, -7.812306222641295e-02, 2.859621644859397e+00, 9.908240121274317e-01, 1.015942425958988e+00, 7.426828825225039e-01, -2.048211578698293e-02
4, 6.378327852751785e-01, 5.139591470128549e-02, 9.799479743576640e-01, 8.784474401312613e-01, -7.368086870897715e-02, 2.876779910948306e+00, 9.921119578848451e-01, 1.012412887056738e+00, 7.556005104020765e-01, -1.760723686418511e-02
5, 6.387358120623040e-01, 6.325559712293478e-02, 9.962997281664854e-01, 9.009040420000076e-01, -7.208106847111669e-02, 2.926729302451192e+00, 1.006720227215822e+00, 1.010459200935961e+00, 7.626947616096731e-01, 1.500050717817410e-02
6, 6.388812272053835e-01, 7.114241102510771e-02, 1.004592726945020e+00, 9.058234830001021e-01, -7.557631880017611e-02, 2.950486352929918e+00, 1.015704406979896e+00, 1.011060880431284e+00, 7.605140528287778e-01, 3.505447986584017e-02
7, 6.396004747532495e-01, 8.170336002969304e-02, 1.006834384757825e+00, 9.051834772600083e-01, -8.482881288643999e-02, 2.956592446912889e+00, 1.018448495035718e+00, 1.011535273778602e+00, 7.587920901677863e-01, 4.117967641901240e-02
8, 6.431328253397186e-01, 1.107700585077223e-01, 9.912920502262070e-01, 8.936703120656494e-01, -9.202551968374272e-02, 2.911799974389831e+00, 1.001878913252515e+00, 1.010679862734591e+00, 7.618953950718983e-01, 4.194002795791401e-03
9, 6.346436615425713e-01, 4.248372685440661e-02, 9.665676107125679e-01, 8.617425947210399e-01, -7.684801971579781e-02, 2.836388979538862e+00, 9.796764277725908e-01, 1.013562234979464e+00, 7.514085856051256e-01, -4.536511657903844e-02
10, 6.359640230291765e-01, 5.230943587322082e-02, 9.797640344370213e-01, 8.811442403776345e-01, -7.115026141209900e-02, 2.876920917020699e+00, 9.912447458991427e-01, 1.011717833129809e+00, 7.581288689719038e-01, -1.954297790369936e-02
11, 6.371295840449901e-01, 5.857117370672261e-02, 9.892356374149902e-01, 8.940514872627100e-01, -6.938293225216542e-02, 2.905813258512102e+00, 9.997468392350888e-01, 1.010625579409539e+00, 7.620921229475850e-01, -5.650909931054019e-04
12, 6.344380101384478e-01, 5.230986382178552e-02, 9.795511256113182e-01, 8.826982971158613e-01, -6.831516986959486e-02, 2.876687370673143e+00, 9.906377178130346e-01, 1.011318033241805e+00, 7.595809567870996e-01, -2.089795131019073e-02
13, 6.416447428048296e-01, 1.038567417736535e-01, 9.943028112731589e-01, 8.955202682599839e-01, -9.300216417179356e-02, 2.920439755162345e+00, 1.005125784089886e+00, 1.010884986639904e+00, 7.611519004390868e-01, 1.144148234349544e-02
14, 6.412625644542755e-01, 1.101288570213878e-01, 9.908190538850072e-01, 8.939158449963176e-01, -9.279709129524628e-02, 2.910605474199923e+00, 1.001205995549193e+00, 1.010483187241362e+00, 7.626078613280847e-01, 2.691954350877198e-03
15, 6.371314203509119e-01, 6.636220677554633e-02, 1.001425338008398e+00, 9.028929553638578e-01, -7.017706947908664e-02, 2.941057407055015e+00, 1.012628323561645e+00, 1.011187040239592e+00, 7.600563486718023e-01, 2.818822223581401e-02
16, 6.378225190788673e-01, 7.669108259768474e-02, 1.008563933582619e+00, 9.048611470229998e-01, -7.907079130735746e-02, 2.961052422508571e+00, 1.020816886414614e+00, 1.012148910370481e+00, 7.565613134390502e-01, 4.646626431833506e-02
17, 6.386146268983628e-01, 8.771294455437614e-02, 1.006607373083833e+00, 9.019398549272991e-01, -9.001619677724364e-02, 2.955275549157380e+00, 1.018869130921177e+00, 1.012181271631041e+00, 7.564435488109126e-01, 4.211859580619776e-02
18, 6.398207220938372e-01, 9.791508406603409e-02, 1.000003527381694e+00, 8.981761297756038e-01, -9.408513199920823e-02, 2.936561570749120e+00, 1.011510729232231e+00, 1.011507161260387e+00, 7.588941797238994e-01, 2.569359203623031e-02
19, 6.421162874075000e-01, 9.813992791132053e-02, 9.984130413188878e-01, 8.985732175860275e-01, -9.242368260244335e-02, 2.932319683147333e+00, 1.009473284686891e+00, 1.011077823416041e+00, 7.604525625937341e-01, 2.114572474752360e-02
20, 6.417826129931639e-01, 8.965729969012941e-02, 1.002957835804527e+00, 9.032314918148324e-01, -8.966749531933679e-02, 2.945731165927999e+00, 1.014004924440382e+00, 1.011014509525212e+00, 7.606822250135448e-01, 3.126099205442346e-02
21, 6.414921107864368e-01, 4.186827213651277e-02, 9.752092672322873e-01, 8.587223764973393e-01, -7.833007454342732e-02, 2.859051011964191e+00, 9.911321655002897e-01, 1.016327673252319e+00, 7.412647938508755e-01, -1.979427343685334e-02
22, 6.401389071996395e-01, 5.077623314024746e-02, 9.803005676669168e-01, 8.743447683527895e-01, -7.614371858122315e-02, 2.876739316421039e+00, 9.935446108328604e-01, 1.013510186164090e+00, 7.515987215465324e-01, -1.440935081950807e-02
23, 6.393684248266679e-01, 5.690314030914811e-02, 9.870215433323033e-01, 8.900247282946058e-01, -7.297831750783883e-02, 2.898864215331162e+00, 9.979545117169991e-01, 1.011076727208795e+00, 7.604565939435900e-01, -4.565822060269833e-03
24, 6.407172265141972e-01, 6.178853156222856e-02, 9.938902075471123e-01, 8.989619889559215e-01, -7.431810650072500e-02, 2.919762956624889e+00, 1.004173649254629e+00, 1.010346657638268e+00, 7.631022578111463e-01, 9.316181371940076e-03
25, 6.406728374573812e-01, 6.865516977844803e-02, 1.001200024407554e+00, 9.060241397701417e-01, -7.596459626517597e-02, 2.941377203713203e+00, 1.011418971461384e+00, 1.010206698766190e+00, 7.636088246618664e-01, 2.548877558344727e-02
26, 6.411188024644048e-01, 7.853852562018800e-02, 1.004820697242451e+00, 9.069650766270123e-01, -8.235160458432299e-02, 2.951548919016491e+00, 1.015541869809426e+00, 1.010669736995265e+00, 7.619320975117065e-01, 3.469167368175512e-02
27, 6.438102071171234e-01, 1.047226476857474e-01, 9.937287367703660e-01, 8.950957427522188e-01, -9.175596002545142e-02, 2.918745742657828e+00, 1.004553317223944e+00, 1.010892892650723e+00, 7.611232362958408e-01, 1.016365451773321e-02
28, 6.440344707551962e-01, 1.191976060165721e-01, 9.897972910377197e-01, 8.943790347134198e-01, -9.115097108098327e-02, 2.907920128105218e+00, 9.998573684220601e-01, 1.010163775426980e+00, 7.637641263674662e-01, -3.183740579016124e-04
29, 6.441488315914663e-01, 1.265199235052074e-01, 9.904099499697911e-01, 8.989353596338662e-01, -9.026185930364933e-02, 2.910731002565183e+00, 9.994653041113224e-01, 1.009143036317242e+00, 7.674523634240400e-01, -1.193517608655370e-03
30, 6.448589543547956e-01, 1.129193786029392e-01, 9.908281572029454e-01, 8.934623222713322e-01, -9.124321511349877e-02, 2.910471971434883e+00, 1.001375441020383e+00, 1.010644917325737e+00, 7.620220164378450e-01, 3.070180849070202e-03
31, 6.328632295200298e-01, 4.264049195398097e-02, 9.621017751585267e-01, 8.622492079138649e-01, -7.621248482394298e-02, 2.824423882842067e+00, 9.740101399983015e-01, 1.012377448152835e+00, 7.557295366535280e-01, -5.801308036093406e-02
32, 6.356399101003559e-01, 6.145842288097080e-02, 9.951068043550058e-01, 8.986404544670632e-01, -6.576002080180357e-02, 2.922795752598434e+00, 1.005944048147624e+00, 1.010890533302747e+00, 7.611318367943493e-01, 1.326796461523178e-02
33, 6.328799323992907e-01, 5.252465031301314e-02, 9.789892755651198e-01, 8.841083435397417e-01, -6.529367641228979e-02, 2.875473161124060e+00, 9.896337104896781e-01, 1.010872882053191e+00, 7.611958480246588e-01, -2.313903908554002e-02
34, 6.342057086274951e-01, 5.932110647971189e-02, 9.926350409278074e-01, 8.963994905682368e-01, -6.239974156717068e-02, 2.915474609125657e+00, 1.003506532836663e+00, 1.010952154075373e+00, 7.609084086274117e-01, 7.827082224694252e-03
35, 6.393560612522345e-01, 1.035429590111276e-01, 9.951914694878603e-01, 8.956428737556037e-01, -9.516091174697862e-02, 2.922931643475672e+00, 1.006142369992169e+00, 1.011003812673298e+00, 7.607210123688828e-01, 1.371064730394915e-02
36, 6.419482487784931e-01, 1.192635991201106e-01, 9.888530112154145e-01, 8.950140563363664e-01, -9.126148708101720e-02, 2.905535682783687e+00, 9.985137411063779e-01, 1.009769631867824e+00, 7.651895085667030e-01, -3.317542173263580e-03
37, 6.395449602715618e-01, 1.116201115158879e-01, 9.900639383133844e-01, 8.939105230400212e-01, -9.379389124757423e-02, 2.908590300575063e+00, 1.000239929363142e+00, 1.010278115034765e+00, 7.633503331205144e-01, 5.355566141554811e-04
38, 6.363287687339720e-01, 7.219590688704103e-02, 1.008412184726465e+00, 9.038849254688858e-01, -7.347318558857260e-02, 2.960270963553934e+00, 1.020999236217172e+00, 1.012482050178838e+00, 7.553486144756403e-01, 4.687329512761616e-02
39, 6.371675996084744e-01, 8.411169455382171e-02, 1.010001442517990e+00, 9.022015199417139e-01, -8.728434561356438e-02, 2.964453401603045e+00, 1.023091268332821e+00, 1.012960205068814e+00, 7.536060008778920e-01, 5.154300967147606e-02
40, 6.381350161556657e-01, 9.493794775960775e-02, 1.003238688390135e+00, 8.986527240645307e-01, -9.531622743378922e-02, 2.945464295023926e+00, 1.015380612677900e+00, 1.012102727325288e+00, 7.567293188862378e-01, 3.433172472745568e-02
41, 6.440299579163532e-01, 1.342623668784229e-01, 9.928005233276069e-01, 9.044417295658982e-01, -8.991045425397101e-02, 2.918608762821564e+00, 1.001025637177581e+00, 1.008284759784781e+00, 7.705456287581305e-01, 2.289368699956540e-03
42, 6.439430372275932e-01, 1.439310228720043e-01, 9.941497999640297e-01, 9.068288353728551e-01, -9.053421058732969e-02, 2.922889893386432e+00, 1.002071483771132e+00, 1.007968299955791e+00, 7.716843273295239e-01, 4.623847703420583e-03
43, 6.418280627122148e-01, 1.281814819240541e-01, 9.905685394928112e-01, 9.004825328366359e-01, -8.958630838259997e-02, 2.911543360883944e+00, 9.992790631655250e-01, 1.008793458832413e+00, 7.687131306876873e-01, -1.609234005524666e-03
44, 6.460049076100547e-01, 1.419256285022175e-01, 9.935521824451602e-01, 9.068576143053589e-01, -9.036357783196583e-02, 2.921279446744977e+00, 1.001322511038555e+00, 1.007820755397338e+00, 7.722149266908553e-01, 2.952033568202796e-03
45, 6.473896518385447e-01, 1.512500051611223e-01, 9.929237318197544e-01, 9.074707743546483e-01, -9.091189354335621e-02, 2.919757104582249e+00, 1.000363653869074e+00, 1.007492944131453e+00, 7.733929971189150e-01, 8.117273863256425e-04
46, 6.462637702796374e-01, 1.316012745596361e-01, 9.920833406506513e-01, 9.028305375593023e-01, -9.023783569594052e-02, 2.916261410315448e+00, 1.000541521948536e+00, 1.008525676171860e+00, 7.696780824969235e-01, 1.208754349410380e-03
47, 6.437882723030627e-01, 9.710651556322293e-02, 9.982510926122254e-01, 8.997617161629027e-01, -9.118926095446775e-02, 2.932155352505120e+00, 1.008998232765176e+00, 1.010765968835383e+00, 7.615833414940056e-01, 2.008534099369563e-02
48, 6.432162476647487e-01, 8.709803227768760e-02, 1.002564811057196e+00, 9.056120248152192e-01, -8.740487981905315e-02, 2.945225307157227e+00, 1.012959102229277e+00, 1.010367699980533e+00, 7.630260431381882e-01, 2.892656747606471e-02
49, 6.432565491177716e-01, 4.170861600043485e-02, 9.760868237322361e-01, 8.590360747308603e-01, -7.862233731538244e-02, 2.861513412624408e+00, 9.921344103105834e-01, 1.016440736815795e+00, 7.408482987427023e-01, -1.755711984244786e-02
50, 6.427097233111769e-01, 5.190809625986806e-02, 9.829454716325431e-01, 8.772084397982296e-01, -7.737076624340160e-02, 2.884652374579027e+00, 9.960737877351488e-01, 1.013356098055777e+00, 7.521614328210651e-01, -8.763866662614370e-03
51, 6.416985819323944e-01, 5.687445456573982e-02, 9.890409824026185e-01, 8.913551979308707e-01, -7.528324707549022e-02, 2.904715140216184e+00, 1.000076450538122e+00, 1.011157746071043e+00, 7.601626613114467e-01, 1.706485225930001e-04
52, 6.422325745023434e-01, 6.573633503114669e-02, 9.980056808682278e-01, 9.042681151640463e-01, -7.600323551273430e-02, 2.932292357951904e+00, 1.007892368331779e+00, 1.009906444074497e+00, 7.646949413290404e-01, 1.761689359772168e-02
53, 6.425360997304886e-01, 7.510533547436780e-02, 1.002951636737081e+00, 9.084059107492932e-01, -8.056823028227834e-02, 2.946829011139944e+00, 1.012882622720262e+00, 1.009901759585825e+00, 7.647118654843177e-01, 2.875585428629880e-02
54, 6.452682873744606e-01, 1.047007175768919e-01, 9.936164240445285e-01, 8.951495784459549e-01, -9.121473823050734e-02, 2.918441792105123e+00, 1.004413851762405e+00, 1.010866796740261e+00, 7.612178495566354e-01, 9.852347683940844e-03
55, 6.460385855193830e-01, 1.222281130475841e-01, 9.900972217313255e-01, 8.959252240238488e-01, -9.066259264577588e-02, 2.909117203526790e+00, 9.998444396001105e-01, 1.009844707827521e+00, 7.649181257504308e-01, -3.472330354676551e-04
56, 6.462944849708985e-01, 1.139166935981925e-01, 9.906770991487726e-01, 8.931307936267144e-01, -9.086935606724385e-02, 2.909968484154694e+00, 1.001282541578620e+00, 1.010705246380440e+00, 7.618034139881367e-01, 2.862816023704268e-03
57, 6.310057445653423e-01, 4.280404148027165e-02, 9.538877145237730e-01, 8.662919839657396e-01, -7.335759101520482e-02, 2.803200545957930e+00, 9.628038849249501e-01, 1.009347190728448e+00, 7.667155557978685e-01, -8.302704257823651e-02
58, 6.349019772983128e-01, 6.804766051293151e-02, 1.006007043395099e+00, 9.025325467959098e-01, -6.672910482509230e-02, 2.953285728167754e+00, 1.018488836548092e+00, 1.012407262190599e+00, 7.556209624138425e-01, 4.126972443770431e-02
59, 6.314441252278048e-01, 5.362515458667012e-02, 9.777629965747793e-01, 8.889313851206969e-01, -5.927645531975380e-02, 2.873298733635020e+00, 9.869667129973230e-01, 1.009413034093932e+00, 7.664778287086621e-01, -2.909215848811838e-02
60, 6.332056069178459e-01, 6.216864001784952e-02, 9.979372526138699e-01, 8.988270559966883e-01, -6.066716614053640e-02, 2.930402995904883e+00, 1.009511576952697e+00, 1.011598248595801e+00, 7.585633585514925e-01, 2.123119855512674e-02
61, 6.377427287729246e-01, 1.025833300428188e-01, 9.964806141629932e-01, 8.958137925192896e-01, -9.702123818755684e-02, 2.926511584035997e+00, 1.007652046280986e+00, 1.011210887556881e+00, 7.599697729685106e-01, 1.708046044862930e-02
62, 6.397585866648545e-01, 1.211841426637015e-01, 9.875129959689312e-01, 8.959418263545349e-01, -9.117580265420482e-02, 2.902153563229652e+00, 9.966054030396424e-01, 1.009207379657611e+00, 7.672201780795747e-01, -7.577225357941071e-03
63, 6.377830075289967e-01, 1.118261354224815e-01, 9.883917687221178e-01, 8.944983479537386e-01, -9.477436103225996e-02, 2.904250591587696e+00, 9.979778140885752e-01, 1.009698629298432e+00, 7.654461131051019e-01, -4.513807838001740e-03
64, 6.357664810193001e-01, 7.978838189106426e-02, 1.011791544107935e+00, 9.019047301821265e-01, -8.235440823839049e-02, 2.969102287361304e+00, 1.025509812810367e+00, 1.013558394298034e+00, 7.514225805126609e-01, 5.694154645171112e-02
65, 6.366635942880854e-01, 9.209761566385748e-02, 1.006192055917883e+00, 8.990104334533409e-01, -9.531686686378726e-02, 2.953542899725926e+00, 1.018962077928683e+00, 1.012691435929844e+00, 7.545857932926950e-01, 4.232606680509497e-02
66, 6.418618122447600e-01, 1.377976933900231e-01, 9.941625454809470e-01, 9.055812837442059e-01, -8.957825546042514e-02, 2.922574679123342e+00, 1.002437048557510e+00, 1.008323088728473e+00, 7.704076270674470e-01, 5.439840530155836e-03
67, 6.479093321123029e-01, 1.617707947550560e-01, 9.906485314081966e-01, 9.062790194870568e-01, -9.153011576038093e-02, 2.913320335721237e+00, 9.978177818380461e-01, 1.007236926319023e+00, 7.743123585882137e-01, -4.871022682932709e-03
