"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         106,      -3.316189981,      -5.335403201,      -5.068420494,      -5.983473079,      -3.836633576,     -0.3938280196,     -0.5160609361,       3.723146441,       1.459357258
          0,           0,         107,      -3.317324558,      -5.336363976,      -5.065420093,      -5.966890471,      -3.837823119,     -0.3951956094,     -0.5107353005,       3.722910431,       1.475934304
          0,           0,         108,      -3.318458841,      -5.337318413,      -5.062296459,      -5.950414754,      -3.839014423,     -0.3965137852,     -0.5055159175,       3.722729234,       1.492571092
          0,           0,         109,      -3.319588623,      -5.338262041,       -5.05904109,      -5.934026761,      -3.840203374,     -0.3977139883,     -0.5003541718,       3.722608395,       1.509319813
          0,           0,         110,      -3.320738284,      -5.339218564,      -5.055676235,      -5.917732583,      -3.841414419,     -0.3987848855,     -0.4953147082,       3.722484356,       1.526157301
          0,           0,         111,      -3.322442828,      -5.340717509,      -5.052829275,      -5.902041635,      -3.843181282,     -0.3997951721,     -0.4911778223,       3.721025623,       1.541584523
          0,           0,         112,      -3.324902106,      -5.342957516,      -5.050726144,       -5.88717165,      -3.845703537,     -0.4008491188,     -0.4892887466,       3.717813979,       1.555106323
          0,           0,         113,      -3.327717086,      -5.345548752,      -5.049001741,      -5.873009027,       -3.84858175,     -0.4016614199,     -0.4881534005,       3.713929328,       1.567206224
          0,           0,         114,      -3.330726959,      -5.348334204,      -5.047501032,      -5.859475191,      -3.851655048,     -0.4020215629,     -0.4877008495,       3.709798037,       1.578188457
          0,           0,         115,      -3.333849609,      -5.351233738,      -5.046140055,      -5.846509922,      -3.854841339,     -0.4017991509,     -0.4880558478,       3.705646595,       1.588273899
          0,           0,         116,      -3.337092011,      -5.354254159,      -5.044912324,      -5.834079544,      -3.858147788,     -0.4009765573,     -0.4897417719,       3.701485379,       1.597591522
          0,           0,         117,      -3.340284991,       -5.35723074,      -5.043679429,      -5.822125275,      -3.861404694,     -0.3991856897,     -0.4915592626,       3.697795115,       1.606348412
          0,           0,         118,      -3.343292831,      -5.360031235,      -5.042336099,      -5.810598652,      -3.864475801,     -0.3961327676,     -0.4923779291,       3.694955557,       1.614691543
          0,           0,         119,      -3.346114231,       -5.36265386,      -5.040881069,       -5.79947407,      -3.867359783,     -0.3918681285,     -0.4922098232,       3.692980015,       1.622669954
          0,           0,         120,      -3.348737929,      -5.365087692,      -5.039308576,      -5.788733001,      -3.870045211,     -0.3865416808,     -0.4910969457,        3.69189056,       1.630359703
          0,           0,         121,      -3.351173188,       -5.36734109,       -5.03762353,      -5.778351073,      -3.872541384,     -0.3804198222,     -0.4891051826,       3.691643394,       1.637819514
          0,           0,         122,      -3.353433732,      -5.369426635,      -5.035833267,      -5.768304369,      -3.874862105,     -0.3738012539,     -0.4863167163,       3.692167613,       1.645101057
          0,           0,         123,      -3.355535935,      -5.371359415,      -5.033946205,      -5.758568959,      -3.877023868,     -0.3669614452,     -0.4828255914,       3.693374636,       1.652251101
          0,           0,         124,      -3.357537499,      -5.373194642,      -5.032006621,      -5.749136958,      -3.879084549,     -0.3601255695,     -0.4787232991,       3.695062483,       1.659243216
          0,           0,         125,      -3.359423955,      -5.374917704,      -5.029998523,      -5.739979902,      -3.881029728,     -0.3534877487,     -0.4741026425,       3.697215645,       1.666145787
          0,           0,         126,       -3.36119909,      -5.376531547,      -5.027917891,      -5.731070197,       -3.88286334,      -0.347216339,     -0.4690623906,       3.699766341,       1.673015865
          0,           0,         127,      -3.362876983,      -5.378049119,      -5.025769669,      -5.722384088,      -3.884599622,     -0.3414001735,     -0.4636744428,       3.702624318,       1.679891647
          0,           0,         128,        -3.3644715,      -5.379483212,      -5.023558288,      -5.713898607,      -3.886252607,     -0.3361135607,     -0.4580135168,       3.705704472,       1.686807712
          0,           0,         129,      -3.365994817,      -5.380845054,      -5.021287106,      -5.705591714,      -3.887834632,     -0.3313932434,     -0.4521440534,       3.708933315,       1.693795327
          0,           0,         130,      -3.367457593,      -5.382144463,      -5.018958581,       -5.69744255,       -3.88935651,     -0.3272480613,     -0.4461231575,       3.712248984,       1.700882532
          0,           0,         131,      -3.368869683,      -5.383390536,      -5.016574636,       -5.68943154,      -3.890828245,     -0.3236834594,      -0.440006022,       3.715597936,       1.708094145
          0,           0,         132,       -3.37023788,      -5.384589485,      -5.014135816,      -5.681540455,      -3.892256755,     -0.3206746857,     -0.4338237139,       3.718941285,       1.715452046
          0,           0,         133,      -3.371568273,      -5.385746886,      -5.011642343,      -5.673752437,      -3.893648247,     -0.3181898354,     -0.4276088077,       3.722247889,       1.722975062
          0,           0,         134,      -3.372865827,      -5.386867274,      -5.009093977,       -5.66605202,      -3.895007795,     -0.3161968399,     -0.4213879162,        3.72549389,       1.730679121
