"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.612366301,      -3.699204419,      -3.527880735,      -3.015989157,       0.190355515,      0.1391756827,                 0,                 0,                 0,     0.03170724923,       0.187274114,      0.1432951463,                 0,      0.7311355426
          0,           0,           1,      -3.760244952,      -3.728114305,      -3.653972818,      -3.150056718,      0.1192163764,      0.1099147722,                 0,                 0,                 0,     0.01521644101,       0.116790228,       0.112489307,                 0,      0.9219771273
          0,           0,           2,       -3.77806216,      -3.809253333,      -3.748761755,      -3.193346884,     0.06918155944,     0.04907103574,                 0,                 0,                 0,   -0.005724754489,      0.0680946171,     0.05056854593,                 0,      0.7093080314
          0,           0,           3,      -3.746238614,      -3.771356549,      -3.735286652,      -3.151780707,     0.05685776815,     0.03453968217,                 0,                 0,                 0,    -0.01249214854,     0.05609075835,     0.03577180834,                 0,      0.6074751664
          0,           0,           4,      -3.742529718,      -3.796675755,      -3.737346661,      -3.154219343,      0.0538098307,     0.04163893845,                 0,                 0,                 0,    -0.01493985701,     0.05288867676,     0.04280288478,                 0,      0.7738165666
          0,           0,           5,      -3.720182945,      -3.777886011,      -3.734341162,       -3.13442394,     0.04805242027,     0.05187535884,                 0,                 0,                 0,    -0.01414340131,     0.04690933011,     0.05291127193,                 0,       1.079557669
          0,           0,           6,      -3.715471499,      -3.793445432,       -3.74335856,      -3.133531818,     0.04156849697,     0.06080622533,                 0,                 0,                 0,    -0.01194007202,     0.04023212398,     0.06169856708,                 0,       1.462795861
          0,           0,           7,      -3.720788964,      -3.809275856,      -3.761149763,      -3.136601316,     0.03713167468,     0.07085469774,                 0,                 0,                 0,   -0.009191348356,     0.03557715126,     0.07164785946,                 0,       1.908200973
          0,           0,           8,       -3.73257013,      -3.818943039,      -3.771794633,       -3.14641266,     0.03430640115,      0.0837515683,                 0,                 0,                 0,   -0.006010232896,     0.03247120633,     0.08448002789,                 0,       2.441281087
          0,           0,           9,      -3.742742311,      -3.837205965,      -3.790681855,      -3.161513314,     0.03176669063,     0.09955372059,                 0,                 0,                 0,   -0.002443516492,     0.02958737805,      0.1002230162,                 0,       3.133902796
          0,           0,          10,      -3.748861575,      -3.854966285,       -3.81971369,      -3.171711542,     0.02908537114,      0.1175221189,                 0,                 0,                 0,    0.001282029028,      0.0265147181,      0.1181286459,                 0,       4.040592034
          0,           0,          11,      -3.753785909,      -3.865485193,      -3.839810971,      -3.176088736,     0.02662092612,      0.1365967883,                 0,                 0,                 0,    0.004937014381,     0.02363474783,      0.1371450145,                 0,       5.131180926
          0,           0,          12,      -3.758310777,      -3.869711272,      -3.846314063,      -3.179320089,     0.02466406997,      0.1557849185,                 0,                 0,                 0,    0.008495102961,     0.02125977051,      0.1562858897,                 0,       6.316269726
          0,           0,          13,      -3.764416278,      -3.869867343,      -3.850906182,      -3.184905764,     0.02309051694,      0.1744782644,                 0,                 0,                 0,     0.01209973955,     0.01927879874,      0.1749404602,                 0,       7.556273635
          0,           0,          14,      -3.777279545,       -3.87249511,      -3.859810208,      -3.196627399,     0.02161289658,       0.192482862,                 0,                 0,                 0,     0.01592190722,     0.01740876179,      0.1929085391,                 0,       8.905926206
          0,           0,          15,      -3.796776709,      -3.880897362,      -3.873542763,      -3.213984279,     0.02008724375,      0.2098595905,                 0,                 0,                 0,     0.02005245117,     0.01550440069,      0.2102478505,                 0,       10.44740598
          0,           0,          16,      -3.816486384,         -3.893189,      -3.893572208,      -3.231989336,     0.01857800024,      0.2267287949,                 0,                 0,                 0,     0.02446550421,     0.01362751658,      0.2270801166,                 0,       12.20415502
          0,           0,          17,      -3.832683578,      -3.908827253,      -3.922284879,      -3.248523955,     0.01723555965,      0.2430115827,                 0,                 0,                 0,     0.02900449739,     0.01193018831,      0.2433297443,                 0,       14.09943093
          0,           0,          18,      -3.847964104,      -3.929625254,       -3.95931695,       -3.26641276,     0.01616434587,      0.2583082177,                 0,                 0,                 0,     0.03335314671,     0.01052553512,      0.2585993707,                 0,       15.98012192
          0,           0,          19,      -3.865538066,      -3.955472789,      -4.000193182,      -3.288089949,     0.01539944379,      0.2721427397,                 0,                 0,                 0,     0.03712368854,    0.009459016561,      0.2724139142,                 0,       17.67224475
          0,           0,          20,      -3.885263654,      -3.982376022,       -4.03879642,      -3.312260524,     0.01493153581,      0.2841519458,                 0,                 0,                 0,     0.03997955988,    0.008729240482,       0.284410055,                 0,       19.03032276
          0,           0,          21,      -3.905891319,      -4.005324724,      -4.070951797,      -3.336151159,     0.01473340135,      0.2940116793,                 0,                 0,                 0,     0.04165186027,    0.008316064216,        0.29426312,                 0,       19.95545172
          0,           0,          22,      -3.927910832,      -4.023346861,      -4.096065011,       -3.35901606,     0.01480091231,      0.3016964867,                 0,                 0,                 0,     0.04205606188,     0.00821591592,      0.3019475713,                 0,       20.38364125
          0,           0,          23,      -3.952416168,      -4.039275736,      -4.116229503,      -3.382047403,     0.01514069802,       0.307418517,                 0,                 0,                 0,     0.04128250159,     0.00843079534,      0.3076756523,                 0,       20.30411785
          0,           0,          24,      -3.978887787,      -4.054966542,      -4.134811761,      -3.406193322,     0.01573189422,      0.3113074055,                 0,                 0,                 0,     0.03949708823,    0.008937015196,      0.3115765122,                 0,       19.78829765
          0,           0,          25,      -4.004198047,        -4.0695036,      -4.155274019,      -3.430149288,     0.01652720361,      0.3134058988,                 0,                 0,                 0,     0.03690510655,     0.00968635693,      0.3136918557,                 0,       18.96303248
          0,           0,          26,      -4.027362284,      -4.083648886,      -4.180249505,      -3.453722867,     0.01746005814,      0.3137981192,                 0,                 0,                 0,     0.03376850706,     0.01061043322,      0.3141043329,                 0,       17.97234102
          0,           0,          27,      -4.050786995,      -4.100549433,      -4.210867132,      -3.478889435,     0.01845783388,      0.3127236751,                 0,                 0,                 0,     0.03041493868,      0.0116314104,      0.3130519109,                 0,       16.94259885
          0,           0,          28,      -4.075810906,      -4.121488178,      -4.246540258,      -3.506051094,     0.01945020996,      0.3105332382,                 0,                 0,                 0,     0.02716126949,     0.01267133445,      0.3108836438,                 0,       15.96554684
          0,           0,          29,      -4.101598952,      -4.146422284,      -4.285117105,      -3.533596634,     0.02037507537,      0.3076112017,                 0,                 0,                 0,     0.02426520229,     0.01365972366,      0.3079824785,                 0,       15.09742644
