"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147678005509e-03,1.084975065169e-05,1.561027966090e-05,1.498972501679e-08,3.473603865132e-04,9.244609832764e+00,2.389581368334e-07,0.000000000000e+00,3.455438671875e+04,4.552043533325e+01,7.543002963066e-01,7.130893878639e-03,1.025970652699e-02,9.851853064902e-06,2.282992601395e-01,4.760120239258e+02,9.010231323242e+02,9.010004272461e+02,8.979886054993e+00,4.277297307453e-07,3.909111910616e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.805289000273e-02,8.326754905283e-03,0.000000000000e+00
1.147677889094e-03,1.084952236852e-05,1.561035423947e-05,1.502717950075e-08,3.473605611362e-04,9.244609832764e+00,2.711206548156e-07,0.000000000000e+00,3.455438671875e+04,4.552042388916e+01,7.543002367020e-01,7.130744401366e-03,1.025975495577e-02,9.876469448500e-06,2.282993793488e-01,4.760100097656e+02,9.010192871094e+02,9.010003662109e+02,8.979905128479e+00,3.563763470993e-07,3.909100269084e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.668368935585e-02,1.894749701023e-02,0.000000000000e+00
1.147678005509e-03,1.084987434297e-05,1.561024146213e-05,1.496947454882e-08,3.473602992017e-04,9.244609832764e+00,5.416333692665e-07,0.000000000000e+00,3.455438671875e+04,4.552044296265e+01,7.543002963066e-01,7.130975369364e-03,1.025968044996e-02,9.838542609941e-06,2.282992005348e-01,4.760131225586e+02,9.010252685547e+02,9.010004882812e+02,8.979876518250e+00,4.667707855788e-07,3.909118095180e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.388810858130e-02,2.969560585916e-02,0.000000000000e+00
1.147678354755e-03,1.085053554561e-05,1.561002864037e-05,1.486154577179e-08,3.473597753327e-04,9.244610786438e+00,9.248070682588e-07,0.000000000000e+00,3.455438281250e+04,4.552048110962e+01,7.543004751205e-01,7.131408900023e-03,1.025953982025e-02,9.767606570676e-06,2.282988429070e-01,4.760189208984e+02,9.010364379883e+02,9.010006713867e+02,8.979821205139e+00,6.739806508449e-07,3.909151564585e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.152805522084e-02,3.283847123384e-02,0.000000000000e+00
1.147678936832e-03,1.085135954781e-05,1.560977216286e-05,1.472993371721e-08,3.473591932561e-04,9.244611740112e+00,2.730355163294e-06,0.000000000000e+00,3.455438671875e+04,4.552053451538e+01,7.543005943298e-01,7.131948601454e-03,1.025936845690e-02,9.681102710601e-06,2.282983809710e-01,4.760262451172e+02,9.010504150391e+02,9.010009765625e+02,8.979752540588e+00,9.340477618025e-07,3.909193037543e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.701694682240e-02,6.055441498756e-02,0.000000000000e+00
1.147678471170e-03,1.085060557671e-05,1.561000863148e-05,1.485076062124e-08,3.473597462289e-04,9.244610786438e+00,1.363210003547e-06,0.000000000000e+00,3.455438671875e+04,4.552048492432e+01,7.543004751205e-01,7.131454534829e-03,1.025952585042e-02,9.760517059476e-06,2.282987982035e-01,4.760195617676e+02,9.010376586914e+02,9.010007324219e+02,8.979815483093e+00,6.961872145439e-07,3.909154838766e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.723964259028e-02,4.427957534790e-02,0.000000000000e+00
1.147678704001e-03,1.085095846065e-05,1.560989767313e-05,1.479397049309e-08,3.473594842944e-04,9.244610786438e+00,1.951749027285e-06,0.000000000000e+00,3.455438671875e+04,4.552050781250e+01,7.543005347252e-01,7.131685968488e-03,1.025945134461e-02,9.723191396915e-06,2.282986044884e-01,4.760226745605e+02,9.010436401367e+02,9.010008544922e+02,8.979785919189e+00,8.074745778686e-07,3.909172664862e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.266583919525e-02,5.252106115222e-02,0.000000000000e+00
1.147678354755e-03,1.085057647288e-05,1.561001408845e-05,1.485471035068e-08,3.473597462289e-04,9.244609832764e+00,4.716108890079e-07,0.000000000000e+00,3.455438281250e+04,4.552048110962e+01,7.543004751205e-01,7.131436374038e-03,1.025953050703e-02,9.763114576344e-06,2.282988131046e-01,4.760192565918e+02,9.010371704102e+02,9.010007324219e+02,8.979817390442e+00,6.859897325739e-07,3.909153747372e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.726995319128e-02,0.000000000000e+00,0.000000000000e+00
1.147678238340e-03,1.085036728909e-05,1.561008139106e-05,1.488877643396e-08,3.473598917481e-04,9.244609832764e+00,3.671327704069e-07,0.000000000000e+00,3.455438281250e+04,4.552046966553e+01,7.543004155159e-01,7.131299003959e-03,1.025957521051e-02,9.785504516913e-06,2.282989323139e-01,4.760174255371e+02,9.010336303711e+02,9.010006713867e+02,8.979835510254e+00,6.209008347469e-07,3.909143197234e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.695858225226e-02,5.888176150620e-03,0.000000000000e+00
1.147678820416e-03,1.085073381546e-05,1.560997588967e-05,1.483275369196e-08,3.473597171251e-04,9.244612693787e+00,3.320905989312e-06,0.000000000000e+00,3.455439453125e+04,4.552050399780e+01,7.543004751205e-01,7.131536956877e-03,1.025950163603e-02,9.748679985933e-06,2.282987236977e-01,4.760208129883e+02,9.010398559570e+02,9.010007934570e+02,8.979804992676e+00,7.412320428557e-07,3.909161387128e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.011928521097e-02,8.453981578350e-02,0.000000000000e+00
1.147678704001e-03,1.085041822080e-05,1.561007775308e-05,1.488417922246e-08,3.473599790595e-04,9.244613647461e+00,3.269063199696e-06,0.000000000000e+00,3.455439453125e+04,4.552048873901e+01,7.543004155159e-01,7.131329271942e-03,1.025956869125e-02,9.782478628040e-06,2.282989025116e-01,4.760180664062e+02,9.010344848633e+02,9.010006713867e+02,8.979830741882e+00,6.433824637497e-07,3.909145743819e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.627833396196e-02,8.786243200302e-02,0.000000000000e+00
1.147679169662e-03,1.085105304810e-05,1.560987948324e-05,1.478227584784e-08,3.473595425021e-04,9.244614601135e+00,4.247745437169e-06,0.000000000000e+00,3.455439843750e+04,4.552053070068e+01,7.543005347252e-01,7.131745573133e-03,1.025943644345e-02,9.715501619212e-06,2.282985597849e-01,4.760237121582e+02,9.010452270508e+02,9.010008544922e+02,8.979778289795e+00,8.437953624707e-07,3.909177758032e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.233739033341e-02,9.106584638357e-02,0.000000000000e+00
1.147679053247e-03,1.085068743123e-05,1.560999771755e-05,1.484156353371e-08,3.473598335404e-04,9.244614601135e+00,4.161900051258e-06,0.000000000000e+00,3.455440234375e+04,4.552051162720e+01,7.543004751205e-01,7.131505291909e-03,1.025951374322e-02,9.754468010215e-06,2.282987535000e-01,4.760205383301e+02,9.010390625000e+02,9.010007324219e+02,8.979807853699e+00,7.308527187888e-07,3.909159204341e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.305368945003e-03,9.415387362242e-02,0.000000000000e+00
1.147679518908e-03,1.085136864276e-05,1.560978489579e-05,1.473286292963e-08,3.473593678791e-04,9.244616508484e+00,5.325340225681e-06,0.000000000000e+00,3.455440234375e+04,4.552055358887e+01,7.543005943298e-01,7.131950929761e-03,1.025937218219e-02,9.683023563412e-06,2.282983809710e-01,4.760265808105e+02,9.010505981445e+02,9.010009765625e+02,8.979751586914e+00,9.460325713917e-07,3.909193765139e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.190427716821e-03,9.713054448366e-02,0.000000000000e+00
1.147679984570e-03,1.085183794203e-05,1.560964301461e-05,1.465867605077e-08,3.473590768408e-04,9.244618415833e+00,6.758342806279e-06,0.000000000000e+00,3.455441015625e+04,4.552059173584e+01,7.543007135391e-01,7.132257334888e-03,1.025927532464e-02,9.634261914471e-06,2.282981276512e-01,4.760307922363e+02,9.010585327148e+02,9.010010986328e+02,8.979712486267e+00,1.096266828426e-06,3.909217412001e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000014901e-01,0.000000000000e+00
1.147679286078e-03,1.085179519578e-05,1.560963755765e-05,1.466086363422e-08,3.473589022178e-04,9.244612693787e+00,3.639561100499e-06,0.000000000000e+00,3.455438671875e+04,4.552056121826e+01,7.543007135391e-01,7.132233586162e-03,1.025927811861e-02,9.635705282562e-06,2.282981574535e-01,4.760300903320e+02,9.010578002930e+02,9.010010986328e+02,8.979716300964e+00,1.071713768397e-06,3.909214865416e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.174398094416e-02,6.668001413345e-02,0.000000000000e+00
1.147680915892e-03,1.085361145670e-05,1.560909004183e-05,1.437758267997e-08,3.473577089608e-04,9.244618415833e+00,8.290502591990e-06,0.000000000000e+00,3.455440625000e+04,4.552069091797e+01,7.543010711670e-01,7.133421022445e-03,1.025890931487e-02,9.449513527215e-06,2.282971590757e-01,4.760463256836e+02,9.010884399414e+02,9.010017089844e+02,8.979566574097e+00,1.649329533393e-06,3.909306178684e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.658088535070e-02,0.000000000000e+00
1.147681614384e-03,1.085487110686e-05,1.560870623507e-05,1.418092043792e-08,3.473567485344e-04,9.244619369507e+00,9.676498848421e-06,0.000000000000e+00,3.455440625000e+04,4.552076721191e+01,7.543013095856e-01,7.134246639907e-03,1.025865226984e-02,9.320257049694e-06,2.282964736223e-01,4.760573425293e+02,9.011096191406e+02,9.010021362305e+02,8.979462623596e+00,2.042187588813e-06,3.909369115718e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.409080445766e-02,0.000000000000e+00
1.147682080045e-03,1.085570875148e-05,1.560845157655e-05,1.405134408827e-08,3.473561373539e-04,9.244620323181e+00,1.064623847924e-05,0.000000000000e+00,3.455440234375e+04,4.552081680298e+01,7.543014883995e-01,7.134795654565e-03,1.025848370045e-02,9.235091965820e-06,2.282960116863e-01,4.760646972656e+02,9.011237182617e+02,9.010023803711e+02,8.979393959045e+00,2.303237579326e-06,3.909410952474e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.232349693775e-02,0.000000000000e+00
1.147678121924e-03,1.085012263502e-05,1.561015960760e-05,1.492872669928e-08,3.473600954749e-04,9.244609832764e+00,3.659352501018e-07,0.000000000000e+00,3.455438671875e+04,4.552045440674e+01,7.543003559113e-01,7.131138350815e-03,1.025962736458e-02,9.811761628953e-06,2.282990664244e-01,4.760152893066e+02,9.010294799805e+02,9.010005493164e+02,8.979855537415e+00,5.443579880193e-07,3.909130828106e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.650515854359e-02,1.360212545842e-02,0.000000000000e+00
1.147678238340e-03,1.085019994207e-05,1.561013596074e-05,1.491610746029e-08,3.473600372672e-04,9.244609832764e+00,5.555260145229e-07,0.000000000000e+00,3.455438281250e+04,4.552046203613e+01,7.543003559113e-01,7.131189107895e-03,1.025961060077e-02,9.803467037273e-06,2.282990217209e-01,4.760159606934e+02,9.010307617188e+02,9.010006103516e+02,8.979848861694e+00,5.687438715540e-07,3.909134466085e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.471183732152e-02,2.301613427699e-02,0.000000000000e+00
1.147678354755e-03,1.085054282157e-05,1.561002500239e-05,1.486017175978e-08,3.473597753327e-04,9.244609832764e+00,4.528048975772e-07,0.000000000000e+00,3.455438281250e+04,4.552048110962e+01,7.543004751205e-01,7.131414022297e-03,1.025953795761e-02,9.766703442438e-06,2.282988280058e-01,4.760189819336e+02,9.010365600586e+02,9.010006713867e+02,8.979820251465e+00,6.758073141100e-07,3.909151928383e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.603984743357e-02,1.189242955297e-02,0.000000000000e+00
1.147678471170e-03,1.085067196982e-05,1.560998498462e-05,1.483923472989e-08,3.473596589174e-04,9.244609832764e+00,8.437014002993e-07,0.000000000000e+00,3.455438281250e+04,4.552048873901e+01,7.543004751205e-01,7.131498772651e-03,1.025951001793e-02,9.752942787600e-06,2.282987684011e-01,4.760201110840e+02,9.010387573242e+02,9.010007324219e+02,8.979809761047e+00,7.165664897002e-07,3.909158476745e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.324750766158e-02,2.582455985248e-02,0.000000000000e+00
1.147678587586e-03,1.085097028408e-05,1.560989039717e-05,1.479106526148e-08,3.473594551906e-04,9.244610786438e+00,1.213709424519e-06,0.000000000000e+00,3.455438281250e+04,4.552050399780e+01,7.543005347252e-01,7.131693884730e-03,1.025944761932e-02,9.721283277031e-06,2.282986044884e-01,4.760227355957e+02,9.010438232422e+02,9.010008544922e+02,8.979784965515e+00,8.100071227091e-07,3.909173392458e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.029379576445e-02,3.395047783852e-02,0.000000000000e+00
