"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,       -3.37773498,      -3.222556582,      -3.233278843,      -2.672298933,      0.1533304246,    0.004277430598,                 0,                 0,                 0,  -0.0008519093124,      0.1533304246,    0.004277430598,                 0,     0.02789681571
          0,           0,           1,      -3.441289056,      -3.225559681,      -3.298442394,      -2.712560188,      0.1074148711,    0.003431702063,                 0,                 0,                 0,   0.0005890223934,      0.1074148711,    0.003431702063,                 0,     0.03194810949
          0,           0,           2,      -3.301301749,      -3.178537314,      -3.239386308,      -2.613976651,      0.1123319447,    0.005675460461,                 0,                 0,                 0,  -9.885190125e-05,      0.1123319447,    0.005675460461,                 0,     0.05052401144
          0,           0,           3,      -3.207294311,       -3.05545541,      -3.204469827,      -2.516144152,      0.1077801722,    0.004372373378,                 0,                 0,                 0,    0.000968231352,      0.1077801722,    0.004372373378,                 0,     0.04056751152
          0,           0,           4,      -3.191777467,      -3.028312287,       -3.17690172,       -2.49555115,      0.1032070619,  -0.0004292700279,                 0,                 0,                 0,   0.0006755957097,      0.1032070619,  -0.0004292700279,                 0,   -0.004159308677
          0,           0,           5,      -3.174684429,      -3.041228589,      -3.171489789,      -2.484403762,      0.1027443676,   -0.001939363088,                 0,                 0,                 0,  -0.0006748551111,      0.1027443676,   -0.001939363088,                 0,    -0.01887561462
          0,           0,           6,       -3.14719688,      -3.017966154,      -3.160628573,      -2.463939571,      0.1021121199,   -0.002980982063,                 0,                 0,                 0,    -0.00176890239,      0.1021121199,   -0.002980982063,                 0,    -0.02919322471
          0,           0,           7,      -3.136442943,       -3.01382839,      -3.151046616,      -2.455345227,      0.1007652644,   -0.004578991427,                 0,                 0,                 0,   -0.002593840245,      0.1007652644,   -0.004578991427,                 0,    -0.04544216156
          0,           0,           8,      -3.133347461,       -3.02495584,      -3.147828056,      -2.451598928,     0.09911952441,   -0.005165758728,                 0,                 0,                 0,   -0.002895481476,     0.09911952441,   -0.005165758728,                 0,    -0.05211645999
          0,           0,           9,      -3.123014812,      -3.030013677,      -3.140398747,      -2.440149485,     0.09813825872,   -0.004857438106,                 0,                 0,                 0,   -0.002745327304,     0.09813825872,   -0.004857438106,                 0,    -0.04949586603
          0,           0,          10,      -3.105967885,      -3.030197649,       -3.12740954,      -2.423438607,       0.097958343,   -0.004276251876,                 0,                 0,                 0,   -0.002322245932,       0.097958343,   -0.004276251876,                 0,    -0.04365377919
          0,           0,          11,      -3.090180974,      -3.028800935,      -3.114705212,      -2.409330847,      0.0981196621,   -0.003751631989,                 0,                 0,                 0,   -0.001712230646,      0.0981196621,   -0.003751631989,                 0,     -0.0382352722
          0,           0,          12,      -3.080841708,      -3.030095871,      -3.106425401,      -2.401779203,     0.09827015819,   -0.003373735681,                 0,                 0,                 0,   -0.001068031553,     0.09827015819,   -0.003373735681,                 0,    -0.03433123283
          0,           0,          13,      -3.076674002,      -3.035338175,      -3.101874049,       -2.39896455,     0.09819945054,   -0.003227457947,                 0,                 0,                 0,  -0.0005476871448,     0.09819945054,   -0.003227457947,                 0,    -0.03286635444
          0,           0,          14,       -3.07563601,      -3.042199822,       -3.09968937,      -2.398974713,     0.09792374026,   -0.003158250589,                 0,                 0,                 0,  -0.0002035074952,     0.09792374026,   -0.003158250589,                 0,    -0.03225214417
          0,           0,          15,      -3.075589713,      -3.048487497,      -3.099311283,       -2.39995549,     0.09759736119,   -0.002995220626,                 0,                 0,                 0,  -1.610314851e-06,     0.09759736119,   -0.002995220626,                 0,    -0.03068956568
