"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.209966813,      -4.247208193,      -4.627211987,      -4.148881272,      -3.602800812,      0.1064163163,      0.2220535112,    -0.04975115363,      0.1536329522,     -0.1206332805,    -0.07460050598,     0.09441099429,    -0.04975115363,      0.2274175859,       2.086649105
          0,           0,           1,      -4.598656053,      -4.557884451,      -4.914004111,      -4.471503397,      -3.988342363,      0.1178502719,      0.2461247202,    -0.05426293165,      0.1664059432,     -0.1283175905,    -0.08041157566,      0.1045436853,    -0.05426293165,      0.2520648376,       2.088452714
          0,           0,           2,      -4.497294452,      -4.483767577,      -4.886128442,      -4.417295069,      -3.896049899,     0.08376995366,      0.1976826021,    -0.03397976221,      0.1284381262,    -0.09714345169,    -0.05445482935,     0.07309788155,    -0.03397976221,      0.2018725241,       2.359827043
          0,           0,           3,       -4.51154874,      -4.488171066,      -4.794017283,      -4.456909999,      -3.923796445,     0.05520463752,      0.1526195526,    -0.01659575245,     0.09477387893,    -0.06825858191,    -0.03323287153,     0.04697883609,    -0.01659575245,      0.1553488616,       2.764614704
          0,           0,           4,       -4.50771248,      -4.484350855,      -4.673387557,       -4.45086312,      -3.926314844,     0.04195428005,      0.1356337114,   -0.007827255849,     0.08273849375,    -0.05457247875,    -0.02269461283,     0.03465410414,   -0.007827255849,      0.1376799127,       3.232893313
          0,           0,           5,      -4.463341922,       -4.43606731,      -4.566365151,      -4.400738889,      -3.877164845,     0.03838456262,      0.1413338791,   -0.004559444947,     0.08755288507,    -0.05364330479,    -0.01852319935,      0.0307851919,   -0.004559444947,      0.1431813954,       3.682050008
          0,           0,           6,      -4.420003833,      -4.369627376,      -4.476401398,      -4.332635855,      -3.827873194,      0.0380612245,      0.1561445993,   -0.003167613394,     0.09878056319,    -0.05867944951,    -0.01632210405,     0.02967169353,   -0.003167613394,      0.1579537379,        4.10245864
          0,           0,           7,      -4.373167909,      -4.309125021,      -4.391111668,      -4.271275868,      -3.778504354,     0.03721113286,      0.1697357172,   -0.001590952804,      0.1088522936,    -0.06441680573,    -0.01373080823,     0.02809729713,   -0.001590952804,       0.171480098,       4.561422997
          0,           0,           8,      -4.327264948,      -4.271677329,       -4.31452058,      -4.227020725,      -3.736383664,     0.03497269058,      0.1781475713,   0.0005701139567,      0.1151247646,    -0.06854516939,    -0.01041766486,     0.02541300748,   0.0005701139567,      0.1797604665,       5.093905226
          0,           0,           9,      -4.287533203,      -4.258650141,      -4.262756599,      -4.197648291,      -3.704832047,     0.03225187015,      0.1824010213,    0.002770911012,      0.1185588214,    -0.07104613494,   -0.007122653667,     0.02246901009,    0.002770911012,      0.1838626098,       5.655517664
