# t = 8.34598e-06
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
7.7513262571861277e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8190445207264635e-04 3.3310007176136607e-04 1 3.3015788767363074e+03 3.8187321989616371e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.4823220724248057e+02 3.0814353152286486e+02 2.4450373272492886e+01 1.9032276965440315e+02 -3.3329971431105399e+01 0.0000000000000000e+00 -2.0706585405610782e+04 -2.0706585405610782e+04 -4.8866235159980130e-15
8.4045413895068276e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.2452581256875264e-04 3.0478677909617162e-04 1 3.2740090276108849e+03 3.7868438587140042e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.6172529355581190e+02 2.8801377269843124e+02 2.3728053253071632e+01 2.1636224199095679e+02 -3.5036914435498637e+01 0.0000000000000000e+00 -2.5838371653925911e+04 -2.5838371653925911e+04 -4.8895331188777718e-15
9.0591936209549924e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8477865032757698e-04 3.1735836640128020e-04 1 3.2888314908550274e+03 3.8039880856949704e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.7430267384408887e+02 3.0945730570858507e+02 2.5947638681829211e+01 2.3873194234650526e+02 -3.0404753769606870e+01 0.0000000000000000e+00 -3.4575471564629326e+04 -3.4575471564629326e+04 6.8296477023248588e-16
9.8193996400094252e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.3563338778128854e-04 3.4101621861593040e-04 1 3.3924410079745153e+03 3.9238268095040385e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.9858276251873730e+02 3.6056053646001345e+02 3.2264384931187926e+01 3.1180158070036748e+02 -1.9600833706479811e+01 0.0000000000000000e+00 -6.0770610775869471e+04 -6.0770610775869471e+04 5.8574095330785969e-16
1.0690768832209648e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 9.0710499661915932e-04 2.8820757708649319e-04 1 3.7549433549392065e+03 4.3431108660829450e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.9433507108343508e+02 4.0206265433083252e+02 3.8637445495865066e+01 5.6666304803569267e+02 6.4429470904837309e+00 0.0000000000000000e+00 -2.4531057220596552e+05 -2.4531057220596552e+05 1.0333760667123770e-15
7.0225608740019461e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 7.7562631429571854e-04 3.3179940802100758e-04 1 3.4450877196096362e+03 3.9847200064853629e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.5026003344734784e+02 3.2173098125584045e+02 2.9434552337755107e+01 2.6920427419469473e+02 -2.6100982498974155e+01 0.0000000000000000e+00 -2.9555186952801210e+04 -2.9555186952801210e+04 2.1938417644877459e-15
1.1545279753875792e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.0191684671312644e-04 3.1913250634709432e-04 1 3.3529309082788445e+03 3.8781279195107793e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 5.5103477302240731e+02 3.6857701295342048e+02 2.7458608548984682e+01 2.6058881380222090e+02 -2.0844157799412095e+01 0.0000000000000000e+00 -7.4002502644808847e+04 -7.4002502644808847e+04 -4.0323696452799087e-16
6.2639839309440847e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 7.4152757182000244e-04 3.0836753122942052e-04 1 3.5518745177317246e+03 4.1082336948258774e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.4116419039469480e+02 3.0205087935280341e+02 3.1425589585852283e+01 3.4537556079367835e+02 -2.3822922857715618e+01 0.0000000000000000e+00 -3.3802864466950428e+04 -3.3802864466950428e+04 -1.2282210435904865e-15
5.5810441143813744e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.2435206130541984e-04 2.8241829943869486e-04 1 3.5049914844004420e+03 4.0540069882556741e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.2129516727976812e+02 2.6068729821636379e+02 2.7693430858514358e+01 3.2308205194323347e+02 -3.3472573515759414e+01 0.0000000000000000e+00 -2.2373511269023653e+04 -2.2373511269023653e+04 9.7221341954036224e-15
4.9915687331464325e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 5.5459870116446319e-04 2.5411870682302601e-04 1 3.4918924913323704e+03 4.0388561926907152e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.1002480083586448e+02 2.2743705332673434e+02 2.5241196872503899e+01 3.3158536270494460e+02 -4.4294351648224065e+01 0.0000000000000000e+00 -1.4657673632787777e+04 -1.4657673632787777e+04 2.7840822527333715e-15
1.2912741756342706e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.0267166241848892e-04 2.8717659909022002e-04 1 3.3283606184966802e+03 3.8497089841371311e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 5.4814162212479744e+02 3.2751092859570423e+02 2.5750634359429011e+01 2.8502982472751785e+02 -2.3789445193663553e+01 0.0000000000000000e+00 -8.5389356844257767e+04 -8.5389356844257767e+04 -1.0511246306166516e-16
1.2278822051182909e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.6516774790110686e-04 3.4728439026997156e-04 1 3.2289975319290529e+03 3.7347818440534454e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.1806637272666615e+02 3.6315495365363950e+02 2.2195853599970643e+01 1.4652304603156955e+02 -3.1068453618599726e+01 0.0000000000000000e+00 -3.6112072253440325e+04 -3.6112072253440325e+04 4.1088802258398042e-16
1.3529275670740431e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.3039616637695917e-04 3.0776848847064369e-04 1 3.3322718542729849e+03 3.8542328687857605e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.5186836469132868e+02 3.5379661117026575e+02 2.7133911318752705e+01 2.7555314643815302e+02 -1.8542160950768547e+01 0.0000000000000000e+00 -8.9652371755941218e+04 -8.9652371755941218e+04 -1.4021711383646880e-15
1.4247981776777528e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.0701604569723313e-04 3.7492283733993548e-04 1 3.3252169663202644e+03 3.8460729159901591e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.4863908843269189e+02 4.2756507359500608e+02 3.2705294174758713e+01 2.7080086114278009e+02 -8.8659253413558226e+00 0.0000000000000000e+00 -8.8729823163339955e+04 -8.8729823163339955e+04 3.5247981532269494e-17
1.5140035556240853e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 9.7709151322942014e-04 3.7465491121157823e-04 1 3.4700430425845975e+03 4.0135842859522153e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.9186318731561676e+02 4.8099572151348542e+02 3.9145471780534493e+01 3.7234162962808801e+02 1.0544419937692020e+01 0.0000000000000000e+00 -1.6659561986348318e+05 -1.6659561986348318e+05 -6.9241864938031008e-16
