"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
21, 1.752614021301300e+01, -9.635069847106999e+00, 1.000345593661181e+00, 9.462707077677486e-01, 1.896790782261669e-02, 2.948988115638245e+00, 1.000499533816973e+00, 1.000153886973429e+00, 7.995675008171824e-01, 1.115030841456814e-03
22, 1.859552955627400e+01, -7.362490177155000e+00, 1.000286777741323e+00, 9.463928170356279e-01, 1.904335142004744e-02, 2.948829696970819e+00, 1.000378853214365e+00, 1.000092049075415e+00, 7.997436611154426e-01, 8.456544963502838e-04
23, 1.937166023254400e+01, -4.973790168762000e+00, 1.000166070332783e+00, 9.466060500277208e-01, 1.930059986419542e-02, 2.948512457984637e+00, 1.000147647098474e+00, 9.999815798247349e-01, 8.000689103736175e-01, 3.295694162356946e-04
24, 1.984229087829600e+01, -2.506659984589000e+00, 9.993661590092318e-01, 9.457204760647167e-01, 1.954400238442269e-02, 2.946153920992768e+00, 9.993942308029766e-01, 1.000028089598084e+00, 7.999461518063891e-01, -1.352163386212893e-03
25, 2.000000000000000e+01, 0.000000000000000e+00, 9.984633202214123e-01, 9.445939727339832e-01, 1.904540196458371e-02, 2.943490777880082e+00, 9.985974544322042e-01, 1.000134340649351e+00, 7.996650693508421e-01, -3.130682070972865e-03
26, 1.984229087829600e+01, 2.506659984589000e+00, 9.987036586233421e-01, 9.451982267297827e-01, 1.827262572225193e-02, 2.944252013962116e+00, 9.987220727151030e-01, 1.000018437993695e+00, 8.000172929821435e-01, -2.852516260930696e-03
27, 1.937166023254400e+01, 4.973800182343000e+00, 9.995688829325819e-01, 9.465585852986625e-01, 1.823452641974096e-02, 2.946869619652978e+00, 9.994094013247733e-01, 9.998404496072939e-01, 8.005454082257975e-01, -1.318300614345326e-03
28, 1.859552955627400e+01, 7.362490177155000e+00, 9.997865486952114e-01, 9.467976538933243e-01, 1.856165754715052e-02, 2.947547801634344e+00, 9.996267626110840e-01, 9.998401798020428e-01, 8.005786723582023e-01, -8.331191716875823e-04
29, 1.752613067627000e+01, 9.635069847106999e+00, 9.996412845611453e-01, 9.466429870501286e-01, 1.862784394828179e-02, 2.947159646478088e+00, 9.995035309723298e-01, 9.998621969791134e-01, 8.005565445750001e-01, -1.108189793906694e-03
30, 1.618033981323200e+01, 1.175570964813200e+01, 9.995359151133187e-01, 9.467152136576581e-01, 1.862241582451261e-02, 2.946903339364702e+00, 9.993547778453861e-01, 9.998187786299684e-01, 8.007192965515295e-01, -1.440228023691817e-03
31, 1.457936954498300e+01, 1.369093990325900e+01, 9.994240311558957e-01, 9.467872140320774e-01, 1.861229715451150e-02, 2.946623036840509e+00, 9.991953656581818e-01, 9.997712027221825e-01, 8.008887030005242e-01, -1.796058798701365e-03
