"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.733134022,      -4.742475095,      -5.365984743,      -4.666597877,      -4.125968022,      0.1223599201,      0.2756003561,    -0.05587732319,      0.1872051009,     -0.1452971458,    -0.08393204896,      0.1074734443,    -0.05587732319,      0.2817391792,       2.252374437
          0,           0,           1,      -5.002420745,      -4.917212073,      -5.419055811,      -4.913105102,      -4.386791363,     0.08682905446,      0.2077605135,    -0.03437082323,      0.1403020676,    -0.09888792243,     -0.0565239356,     0.07561464468,    -0.03437082323,      0.2120993663,       2.392753379
          0,           0,           2,      -4.938309183,      -4.842929986,      -5.132660771,       -4.88552103,      -4.330087954,     0.05186810909,      0.1594906353,     -0.0129439348,      0.1061020652,    -0.06550154691,    -0.02903080579,     0.04328027494,     -0.0129439348,      0.1620320378,       3.074926734
          0,           0,           3,      -4.855785116,      -4.743616723,      -4.926807162,      -4.803779517,      -4.245158695,     0.04045084365,      0.1620779413,   -0.004424635353,      0.1070595631,    -0.06227356382,    -0.01819724903,     0.03174117369,   -0.004424635353,      0.1640061819,       4.006787663
          0,           0,           4,      -4.741680749,       -4.62334907,        -4.7578618,      -4.691576907,      -4.129464981,     0.03734002882,      0.1793479575,  -0.0008582054628,      0.1181979232,    -0.06923736294,    -0.01327385814,     0.02771289168,  -0.0008582054628,      0.1810855136,       4.803101743
          0,           0,           5,      -4.660454122,      -4.556576126,      -4.643780762,      -4.595010464,      -4.053406877,     0.03477493687,      0.1939330964,    0.001887834948,      0.1276897334,    -0.07586639953,   -0.008870002268,     0.02437287772,    0.001887834948,      0.1955129278,        5.57680657
          0,           0,           6,      -4.607087658,      -4.522559944,      -4.574998457,      -4.527232601,      -4.005518479,     0.03182861404,      0.2052559463,    0.004363210466,      0.1351317213,    -0.08085432805,   -0.004474291865,     0.02082632295,    0.004363210466,      0.2066623537,       6.448786808
          0,           0,           7,      -4.549555805,       -4.47388491,      -4.516275354,      -4.469784797,      -3.949616202,     0.02897772612,      0.2158370383,    0.006435471723,       0.142094026,     -0.0852535253,  -0.0005125214531,     0.01741466331,    0.006435471723,      0.2170761737,        7.44837733
          0,           0,           8,      -4.494502082,      -4.423770011,      -4.461328059,      -4.418659468,      -3.896417021,     0.02644935911,      0.2262579659,    0.008114431258,       0.148904134,    -0.08945932499,    0.002855369977,     0.01433361458,    0.008114431258,      0.2273472745,       8.554383677
          0,           0,           9,      -4.451777961,      -4.386590898,      -4.422994776,       -4.37829868,      -3.857230599,     0.02431276923,      0.2360004025,    0.009456124842,      0.1552727156,    -0.09331081684,    0.005647916163,     0.01168000335,    0.009456124842,      0.2369617654,        9.70684994
          0,           0,          10,      -4.419108863,      -4.355174786,      -4.400086433,      -4.346606087,      -3.827747147,     0.02255677571,      0.2447515291,     0.01051737875,      0.1610219394,    -0.09666168997,    0.007959879335,    0.009459363639,     0.01051737875,      0.2456066765,       10.85046605
          0,           0,          11,       -4.39479515,      -4.324256502,      -4.379858259,      -4.317350742,      -3.804694643,     0.02107632143,      0.2526067933,     0.01137888522,      0.1661275995,    -0.09948009315,    0.009931110315,    0.007561692947,     0.01137888522,      0.2533717114,       11.98533597
          0,           0,          12,      -4.377925435,      -4.296831407,      -4.354387537,      -4.288098259,      -3.787449754,     0.01973758459,      0.2597620649,      0.0121223885,      0.1705921894,      -0.101752351,     0.01168832335,    0.005842904415,      0.0121223885,      0.2604453168,       13.16078285
          0,           0,          13,      -4.363132705,      -4.275141305,      -4.327105987,       -4.26111627,      -3.771990188,     0.01846212009,      0.2663042057,     0.01279095596,      0.1744272874,     -0.1034631769,     0.01329582453,    0.004220027957,     0.01279095596,      0.2669100433,       14.42435671
          0,           0,          14,      -4.344522843,      -4.257773919,       -4.30456709,      -4.238837557,      -3.753610308,     0.01724281266,      0.2722135826,     0.01338524548,      0.1776867204,     -0.1046376189,     0.01475885054,    0.002687006523,     0.01338524548,      0.2727459058,       15.78707534
          0,           0,          15,      -4.322370252,      -4.242483739,      -4.288313434,      -4.221331387,      -3.732605815,     0.01610528608,      0.2774546495,     0.01389027631,      0.1804701503,     -0.1053610517,     0.01605940417,     0.00127132484,     0.01389027631,      0.2779187768,       17.22755175
          0,           0,          16,      -4.301730549,      -4.228225282,      -4.275536937,      -4.207007123,      -3.713289816,     0.01507078193,      0.2820411217,     0.01429949145,      0.1828948854,     -0.1057567795,     0.01718532269,  -6.537926422e-06,     0.01429949145,      0.2824434859,       18.71443186
          0,           0,          17,      -4.286898721,      -4.215322495,      -4.263866984,      -4.194243812,      -3.699584506,     0.01414587257,      0.2860414607,     0.01462043495,      0.1850642166,     -0.1059489162,     0.01813812271,    -0.00114367339,     0.01462043495,      0.2863887479,       20.22084245
          0,           0,          18,      -4.279178139,      -4.204713837,      -4.253606446,      -4.182392079,      -3.693005171,     0.01332867556,      0.2895430722,     0.01486874348,      0.1870469473,     -0.1060336481,     0.01892861767,   -0.002146627167,     0.01486874348,      0.2898417434,       21.72331908
          0,           0,          19,      -4.277646627,      -4.197053958,      -4.245862283,      -4.171734491,      -3.692892909,     0.01261600007,      0.2926164628,     0.01506124403,       0.188874093,     -0.1060693184,     0.01957105209,   -0.003022349298,     0.01506124403,      0.2928727082,       23.19407587
          0,           0,          20,      -4.280508376,      -4.192239958,      -4.240267894,      -4.162811104,       -3.69729526,     0.01200538848,      0.2953004787,     0.01521248618,       0.190547138,      -0.106079789,     0.02007980699,   -0.003775367567,     0.01521248618,      0.2955203017,       24.59732804
          0,           0,          21,      -4.286067614,      -4.189515546,       -4.23510022,      -4.155778629,      -3.703949458,     0.01149453049,      0.2976120074,     0.01533400005,       0.192055999,     -0.1060679831,     0.02046788501,   -0.004408890475,     0.01533400005,       0.297801264,       25.89161929
          0,           0,          22,      -4.293128501,      -4.187934616,      -4.229065225,      -4.150192635,      -3.711122151,     0.01108069877,      0.2995610942,     0.01543440524,      0.1933928902,     -0.1060280289,      0.0207461372,    -0.00492617769,     0.01543440524,      0.2997254807,       27.03449488
          0,           0,          23,      -4.300910142,      -4.186858198,      -4.222510403,      -4.145252064,      -3.717977464,     0.01076106308,      0.3011588144,     0.01551978308,      0.1945568671,     -0.1059521107,     0.02092319482,   -0.005330646648,     0.01551978308,      0.3013038602,       27.98597241
          0,           0,          24,      -4.308778634,      -4.186187393,      -4.216906035,      -4.140280607,      -3.724378503,     0.01053318248,      0.3024165538,     0.01559413726,      0.1955503549,     -0.1058323005,     0.02100622576,   -0.005625342585,     0.01559413726,      0.3025476417,       28.71084351
          0,           0,          25,      -4.316137424,      -4.186215898,      -4.213487724,      -4.135059013,       -3.73046328,     0.01039434099,      0.3033438517,     0.01566009187,      0.1963732779,     -0.1056600525,     0.02100306242,   -0.005813486845,     0.01566009187,      0.3034662058,       29.18355787
          0,           0,          26,      -4.322621035,      -4.187290258,      -4.212435678,      -4.129760069,      -3.736436152,     0.01033971109,      0.3039466705,      0.0157197219,      0.1970176585,     -0.1054239399,     0.02092461507,   -0.005900218334,      0.0157197219,      0.3040652488,       29.39605061
          0,           0,          27,      -4.328402448,       -4.18959316,      -4.212987373,       -4.12463564,      -3.742650645,     0.01036148299,      0.3042319906,     0.01577486876,      0.1974704711,     -0.1051130789,     0.02078526957,   -0.005893708347,     0.01577486876,      0.3043513243,       29.36181925
          0,           0,          28,       -4.33426771,       -4.19316447,      -4.214109806,      -4.119803826,      -3.749710874,     0.01044916696,      0.3042137637,     0.01582708371,      0.1977203108,      -0.104722243,     0.02060135986,    -0.00580517642,     0.01582708371,      0.3043378042,       29.11368581
          0,           0,          29,      -4.341335005,      -4.198023459,      -4.215186663,      -4.115285394,      -3.758367856,     0.01059044567,       0.303917815,     0.01587740988,      0.1977642171,     -0.1042554822,     0.02038907241,   -0.005648300898,     0.01587740988,      0.3040498191,       28.69735839
          0,           0,          30,      -4.350615107,      -4.204215334,      -4.216302153,      -4.111153293,      -3.769249541,     0.01077169802,       0.303379069,     0.01592624563,      0.1976063082,     -0.1037228808,     0.02016307718,   -0.005438547817,     0.01592624563,      0.3035215169,       28.16446103
          0,           0,          31,      -4.362675229,       -4.21174431,      -4.218028108,      -4.107596851,      -3.782608062,     0.01097769688,       0.302628504,     0.01597335299,      0.1972458915,     -0.1031300619,     0.01993646839,   -0.005192776233,     0.01597335299,      0.3027830185,       27.56757698
