"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -2.018471919,      -8.878208357,      -9.227626773,       -9.22468715,       3.500451797,      -6.603725977,       0.169598607,      0.4017673376,    -0.09831703491,      0.4339431033,     -0.3473651083,     -0.1890785304,      0.1479097707,    -0.09831703491,      0.4102479503,       2.368930646,   5.575598989e-06
          0,           0,           1,      -2.415883229,     0.09376140161,     -0.4930203595,      0.4119458525,       3.107453747,      -6.611566591,      0.2104129896,       0.394175138,     -0.1123320236,      0.4246113506,     -0.3479044222,      -0.235219639,      0.1890712439,     -0.1123320236,      0.4048453165,       1.873340323,   5.557706662e-06
          0,           0,           2,        -2.3439974,      0.1569852673,     -0.3721430632,      0.2117475167,       3.179624558,      -6.529740153,      0.1729345934,      0.3106407765,    -0.08615377988,      0.3295867325,     -0.2756693535,     -0.1908278322,      0.1561054904,    -0.08615377988,      0.3194293999,       1.796290554,   1.536958052e-05
          0,           0,           3,      -2.348759217,      0.1172913372,     -0.3110406127,      0.1677035374,       3.170031074,      -6.448128301,      0.1239149453,      0.2489916312,    -0.05644650891,      0.2595743565,     -0.2174926153,     -0.1319448097,      0.1104466711,    -0.05644650891,      0.2552514034,       2.009375306,   7.612945938e-05
          0,           0,           4,      -2.374344589,     0.08843749836,     -0.1947244445,      0.2080910045,       3.131593412,      -6.392897875,     0.08939159424,      0.2180196592,    -0.03637247045,      0.2249526189,     -0.1849382963,    -0.09011038996,      0.0776258802,    -0.03637247045,       0.222480677,       2.438927967,   0.0001720560205
          0,           0,           5,      -2.358918208,      0.1088195943,    -0.08329178564,      0.2201666187,        3.13171046,      -6.352522435,     0.07091787829,      0.2023864493,    -0.02560888969,      0.2076845689,      -0.166002634,    -0.06782139879,     0.06001303159,    -0.02560888969,       0.205883599,       2.853814217,   0.0002206258912
          0,           0,           6,      -2.331804563,      0.1330832816,     0.01116522638,      0.2266434987,        3.14790184,      -6.309525531,     0.06214346758,      0.1929862979,    -0.01997198629,      0.1968097835,     -0.1527418715,    -0.05736053897,     0.05175292757,    -0.01997198629,      0.1960284577,       3.105496127,   0.0002840959201
          0,           0,           7,       -2.30299797,      0.1520523239,     0.08706577492,      0.2348228703,       3.171233747,      -6.263210734,     0.05744398974,      0.1882092968,    -0.01616411925,      0.1904443041,     -0.1437692127,    -0.05155024117,     0.04731515472,    -0.01616411925,      0.1910074017,       3.276396672,   0.0002939886513
          0,           0,           8,      -2.275057741,      0.1678462369,      0.1432052461,      0.2488819966,       3.198083752,      -6.218360789,     0.05419748887,      0.1884952893,    -0.01282544802,      0.1894541245,      -0.139708435,     -0.0469865902,     0.04405801601,    -0.01282544802,      0.1911196827,       3.477934001,   0.0002934538245
          0,           0,           9,      -2.247774919,      0.1864596033,       0.181804404,      0.2708941751,       3.227866582,      -6.177988481,     0.05176610717,      0.1934649778,   -0.009779759999,      0.1938821977,        -0.1405082,    -0.04291803526,     0.04136481065,   -0.009779759999,      0.1959524941,       3.737290448,   0.0002881212233
          0,           0,          10,      -2.220413305,      0.2134640755,      0.2089599263,      0.2990163792,       3.259674166,      -6.142446415,       0.050149648,      0.2017758398,   -0.007185586833,       0.202562349,     -0.1451729247,     -0.0395108512,      0.0393070084,   -0.007185586833,       0.204165217,       4.023474698,   0.0002830625758
          0,           0,          11,      -2.193598493,      0.2462361833,        0.23189326,      0.3295074501,       3.289823385,      -6.110042704,     0.04931415671,      0.2118314161,   -0.005132884889,      0.2138467566,     -0.1523230596,    -0.03692556241,     0.03793592471,   -0.005132884889,      0.2141618559,       4.295549803,   0.0002820949568
          0,           0,          12,      -2.168209168,       0.275194066,      0.2551478944,      0.3582594453,       3.314592987,      -6.078204639,     0.04906199371,       0.222270445,   -0.003575184907,      0.2261768241,     -0.1606246357,     -0.0350888227,     0.03712686825,   -0.003575184907,      0.2245725397,        4.53039977,   0.0002503918146
          0,           0,          13,       -2.14348184,      0.2919854959,      0.2785012919,      0.3819159711,       3.333888298,      -6.044607176,     0.04912454892,      0.2321176836,   -0.002394217442,      0.2383105868,     -0.1689626864,    -0.03377320351,     0.03666367203,   -0.002394217442,      0.2344090773,       4.725085294,   0.0002606209591
          0,           0,          14,      -2.117045246,      0.2943825534,      0.2990676824,      0.3990755024,       3.352117511,      -6.008243668,     0.04926725361,        0.24076546,   -0.001468798536,      0.2493605115,     -0.1764975277,     -0.0327241258,     0.03634454033,   -0.001468798536,      0.2430521413,        4.88692676,   0.0002747374978
          0,           0,          15,      -2.086884893,      0.2876481979,      0.3155533481,       0.411147799,       3.375647711,      -5.969448763,     0.04933448474,      0.2479213268,  -0.0007061154601,      0.2587784258,     -0.1826907791,    -0.03173422304,     0.03602968334,  -0.0007061154601,      0.2502013941,       5.025315014,   0.0002901032531
          0,           0,          16,      -2.052941882,      0.2845821797,      0.3310418585,      0.4224802889,       3.408281891,      -5.929361604,     0.04924575978,       0.253551522,  -4.364357627e-05,      0.2663266162,     -0.1873094106,    -0.03066577694,     0.03564053556,  -4.364357627e-05,      0.2558188253,       5.148697534,   0.0003069807373
          0,           0,          17,      -2.016632059,      0.3000562206,      0.3523294323,      0.4389275566,       3.448801644,      -5.889208926,     0.04897171611,      0.2578171357,   0.0005607669795,      0.2720309816,     -0.1903880871,    -0.02944284953,     0.03513917696,   0.0005607669795,      0.2600637281,       5.264613049,   0.0003545039636
          0,           0,          18,      -1.979356155,      0.3380326297,      0.3850219433,      0.4643430025,       3.492823099,      -5.849793474,     0.04851161206,      0.2610001946,    0.001137768955,       0.276119272,      -0.192158255,    -0.02803469043,     0.03450981187,    0.001137768955,      0.2632176874,       5.380159173,   0.0003656265785
          0,           0,          19,      -1.941910494,      0.3874925035,       0.427961519,      0.4974064812,       3.535871797,       -5.81151968,     0.04787875626,      0.2634255309,    0.001710726524,      0.2789412183,     -0.1929558114,     -0.0264391596,     0.03374838986,    0.001710726524,      0.2656057827,       5.501929279,    0.000375015591
