# t = 6.74953e-05
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
6.2745098039215699e-04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843140e-03 8.9261590267277141e-04 1 2.6715628910830592e+03 3.0900316529208088e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.2024156343718067e+02 4.7737680390821021e+02 4.4887646112851954e+01 1.0941270416586109e+02 -2.4283755971379769e+01 0.0000000000000000e+00 3.1020543839094084e+03 3.1020543839094084e+03 -1.3125530531459834e-14
1.8823529411764709e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843140e-03 8.9261590267277152e-04 1 2.7180309020532727e+03 3.1437783287806532e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.2298295365308712e+02 4.8983769708820085e+02 4.6861229879157762e+01 1.1723033603975934e+02 -2.5906916176915576e+01 0.0000000000000000e+00 3.1045084331174126e+03 3.1045084331174126e+03 3.2742612104102631e-15
3.1372549019607846e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843129e-03 8.9261590267277131e-04 1 2.7671702562723140e+03 3.2006147822467995e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 3.2589806137485397e+02 5.0319448283992648e+02 4.9035807860402087e+01 1.2611018016525685e+02 -2.7741787041655616e+01 0.0000000000000000e+00 3.0638547570945516e+03 3.0638547570945516e+03 -2.9558258617523166e-15
4.3921568627450979e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843142e-03 8.9261590267277174e-04 1 2.8172458203897022e+03 3.2585340918303611e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.2901082465975554e+02 5.1719360086215079e+02 5.1371795869172686e+01 1.3598483256472801e+02 -2.9754917133326806e+01 0.0000000000000000e+00 2.9906587019872609e+03 2.9906587019872609e+03 1.3902430871009214e-14
5.6470588235294130e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843151e-03 8.9261590267277272e-04 1 2.8684193879992808e+03 3.3177233941800340e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.3231004340068301e+02 5.3186857265525657e+02 5.3897087701343125e+01 1.4705258137247577e+02 -3.1983186443911588e+01 0.0000000000000000e+00 2.8719881300132297e+03 2.8719881300132297e+03 3.3464921497137998e-15
6.9019607843137272e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843133e-03 8.9261590267277131e-04 1 2.9205324515801744e+03 3.3779993534445947e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.3580292156763915e+02 5.4722347465827420e+02 5.6624348272291506e+01 1.5946340296819983e+02 -3.4448501429880935e+01 0.0000000000000000e+00 2.6979038101596761e+03 2.6979038101596761e+03 2.3587397652925317e-14
8.1568627450980397e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843125e-03 8.9261590267277131e-04 1 2.9734546122864849e+03 3.4392111453396247e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.3951244929365021e+02 5.6329413600248392e+02 5.9557922415984443e+01 1.7333187309222308e+02 -3.7165003178340434e+01 0.0000000000000000e+00 2.4491407678177652e+03 2.4491407678177652e+03 3.3754980708884837e-14
9.4117647058823521e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843142e-03 8.9261590267277131e-04 1 3.0276577335706252e+03 3.5019045451521964e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.4347350710335769e+02 5.8025412357519076e+02 6.2711174551675164e+01 1.8879721494029999e+02 -4.0157854085290893e+01 0.0000000000000000e+00 2.0992186036213170e+03 2.0992186036213170e+03 3.8593956273881150e-14
1.0666666666666665e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843107e-03 8.9261590267277033e-04 1 3.0835210844009989e+03 3.5665182298534742e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.4772258705582954e+02 5.9827111779493987e+02 6.6093536279898032e+01 2.0598836230204253e+02 -4.3442113371951713e+01 0.0000000000000000e+00 1.6255909568548825e+03 1.6255909568548825e+03 1.0611671329783927e-14
1.1921568627450981e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 1.2549019607843194e-03 8.9261590267277131e-04 1 3.1414331565471766e+03 3.6335015438586235e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.5229741294327499e+02 6.1752634467234020e+02 6.9713453883434838e+01 2.2503153154044657e+02 -4.7029529449574142e+01 0.0000000000000000e+00 9.9236505130272849e+02 9.9236505130272849e+02 1.7002018313764957e-14
