"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.617052871,      -3.704294777,      -3.532476729,      -3.020675727,      0.1838596602,       0.126508872,                 0,                 0,                 0,      0.0283647627,        0.18105613,      0.1304896437,                 0,      0.6880730222
          0,           0,           1,      -3.755435863,      -3.710412194,      -3.666131177,      -3.145234396,      0.1194947499,      0.1023623185,                 0,                 0,                 0,     0.01811998461,      0.1172332911,      0.1049447232,                 0,      0.8566260743
          0,           0,           2,       -3.77802167,      -3.792104603,      -3.737913556,       -3.19139147,     0.06886098107,     0.05794435942,                 0,                 0,                 0,   -0.001584832254,     0.06758054448,     0.05943276461,                 0,      0.8414686883
          0,           0,           3,      -3.741423265,      -3.738033325,      -3.730206141,      -3.143368869,     0.05523463249,     0.05340160608,                 0,                 0,                 0,   -0.007014868385,     0.05405653824,      0.0545938351,                 0,      0.9668138208
          0,           0,           4,      -3.728791479,      -3.745242599,       -3.71806728,       -3.13805385,     0.05381874738,     0.05721227067,                 0,                 0,                 0,   -0.008629547468,     0.05255786087,     0.05837270549,                 0,       1.063054669
          0,           0,           5,      -3.709728743,      -3.742960136,      -3.718217496,      -3.122079623,     0.05023742923,     0.06186354379,                 0,                 0,                 0,   -0.008139608623,     0.04887592799,     0.06294474569,                 0,       1.231423358
          0,           0,           6,      -3.706268511,      -3.754128365,      -3.732600823,      -3.118106184,     0.04436755605,     0.06959640085,                 0,                 0,                 0,   -0.005356626413,     0.04283876029,     0.07054771192,                 0,       1.568632736
          0,           0,           7,      -3.713882581,      -3.764183443,      -3.752176987,      -3.125485393,     0.03902728182,     0.08150293843,                 0,                 0,                 0,   -0.001237714744,     0.03724001715,     0.08233491861,                 0,       2.088358057
          0,           0,           8,      -3.727663582,      -3.780420468,        -3.7678077,      -3.141157752,     0.03492904197,     0.09713162371,                 0,                 0,                 0,    0.003285116919,      0.0328018146,     0.09787048205,                 0,        2.78082702
          0,           0,           9,      -3.742565918,      -3.810566969,      -3.793661155,      -3.161059949,     0.03189655159,      0.1157442783,                 0,                 0,                 0,    0.007729816568,     0.02936401295,      0.1164125539,                 0,       3.628739551
          0,           0,          10,      -3.756569435,      -3.847223174,      -3.827055255,      -3.178848172,     0.02957444888,      0.1362777631,                 0,                 0,                 0,     0.01191054807,     0.02659452723,      0.1368904959,                 0,       4.607956132
          0,           0,          11,      -3.766387322,      -3.866339577,      -3.851845871,      -3.188676626,      0.0275632992,       0.157275051,                 0,                 0,                 0,     0.01564354785,     0.02412580273,       0.157838914,                 0,       5.705958849
          0,           0,          12,      -3.772528473,      -3.863567262,      -3.856505646,      -3.193094933,     0.02563152781,      0.1774084976,                 0,                 0,                 0,     0.01877844142,     0.02175528222,       0.177925428,                 0,       6.921495237
          0,           0,          13,      -3.779560026,      -3.853819056,      -3.853469724,      -3.197514505,     0.02376058062,      0.1960779421,                 0,                 0,                 0,     0.02138926026,     0.01947750848,      0.1965496152,                 0,       8.252236983
          0,           0,          14,      -3.790323537,      -3.844318639,      -3.860344208,      -3.204327721,     0.02201046094,      0.2134418797,                 0,                 0,                 0,     0.02377112635,     0.01734901298,       0.213871242,                 0,       9.697292587
          0,           0,          15,      -3.805500602,      -3.837164009,      -3.882122871,      -3.215502677,      0.0204280237,      0.2298960301,                 0,                 0,                 0,     0.02625874315,     0.01540800692,      0.2302869561,                 0,       11.25395357
          0,           0,          16,      -3.823121158,      -3.834470234,      -3.913419771,      -3.231101406,     0.01904101385,      0.2456097242,                 0,                 0,                 0,     0.02905404528,     0.01367853471,      0.2459666532,                 0,       12.89898354
          0,           0,          17,      -3.840101216,      -3.838367575,      -3.947373785,      -3.248970318,      0.0178720622,      0.2604438498,                 0,                 0,                 0,     0.03217945275,     0.01218625649,      0.2607717482,                 0,       14.57268036
