"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147677539848e-03,1.084880750568e-05,1.561058707011e-05,1.514529834878e-08,3.473611141089e-04,9.244609832764e+00,1.438561554323e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543001174927e-01,7.130275014788e-03,1.025990955532e-02,9.954103006748e-06,2.282997667789e-01,4.760036926270e+02,9.010071411133e+02,9.010001220703e+02,8.979965209961e+00,1.319613431860e-07,3.909064253094e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.715603008866e-02,2.517771720886e-02,0.000000000000e+00
1.147677539848e-03,1.084881296265e-05,1.561058525112e-05,1.514436220873e-08,3.473611141089e-04,9.244609832764e+00,1.760137990914e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543001174927e-01,7.130278740078e-03,1.025990769267e-02,9.953487278835e-06,2.282997667789e-01,4.760037536621e+02,9.010072631836e+02,9.010001220703e+02,8.979964256287e+00,1.337731561080e-07,3.909064616892e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.587431415915e-02,3.009165637195e-02,0.000000000000e+00
1.147677539848e-03,1.084885570890e-05,1.561057069921e-05,1.513722303059e-08,3.473610559013e-04,9.244609832764e+00,2.160598313594e-07,0.000000000000e+00,3.455439062500e+04,4.552038574219e+01,7.543001174927e-01,7.130307145417e-03,1.025989837945e-02,9.948795195669e-06,2.282997518778e-01,4.760041503906e+02,9.010079956055e+02,9.010001220703e+02,8.979961395264e+00,1.473468955737e-07,3.909066799679e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.435146391392e-02,3.493629023433e-02,0.000000000000e+00
1.147677656263e-03,1.084908944904e-05,1.561049430165e-05,1.509857305848e-08,3.473608812783e-04,9.244609832764e+00,1.977291930189e-07,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001770973e-01,7.130460347980e-03,1.025984808803e-02,9.923392099154e-06,2.282996177673e-01,4.760061950684e+02,9.010119628906e+02,9.010002441406e+02,8.979941368103e+00,2.206224110068e-07,3.909078441211e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.819588899612e-02,2.020695805550e-02,0.000000000000e+00
1.147677539848e-03,1.084880113922e-05,1.561058888910e-05,1.514632685939e-08,3.473611141089e-04,9.244609832764e+00,6.466269297789e-08,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130270823836e-03,1.025991048664e-02,9.954778761312e-06,2.282997816801e-01,4.760036621094e+02,9.010070190430e+02,9.010001220703e+02,8.979965209961e+00,1.299371490404e-07,3.909063889296e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.955864861608e-02,1.014483999461e-02,0.000000000000e+00
1.147677423432e-03,1.084876748791e-05,1.561059980304e-05,1.515189573809e-08,3.473611432128e-04,9.244609832764e+00,7.501282794919e-08,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130248937756e-03,1.025991793722e-02,9.958439477487e-06,2.282997965813e-01,4.760033569336e+02,9.010064697266e+02,9.010001220703e+02,8.979968070984e+00,1.194129595206e-07,3.909062434104e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.899550020695e-02,1.519192568958e-02,0.000000000000e+00
1.147677656263e-03,1.084912764782e-05,1.561048338772e-05,1.509236113861e-08,3.473608521745e-04,9.244609832764e+00,3.582691761039e-07,0.000000000000e+00,3.455438671875e+04,4.552040100098e+01,7.543001770973e-01,7.130485028028e-03,1.025983970612e-02,9.919309377437e-06,2.282996028662e-01,4.760065307617e+02,9.010125732422e+02,9.010002441406e+02,8.979938507080e+00,2.326207919623e-07,3.909080623998e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.259059742093e-02,3.969957679510e-02,0.000000000000e+00
1.147677656263e-03,1.084900031856e-05,1.561052340548e-05,1.511342340166e-08,3.473609685898e-04,9.244609832764e+00,3.920531810309e-07,0.000000000000e+00,3.455439062500e+04,4.552039337158e+01,7.543001174927e-01,7.130401674658e-03,1.025986764580e-02,9.933152796293e-06,2.282996624708e-01,4.760054016113e+02,9.010104370117e+02,9.010001831055e+02,8.979948997498e+00,1.928463717604e-07,3.909074075636e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.059713870287e-02,4.437031224370e-02,0.000000000000e+00
1.147677539848e-03,1.084900850401e-05,1.561052158650e-05,1.511191882742e-08,3.473609394860e-04,9.244609832764e+00,8.455031519361e-08,0.000000000000e+00,3.455438671875e+04,4.552039337158e+01,7.543001174927e-01,7.130407262594e-03,1.025986578315e-02,9.932164175552e-06,2.282996624708e-01,4.760054931641e+02,9.010105590820e+02,9.010001831055e+02,8.979948043823e+00,1.951538592948e-07,3.909074439434e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.989104509354e-02,5.077295936644e-03,0.000000000000e+00
1.147677656263e-03,1.084922860173e-05,1.561044882692e-05,1.507569002968e-08,3.473607648630e-04,9.244609832764e+00,1.048349886901e-07,0.000000000000e+00,3.455438671875e+04,4.552040481567e+01,7.543001770973e-01,7.130551617593e-03,1.025981828570e-02,9.908352694765e-06,2.282995432615e-01,4.760074157715e+02,9.010142822266e+02,9.010002441406e+02,8.979929924011e+00,2.640040293045e-07,3.909085717169e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.999999865890e-02,0.000000000000e+00,0.000000000000e+00
