"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -2.031829459,      -7.833763083,      -7.759756007,       -8.91555626,       3.487094257,      -6.422330526,      0.0585293819,      0.1773282757,    -0.04750220961,      0.1876483325,     -0.1524549347,    -0.06754368587,     0.04897984661,    -0.04750220961,       0.180199835,       3.029730879,   1.776185505e-06
          0,           0,           1,      -1.995992267,      0.5648152663,     -0.6471951554,      0.3703740289,       3.520718136,      -6.203415923,      0.1071906523,      0.2622853951,    -0.06904288696,      0.2775793539,     -0.2193065004,     -0.1223286898,     0.09303658023,    -0.06904288696,      0.2676334418,       2.446905486,   1.704908977e-06
          0,           0,           2,      -2.043615968,      0.5300775657,     -0.5281405779,      0.3591387361,       3.472407573,      -6.322891176,      0.1508352885,       0.320260639,    -0.08825165752,      0.3392000384,     -0.2614785039,     -0.1718740341,      0.1335241706,    -0.08825165752,      0.3278558479,       2.123247433,   1.666629563e-06
          0,           0,           3,         -2.086071,      0.5000651742,     -0.4202019082,      0.3407957218,       3.431791479,      -6.413285662,      0.1829724333,      0.3487137806,        -0.1018092,      0.3705387741,      -0.279947152,     -0.2086711791,      0.1640966169,        -0.1018092,      0.3579839556,       1.905826874,   1.654439187e-06
          0,           0,           4,      -2.122230895,      0.4695425636,     -0.3573623723,       0.317501301,       3.399358826,      -6.479799811,      0.2001605154,      0.3507940194,     -0.1079121677,      0.3748665821,     -0.2788094579,     -0.2288109418,      0.1811491452,     -0.1079121677,      0.3609787572,        1.75256353,   1.660760305e-06
          0,           0,           5,      -2.154756086,      0.4349007857,     -0.3239365246,      0.2996720767,       3.370527543,      -6.526824746,      0.2038492332,      0.3328982019,      -0.107390116,      0.3583861705,     -0.2636284663,     -0.2337486648,      0.1857879126,      -0.107390116,      0.3433053659,       1.633060849,   1.679277017e-06
          0,           0,           6,         -2.186081,      0.3954898186,     -0.3044620159,      0.2944323923,       3.341064544,      -6.558021754,      0.1973476232,      0.3030021358,     -0.1020056148,       0.328830932,     -0.2402992529,     -0.2270657514,      0.1808914752,     -0.1020056148,      0.3131048592,       1.535372613,   4.389684479e-06
          0,           0,           7,      -2.214845526,      0.3537027451,     -0.2885476347,      0.2979531092,       3.311538227,      -6.577348081,      0.1847382503,      0.2688751126,    -0.09388603866,      0.2939340992,     -0.2142324879,     -0.2132476851,      0.1701218392,    -0.09388603866,      0.2783533853,       1.455438233,   4.410120478e-06
          0,           0,           8,      -2.236498918,      0.3149978902,     -0.2716091438,       0.301048359,       3.286944743,      -6.589696321,      0.1698256172,      0.2367139269,    -0.08497432406,      0.2600803338,     -0.1896892902,     -0.1965018011,      0.1569472872,    -0.08497432406,      0.2454419941,       1.393864665,   4.421836548e-06
          0,           0,           9,      -2.247817941,      0.2848390137,     -0.2532450477,      0.2979246097,       3.272044935,      -6.599786906,      0.1554549092,      0.2106653551,    -0.07667406121,      0.2317496492,     -0.1695622784,     -0.1799880844,      0.1439875861,    -0.07667406121,      0.2186634302,       1.355154084,   4.002135941e-05
