"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147677539848e-03,1.084880204871e-05,1.561058888910e-05,1.514619007992e-08,3.473611141089e-04,9.244609832764e+00,9.577867388089e-08,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130271755159e-03,1.025991048664e-02,9.954689630831e-06,2.282997816801e-01,4.760036621094e+02,9.010070190430e+02,9.010001220703e+02,8.979965209961e+00,1.301960139699e-07,3.909063889296e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.819588899612e-02,2.020695805550e-02,0.000000000000e+00
1.147677423432e-03,1.084875748347e-05,1.561060344102e-05,1.515355130266e-08,3.473611432128e-04,9.244609832764e+00,6.923630735400e-08,0.000000000000e+00,3.455439062500e+04,4.552037811279e+01,7.543000578880e-01,7.130242418498e-03,1.025991979986e-02,9.959527233150e-06,2.282997965813e-01,4.760032653809e+02,9.010062866211e+02,9.010001220703e+02,8.979969024658e+00,1.162571265922e-07,3.909061706509e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.899550020695e-02,1.519192568958e-02,0.000000000000e+00
1.147677423432e-03,1.084874566004e-05,1.561060707900e-05,1.515547332076e-08,3.473611432128e-04,9.244609832764e+00,4.633062644643e-08,0.000000000000e+00,3.455439062500e+04,4.552037811279e+01,7.543000578880e-01,7.130234967917e-03,1.025992259383e-02,9.960790521291e-06,2.282998114824e-01,4.760031738281e+02,9.010061035156e+02,9.010001220703e+02,8.979969978333e+00,1.126153392761e-07,3.909061342711e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.955864861608e-02,1.014483999461e-02,0.000000000000e+00
1.147677423432e-03,1.084877294488e-05,1.561059798405e-05,1.515101821781e-08,3.473611432128e-04,9.244609832764e+00,3.327867759140e-08,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130252197385e-03,1.025991700590e-02,9.957861948351e-06,2.282997965813e-01,4.760033874512e+02,9.010065307617e+02,9.010001220703e+02,8.979968070984e+00,1.210347875258e-07,3.909062434104e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.989104509354e-02,5.077295936644e-03,0.000000000000e+00
1.147677656263e-03,1.084914492822e-05,1.561047611176e-05,1.508949587503e-08,3.473608521745e-04,9.244609832764e+00,1.037074142118e-07,0.000000000000e+00,3.455438671875e+04,4.552040100098e+01,7.543001770973e-01,7.130496203899e-03,1.025983598083e-02,9.917427632899e-06,2.282995879650e-01,4.760066833496e+02,9.010128784180e+02,9.010002441406e+02,8.979936599731e+00,2.376654322234e-07,3.909081351594e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.999999865890e-02,0.000000000000e+00,0.000000000000e+00
1.147677656263e-03,1.084905761672e-05,1.561050521559e-05,1.510398028870e-08,3.473609103821e-04,9.244610786438e+00,5.278543540044e-07,0.000000000000e+00,3.455439062500e+04,4.552039718628e+01,7.543001174927e-01,7.130439393222e-03,1.025985553861e-02,9.926946404448e-06,2.282996326685e-01,4.760059204102e+02,9.010114135742e+02,9.010002441406e+02,8.979944229126e+00,2.111885066824e-07,3.909076986019e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.837860912085e-02,4.893845319748e-02,0.000000000000e+00
1.147677772678e-03,1.084933956008e-05,1.561041426612e-05,1.505772573296e-08,3.473607066553e-04,9.244610786438e+00,8.780982057033e-07,0.000000000000e+00,3.455439062500e+04,4.552041244507e+01,7.543001770973e-01,7.130623795092e-03,1.025979500264e-02,9.896544725052e-06,2.282994836569e-01,4.760084228516e+02,9.010161743164e+02,9.010003051758e+02,8.979920387268e+00,2.997934132054e-07,3.909091174137e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.594434052706e-02,5.339539796114e-02,0.000000000000e+00
1.147678471170e-03,1.084982432076e-05,1.561026874697e-05,1.497978274756e-08,3.473604738247e-04,9.244614601135e+00,3.073016841881e-06,0.000000000000e+00,3.455440234375e+04,4.552045822144e+01,7.543002963066e-01,7.130939047784e-03,1.025969348848e-02,9.845312888501e-06,2.282992303371e-01,4.760129394531e+02,9.010244750977e+02,9.010004882812e+02,8.979879379272e+00,4.604461878444e-07,3.909115912393e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.190427716821e-03,9.713054448366e-02,0.000000000000e+00
1.147678704001e-03,1.085015992430e-05,1.561016142659e-05,1.492513490575e-08,3.473602118902e-04,9.244614601135e+00,3.441228955126e-06,0.000000000000e+00,3.455440234375e+04,4.552047729492e+01,7.543003559113e-01,7.131159305573e-03,1.025962270796e-02,9.809395123739e-06,2.282990366220e-01,4.760158691406e+02,9.010301513672e+02,9.010005493164e+02,8.979851722717e+00,5.653165544572e-07,3.909132647095e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.305368945003e-03,9.415387362242e-02,0.000000000000e+00
1.147678238340e-03,1.084953873942e-05,1.561035605846e-05,1.502567137379e-08,3.473606484476e-04,9.244612693787e+00,2.169286290155e-06,0.000000000000e+00,3.455439843750e+04,4.552043533325e+01,7.543002367020e-01,7.130752783269e-03,1.025975309312e-02,9.875474461296e-06,2.282993793488e-01,4.760103149414e+02,9.010196533203e+02,9.010003662109e+02,8.979903221130e+00,3.677961615267e-07,3.909101360478e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.233739033341e-02,9.106584638357e-02,0.000000000000e+00
