"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.853753469,      -3.874025043,      -4.373045397,      -3.789481206,      -3.246587469,     0.09789238752,      0.2269088741,    -0.04563170371,      0.1554327895,     -0.1227159671,    -0.06773881489,     0.08564003158,    -0.04563170371,      0.2318110042,       2.317941975
          0,           0,           1,       -4.21182058,      -4.155761646,      -4.545194891,      -4.054998072,      -3.606475739,      0.1061862268,      0.2446073329,      -0.047681303,      0.1658646617,     -0.1236897959,    -0.07178273685,     0.09297727167,      -0.047681303,      0.2499269674,       2.303569308
          0,           0,           2,      -4.083462419,      -4.005544219,      -4.410583588,      -3.978128356,      -3.479335113,     0.08391487286,      0.2190959037,    -0.03211728492,      0.1469143398,     -0.1009563667,    -0.05311808963,     0.07209951589,    -0.03211728492,      0.2232630304,       2.610930533
          0,           0,           3,      -4.063940323,      -3.927445446,      -4.200930757,      -3.955743237,        -3.4605287,     0.06452856389,      0.2093261645,    -0.01800336493,      0.1398188283,    -0.09002663303,    -0.03648232878,     0.05326237347,    -0.01800336493,      0.2124723471,       3.243930314
          0,           0,           4,      -4.049977165,      -3.865406514,      -4.011099288,      -3.878690241,      -3.443029557,      0.0521496144,      0.2170076485,   -0.008585841954,      0.1454023692,    -0.09077633421,    -0.02494926878,     0.04049102353,   -0.008585841954,      0.2194820694,       4.161251258
          0,           0,           5,       -4.00962122,       -3.80627929,      -3.860843783,      -3.759250086,      -3.399828796,     0.04449325278,      0.2307625177,   -0.002594616335,      0.1553195263,    -0.09567755689,    -0.01687854143,     0.03211132033,   -0.002594616335,      0.2328086171,       5.186460941
          0,           0,           6,      -3.936388065,      -3.744557055,      -3.748062832,      -3.640280286,      -3.331428118,     0.03998735442,      0.2435875757,    0.001156963693,      0.1644063854,     -0.1002177955,    -0.01120512909,      0.0269272233,    0.001156963693,      0.2453748565,       6.091615193
          0,           0,           7,      -3.862442405,      -3.683943183,      -3.668550885,      -3.535428271,      -3.262373307,     0.03752078747,      0.2537768621,    0.003492298815,      0.1713025929,      -0.103196577,   -0.007177857979,     0.02392025191,    0.003492298815,      0.2554179453,       6.763633687
          0,           0,           8,      -3.819640828,      -3.644233671,      -3.610005038,      -3.444932877,      -3.220488777,     0.03598148785,      0.2615869322,    0.005093520003,      0.1761218412,     -0.1047605527,   -0.004036792534,     0.02196623231,    0.005093520003,      0.2631347093,        7.27004212
          0,           0,           9,      -3.796065236,      -3.625583306,      -3.564694859,      -3.370621853,      -3.194643022,     0.03452541698,      0.2673812764,    0.006429890779,      0.1791941534,     -0.1052993104,   -0.001229108932,     0.02020292564,    0.006429890779,      0.2688430642,       7.744476383
          0,           0,          10,      -3.768159764,      -3.608622495,      -3.532068282,      -3.313923181,      -3.163302249,     0.03276999926,      0.2714259579,    0.007712248646,      0.1809147096,     -0.1052073081,    0.001478883872,      0.0182340989,    0.007712248646,      0.2727882716,       8.282757524
          0,           0,          11,      -3.735504822,      -3.583970916,      -3.510945602,      -3.272726462,      -3.129178456,     0.03070682572,        0.27417123,    0.008966584419,      0.1818435595,     -0.1048980904,    0.004099572901,      0.0160273198,    0.008966584419,      0.2754194938,       8.928673793
          0,           0,          12,      -3.710599289,       -3.56299272,      -3.497514177,      -3.243186864,      -3.106810335,     0.02851048113,      0.2762595551,     0.01013474842,      0.1825971223,     -0.1047491973,     0.00655781397,     0.01372262849,     0.01013474842,      0.2773875966,       9.689754227
