"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.173063633,      -4.212121726,      -4.587915017,      -4.111385513,      -3.565897633,      0.1081963805,      0.2276806697,    -0.05078807488,      0.1561878128,     -0.1219251028,    -0.07581598817,     0.09588813321,    -0.05078807488,      0.2331317439,       2.104327969
          0,           0,           1,      -4.556256691,      -4.520273457,      -4.882230141,      -4.426363348,      -3.944762561,      0.1196437816,      0.2545905224,    -0.05516427157,      0.1707015024,     -0.1307954765,    -0.08083693153,      0.1058827189,    -0.05516427157,      0.2606143097,       2.127904343
          0,           0,           2,      -4.454606447,      -4.430587018,      -4.842357512,      -4.368450239,      -3.850404991,     0.08583892693,       0.205195749,    -0.03491270656,      0.1334711991,    -0.09956763429,    -0.05502735956,     0.07476284035,    -0.03491270656,      0.2094854039,       2.390474302
          0,           0,           3,      -4.464200432,      -4.410954825,      -4.747132869,      -4.408077921,       -3.87100463,     0.05654279393,      0.1588341944,    -0.01703678835,      0.1006375285,    -0.07080728399,     -0.0336823993,     0.04798333646,    -0.01703678835,      0.1616260755,       2.809097028
          0,           0,           4,      -4.464990294,      -4.411784743,       -4.62667672,      -4.406328218,      -3.878271744,     0.04186453726,      0.1413092475,   -0.007439162108,     0.08936150059,     -0.0578991857,    -0.02244854956,      0.0342615196,   -0.007439162108,      0.1433425658,       3.375392557
          0,           0,           5,      -4.426251128,       -4.37199977,      -4.522919947,      -4.361004486,      -3.835326772,     0.03727299787,      0.1461404668,    -0.00363089585,     0.09372203281,    -0.05735546963,    -0.01770027493,     0.02941862827,    -0.00363089585,      0.1479217925,       3.920813327
          0,           0,           6,      -4.380465531,      -4.301045415,      -4.430195513,      -4.291334371,      -3.782748455,     0.03702637335,      0.1595933289,   -0.002341600749,      0.1034566967,     -0.0618582865,    -0.01562619135,     0.02845421888,   -0.002341600749,      0.1613423081,       4.310260889
          0,           0,           7,      -4.332673052,       -4.23742355,      -4.337563864,      -4.226752978,       -3.73307061,     0.03723227913,      0.1722601914,   -0.001400181426,      0.1122127607,    -0.06667032509,    -0.01380314514,     0.02798365254,   -0.001400181426,      0.1740021015,       4.626635689
          0,           0,           8,      -4.290531526,      -4.200190915,       -4.25749447,      -4.176467967,      -3.696248009,     0.03614209192,      0.1807781619,   0.0001193951467,       0.118125289,    -0.07017887539,    -0.01121314814,     0.02644031609,   0.0001193951467,      0.1824497309,       5.001873225
          0,           0,           9,      -4.251086803,      -4.183319458,      -4.206166387,      -4.139471248,      -3.665197467,     0.03384055653,      0.1860350899,    0.002136321467,       0.122063914,    -0.07260497013,   -0.007990322891,     0.02386143857,    0.002136321467,      0.1875763036,       5.497400425
          0,           0,          10,      -4.205919297,       -4.16445143,      -4.180446214,      -4.113010545,      -3.624370187,     0.03124847857,      0.1903421642,    0.004136067444,      0.1255807965,    -0.07470570431,   -0.004776366292,     0.02104313754,    0.004136067444,      0.1917388674,       6.091245813
