"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 6.333510102196704e-01, 5.719450049473135e-02, 8.861075277512722e-01, 9.137201517224623e-01, -9.626955617270165e-02, 2.634965525494119e+00, 8.634557572510024e-01, 9.744367700410420e-01, 8.877345844311418e-01, -3.047862561361553e-01
1, 6.491361158747393e-01, 5.361840733701870e-02, 9.798168301234604e-01, 9.014604100811180e-01, -8.568510526879625e-02, 2.882679551945153e+00, 9.856991480499916e-01, 1.006003487331188e+00, 7.787374655705369e-01, -3.192154453126878e-02
2, 6.347762825963488e-01, 5.904184810314023e-02, 8.968509063027038e-01, 9.122555007156496e-01, -9.676424756123078e-02, 2.663222020149457e+00, 8.776158264576421e-01, 9.785526449157992e-01, 8.739158940120809e-01, -2.731789587999060e-01
3, 6.504211484691415e-01, 5.519551046777329e-02, 9.827306136210652e-01, 9.008505244515278e-01, -8.499268714021883e-02, 2.890373407573022e+00, 9.895207034711145e-01, 1.006909411140689e+00, 7.755028389760965e-01, -2.339128689483362e-02
4, 6.658370326391690e-01, 5.166029329928712e-02, 9.953220845150816e-01, 8.970181609478415e-01, -8.153538591125169e-02, 2.923298462414742e+00, 1.006298868723418e+00, 1.011028374009891e+00, 7.606390614063864e-01, 1.405997482905755e-02
5, 6.173311301012487e-01, 6.108109906205115e-02, 7.075330286237178e-01, 9.063978355454253e-01, -7.787911422088402e-02, 2.162373010526570e+00, 6.310033220450593e-01, 8.918358529106086e-01, 1.150701989949583e+00, -8.236532990065643e-01
6, 6.161333504646924e-01, 5.917045894363546e-02, 6.953640218554473e-01, 9.029468002868937e-01, -7.438621434386347e-02, 2.129589141435135e+00, 6.157445712623698e-01, 8.854996115838322e-01, 1.170201048409422e+00, -8.577130105750674e-01
7, 6.322672738390651e-01, 5.555926772131967e-02, 8.776648264880457e-01, 9.148024230229204e-01, -9.533042786697132e-02, 2.612758029485570e+00, 8.523299940202037e-01, 9.711338181692680e-01, 8.987531939415790e-01, -3.296205490620454e-01
8, 6.481559710728590e-01, 5.222233324099886e-02, 9.774053942260206e-01, 9.016442463755666e-01, -8.623954098171338e-02, 2.876236989837821e+00, 9.826218518533021e-01, 1.005337046079444e+00, 7.811206675142782e-01, -3.879050925602213e-02
9, 6.366116126673166e-01, 6.113072715255080e-02, 9.096320073501387e-01, 9.101136372725250e-01, -9.696997848707507e-02, 2.696774769548258e+00, 8.945233350715928e-01, 9.833903466935393e-01, 8.575394939335509e-01, -2.354389842151947e-01
10, 6.520719360663861e-01, 5.697878265812795e-02, 9.861852767749659e-01, 9.000103550149395e-01, -8.407851356133582e-02, 2.899453255143241e+00, 9.940745419140398e-01, 1.007999779884033e+00, 7.715811720667409e-01, -1.322646894187552e-02
11, 6.673213282995775e-01, 5.317883471297366e-02, 9.954633948346305e-01, 8.970641258605736e-01, -8.129967860173541e-02, 2.923689372212301e+00, 1.006469517243118e+00, 1.011056280387202e+00, 7.605412516513931e-01, 1.444088670338878e-02
12, 6.823477188340284e-01, 4.969006537389445e-02, 9.875331693371512e-01, 8.971899933076570e-01, -8.445108165719412e-02, 2.902365188708873e+00, 9.964793224671320e-01, 1.009059091287015e+00, 7.677607356430974e-01, -7.858655207294642e-03
13, 6.646788540974076e-01, 5.031727795539724e-02, 9.951151083124191e-01, 8.967281719050236e-01, -8.175474066077419e-02, 2.922670504715359e+00, 1.006111123828380e+00, 1.011049993537540e+00, 7.605620008024997e-01, 1.364090140263337e-02
14, 6.189113625400957e-01, 6.323963949008309e-02, 7.232146721941362e-01, 9.097822571701090e-01, -8.255254624466274e-02, 2.204335922622966e+00, 6.509540183626610e-01, 9.000840876025843e-01, 1.125240208887090e+00, -7.791204947262033e-01
15, 5.997479613991623e-01, 6.309222014789573e-02, 6.013297747425020e-01, 8.826763734721674e-01, -4.751256968516147e-02, 1.881401946104609e+00, 4.926784119321659e-01, 8.193148462391339e-01, 1.372548262341116e+00, -1.132414259079987e+00
16, 5.987795040166985e-01, 6.111920478403690e-02, 6.005033260279267e-01, 8.835574085342615e-01, -4.924934476819955e-02, 1.879734501968429e+00, 4.910795277621932e-01, 8.177798631199512e-01, 1.377243548840249e+00, -1.135983196959391e+00
17, 6.152526807728798e-01, 5.747768378217502e-02, 6.864621622954885e-01, 8.999949613125890e-01, -7.148306251569465e-02, 2.105473055342152e+00, 6.047105078289888e-01, 8.809087245346098e-01, 1.184294115083679e+00, -8.823426164531500e-01
18, 6.314669835775111e-01, 5.411041978864210e-02, 8.710333298403472e-01, 9.151368995304296e-01, -9.436861127183331e-02, 2.595176852833506e+00, 8.437312249106016e-01, 9.686554991704511e-01, 9.069836998325186e-01, -3.488142301102644e-01
19, 6.474291051400722e-01, 5.098529596739945e-02, 9.755919037429872e-01, 9.015355593063848e-01, -8.660227133360292e-02, 2.871332503309946e+00, 9.803753290540557e-01, 1.004903100664034e+00, 7.826780258735496e-01, -4.380506907576861e-02
20, 6.389377003704659e-01, 6.349479256485671e-02, 9.248405162480132e-01, 9.080374002623801e-01, -9.622474773118317e-02, 2.736892654403452e+00, 9.144468120042011e-01, 9.887616253167864e-01, 8.391738975742177e-01, -1.909669374906226e-01
21, 6.541601533910248e-01, 5.899698224384087e-02, 9.899639614009724e-01, 8.989781098078888e-01, -8.304538634311365e-02, 2.909361019917550e+00, 9.990801959580915e-01, 1.009208652953607e+00, 7.672208898200922e-01, -2.053134022117189e-03
22, 6.691953589605930e-01, 5.489742046947507e-02, 9.955187209394631e-01, 8.969874046791189e-01, -8.106921781951948e-02, 2.923810847021567e+00, 1.006562336152289e+00, 1.011093327509105e+00, 7.604030024060074e-01, 1.464807176850289e-02
23, 6.840289802562923e-01, 5.114976611423323e-02, 9.873382680736593e-01, 8.974201276838746e-01, -8.461707031494835e-02, 2.901903444146343e+00, 9.961728145623054e-01, 1.008947841661078e+00, 7.681631478871227e-01, -8.542824637711067e-03
24, 6.986570413048709e-01, 4.771143270251534e-02, 9.841744199651610e-01, 8.967868485140633e-01, -8.791085489922847e-02, 2.893272818478787e+00, 9.923068770575461e-01, 1.008263227459898e+00, 7.706246866705800e-01, -1.717214942512042e-02
25, 6.810135630947086e-01, 4.840025603268541e-02, 9.876237619819718e-01, 8.967222899846503e-01, -8.432687343394459e-02, 2.902484285126600e+00, 9.967161990361180e-01, 1.009206377371783e+00, 7.672277250285677e-01, -7.329912865808110e-03
26, 6.637927590544505e-01, 4.912835275608921e-02, 9.948915436446796e-01, 8.961995095364609e-01, -8.192718783497185e-02, 2.921937744268884e+00, 1.005966270921669e+00, 1.011131592531602e+00, 7.602706901662272e-01, 1.331756902158213e-02
27, 6.209511365005120e-01, 6.568042413418114e-02, 7.438162083415873e-01, 9.137365700810435e-01, -8.779655225857445e-02, 2.259425328393012e+00, 6.772026689539118e-01, 9.104435495749723e-01, 1.093101333362222e+00, -7.205297567993041e-01
28, 6.010710522287660e-01, 6.531925542692432e-02, 6.037479203186931e-01, 8.828553236815780e-01, -4.617637623488807e-02, 1.887523766385336e+00, 4.961048365844110e-01, 8.217085639359856e-01, 1.365224884799029e+00, -1.124765989766940e+00
29, 5.820381917585027e-01, 6.507071558339098e-02, 6.124220112254333e-01, 9.011194807880708e-01, -7.901529445827539e-02, 1.917930838798131e+00, 4.999514582758680e-01, 8.163512236855827e-01, 1.381631598836393e+00, -1.116179780634224e+00
30, 5.813007390020980e-01, 6.303638204203330e-02, 6.136131197370474e-01, 9.015845601517064e-01, -7.963277348968857e-02, 1.921138882232780e+00, 5.014481922719251e-01, 8.172057867452568e-01, 1.379016829111420e+00, -1.112838856535882e+00
31, 5.981035396942582e-01, 5.936959618139576e-02, 6.006565702103830e-01, 8.849612571049925e-01, -5.095852348049629e-02, 1.880747547844270e+00, 4.906675855826076e-01, 8.168854049340523e-01, 1.379978310213226e+00, -1.136902710753108e+00
