"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.647832627,      -4.636288007,       -5.38841391,      -4.591417382,      -4.040666627,      0.1242011908,      0.2824353346,     -0.0568485042,      0.1977634714,     -0.1492839744,    -0.08515044845,       0.108947227,     -0.0568485042,      0.2886627024,       2.274014708
          0,           0,           1,       -5.05484215,       -4.95846435,      -5.511655462,      -4.983469659,      -4.439205974,     0.08871300312,      0.2366344134,    -0.03542461791,      0.1650889173,     -0.1129000192,    -0.05778166812,      0.0759545696,    -0.03542461791,      0.2410326656,       2.667415205
          0,           0,           2,      -4.884447118,      -4.725713831,      -4.975849716,      -4.889265371,      -4.260247535,     0.05830001617,      0.2099418914,    -0.01574353293,      0.1432189769,    -0.09153780698,    -0.03233237472,     0.04700983799,    -0.01574353293,      0.2127547057,       3.601060604
          0,           0,           3,      -4.731066864,      -4.585314989,      -4.751849529,      -4.722350527,      -4.113497714,      0.0473399752,      0.2151653996,    -0.00678977995,      0.1447937729,    -0.08969533412,    -0.02090701038,     0.03578658437,    -0.00678977995,      0.2173857006,       4.545110103
          0,           0,           4,      -4.518256221,      -4.398294062,      -4.491295364,      -4.515720654,        -3.9038241,     0.04143131166,      0.2255585501,   -0.001410555704,      0.1511408731,    -0.09163725876,     -0.0136766407,     0.02933154157,   -0.001410555704,      0.2274486179,       5.444156632
          0,           0,           5,      -4.416979116,      -4.314059571,      -4.338845837,      -4.348735304,      -3.810299195,     0.03611048258,      0.2341576598,    0.002932022412,      0.1566420067,    -0.09304782801,   -0.007243184646,     0.02355926402,    0.002932022412,       0.235751432,       6.484478831
          0,           0,           6,      -4.370329142,      -4.290883163,      -4.256211826,      -4.232989227,      -3.772507106,     0.03168220747,      0.2424077455,    0.006333799298,      0.1619638949,    -0.09458144282,   -0.001694376689,     0.01869689931,    0.006333799298,      0.2437533657,       7.651226504
          0,           0,           7,      -4.326233336,      -4.275883957,      -4.207395923,      -4.146973371,      -3.732529232,     0.02833551526,      0.2508551377,    0.008821950154,      0.1674809844,    -0.09670387926,    0.002768707614,     0.01490404281,    0.008821950154,      0.2520100614,       8.853028978
          0,           0,           8,       -4.28098613,      -4.252287807,      -4.179884431,      -4.086991713,      -3.689267327,     0.02573226121,      0.2589083225,     0.01061919982,       0.172778054,    -0.09915409834,    0.006301743355,     0.01187460792,     0.01061919982,      0.2599127977,       10.06162344
          0,           0,           9,      -4.249706628,      -4.226009504,      -4.149296363,      -4.043104408,       -3.66184822,     0.02359424474,      0.2661558506,     0.01191762016,      0.1774969002,     -0.1015550955,    0.009106284153,    0.009352754576,     0.01191762016,      0.2670358612,       11.28054123
