"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,          78,      -3.291172197,      -5.312416588,      -5.095557443,       -6.28643377,       -3.81096151,     -0.3261160369,     -0.5354490025,       3.744143565,       1.182354166
          0,           0,          79,      -3.292469858,      -5.313614231,      -5.094461364,      -6.270048393,      -3.812290208,     -0.3285708099,      -0.529930145,        3.74357923,       1.192400842
          0,           0,          80,      -3.293778242,      -5.314818587,      -5.093275827,      -6.253577085,      -3.813631072,     -0.3309580797,     -0.5242767321,       3.743056159,       1.202877833
          0,           0,          81,      -3.295107443,      -5.316039447,       -5.09200839,       -6.23703499,      -3.814994251,     -0.3333550547,     -0.5187040421,        3.74254136,        1.21375666
          0,           0,          82,      -3.296462493,      -5.317281609,      -5.090661612,      -6.220435405,      -3.816384831,     -0.3357773062,     -0.5132909508,       3.742020159,       1.225020016
          0,           0,          83,      -3.297823612,      -5.318525368,      -5.089212607,      -6.203773725,      -3.817783093,     -0.3380897036,     -0.5077193527,       3.741551294,       1.236713262
          0,           0,          84,      -3.299194708,      -5.319774374,       -5.08766254,      -6.187058897,      -3.819193008,     -0.3403148216,     -0.5020932359,       3.741120355,       1.248821176
          0,           0,          85,       -3.30060186,      -5.321054183,      -5.086035538,      -6.170316743,      -3.820640714,     -0.3425946285,     -0.4968079286,       3.740651119,       1.261273546
          0,           0,          86,       -3.30201139,      -5.322331382,      -5.084294696,      -6.153534246,      -3.822092599,     -0.3447282085,     -0.4913405695,       3.740243459,       1.274143741
          0,           0,          87,      -3.303441797,      -5.323624005,      -5.082456507,      -6.136729986,      -3.823567221,     -0.3467807956,     -0.4859334822,       3.739844224,       1.287375157
          0,           0,          88,       -3.30491033,      -5.324948907,      -5.080537151,       -6.11992669,      -3.825081883,     -0.3487861565,     -0.4807557889,       3.739409512,       1.300909408
          0,           0,          89,      -3.306378141,      -5.326267572,      -5.078494559,      -6.103108148,      -3.826597808,      -0.350568903,     -0.4753704875,       3.739048284,       1.314828272
          0,           0,          90,      -3.307891073,      -5.327624987,      -5.076373286,      -6.086309934,      -3.828160907,     -0.3523115142,     -0.4703648416,       3.738630373,       1.329018681
          0,           0,          91,      -3.309414011,      -5.328986356,      -5.074135946,       -6.06951929,      -3.829736128,     -0.3538697799,     -0.4652785643,       3.738258325,       1.343546022
          0,           0,          92,      -3.310972222,      -5.330376372,       -5.07180715,      -6.052759661,      -3.831348801,     -0.3552453494,     -0.4603878475,       3.737867147,        1.35833973
          0,           0,          93,      -3.312551353,       -5.33178072,      -5.069371618,      -6.036031908,      -3.832984624,     -0.3563398292,      -0.455511055,       3.737501793,       1.373414355
          0,           0,          94,       -3.31417001,       -5.33321754,      -5.066847203,      -6.019355759,       -3.83466227,     -0.3571898078,     -0.4508185896,       3.737114299,        1.38871611
          0,           0,          95,       -3.31581015,      -5.334668889,       -5.06421536,      -6.002729574,      -3.836363748,     -0.3577093735,     -0.4460997528,       3.736758589,       1.404264851
          0,           0,          96,      -3.317505609,      -5.336167927,      -5.061510815,      -5.986184074,      -3.838122942,     -0.3579119767,     -0.4416464036,        3.73635121,       1.419972389
          0,           0,          97,      -3.319220207,      -5.337678904,      -5.058697683,      -5.969708133,      -3.839903714,     -0.3576811688,      -0.437094101,       3.735995682,       1.435891697
          0,           0,          98,      -3.320999607,      -5.339246611,      -5.055823229,      -5.953338989,      -3.841751772,     -0.3570552061,       -0.43278847,       3.735578583,       1.451910904
          0,           0,          99,       -3.32281787,      -5.340845478,      -5.052863741,      -5.937074957,      -3.843641198,     -0.3559675492,     -0.4284820549,       3.735176941,       1.468056209
          0,           0,         100,      -3.324688126,      -5.342488313,      -5.049834694,       -5.92093435,      -3.845585147,     -0.3543754442,      -0.424218553,       3.734766314,       1.484278398
          0,           0,         101,      -3.326626935,      -5.344191365,      -5.046755406,      -5.904939442,      -3.847600205,     -0.3523549341,     -0.4200906027,        3.73430937,       1.500521777
          0,           0,         102,      -3.328635018,       -5.34595542,      -5.043632563,      -5.889108193,      -3.849687065,     -0.3498218378,     -0.4160099948,       3.733820943,       1.516747976
          0,           0,         103,      -3.330714006,      -5.347782141,      -5.040472496,      -5.873456257,      -3.851847345,     -0.3468176783,     -0.4119312458,       3.733305743,       1.532923179
          0,           0,         104,      -3.332886391,      -5.349693746,      -5.037303825,      -5.858013066,      -3.854103508,     -0.3433314461,     -0.4078802792,       3.732724044,       1.548968635
          0,           0,         105,      -3.335149423,      -5.351687874,      -5.034134115,      -5.842799769,      -3.856452696,     -0.3393032993,     -0.4037562586,       3.732102869,       1.564838473
          0,           0,         106,       -3.33768121,      -5.353939651,      -5.031152646,      -5.827954013,      -3.859072933,     -0.3347566918,     -0.3995406302,       3.731052763,       1.580031301
          0,           0,         107,      -3.340395039,      -5.356365356,      -5.028297253,      -5.813484876,      -3.861877177,     -0.3297239925,     -0.3951839293,       3.729815657,       1.594606436
          0,           0,         108,      -3.343240608,      -5.358916627,      -5.025534444,      -5.799395478,      -3.864814892,     -0.3242472398,     -0.3906264643,       3.728529537,       1.608614087
          0,           0,         109,      -3.346300228,      -5.361674809,      -5.022954775,       -5.78574999,      -3.867968314,     -0.3184783584,     -0.3859232418,       3.727020672,       1.621856505
          0,           0,         110,      -3.349762656,      -5.364825941,      -5.020761154,       -5.77269209,      -3.871526043,     -0.3123567561,     -0.3809320235,       3.724924196,       1.633859777
          0,           0,         111,      -3.353543806,      -5.368291545,      -5.018935762,      -5.760282913,      -3.875402837,     -0.3059475082,     -0.3755225491,       3.722479482,       1.644449711
          0,           0,         112,      -3.357096302,      -5.371540016,      -5.017012433,      -5.748316573,      -3.879049696,     -0.2993919313,     -0.3696839886,       3.720894798,       1.654401715
          0,           0,         113,      -3.360386165,      -5.374538673,      -5.014966287,      -5.736755694,      -3.882432308,     -0.2926898989,      -0.363463276,       3.720195465,       1.663833392
          0,           0,         114,      -3.363398166,      -5.377272674,      -5.012785291,      -5.725570983,      -3.885535237,     -0.2859072873,      -0.356918128,       3.720374287,       1.672836647
          0,           0,         115,      -3.366144908,      -5.379753642,      -5.010472979,      -5.714738184,      -3.888371156,     -0.2793054343,     -0.3502237371,       3.721344648,        1.68148369
          0,           0,         116,       -3.36863022,      -5.381984566,      -5.008029541,      -5.704234613,      -3.890943867,     -0.2729065009,     -0.3433595914,       3.723065053,       1.689838897
          0,           0,         117,      -3.370874365,       -5.38398402,      -5.005463255,      -5.694038681,      -3.893273811,     -0.2668460056,     -0.3363807845,       3.725440395,       1.697957641
          0,           0,         118,      -3.372916045,       -5.38578785,      -5.002790514,       -5.68412855,      -3.895400142,     -0.2613219008,     -0.3293874376,       3.728327434,       1.705879862
          0,           0,         119,      -3.374788518,      -5.387426888,      -5.000026154,      -5.674483959,      -3.897356499,     -0.2564534099,     -0.3224728196,        3.73159942,       1.713641465
          0,           0,         120,      -3.376505925,      -5.388914196,      -4.997175819,      -5.665085383,      -3.899157154,     -0.2522518821,     -0.3156524213,       3.735176319,       1.721295401
          0,           0,         121,      -3.378082646,      -5.390262623,      -4.994243083,      -5.655909513,      -3.900816707,     -0.2486480203,     -0.3088553941,       3.738996734,       1.728889296
          0,           0,         122,      -3.379542808,      -5.391494399,      -4.991235607,       -5.64693376,      -3.902359648,     -0.2456562045,     -0.3021045677,       3.742970946,       1.736465594
          0,           0,         123,      -3.380929265,      -5.392649681,      -4.988169067,      -5.638136989,      -3.903829451,     -0.2434448373,     -0.2955664299,       3.746959884,       1.744060425
          0,           0,         124,      -3.382313803,      -5.393796259,      -4.985082361,      -5.629509313,      -3.905298625,     -0.2419732031,     -0.2892299271,       3.750811061,       1.751655205
          0,           0,         125,       -3.38363706,      -5.394877323,      -4.981938577,      -5.621023933,      -3.906707345,     -0.2410448656,     -0.2829523434,         3.7546367,       1.759321355
          0,           0,         126,      -3.384912402,      -5.395905171,      -4.978738762,      -5.612660752,      -3.908069281,      -0.240675369,     -0.2767878242,       3.758388229,        1.76709483
          0,           0,         127,      -3.386184097,      -5.396921551,      -4.975498689,       -5.60440338,      -3.909429395,     -0.2410476836,     -0.2709589798,       3.761948291,       1.774999029
          0,           0,         128,      -3.387420192,      -5.397895736,      -4.972200958,      -5.596233313,       -3.91075541,     -0.2418278054,     -0.2652072681,       3.765406534,       1.783065016
          0,           0,         129,      -3.388636186,      -5.398842207,      -4.968849354,      -5.588135971,      -3.912063123,     -0.2430096131,     -0.2595895022,       3.768726757,       1.791311642
          0,           0,         130,      -3.389863712,      -5.399790783,      -4.965454733,      -5.580099054,      -3.913384707,     -0.2447210637,     -0.2542661625,        3.77183674,       1.799751806
          0,           0,         131,      -3.391070336,      -5.400710421,      -4.962000195,       -5.57210789,      -3.914687384,     -0.2466968453,     -0.2490206375,       3.774825454,       1.808405278
          0,           0,         132,      -3.392291822,      -5.401634958,      -4.958499977,      -5.564154433,      -3.916007474,     -0.2490258924,      -0.244028077,       3.777618648,       1.817275169
          0,           0,         133,      -3.393522353,      -5.402558662,      -4.954949197,      -5.556228091,      -3.917339194,     -0.2516641182,     -0.2392545404,        3.78023899,        1.82637154
