"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.709353915,      -3.797535606,      -3.624055262,      -3.112976771,       0.152349348,      0.1004249081,                 0,                 0,                 0,     0.01486173852,      0.1501223352,      0.1037244932,                 0,      0.6591751747
          0,           0,           1,      -3.826574211,      -3.799054066,       -3.75330435,      -3.225333741,     0.08371138476,     0.09431670078,                 0,                 0,                 0,    0.007975655185,     0.08163395573,     0.09612041019,                 0,       1.126689053
          0,           0,           2,      -3.817829961,      -3.758548395,      -3.776900998,      -3.217417747,     0.05552781142,     0.09534686481,                 0,                 0,                 0,   0.0001084632222,     0.05343461641,     0.09653550766,                 0,       1.717101077
          0,           0,           3,      -3.831773617,      -3.773993351,      -3.823543964,      -3.236084646,     0.04609472264,      0.1215887523,                 0,                 0,                 0,    0.002743091441,     0.04343130869,      0.1225653685,                 0,       2.637802016
          0,           0,           4,      -3.851272657,       -3.80597388,      -3.858709159,      -3.262922629,       0.038491414,      0.1562416247,                 0,                 0,                 0,    0.008357271107,     0.03507386101,      0.1570441292,                 0,       4.059129257
          0,           0,           5,      -3.866171064,      -3.826349563,      -3.870228362,      -3.276905086,     0.03170900879,      0.1886760614,                 0,                 0,                 0,      0.0125599086,     0.02758551632,      0.1893228899,                 0,       5.950235235
          0,           0,           6,       -3.89093012,      -3.847898258,      -3.896213678,      -3.297930223,     0.02646731105,      0.2171323755,                 0,                 0,                 0,     0.01597115926,     0.02172429474,      0.2176580853,                 0,       8.203794299
          0,           0,           7,      -3.931244712,       -3.87579858,      -3.935024089,      -3.333784065,     0.02279471738,      0.2419837966,                 0,                 0,                 0,     0.01975007164,     0.01751044415,      0.2424234751,                 0,       10.61578402
          0,           0,           8,      -3.976850163,      -3.913159805,      -3.989119008,      -3.379455606,     0.02067970965,      0.2634536763,                 0,                 0,                 0,     0.02433060841,     0.01492757678,       0.263842107,                 0,       12.73971834
          0,           0,           9,      -4.021412645,      -3.965394502,      -4.050589345,      -3.429598917,     0.01996235406,      0.2818688667,                 0,                 0,                 0,     0.02960713087,     0.01380866664,       0.282237266,                 0,       14.12002141
          0,           0,          10,      -4.068115424,      -4.029298734,      -4.104632776,      -3.481879416,     0.02017488517,      0.2974166785,                 0,                 0,                 0,     0.03485995208,     0.01368197345,      0.2977860142,                 0,       14.74192671
          0,           0,          11,      -4.115734306,       -4.08900782,      -4.153827582,      -3.531625559,     0.02073466565,      0.3097375183,                 0,                 0,                 0,     0.03886148252,     0.01397284301,      0.3101161335,                 0,       14.93814868
          0,           0,          12,      -4.161127145,      -4.137405698,      -4.211693325,      -3.577773697,     0.02120162151,      0.3180142514,                 0,                 0,                 0,     0.04055232502,     0.01425913176,      0.3184010836,                 0,       14.99952498
          0,           0,          13,       -4.20534655,      -4.181836673,      -4.280781915,      -3.624005631,     0.02142439831,       0.322143282,                 0,                 0,                 0,     0.03985990545,     0.01439178122,      0.3225339914,                 0,       15.03628141
          0,           0,          14,      -4.254189921,      -4.230816305,      -4.350479614,      -3.675422782,     0.02145692616,      0.3229963685,                 0,                 0,                 0,     0.03763039313,     0.01440569135,      0.3233875845,                 0,        15.0532451
