# t = 1.72089e-05
# 1:pos.x 2:pos.y 3:pos.z 4:n.x 5:n.y 6:n.z 7:area 8:cellWidthNormalToSurface 9:outsign 10:p 11:rho 12:T 13:velx 14:vely 15:velz 16:mu 17:a 18:Re 19:y+ 20:tau_wall_x 21:tau_wall_y 22:tau_wall_z 23:q_total 24:q_cond 25:q_diff
7.7513262571861277e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8190445207264635e-04 3.3310007176136607e-04 1 3.3019687820499457e+03 3.8191831783358471e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.4823959956685928e+02 3.0818500479059259e+02 2.4452487476795664e+01 1.9033212384376955e+02 -3.3337986620487811e+01 0.0000000000000000e+00 -2.0704124910018953e+04 -2.0704124910018953e+04 -5.5269447670056139e-15
8.4045413895068276e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.2452581256875264e-04 3.0478677909617162e-04 1 3.2740016765635742e+03 3.7868353562119851e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.6173921807240885e+02 2.8802181180693805e+02 2.3728123546644699e+01 2.1636349445955207e+02 -3.5040382425137352e+01 0.0000000000000000e+00 -2.5842042279394533e+04 -2.5842042279394533e+04 8.8420597778327656e-16
9.0591936209549924e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.8477865032757698e-04 3.1735836640128020e-04 1 3.2886007923303714e+03 3.8037212509721759e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.7430800412688905e+02 3.0943907598472111e+02 2.5946530456767025e+01 2.3872816773412171e+02 -3.0405297426988660e+01 0.0000000000000000e+00 -3.4579850961351534e+04 -3.4579850961351534e+04 1.0432870491653579e-15
9.8193996400094252e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.3563338778128854e-04 3.4101621861593040e-04 1 3.3920255987731780e+03 3.9233463313594549e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.9857353544824105e+02 3.6050971338054478e+02 3.2261968347488036e+01 3.1179307048561043e+02 -1.9600042398108201e+01 0.0000000000000000e+00 -6.0767319580348449e+04 -6.0767319580348449e+04 6.0376526484640722e-16
1.0690768832209648e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 9.0710499661915932e-04 2.8820757708649319e-04 1 3.7545562259592170e+03 4.3426630979222468e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.9433548552422019e+02 4.0202148261613445e+02 3.8635039464459872e+01 5.6665083506986628e+02 6.4482173247528003e+00 0.0000000000000000e+00 -2.4530715389110995e+05 -2.4530715389110995e+05 1.7756855709426611e-16
7.0225608740019461e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 7.7562631429571854e-04 3.3179940802100758e-04 1 3.4458152676926279e+03 3.9855615163794295e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.5025984039130662e+02 3.2179878777837524e+02 2.9438630067438488e+01 2.6922092851938197e+02 -2.6113881194674818e+01 0.0000000000000000e+00 -2.9551674999747189e+04 -2.9551674999747189e+04 -5.1858910921693100e-15
1.1545279753875792e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.0191684671312644e-04 3.1913250634709432e-04 1 3.3531263210371503e+03 3.8783539413688325e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.5102988139001775e+02 3.6859522194187076e+02 2.7459491518921514e+01 2.6059051447760874e+02 -2.0842674183245229e+01 0.0000000000000000e+00 -7.3999028290561764e+04 -7.3999028290561764e+04 7.8647408013299894e-22
6.2639839309440847e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 7.4152757182000244e-04 3.0836753122942052e-04 1 3.5524011807721072e+03 4.1088428534089082e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.4115863210037134e+02 3.0209186055025356e+02 3.1428705938788422e+01 3.4539215835485936e+02 -2.3834130233401360e+01 0.0000000000000000e+00 -3.3799143282029254e+04 -3.3799143282029254e+04 -5.8702634057688974e-15
5.5810441143813744e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.2435206130541984e-04 2.8241829943869486e-04 1 3.5046865964121453e+03 4.0536543431663241e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 4.2128445861400917e+02 2.6065799617491609e+02 2.7691841872361763e+01 3.2307342185364740e+02 -3.3468350753847780e+01 0.0000000000000000e+00 -2.2368421096462982e+04 -2.2368421096462982e+04 5.5856346797235208e-15
4.9915687331464325e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 5.5459870116446319e-04 2.5411870682302601e-04 1 3.4914264420650666e+03 4.0383171423121540e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 4.1001519411585207e+02 2.2740137014095993e+02 2.5239439205718391e+01 3.3158222898397435e+02 -4.4303156966045563e+01 0.0000000000000000e+00 -1.4653177401044679e+04 -1.4653177401044679e+04 -1.5209288456042744e-15
1.2912741756342706e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.0267166241848892e-04 2.8717659909022002e-04 1 3.3285756703959701e+03 3.8499577213755638e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.4814782027139006e+02 3.2753579330848044e+02 2.5751620365177228e+01 2.8503321890853175e+02 -2.3789940509997351e+01 0.0000000000000000e+00 -8.5393318559161955e+04 -8.5393318559161955e+04 -3.6635681821010501e-16
1.2278822051182909e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.6516774790110686e-04 3.4728439026997156e-04 1 3.2291811087914489e+03 3.7349941760623388e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484825e-05 5.1807096896221628e+02 3.6317882201151315e+02 2.2196546604725064e+01 1.4652415204278478e+02 -3.1067275850735758e+01 0.0000000000000000e+00 -3.6112424548726536e+04 -3.6112424548726536e+04 -4.4652828683606606e-16
1.3529275670740431e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 6.3039616637695917e-04 3.0776848847064369e-04 1 3.3323927179231823e+03 3.8543726642987330e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.5187174738175668e+02 3.5381161228513173e+02 2.7134497887411833e+01 2.7555496571042238e+02 -1.8543774096817728e+01 0.0000000000000000e+00 -8.9655258904765069e+04 -8.9655258904765069e+04 1.5069080482965076e-16
1.4247981776777528e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 8.0701604569723313e-04 3.7492283733993548e-04 1 3.3252383462183388e+03 3.8460976447966595e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.4863806601700946e+02 4.2756702588460684e+02 3.2705411718054933e+01 2.7080103043832980e+02 -8.8670341161654367e+00 0.0000000000000000e+00 -8.8729597504800564e+04 -8.8729597504800564e+04 1.3267051346830528e-15
1.5140035556240853e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 9.7709151322942014e-04 3.7465491121157823e-04 1 3.4699963509304475e+03 4.0135302806021129e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 5.9186273651583770e+02 4.8098888305633631e+02 3.9145087680614651e+01 3.7233934920047119e+02 1.0543776091169994e+01 0.0000000000000000e+00 -1.6659467483031840e+05 -1.6659467483031840e+05 1.0246348847477327e-15
4.4549591197324979e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 5.1862052566340692e-04 2.5592962242767874e-04 1 3.3459389211581006e+03 3.8700407202192977e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.9111673713626590e+02 2.0936233769859467e+02 2.1496252837590472e+01 2.4309828546980685e+02 -5.6781052049961218e+01 0.0000000000000000e+00 -3.5856117183402798e+03 -3.5856117183402798e+03 8.3461547948393541e-15
3.9405967515006180e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 5.1010421080035107e-04 2.6905947882261186e-04 1 3.2752867210730551e+03 3.7883216877608192e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8503076010484828e-05 3.7848150958745708e+02 2.0849511367951339e+02 1.9425429578013716e+01 1.7722062783406599e+02 -6.4015617172599448e+01 0.0000000000000000e+00 1.9005186500060412e+02 1.9005186500060412e+02 6.0661126957697663e-15
