"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147677539848e-03,1.084883479052e-05,1.561057797517e-05,1.514072245357e-08,3.473610850051e-04,9.244609832764e+00,2.079503502728e-07,0.000000000000e+00,3.455439062500e+04,4.552038574219e+01,7.543001174927e-01,7.130293175578e-03,1.025990303606e-02,9.951095307770e-06,2.282997518778e-01,4.760039367676e+02,9.010076293945e+02,9.010001220703e+02,8.979962348938e+00,1.407140928222e-07,3.909065708285e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.435146391392e-02,3.493629023433e-02,0.000000000000e+00
1.147677539848e-03,1.084879477276e-05,1.561059070809e-05,1.514729852659e-08,3.473611141089e-04,9.244609832764e+00,1.706646912680e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130267098546e-03,1.025991141796e-02,9.955417226593e-06,2.282997816801e-01,4.760036010742e+02,9.010069580078e+02,9.010001220703e+02,8.979966163635e+00,1.282218562437e-07,3.909063525498e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.587431415915e-02,3.009165637195e-02,0.000000000000e+00
1.147677539848e-03,1.084879477276e-05,1.561059070809e-05,1.514733050101e-08,3.473611141089e-04,9.244609832764e+00,1.399440350269e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130267098546e-03,1.025991141796e-02,9.955439054465e-06,2.282997816801e-01,4.760036010742e+02,9.010069580078e+02,9.010001220703e+02,8.979966163635e+00,1.281079704540e-07,3.909063525498e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.715603008866e-02,2.517771720886e-02,0.000000000000e+00
1.147677656263e-03,1.084905397875e-05,1.561050703458e-05,1.510445102326e-08,3.473609103821e-04,9.244609832764e+00,2.278474653394e-07,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001174927e-01,7.130437064916e-03,1.025985553861e-02,9.927256542142e-06,2.282996326685e-01,4.760058898926e+02,9.010113525391e+02,9.010002441406e+02,8.979944229126e+00,2.094925690699e-07,3.909076622222e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.819588899612e-02,2.020695805550e-02,0.000000000000e+00
1.147677423432e-03,1.084876839741e-05,1.561059980304e-05,1.515165237720e-08,3.473611432128e-04,9.244609832764e+00,3.092583611419e-08,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130249869078e-03,1.025991700590e-02,9.958279406419e-06,2.282997965813e-01,4.760033569336e+02,9.010064697266e+02,9.010001220703e+02,8.979968070984e+00,1.198049517370e-07,3.909062434104e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.899550020695e-02,1.519192568958e-02,0.000000000000e+00
1.147677539848e-03,1.084898940462e-05,1.561052704346e-05,1.511520686392e-08,3.473609685898e-04,9.244609832764e+00,1.039673662717e-07,0.000000000000e+00,3.455438671875e+04,4.552039337158e+01,7.543001174927e-01,7.130394224077e-03,1.025986950845e-02,9.934325134964e-06,2.282996773720e-01,4.760053100586e+02,9.010102539062e+02,9.010001831055e+02,8.979949951172e+00,1.889382303943e-07,3.909073348041e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.955864861608e-02,1.014483999461e-02,0.000000000000e+00
1.147677423432e-03,1.084875202650e-05,1.561060526001e-05,1.515448921907e-08,3.473611432128e-04,9.244609832764e+00,-7.009217650733e-09,0.000000000000e+00,3.455439062500e+04,4.552037811279e+01,7.543000578880e-01,7.130238693208e-03,1.025992073119e-02,9.960143870558e-06,2.282997965813e-01,4.760032043457e+02,9.010062255859e+02,9.010001220703e+02,8.979969978333e+00,1.144679941945e-07,3.909061342711e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.989104509354e-02,5.077295936644e-03,0.000000000000e+00
1.147677656263e-03,1.084907398763e-05,1.561049975862e-05,1.510117542125e-08,3.473609103821e-04,9.244609832764e+00,7.430579529455e-08,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001174927e-01,7.130450103432e-03,1.025985181332e-02,9.925102858688e-06,2.282996326685e-01,4.760060424805e+02,9.010116577148e+02,9.010002441406e+02,8.979942321777e+00,2.155062759357e-07,3.909077713615e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.999999865890e-02,0.000000000000e+00,0.000000000000e+00
1.147677656263e-03,1.084915857064e-05,1.561047247378e-05,1.508719371657e-08,3.473608230706e-04,9.244609832764e+00,3.713018656981e-07,0.000000000000e+00,3.455438671875e+04,4.552040100098e+01,7.543001770973e-01,7.130505517125e-03,1.025983318686e-02,9.915914233716e-06,2.282995879650e-01,4.760068054199e+02,9.010131225586e+02,9.010002441406e+02,8.979935646057e+00,2.424626188713e-07,3.909082079190e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.259059742093e-02,3.969957679510e-02,0.000000000000e+00
1.147677656263e-03,1.084901941795e-05,1.561051794852e-05,1.511032010626e-08,3.473609394860e-04,9.244609832764e+00,4.100424746412e-07,0.000000000000e+00,3.455439062500e+04,4.552039337158e+01,7.543001174927e-01,7.130414247513e-03,1.025986392051e-02,9.931112799677e-06,2.282996624708e-01,4.760055847168e+02,9.010107421875e+02,9.010001831055e+02,8.979947090149e+00,1.987725966046e-07,3.909075167030e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.059713870287e-02,4.437031224370e-02,0.000000000000e+00
