"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,          38,      -4.489082426,      -6.396891609,      -6.179309255,      -7.411600388,      -5.008972622,      -1.536076897,      -1.562773595,       2.487222691,     0.04619741355
          0,           0,          39,      -4.496459018,      -6.399903093,      -6.176377664,      -7.376651343,      -5.016436669,      -1.535163479,      -1.546335099,       2.487089196,     0.05402564691
          0,           0,          40,      -4.504349068,      -6.403534401,      -6.173523567,      -7.342075271,      -5.024424138,      -1.533438885,      -1.529979036,       2.487364342,     0.06398007039
          0,           0,          41,      -4.512710498,      -6.407801094,      -6.170734536,      -7.307958063,      -5.032893832,      -1.530866051,      -1.513817758,       2.488128738,     0.07610835524
          0,           0,          42,      -4.521447559,      -6.412636775,      -6.167936497,      -7.274359535,      -5.041750837,      -1.527532666,      -1.497916186,       2.489426388,     0.09032655366
          0,           0,          43,      -4.530584753,      -6.418139171,      -6.165171728,      -7.241218894,      -5.051021266,      -1.523669982,       -1.48231427,       2.491354987,       0.106745142
          0,           0,          44,      -4.539948557,      -6.424193737,      -6.162346683,      -7.208716229,      -5.060531759,      -1.518640618,      -1.467080269,       2.493897053,       0.125086443
          0,           0,          45,      -4.549465917,      -6.430747862,      -6.159401105,       -7.17676578,      -5.070210519,       -1.51313129,      -1.452258434,       2.497128381,      0.1452488877
          0,           0,          46,      -4.559093912,       -6.43786536,      -6.156369798,      -7.145477715,      -5.080015373,      -1.507003749,      -1.437912331,       2.501033436,      0.1671074135
          0,           0,          47,      -4.568663979,      -6.445444095,      -6.153185837,      -7.114810415,      -5.089778026,      -1.500496497,      -1.424070831,       2.505634746,       0.190449541
          0,           0,          48,      -4.578046225,      -6.453386672,      -6.149787554,        -7.0848714,      -5.099368308,      -1.493388146,      -1.410776077,       2.510838109,      0.2149805523
          0,           0,          49,      -4.587281176,      -6.461880515,      -6.146272263,      -7.055576441,      -5.108828556,      -1.486453421,      -1.398050835,       2.516666634,      0.2406232599
          0,           0,          50,      -4.596242678,      -6.470932119,      -6.142651815,      -7.027015931,      -5.118032085,      -1.479492708,      -1.385931914,       2.523018982,      0.2671314319
          0,           0,          51,       -4.60462312,      -6.480173045,      -6.138723293,      -6.999162431,      -5.126668381,      -1.472429098,      -1.374462145,       2.529815017,      0.2941958364
          0,           0,          52,      -4.612390751,      -6.489590347,       -6.13450647,      -6.972127734,      -5.134704311,      -1.465265485,      -1.363676596,       2.536866079,      0.3215997391
          0,           0,          53,      -4.619478998,      -6.499181957,      -6.130051586,      -6.945929684,      -5.142071126,      -1.458071593,      -1.353609153,       2.544152269,      0.3491295676
          0,           0,          54,      -4.625812581,      -6.508866236,      -6.125369834,      -6.920595066,      -5.148691087,      -1.451154953,      -1.344242585,        2.55161499,      0.3766484028
          0,           0,          55,      -4.631336281,      -6.518571818,      -6.120485342,      -6.896127971,      -5.154505721,      -1.444210849,      -1.335593357,       2.559138743,      0.4039854196
          0,           0,          56,      -4.636023551,      -6.528218493,      -6.115427712,      -6.872549387,      -5.159485662,      -1.437557857,      -1.327635847,       2.566667343,      0.4310303268
          0,           0,          57,      -4.639889773,      -6.537717319,      -6.110201637,      -6.849839802,      -5.163643291,      -1.430913752,      -1.320373531,       2.574111349,       0.457655656
          0,           0,          58,      -4.642965837,      -6.547008625,      -6.104877309,      -6.828068509,      -5.167006671,      -1.424517445,      -1.313767636,       2.581413091,      0.4837425421
          0,           0,          59,      -4.645314635,      -6.555984465,      -6.099423493,      -6.807141169,      -5.169636806,      -1.418328737,      -1.307770715,       2.588541714,      0.5092340028
          0,           0,          60,      -4.646989075,      -6.564608399,      -6.093906618,      -6.787114145,      -5.171584431,      -1.412419295,      -1.302334594,       2.595475105,      0.5341143002
          0,           0,          61,      -4.648059534,      -6.572799199,      -6.088337037,      -6.767955547,       -5.17291825,      -1.406486124,      -1.297450778,       2.602170045,      0.5583200612
          0,           0,          62,      -4.648661585,       -6.58050456,      -6.082742697,      -6.749653796,        -5.1737743,      -1.400825155,      -1.293073186,       2.608531282,      0.5817527939
          0,           0,          63,      -4.648860229,       -6.58768025,      -6.077143607,      -6.732217895,      -5.174215556,      -1.395512012,      -1.289139618,       2.614624641,      0.6044727288
          0,           0,          64,      -4.648718388,      -6.594342648,      -6.071596105,      -6.715583713,      -5.174305534,      -1.390400411,      -1.285644118,       2.620424979,      0.6265103992
          0,           0,          65,      -4.648372522,      -6.600449849,       -6.06608919,       -6.69976681,      -5.174182319,      -1.385670515,      -1.282536653,        2.62583533,      0.6477938117
          0,           0,          66,      -4.647891136,      -6.605958772,      -6.060628194,      -6.684642424,      -5.173912259,      -1.381193666,      -1.279780423,       2.630919965,      0.6683467664
          0,           0,          67,      -4.647370965,      -6.610879937,       -6.05522094,      -6.670358574,      -5.173596872,      -1.377062982,      -1.277334533,       2.635641955,      0.6881840627
          0,           0,          68,      -4.646877299,      -6.615248842,      -6.049949102,      -6.656583003,      -5.173296685,      -1.373128108,      -1.275168088,       2.639993028,      0.7072722545
          0,           0,          69,      -4.646431748,      -6.619076549,      -6.044774881,      -6.643770456,      -5.173039665,      -1.369438541,      -1.273241016,       2.644023116,      0.7256854785
          0,           0,          70,      -4.646104006,      -6.622340497,      -6.039677332,      -6.631071397,      -5.172893069,      -1.365793511,      -1.271529568,       2.647748627,      0.7434259873
          0,           0,          71,      -4.645948596,      -6.625162182,      -6.034742566,      -6.619949861,      -5.172909244,      -1.362545878,      -1.270013109,       2.651080491,      0.7604926968
          0,           0,          72,       -4.64598922,       -6.62749692,      -6.029864588,      -6.608422748,      -5.173127354,      -1.359556549,      -1.268700177,       2.654138639,      0.7769424164
          0,           0,          73,      -4.646244281,       -6.62950059,       -6.02519035,      -6.598956711,      -5.173538866,      -1.356958842,      -1.267547512,       2.656791816,      0.7927694137
          0,           0,          74,       -4.64671857,      -6.631097386,      -6.020559148,      -6.589115543,      -5.174191489,       -1.35454522,      -1.266528965,       2.659225249,      0.8080189691
          0,           0,          75,      -4.647400971,      -6.632403188,      -6.016095392,      -6.581739681,      -5.175016341,       -1.35234839,       -1.26561384,       2.661319182,      0.8227056378
          0,           0,          76,      -4.648329805,      -6.633436204,       -6.01171706,      -6.573847564,      -5.176124381,      -1.350450974,      -1.264830196,       2.663172434,      0.8368321555
          0,           0,          77,      -4.649391968,       -6.63421095,      -6.007465522,       -6.56831236,      -5.177324299,      -1.348394234,      -1.264120955,       2.664794246,      0.8504743051
          0,           0,          78,      -4.650630569,      -6.634822459,      -6.003367408,        -6.5621585,      -5.178733711,      -1.346452494,      -1.263406428,       2.666247566,      0.8635970763
          0,           0,          79,      -4.651998391,      -6.635217548,      -5.999357548,      -6.557711862,      -5.180237358,      -1.344472021,      -1.262755855,       2.667491471,      0.8762632469
          0,           0,          80,      -4.653545284,      -6.635512587,      -5.995453857,      -6.552608812,      -5.181948541,      -1.342721246,      -1.262128953,       2.668565598,      0.8884536933
          0,           0,          81,      -4.655263358,      -6.635857946,      -5.991851655,      -6.548697657,      -5.183802897,      -1.340973247,      -1.261544006,       2.669430855,      0.9001494548
          0,           0,          82,      -4.657134754,      -6.636347909,      -5.988614441,      -6.544196037,      -5.185826573,      -1.339356246,      -1.260996293,       2.670065619,      0.9113073178
