"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity_tr","Thermal_Conductivity_ve","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147678121924e-03,1.085007988877e-05,1.561017415952e-05,1.493573087430e-08,3.473601245787e-04,9.244609832764e+00,3.709110387717e-07,0.000000000000e+00,3.455438671875e+04,4.552045440674e+01,7.543003559113e-01,7.131109945476e-03,1.025963574648e-02,9.816364581638e-06,2.282990813255e-01,4.760149230957e+02,9.010287475586e+02,9.010005493164e+02,8.979859352112e+00,5.309604489412e-07,3.909128645319e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130519881845e-02,2.939719473943e-03,0.000000000000e+00,0.000000000000e+00,-5.618719756603e-02,1.588498055935e-02,0.000000000000e+00
1.147678121924e-03,1.085019630409e-05,1.561013596074e-05,1.491671497433e-08,3.473600372672e-04,9.244609832764e+00,2.970443233608e-07,0.000000000000e+00,3.455438281250e+04,4.552045822144e+01,7.543003559113e-01,7.131186779588e-03,1.025961153209e-02,9.803866305447e-06,2.282990217209e-01,4.760159301758e+02,9.010307006836e+02,9.010006103516e+02,8.979849815369e+00,5.672359861819e-07,3.909134466085e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130528822541e-02,2.939724596217e-03,0.000000000000e+00,0.000000000000e+00,-5.725170671940e-02,7.132300641388e-03,0.000000000000e+00
1.147678238340e-03,1.085041913029e-05,1.561006502016e-05,1.488031298180e-08,3.473598626442e-04,9.244609832764e+00,3.686235174882e-07,0.000000000000e+00,3.455438281250e+04,4.552047348022e+01,7.543004155159e-01,7.131332997233e-03,1.025956403464e-02,9.779941137822e-06,2.282989025116e-01,4.760178833008e+02,9.010344848633e+02,9.010006713867e+02,8.979830741882e+00,6.367828859766e-07,3.909145743819e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130545958877e-02,2.939734375104e-03,0.000000000000e+00,0.000000000000e+00,-5.734585598111e-02,0.000000000000e+00,0.000000000000e+00
1.147678354755e-03,1.085048734240e-05,1.561004319228e-05,1.486926404226e-08,3.473598044366e-04,9.244609832764e+00,5.055326255388e-07,0.000000000000e+00,3.455438281250e+04,4.552047729492e+01,7.543004155159e-01,7.131377235055e-03,1.025954913348e-02,9.772679732123e-06,2.282988578081e-01,4.760184936523e+02,9.010356445312e+02,9.010006713867e+02,8.979825019836e+00,6.583545655303e-07,3.909149018000e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130551174283e-02,2.939737401903e-03,0.000000000000e+00,0.000000000000e+00,-5.538365244865e-02,1.664368994534e-02,0.000000000000e+00
1.147678354755e-03,1.085051098926e-05,1.561003773531e-05,1.486573797393e-08,3.473598044366e-04,9.244610786438e+00,9.331084243058e-07,0.000000000000e+00,3.455438281250e+04,4.552047729492e+01,7.543004155159e-01,7.131392601877e-03,1.025954447687e-02,9.770362339623e-06,2.282988429070e-01,4.760187072754e+02,9.010360107422e+02,9.010006713867e+02,8.979823112488e+00,6.660181384177e-07,3.909150109394e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130553036928e-02,2.939738333225e-03,0.000000000000e+00,0.000000000000e+00,-5.210116878152e-02,3.243306279182e-02,0.000000000000e+00
1.147678471170e-03,1.085074654839e-05,1.560996133776e-05,1.482710665357e-08,3.473596007098e-04,9.244609832764e+00,6.911906211826e-07,0.000000000000e+00,3.455438281250e+04,4.552049255371e+01,7.543004751205e-01,7.131547667086e-03,1.025949418545e-02,9.744971066539e-06,2.282987236977e-01,4.760207824707e+02,9.010400390625e+02,9.010007934570e+02,8.979804039001e+00,7.395900070151e-07,3.909162114724e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130571290851e-02,2.939748577774e-03,0.000000000000e+00,0.000000000000e+00,-5.403548106551e-02,2.226242236793e-02,0.000000000000e+00
1.147678471170e-03,1.085075382434e-05,1.560995951877e-05,1.482609501835e-08,3.473596007098e-04,9.244609832764e+00,8.881284543349e-07,0.000000000000e+00,3.455438281250e+04,4.552049255371e+01,7.543004751205e-01,7.131551858038e-03,1.025949325413e-02,9.744306225912e-06,2.282987236977e-01,4.760208435059e+02,9.010401611328e+02,9.010007934570e+02,8.979803085327e+00,7.419330358971e-07,3.909162478521e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130571663380e-02,2.939749043435e-03,0.000000000000e+00,0.000000000000e+00,-5.278406664729e-02,2.800829522312e-02,0.000000000000e+00
1.147678587586e-03,1.085093754227e-05,1.560990131111e-05,1.479674782701e-08,3.473594842944e-04,9.244610786438e+00,1.427636334483e-06,0.000000000000e+00,3.455438281250e+04,4.552050399780e+01,7.543005347252e-01,7.131672464311e-03,1.025945506990e-02,9.725017662277e-06,2.282986193895e-01,4.760224609375e+02,9.010432739258e+02,9.010008544922e+02,8.979787826538e+00,7.998916089491e-07,3.909171573468e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130585819483e-02,2.939756959677e-03,0.000000000000e+00,0.000000000000e+00,-4.906270280480e-02,3.900700807571e-02,0.000000000000e+00
1.147679169662e-03,1.085176427296e-05,1.560964301461e-05,1.466446253318e-08,3.473588731140e-04,9.244611740112e+00,2.755638433882e-06,0.000000000000e+00,3.455438281250e+04,4.552055358887e+01,7.543007135391e-01,7.132214028388e-03,1.025928277522e-02,9.638071787776e-06,2.282981723547e-01,4.760297546387e+02,9.010572509766e+02,9.010010986328e+02,8.979719161987e+00,1.059774717760e-06,3.909213410225e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130649521947e-02,2.939793048427e-03,0.000000000000e+00,0.000000000000e+00,-4.115382954478e-02,5.258284136653e-02,0.000000000000e+00
1.147678936832e-03,1.085142775992e-05,1.560974669701e-05,1.471804722541e-08,3.473591059446e-04,9.244610786438e+00,2.060205815724e-06,0.000000000000e+00,3.455438281250e+04,4.552053451538e+01,7.543006539345e-01,7.131993770599e-03,1.025935262442e-02,9.673291060608e-06,2.282983511686e-01,4.760267944336e+02,9.010515747070e+02,9.010009765625e+02,8.979746818542e+00,9.536862535242e-07,3.909196311724e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130623444915e-02,2.939778380096e-03,0.000000000000e+00,0.000000000000e+00,-4.539496451616e-02,4.546830803156e-02,0.000000000000e+00
1.147678936832e-03,1.085088933905e-05,1.560992859595e-05,1.480773104134e-08,3.473596298136e-04,9.244613647461e+00,3.701901050590e-06,0.000000000000e+00,3.455439453125e+04,4.552051544189e+01,7.543005347252e-01,7.131638471037e-03,1.025946903974e-02,9.732233593240e-06,2.282986491919e-01,4.760222167969e+02,9.010424804688e+02,9.010007934570e+02,8.979791641235e+00,7.909736154943e-07,3.909169390681e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130582094193e-02,2.939754864201e-03,0.000000000000e+00,0.000000000000e+00,-1.627833396196e-02,8.786243200302e-02,0.000000000000e+00
