"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,          56,      -4.499814535,      -6.425596415,      -6.207681669,      -7.419190662,      -5.019716027,      -1.526280904,       -1.53308997,       2.489394919,    -0.05772851275
          0,           0,          57,      -4.505226976,      -6.428604742,      -6.206577468,      -7.394399727,      -5.025191601,      -1.525428878,      -1.521646312,       2.489603734,    -0.04444216406
          0,           0,          58,      -4.510861771,      -6.431900553,      -6.205494368,      -7.369772624,      -5.030894609,      -1.524201155,      -1.510275846,       2.490014634,    -0.03040233752
          0,           0,          59,      -4.516720901,      -6.435495493,      -6.204427359,      -7.345264388,      -5.036827532,      -1.522656859,       -1.49899708,       2.490683601,    -0.01555516452
          0,           0,          60,      -4.522810793,      -6.439425539,      -6.203392786,      -7.320891812,      -5.042997332,       -1.52083408,       -1.48784523,       2.491623918,   0.0001296874804
          0,           0,          61,      -4.529056565,      -6.443624574,      -6.202330011,       -7.29671946,      -5.049329225,      -1.518621343,      -1.476833167,       2.492842821,      0.0165181841
          0,           0,          62,      -4.535455123,      -6.448103074,      -6.201232821,      -7.272723555,      -5.055820689,      -1.516087773,      -1.465979114,       2.494385145,     0.03363096247
          0,           0,          63,       -4.54198222,      -6.452865523,      -6.200097284,      -7.248944877,      -5.062447798,      -1.513290452,      -1.455309388,       2.496243165,     0.05141489523
          0,           0,          64,      -4.548604598,      -6.457897917,      -6.198902151,      -7.225384404,      -5.069177704,      -1.510249851,      -1.444838025,        2.49843555,     0.06982649679
          0,           0,          65,      -4.555284731,      -6.463189528,      -6.197630486,      -7.202057658,      -5.075973175,      -1.506875794,      -1.434581479,       2.500983143,     0.08882799455
          0,           0,          66,      -4.561986735,      -6.468724396,      -6.196264706,      -7.178991262,      -5.082798602,      -1.503260796,      -1.424559477,       2.503861966,      0.1083298005
          0,           0,          67,      -4.568641055,      -6.474444093,      -6.194764761,      -7.156237008,       -5.08958421,      -1.499351248,      -1.414781421,       2.507058923,      0.1282075754
          0,           0,          68,      -4.575170899,      -6.480281859,      -6.193088335,      -7.133796989,      -5.096252981,      -1.495068107,      -1.405259828,       2.510599685,      0.1484119525
          0,           0,          69,      -4.581776433,      -6.486510365,      -6.191384032,      -7.111634899,       -5.10300756,      -1.490818466,      -1.395931864,       2.514462687,      0.1690252102
          0,           0,          70,      -4.588235268,      -6.492966808,      -6.189567164,      -7.089814623,      -5.109623607,      -1.486523753,      -1.386931344,       2.518586689,      0.1898935186
          0,           0,          71,      -4.594486697,      -6.499541606,      -6.187549627,       -7.06828496,       -5.11604088,      -1.482067564,      -1.378226626,       2.523023542,      0.2109829564
          0,           0,          72,      -4.600501774,      -6.506250571,      -6.185355272,      -7.047147109,      -5.122229304,      -1.477551907,      -1.369822718,       2.527673333,      0.2321616149
          0,           0,          73,      -4.606230201,      -6.513043909,      -6.182957795,      -7.026349275,      -5.128138699,       -1.47295553,       -1.36172913,        2.53255667,      0.2534235242
          0,           0,          74,      -4.611657366,      -6.519916284,      -6.180363277,      -7.005957795,      -5.133753449,      -1.468383215,      -1.353947316,       2.537609857,        0.27467959
          0,           0,          75,      -4.616737235,      -6.526837998,      -6.177568272,      -6.985944695,      -5.139027106,      -1.463737807,       -1.34648547,       2.542833869,      0.2959157626
          0,           0,          76,      -4.621447989,      -6.533773081,      -6.174567276,      -6.966359066,      -5.143936573,       -1.45908529,      -1.339343979,       2.548176643,      0.3170520866
          0,           0,          77,      -4.625760483,      -6.540697147,      -6.171365659,      -6.947181791,      -5.148452014,      -1.454386914,      -1.332529904,       2.553627853,      0.3380789831
          0,           0,          78,      -4.629666283,      -6.547577662,      -6.167965275,       -6.92845161,      -5.152563654,      -1.449711717,      -1.326041524,        2.55913689,       0.358926419
          0,           0,          79,      -4.633149985,      -6.554388829,      -6.164377644,      -6.910158511,      -5.156255168,      -1.445056101,       -1.31987526,       2.564689961,      0.3795829597
          0,           0,          80,      -4.636211628,      -6.561096277,      -6.160606626,      -6.892327946,      -5.159525279,      -1.440433868,       -1.31403685,       2.570249758,      0.3999972105
          0,           0,          81,      -4.638844809,      -6.567674705,        -6.1566684,      -6.874949015,      -5.162366583,      -1.435816455,      -1.308523766,       2.575805162,      0.4201666378
