"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.747004699,      -13.16413657,      -13.51279999,      -13.65538731,      -3.291797297,      -10.77345461,     0.07754475029,      0.2673799569,    -0.04965967153,       0.297251384,     -0.2349258024,    -0.08511767068,     0.06316099161,    -0.04965967153,      0.2711381913,       3.448072963,   8.985552077e-06
          0,           0,           1,      -3.005853516,      -2.726714386,      -4.141150754,      -3.342410144,      -2.495734645,      -10.62779637,     0.07381098778,      0.2258800385,    -0.05027626682,      0.2288339097,     -0.1891581821,    -0.08133514799,     0.06164788854,    -0.05027626682,      0.2294981297,       3.060249501,     0.02090312024
          0,           0,           2,      -3.061472616,      -2.864309748,      -4.158919909,      -3.177248925,      -2.576751872,      -10.18145819,     0.09229940049,      0.2216176634,    -0.06280893602,      0.3580290887,     -0.3082870986,     -0.1038898822,     0.08033747292,    -0.06280893602,      0.2262287747,       2.401073703,     0.06558453463
          0,           0,           3,      -2.403228114,      -2.397885028,      -3.315955179,      -1.955925978,      -1.628881026,      -10.14841116,      0.1290210106,      0.3376603136,    -0.07031835678,      0.4164394963,     -0.3613381321,     -0.1401960614,      0.1108121719,    -0.07031835678,      0.3440662307,       2.617095556,    0.005388309558
          0,           0,           4,       -2.74537954,      -2.408860732,      -3.411875157,      -2.306936225,      -1.792300483,      -10.23763139,      0.1512771919,      0.3264832949,    -0.07630486843,      0.4139901287,     -0.2998432853,     -0.1583641075,      0.1336332681,    -0.07630486843,       0.334093221,       2.158179239,      0.0572973145
          0,           0,           5,      -2.875766707,      -2.631304231,      -3.496775787,      -2.708654842,      -2.362320281,      -10.19825028,      0.1759463199,      0.2732990629,    -0.08794821561,      0.3078971957,     -0.2348601962,      -0.190683058,      0.1611062865,    -0.08794821561,      0.2823016998,       1.553309345,     0.06982276361
          0,           0,           6,       -2.80686464,      -2.764018911,      -3.690907058,      -2.905154235,      -2.332280504,       -9.99278249,      0.1890599024,      0.2970117048,    -0.09334810924,      0.2478625369,      -0.196428384,     -0.2068049469,      0.1729353506,    -0.09334810924,       0.306680557,       1.570992585,      0.0599500633
          0,           0,           7,      -2.722352386,      -2.748655759,      -3.696016163,      -2.510466136,      -2.153117007,      -10.16152782,      0.1899811156,      0.2394571362,    -0.09458114931,      0.2484546832,     -0.2392486967,     -0.2112178597,      0.1769276104,    -0.09458114931,      0.2492572267,       1.260425992,     0.03962975397
          0,           0,           8,      -2.955563311,      -2.910536389,      -3.656827402,      -2.808611297,      -2.470219341,      -10.15037831,       0.193225848,      0.1819355119,    -0.09520462995,      0.2412968797,     -0.1987224124,     -0.2153346067,      0.1832383179,    -0.09520462995,      0.1919908271,      0.9415692247,     0.02895377732
          0,           0,           9,      -2.933820333,      -2.916741484,      -3.340514508,      -2.742357877,      -2.353597898,      -10.15391044,       0.185561663,      0.1914435766,    -0.08934576876,      0.2468368072,     -0.1837183787,     -0.2070715099,      0.1750775041,    -0.08934576876,      0.2010762079,       1.031697892,     0.03911179245
          0,           0,          10,      -2.927454384,      -2.635351548,      -3.322988791,      -2.778812854,      -2.300630429,      -10.24873094,      0.1832626869,      0.2047468819,    -0.08762665256,      0.2610057082,     -0.1932432512,     -0.2040241495,      0.1720716529,    -0.08762665256,      0.2142378218,       1.117231693,     0.03929594658
          0,           0,          11,      -2.910663663,       -2.62139894,      -3.307307311,      -2.924673502,      -2.620677615,      -10.23404695,      0.1809389102,      0.2155145377,    -0.08595127548,      0.2689134527,     -0.1991284487,     -0.2011079465,      0.1691763939,    -0.08595127548,      0.2248660778,       1.191090062,     0.03963226271
          0,           0,          12,       -2.97158972,      -2.801706295,      -3.498690237,      -3.094060338,      -2.675884673,      -10.23320094,      0.1809389102,      0.2155145379,    -0.08595127547,      0.2689134535,     -0.1991284494,     -0.2011079464,      0.1691763939,    -0.08595127547,       0.224866078,       1.191090063,     0.03963226263
          0,           0,          13,       -2.87688162,      -2.720582063,      -3.366436947,       -3.03041098,      -2.533414607,      -10.21295377,      0.1806323556,      0.2171394718,    -0.08571718937,      0.2706503201,     -0.2002822734,     -0.2007275986,      0.1687835346,    -0.08571718937,      0.2264723306,       1.202107292,     0.03971647458
          0,           0,          14,      -2.625524772,      -2.437831069,      -3.088995372,      -2.466273723,      -2.162038501,      -10.17934982,      0.1797287841,      0.2178532116,      -0.085151195,      0.2698376204,     -0.2003054481,     -0.1990978815,      0.1678431508,      -0.085151195,      0.2271368186,       1.212121991,     0.03578102586
          0,           0,          15,      -2.649102039,      -2.466721262,      -2.991414039,      -2.464423685,      -2.211630126,      -10.16859605,      0.1803452028,      0.2206742899,    -0.08531923957,      0.2744283971,     -0.2044457025,     -0.1991742711,      0.1683080967,    -0.08531923957,        0.22998678,       1.223621624,     0.03533641356
          0,           0,          16,      -2.685862416,      -2.565431593,      -3.031893316,      -2.556748696,      -2.283519081,      -10.15416053,      0.1797961214,      0.2215200227,    -0.08501867569,      0.2745967434,     -0.2038320756,     -0.1982818322,      0.1677146516,    -0.08501867569,       0.230801996,       1.232062299,     0.03575081655
          0,           0,          17,      -2.701964928,      -2.582872066,      -3.076097417,      -2.597294771,      -2.258697182,      -10.11860846,      0.1770915349,      0.2205322944,    -0.08366092574,      0.2705376896,     -0.2002163037,     -0.1930473402,      0.1650666479,    -0.08366092574,      0.2296713007,       1.245301163,     0.04368811559
          0,           0,          18,      -2.757892377,      -2.599807391,      -3.223770878,      -2.799381251,      -2.347483488,      -10.10400475,      0.1770418249,       0.220679466,    -0.08365409674,      0.2707036431,     -0.2001443868,     -0.1929472626,      0.1650091525,    -0.08365409674,      0.2298156088,       1.246482102,     0.04371109083
