#  1: step
#  2: pseudo-time
#  3: dt
#  4: CFL
#  5: eta
#  6: nRestarts
#  7: nIters
#  8: nFnCalls
#  9: wall-clock, s
#  10: global-residual-abs
# 11: global-residual-rel
# 12: x-mom-abs
# 13: x-mom-rel
# 14: y-mom-abs
# 15: y-mom-rel
# 16: energy-abs
# 17: energy-rel
# 18: nuhat-abs
# 19: nuhat-rel
# 20: N2-abs
# 21: N2-rel
# 22: O2-abs
# 23: O2-rel
# 24: N-abs
# 25: N-rel
# 26: O-abs
# 27: O-rel
# 28: NO-abs
# 29: NO-rel
# 30: mass-balance
# 31: linear-solve-residual
# 32: omega
# 33: PC
      11  2.1497869760589884e-07  1.9543518041724778e-08 1.0000000000000000e+00 1.0000000000000000e-02   3   1  1494 6764.95200000 5.2723412071970996e+12  8.6205004989169098e-01  1.4237548934120064e+09  9.3989582514186765e-01  4.0729099449671370e+08  9.3105473334379463e-01 1.6530854411725146e+12  9.4449813886389233e-01  1.5916788542787717e+04  7.2213888672994442e-01  5.2380165636055672e+05  9.4339177803351948e-01  1.5912097253195540e+05  9.4339177803352003e-01  1.2623369889151495e-36                   inf  2.3690051599830577e-33                   inf  0.0000000000000000e+00                  -nan  3.6158519642668696e+00 8.8492076129786015e-03 6.5053281765225943e-02 0 
      12  2.3452221566453316e-07  1.9543518058634335e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  10  1665 7532.52200000 5.1185138927065938e+12  8.3689863443507595e-01  1.3984723637131221e+09  9.2320549155779197e-01  4.1095024365604860e+08  9.3941966479653394e-01 1.6261450915500017e+12  9.2910564344589497e-01  1.5068050498886572e+04  6.8363195145839140e-01  5.1588612338849757e+05  9.2913552543500988e-01  1.5671638428881363e+05  9.2913552543501077e-01  1.2164696861311195e-36                   inf  3.0207878815864850e-33                   inf  0.0000000000000000e+00                  -nan  3.6158551957212199e+00 9.9961810250026994e-03 4.5437633329777738e-02 0 
      13  2.5406573374840669e-07  1.9543518083873518e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  25  1811 8187.56700000 5.0435251368541943e+12  8.2463765621241591e-01  1.3851775016157501e+09  9.1442885069146207e-01  4.1833310613796592e+08  9.5629666220697118e-01 1.6136542561179482e+12  9.2196894589560874e-01  1.4637627624219447e+04  6.6410382273445590e-01  5.1189934439230530e+05  9.2195514622052421e-01  1.5550527671891425e+05  9.2195514622052488e-01  1.1929285781332184e-36                   inf  3.6643597310762223e-33                   inf  0.0000000000000000e+00                  -nan  3.6158550945184276e+00 9.9803208766913020e-03 6.2916055945560670e-02 0 
      14  2.7360925184534821e-07  1.9543518096941536e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  14  1946 8793.42000000 4.9531706803082246e+12  8.0986432104452788e-01  1.3756856498487911e+09  9.0816277786536614e-01  4.2285424012031233e+08  9.6663183595552571e-01 1.6051710725135972e+12  9.1712203905922207e-01  1.3999334409288125e+04  6.3514469254316841e-01  5.0894281449914491e+05  9.1663029480234171e-01  1.5460713921551610e+05  9.1663029480234237e-01  1.1581275619680819e-36                   inf  1.0224450190551415e-32                   inf  0.0000000000000000e+00                  -nan  3.6158653366920266e+00 9.5261830662203752e-03 4.0849806808117374e-02 0 
      15  2.9315276996543094e-07  1.9543518120082708e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  25  2092 9448.36400000 4.8655114068268379e+12  7.9553165968813744e-01  1.3696739582975686e+09  9.0419414266194731e-01  4.2557534516828775e+08  9.7285219871599826e-01 1.5997905410647183e+12  9.1404784711911269e-01  1.3445632070544782e+04  6.1002341952977113e-01  5.0711747911900969e+05  9.1334277868080449e-01  1.5405263707265895e+05  9.1334277868080571e-01  1.1212578027533981e-36                   inf  6.4106318726214435e-33                   inf  0.0000000000000000e+00                  -nan  3.6158697531973236e+00 9.6802797974250773e-03 6.4137439380707442e-02 0 
      16  3.1269628810397882e-07  1.9543518138547893e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  16  2229 10063.29500000 4.7337864744460293e+12  7.7399407703399370e-01  1.3645140669446063e+09  9.0078782577181704e-01  4.1805036187628013e+08  9.5565031748851348e-01 1.5943683800435762e+12  9.1094986992716753e-01  1.2777322573044921e+04  5.7970246155396887e-01  5.0469036511521059e+05  9.0897143054219154e-01  1.5331532603891028e+05  9.0897143054219243e-01  1.0074763148653267e-36                   inf  1.3555644820409422e-32                   inf  0.0000000000000000e+00                  -nan  3.6158874893083799e+00 9.7109385062323153e-03 9.0096426382115596e-02 0 
      17  3.3223980626995729e-07  1.9543518165978453e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  22  2412 10884.93600000 4.5826411604195371e+12  7.4928117997801946e-01  1.3394779451159894e+09  8.8426015904115696e-01  4.1852194458053625e+08  9.5672834110036198e-01 1.5673545517139932e+12  8.9551539210442255e-01  1.1553226547162227e+04  5.2416567164153227e-01  4.9617148671890632e+05  8.9362852404399440e-01  1.5072745294068480e+05  8.9362852404399484e-01  9.4058218948034853e-37                   inf  2.6884522791538463e-32                   inf  0.0000000000000000e+00                  -nan  3.6158818851615067e+00 9.9427531937977213e-03 2.6952575700071004e-02 0 
      18  3.5178332447265882e-07  1.9543518202701504e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  28  2561 11554.03500000 4.5516839442158281e+12  7.4421954441154925e-01  1.3356490766745648e+09  8.8173252069570540e-01  4.1707092031859159e+08  9.5341134409936112e-01 1.5637288208112842e+12  8.9344381370663506e-01  1.1336746801630426e+04  5.1434406459952942e-01  4.9469618249080918e+05  8.9097143073017160e-01  1.5027928359890307e+05  8.9097143073017249e-01  9.1831390754069129e-37                   inf  3.2565172711019387e-32                   inf  0.0000000000000000e+00                  -nan  3.6158811774165862e+00 9.4214431394669135e-03 2.2050636120774864e-02 0 
      19  3.7132684268171605e-07  1.9543518209057262e-08 1.0000000000000000e+00 1.0000000000000000e-02   4   6  2728 12304.66100000 4.5264061231203066e+12  7.4008651392657199e-01  1.3328737223337381e+09  8.7990036266745020e-01  4.1588636278967893e+08  9.5070348188508602e-01 1.5607226045460273e+12  8.9172619790962970e-01  1.1147912424456392e+04  5.0577671782965661e-01  4.9361437433998793e+05  8.8902304262848930e-01  1.4995065087512037e+05  8.8902304262849030e-01  9.1310249982471868e-37                   inf  3.1381747730098861e-32                   inf  0.0000000000000000e+00                  -nan  3.6158811341827080e+00 9.9626471022162821e-03 4.7477718164764100e-02 0 
      20  3.9087036089832168e-07  1.9543518216605603e-08 1.0000000000000000e+00 1.0000000000000000e-02   1  29  2798 12673.04300000 4.4998243679783145e+12  7.3574028471912178e-01  1.3199017404527109e+09  8.7133687209037858e-01  4.1232591280185258e+08  9.4256440231104377e-01 1.5459634018944922e+12  8.8329345808366977e-01  1.0678798346372902e+04  4.8449318332859304e-01  4.8903372214999702e+05  8.8077306945334899e-01  1.4855913593344111e+05  8.8077306945334910e-01  8.9145441503543089e-37                   inf  1.8858054004712020e-32                   inf  0.0000000000000000e+00                  -nan  3.6158966824230703e+00 9.9246420086928216e-03 1.0377152937800959e-02 1 
      21  4.1041387913420064e-07  1.9543518235878947e-08 1.0000000000000000e+00 1.0000000000000000e-02   2   3  2882 13051.64400000 4.4747672594441191e+12  7.3164334166988243e-01  1.3162073422377141e+09  8.6889800464574019e-01  4.1074995018078220e+08  9.3896180004940122e-01 1.5416586813335603e+12  8.8083393575235858e-01  1.0567512628537685e+04  4.7944419092849727e-01  4.8767101919764996e+05  8.7831877641029432e-01  1.4814517271584421e+05  8.7831877641029477e-01  9.8591701292565519e-37                   inf  1.8690066611902685e-32                   inf  0.0000000000000000e+00                  -nan  3.6158985949535070e+00 9.2040015391491176e-03 3.3120676273651561e-02 0 
      22  4.2995739737583905e-07  1.9543518241638421e-08 1.0000000000000000e+00 1.0000000000000000e-02   1  13  2936 13294.54400000 4.3928952617274272e+12  7.1825692433785104e-01  1.3048601897670791e+09  8.6140714980566369e-01  4.0546794452183157e+08  9.2688729696250727e-01 1.5282723913979724e+12  8.7318561606146139e-01  1.0200168564311349e+04  4.6277792481117419e-01  4.8347019443653146e+05  8.7075289055927496e-01  1.4686904211696467e+05  8.7075289055927552e-01  9.8778305183217152e-37                   inf  6.1192097554649406e-32                   inf  0.0000000000000000e+00                  -nan  3.6159039929716794e+00 9.7097399348329994e-03 2.3240975072027048e-02 0 
      23  4.4950091563642131e-07  1.9543518260582253e-08 1.0000000000000000e+00 1.0000000000000000e-02   1   3  2980 13493.50500000 4.3390896786447788e+12  7.0945948430921013e-01  1.2968748974482522e+09  8.5613563646602098e-01  4.0183254137698340e+08  9.1857687676820288e-01 1.5188616985157693e+12  8.6780877243845056e-01  9.9534454852282524e+03  4.5158418876443984e-01  4.8051390049554460e+05  8.6542846410221630e-01  1.4597097629134546e+05  8.6542846410221685e-01  9.2954776095158726e-37                   inf  9.0606483576840497e-32                   inf  0.0000000000000000e+00                  -nan  3.6159068812239945e+00 9.2455708579468453e-03 7.1651797315474317e-02 0 
      24  4.6904443391111640e-07  1.9543518274695079e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  32  3093 14001.51700000 4.2044775664397402e+12  6.8744983556265826e-01  1.2711169287697864e+09  8.3913144049307054e-01  3.9136869117548501e+08  8.9465683583740818e-01 1.4886536587103704e+12  8.5054926687127996e-01  9.0889582401512525e+03  4.1236271798382701e-01  4.7106343147829082e+05  8.4840771844176199e-01  1.4310010369549133e+05  8.4840771844176266e-01  8.6669256632094698e-37                   inf  1.7602062314050054e-31                   inf  0.0000000000000000e+00                  -nan  3.6159227880682367e+00 9.9997318158350033e-03 1.4305041394625378e-02 0 
      25  4.8858795222973619e-07  1.9543518318619832e-08 1.0000000000000000e+00 1.0000000000000000e-02   1  38  3172 14357.42900000 4.1861508819399131e+12  6.8445334526232282e-01  1.2660744219880321e+09  8.3580261536007139e-01  3.8943535721610069e+08  8.9023729364683413e-01 1.4827732289061558e+12  8.4718945565555659e-01  8.9566586439123021e+03  4.0636033359039309e-01  4.6921465721713210e+05  8.4507798777703769e-01  1.4253848126674301e+05  8.4507798777703846e-01  8.6625742023824109e-37                   inf  1.8816272362344590e-31                   inf  0.0000000000000000e+00                  -nan  3.6159264184518340e+00 8.6522654568689517e-03 4.9722606020344187e-02 0 
      26  5.0813147055750043e-07  1.9543518327764264e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  26  3279 14838.08600000 4.1160324470886992e+12  6.7298868508833709e-01  1.2486228626102302e+09  8.2428191901176751e-01  3.8252923462460047e+08  8.7445010901778464e-01 1.4623545017798811e+12  8.3552311991246442e-01  8.4081640026123878e+03  3.8147533190925070e-01  4.6278325526334485e+05  8.3349472596265506e-01  1.4058474377621833e+05  8.3349472596265584e-01  8.3879382237932442e-37                   inf  2.4773997245038658e-31                   inf  0.0000000000000000e+00                  -nan  3.6159381820458845e+00 9.8257214916060310e-03 2.6648171781756352e-02 0 
      27  5.2767498891682216e-07  1.9543518359321780e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  11  3411 15431.96400000 4.0740007467079756e+12  6.6611632459680170e-01  1.2393077242780304e+09  8.1813250406010285e-01  3.7922070371998441e+08  8.6688690874873997e-01 1.4516676004929502e+12  8.2941710861726547e-01  8.1715699502068082e+03  3.7074114610588971e-01  4.5936695906795404e+05  8.2734181349488611e-01  1.3954693802194702e+05  8.2734181349488667e-01  8.3271521481109493e-37                   inf  2.5580123051789994e-31                   inf  0.0000000000000000e+00                  -nan  3.6159419477605432e+00 9.6784772776770441e-03 3.1295742952519780e-02 0 
      28  5.4721850729334078e-07  1.9543518376518657e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  22  3514 15894.89100000 4.0169153372849824e+12  6.5678261911241398e-01  1.2285949086843386e+09  8.1106040850586347e-01  3.7569231176173687e+08  8.5882111284800333e-01 1.4392408054555564e+12  8.2231700084755666e-01  7.9023458801373672e+03  3.5852654831072417e-01  4.5546070741403446e+05  8.2030646786646200e-01  1.3836029312577593e+05  8.2030646786646277e-01  8.4489233310798000e-37                   inf  3.3323182852269850e-31                   inf  0.0000000000000000e+00                  -nan  3.6159458709976340e+00 9.9422420274737321e-03 3.9601858929529034e-02 0 
      29  5.6676202568903919e-07  1.9543518395698408e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  40  3675 16619.53500000 3.9858424075174893e+12  6.5170206388966334e-01  1.2146584652178004e+09  8.0186022588163808e-01  3.7097127124111611e+08  8.4802895887842356e-01 1.4230455579988193e+12  8.1306377007052022e-01  7.6274201254251720e+03  3.4605326716437035e-01  4.5035106670342584e+05  8.1110376112325255e-01  1.3680808154093663e+05  8.1110376112325400e-01  8.6914446209083103e-37                   inf  4.3171522846871102e-31                   inf  0.0000000000000000e+00                  -nan  3.6159507897310652e+00 9.6183679056397568e-03 1.7013224167254325e-02 0 
      30  5.8630554410906978e-07  1.9543518420030610e-08 1.0000000000000000e+00 1.0000000000000000e-02   3   4  3800 17182.55000000 3.9774529600579868e+12  6.5033035380550652e-01  1.2100027147632632e+09  7.9878671903339471e-01  3.6911140524402505e+08  8.4377736219847099e-01 1.4175973368261575e+12  8.0995090328848141e-01  7.5067534357773529e+03  3.4057866349709048e-01  4.4862296088120143e+05  8.0799136007514261e-01  1.3628311588698835e+05  8.0799136007514361e-01  8.6303699445369311e-37                   inf  1.0938651946310828e-29                   inf  0.0000000000000000e+00                  -nan  3.6159526271771689e+00 9.7701166983164833e-03 2.6256715547085509e-02 0 
      31  6.0584906253761909e-07  1.9543518428549303e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  19  3940 17811.65700000 3.9517646173997310e+12  6.4613020131159071e-01  1.2018675240069580e+09  7.9341624981571934e-01  3.6610192227685845e+08  8.3689777635110796e-01 1.4080940640842246e+12  8.0452116372734583e-01  7.3513550152357866e+03  3.3352829387586891e-01  4.4563613659209223e+05  8.0261194700425909e-01  1.3537577552276093e+05  8.0261194700426008e-01  8.5586488004943686e-37                   inf  2.1481819363865181e-28                   inf  0.0000000000000000e+00                  -nan  3.6159551727580945e+00 9.8985131255074441e-03 4.6743509978103802e-02 0 
      32  6.2539258097976201e-07  1.9543518442142905e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  40  4101 18536.49800000 3.8997607066148164e+12  6.3762734231120910e-01  1.1864130684087002e+09  7.8321394718353476e-01  3.6095484702853155e+08  8.2513172004840696e-01 1.3899946456197568e+12  7.9417997589250333e-01  7.0279966389208184e+03  3.1885764236478237e-01  4.3999009235226637e+05  7.9244315190866121e-01  1.3366061475629493e+05  7.9244315190866232e-01  8.4644066490124399e-37                   inf  3.8512549247481271e-25                   inf  0.0000000000000000e+00                  -nan  3.6159602287296853e+00 9.4777903449809967e-03 8.7462776333215198e-02 0 
      33  6.4493609944846862e-07  1.9543518468706642e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  40  4302 19450.17000000 3.8348883001832163e+12  6.2702042993523921e-01  1.1629337139253080e+09  7.6771398482478892e-01  3.5173572015995169e+08  8.0405707851626396e-01 1.3626762960735498e+12  7.7857150844092093e-01  6.4676436195996084e+03  2.9343463040099399e-01  4.3123855107560911e+05  7.7668120846066968e-01  1.3100206310380313e+05  7.7668120846067024e-01  8.2740766574541884e-37                   inf  1.5463886597070612e-20                   inf  2.1458624724188090e-40                   inf  3.6159657584652583e+00 1.1263799373813530e-02 2.2607262014553767e-02 0 
      34  6.6447961795270276e-07  1.9543518504234155e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  30  4493 20315.85600000 3.8295960856421938e+12  6.2615513051135174e-01  1.1570781209186962e+09  7.6384839851768593e-01  3.4973769375723636e+08  7.9948965138251971e-01 1.3558645184851584e+12  7.7467956728993781e-01  6.2615201732938704e+03  2.8408288487493982e-01  4.2908808047993126e+05  7.7280810830103808e-01  1.3034879107147866e+05  7.7280810830103919e-01  2.5249701079088675e-36                   inf  1.3282399772396138e-19                   inf  5.4091605383761170e-36                   inf  3.6159670623812268e+00 9.9124442769547086e-03 1.1039257478920864e-01 0 
      35  6.8402313646560724e-07  1.9543518512904461e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  26  4680 21160.16600000 3.7665357679253062e+12  6.1584450229180054e-01  1.1264278860492332e+09  7.4361455916322516e-01  3.3975002236574727e+08  7.7665814062049288e-01 1.3201103298549819e+12  7.5425124351628114e-01  5.7840369183650764e+03  2.6241964387506422e-01  4.1786035749263415e+05  7.5258644343298553e-01  1.2693802254991383e+05  7.5258644343298664e-01  1.8620068472045455e-32                   inf  3.1139636266243924e-16                   inf  3.9886941016897403e-32                   inf  3.6159727978215703e+00 9.3470360259737591e-03 2.4008677811174339e-02 0 
      36  7.0356665502252471e-07  1.9543518556917434e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  40  4881 22068.05000000 3.7716732240231758e+12  6.1668449805676340e-01  1.1205860121341617e+09  7.3975802955325665e-01  3.3784532570904768e+08  7.7230406242636140e-01 1.3133046052072947e+12  7.5036276074142749e-01  5.5249680710926441e+03  2.5066578483165203e-01  4.1571809722765139e+05  7.4872813047071896e-01  1.2628724465976910e+05  7.4872813047071984e-01  6.2365301416742869e-30                   inf  3.5663395188091815e-16                   inf  1.3360301552116816e-29                   inf  3.6159739595420759e+00 1.8290906201925000e-02 6.9536011979148424e-02 0 
      37  7.2311017358816662e-07  1.9543518565641890e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  40  5082 22976.17800000 3.7464527265699214e+12  6.1256084022934643e-01  1.1064523911730757e+09  7.3042767964757371e-01  3.3322161210897982e+08  7.6173439481490635e-01 1.2968148758719521e+12  7.4094127635853102e-01  4.8507893466772621e+03  2.2007854217289713e-01  4.1052930000905169e+05  7.3938285907940304e-01  1.2471098683456214e+05  7.3938285907940393e-01  1.6949478506099639e-27                   inf  7.6481611344554173e-14                   inf  3.6303520345943440e-27                   inf  3.6159756135005203e+00 1.4777996638834369e-02 3.7835573763428172e-02 0 
      38  7.4265369217188728e-07  1.9543518583720667e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  39  5242 23699.51200000 3.7468057443692065e+12  6.1261856013015092e-01  1.0987339982436967e+09  7.2533236069576834e-01  3.3060685924751353e+08  7.5575714989398513e-01 1.2878021833924624e+12  7.3579183213682586e-01  4.6024562321789108e+03  2.0881175940701824e-01  4.0768674804969988e+05  7.3426328735884394e-01  1.2384747365786204e+05  7.3426328735884472e-01  1.5276450667314122e-24                   inf  2.2923723605100636e-12                   inf  3.2719172255656592e-24                   inf  3.6159768124504108e+00 9.7890186574645759e-03 6.1029422629147879e-02 0 
      39  7.6219721076622794e-07  1.9543518594340693e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  40  5443 24608.07000000 3.7358552755834204e+12  6.1082811224520783e-01  1.0864457819782064e+09  7.1722025992630500e-01  3.2655670611529374e+08  7.4649862393718092e-01 1.2734234474403479e+12  7.2757647374835999e-01  4.4063200052455941e+03  1.9991313037866337e-01  4.0316913818643999e+05  7.2612685642241925e-01  1.2247510977502033e+05  7.2612685642241981e-01  1.1336861510736582e-23                   inf  2.9786193945575624e-13                   inf  2.3166086396661257e-23                   inf  3.6159793260865225e+00 3.2073744726246869e-02 4.4410698856777245e-02 0 
      40  7.8174072937958057e-07  1.9543518613352622e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  12  5536 25082.27800000 3.7343431431484771e+12  6.1058087220709978e-01  1.0792302191625094e+09  7.1245688569812604e-01  3.2437047511603177e+08  7.4150096686263389e-01 1.2649700482900652e+12  7.2274658439983819e-01  4.1614917003844957e+03  1.8880535954680888e-01  4.0053089181589370e+05  7.2137524881641557e-01  1.2167366074720117e+05  7.2137524881641601e-01  1.1006701590306511e-23                   inf  1.6700304914556927e-11                   inf  2.2498136708789040e-23                   inf  3.6159813547883171e+00 9.8329629990771099e-03 1.0563622633800120e-02 1 
      41  8.0128424800581911e-07  1.9543518626238538e-08 1.0000000000000000e+00 1.0000000000000000e-02   1  28  5605 25393.86400000 3.7302081095415737e+12  6.0990477675214916e-01  1.0755845615208862e+09  7.1005019448103979e-01  3.2336823516203952e+08  7.3920987703811214e-01 1.2607178875809729e+12  7.2031709238698782e-01  4.1201303853814479e+03  1.8692881178155496e-01  3.9920733728054434e+05  7.1899146394046998e-01  1.2127159007349017e+05  7.1899146394047087e-01  1.9526483056993295e-21                   inf  2.5753473627039555e-11                   inf  4.1828898692519340e-21                   inf  3.6159827951936521e+00 9.9954988044505273e-03 2.1713347508738351e-02 0 
