"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      -3.636968814,       -3.71691576,      -3.556651532,       -3.04059167
          0,           0,           1,      -3.809156366,      -3.748366995,      -3.694776595,      -3.188099582
          0,           0,           2,      -3.746189708,      -3.766720742,      -3.677385929,      -3.153631418
          0,           0,           3,      -3.684513815,      -3.698657936,      -3.656452165,      -3.087012577
          0,           0,           4,      -3.658395018,      -3.683067057,      -3.642758864,      -3.068397699
          0,           0,           5,       -3.63902269,      -3.663241911,      -3.632859433,      -3.048568193
          0,           0,           6,      -3.626408481,      -3.639207547,      -3.642384235,      -3.041259318
          0,           0,           7,      -3.637552653,      -3.654906468,      -3.668971531,      -3.054891222
          0,           0,           8,      -3.658447293,      -3.665511479,      -3.687197388,      -3.070729993
          0,           0,           9,      -3.666828283,       -3.67405585,      -3.701671043,      -3.080380761
          0,           0,          10,      -3.669173416,      -3.696453441,      -3.725570946,      -3.088930888
          0,           0,          11,      -3.678052176,      -3.718071933,      -3.753937151,      -3.097797876
          0,           0,          12,      -3.697655188,      -3.737395021,      -3.775282671,      -3.112832641
          0,           0,          13,      -3.721386609,      -3.756550933,      -3.788061273,       -3.13428936
          0,           0,          14,      -3.743750883,       -3.77637705,       -3.80199977,      -3.158498571
          0,           0,          15,      -3.767182219,       -3.79851756,      -3.825220722,      -3.185389289
          0,           0,          16,      -3.793470648,      -3.819969146,      -3.857878725,      -3.214178575
          0,           0,          17,      -3.820656644,      -3.836984273,      -3.895298354,      -3.242178499
          0,           0,          18,      -3.846985156,       -3.85170565,      -3.933513002,      -3.268315113
          0,           0,          19,      -3.872267203,      -3.869485353,      -3.972056497,      -3.293420209
          0,           0,          20,      -3.896876233,      -3.893490098,       -4.01154442,      -3.318553646
          0,           0,          21,      -3.921124216,      -3.923180959,      -4.050585633,      -3.344160428
          0,           0,          22,      -3.945396064,      -3.955602637,      -4.086383959,      -3.370268005
          0,           0,          23,      -3.970020089,      -3.987763297,      -4.117323594,      -3.396629728
          0,           0,          24,      -3.994763168,      -4.018138785,      -4.144732863,      -3.422718023
          0,           0,          25,      -4.019437079,      -4.046349055,      -4.172269888,      -3.448683193
          0,           0,          26,       -4.04443648,      -4.072273458,      -4.203164364,      -3.475298277
          0,           0,          27,      -4.070752573,      -4.095694211,      -4.237281385,      -3.503300939
          0,           0,          28,      -4.098079836,      -4.116730656,      -4.271525483,      -3.531625075
          0,           0,          29,      -4.124354125,      -4.136673571,      -4.304180683,      -3.557981285
          0,           0,          30,      -4.148528015,       -4.15821257,      -4.336633939,      -3.582253541
          0,           0,          31,      -4.173390994,      -4.183373192,      -4.370841315,      -3.608413266
          0,           0,          32,      -4.202023956,      -4.212206845,      -4.407277422,      -3.639780705
          0,           0,          33,      -4.236107375,      -4.243178144,      -4.444800579,      -3.677280695
          0,           0,          34,       -4.27342673,      -4.274491321,      -4.482411295,      -3.717587704
          0,           0,          35,      -4.310056284,      -4.304942726,      -4.519403259,      -3.756078209
          0,           0,          36,      -4.344137728,      -4.334270055,      -4.554910781,       -3.79084247
          0,           0,          37,       -4.37622644,      -4.362468484,      -4.588056115,      -3.822722186
          0,           0,          38,      -4.405349242,       -4.38940602,      -4.618816894,      -3.850930348
          0,           0,          39,      -4.432011912,      -4.414919288,      -4.648191703,      -3.876227507
          0,           0,          40,      -4.456649837,      -4.439004587,      -4.677509535,      -3.899568118
          0,           0,          41,      -4.479779369,      -4.461985586,      -4.708399369,      -3.921798556
          0,           0,          42,       -4.50301029,      -4.485185346,      -4.741913555,      -3.944830659
          0,           0,          43,      -4.528194348,      -4.510036779,      -4.777820446,      -3.970844697
          0,           0,          44,      -4.555775666,      -4.537009741,      -4.814788296,       -4.00001389
          0,           0,          45,      -4.583719266,       -4.56439884,      -4.850549864,      -4.029895671
          0,           0,          46,      -4.612071349,      -4.589631002,      -4.883189091,      -4.059767367
          0,           0,          47,      -4.642458881,      -4.612633379,      -4.911802428,       -4.09073189
          0,           0,          48,      -4.675855982,      -4.634003846,      -4.936963544,      -4.123644499
          0,           0,          49,      -4.710493391,      -4.654372572,      -4.960673446,      -4.156771833
          0,           0,          50,      -4.744883091,        -4.6737953,      -4.984951678,      -4.188984517
          0,           0,          51,      -4.778452271,      -4.692277615,      -5.010969784,      -4.220207671
          0,           0,          52,      -4.811426663,      -4.710040308,      -5.039285814,      -4.251135905
          0,           0,          53,      -4.843544118,      -4.727548162,      -5.069790229,      -4.281793199
          0,           0,          54,      -4.874343886,      -4.745281356,      -5.101694086,      -4.311748937
          0,           0,          55,      -4.903605345,      -4.763276431,      -5.133557759,      -4.340677923
          0,           0,          56,      -4.931563245,      -4.781525147,      -5.164217535,      -4.368622814
          0,           0,          57,      -4.958650254,      -4.799911104,       -5.19308004,      -4.395758669
          0,           0,          58,      -4.985507259,      -4.818149702,      -5.220114307,      -4.422506616
          0,           0,          59,       -5.01220863,      -4.836025292,      -5.245841751,      -4.448821745
          0,           0,          60,      -5.038627019,      -4.853428796,      -5.270769434,      -4.474550867
          0,           0,          61,      -5.064233515,      -4.870235601,       -5.29494497,      -4.499208628
          0,           0,          62,      -5.088223855,      -4.886442885,      -5.317970181,       -4.52212978
          0,           0,          63,      -5.109394274,        -4.9019862,      -5.339417673,      -4.542344605
          0,           0,          64,      -5.126624767,      -4.916844331,      -5.359022684,      -4.558976523
          0,           0,          65,      -5.139177465,      -4.931006111,      -5.376728904,      -4.571491285
          0,           0,          66,      -5.146768792,      -4.944451773,      -5.392682104,      -4.579705579
          0,           0,          67,      -5.149478069,      -4.957109899,      -5.406915604,      -4.583669413
          0,           0,          68,       -5.14759256,      -4.969019596,      -5.419626287,      -4.583563932
          0,           0,          69,      -5.141648718,      -4.980245328,      -5.431168568,       -4.57980407
          0,           0,          70,        -5.1322215,      -4.990812536,      -5.441873263,        -4.5727955
          0,           0,          71,      -5.119921643,       -5.00070084,      -5.452010209,      -4.563002886
          0,           0,          72,      -5.105391264,      -5.009881944,      -5.461781518,       -4.55095492
          0,           0,          73,       -5.08924196,      -5.018319237,      -5.471314418,      -4.537165256
          0,           0,          74,      -5.071917352,      -5.025929652,      -5.480745782,      -4.521942107
          0,           0,          75,      -5.054093564,      -5.032627547,      -5.490266933,      -4.505929198
          0,           0,          76,      -5.036253964,      -5.038364714,      -5.500063315,      -4.489586657
          0,           0,          77,        -5.0198873,      -5.043255708,      -5.510048567,      -4.474428545
          0,           0,          78,       -5.00451687,      -5.047264718,      -5.520522325,      -4.459899708
          0,           0,          79,      -4.989729038,      -5.050385024,      -5.530996779,      -4.445636159
          0,           0,          80,      -4.976060629,      -5.052695072,      -5.540801787,      -4.432316054
          0,           0,          81,      -4.963941009,      -5.054424342,      -5.549511401,      -4.420430457
          0,           0,          82,      -4.954730326,      -5.055795019,      -5.556741935,      -4.411516987
          0,           0,          83,      -4.948078353,      -5.057205887,      -5.562415418,      -4.405045916
          0,           0,          84,      -4.942658179,       -5.05870497,      -5.565409918,      -4.399782001
          0,           0,          85,      -4.938564407,      -5.060524308,      -5.564778528,      -4.396052973
          0,           0,          86,      -4.935513013,      -5.062850193,      -5.561286499,      -4.393496614
          0,           0,          87,      -4.933096934,      -5.065775516,      -5.555154796,      -4.391536145
          0,           0,          88,      -4.930820996,      -5.068918956,      -5.545815528,      -4.389955386
          0,           0,          89,      -4.928272196,      -5.072284078,      -5.533711843,      -4.388282844
          0,           0,          90,      -4.925843944,      -5.075714896,       -5.52020059,      -4.386741186
          0,           0,          91,      -4.924275509,      -5.078856927,      -5.506068913,       -4.38591532
          0,           0,          92,      -4.923185027,      -5.081608931,      -5.492068068,      -4.385213004
          0,           0,          93,      -4.921264127,       -5.08379741,      -5.479319001,      -4.383373352
          0,           0,          94,      -4.918598363,      -5.085300296,      -5.468125766,        -4.3805859
          0,           0,          95,      -4.915265969,      -5.086105133,      -5.458654281,      -4.376932023
          0,           0,          96,      -4.911353295,      -5.086377386,      -5.450085167,      -4.372505104
          0,           0,          97,      -4.906518401,      -5.086107003,      -5.442502177,      -4.367010043
          0,           0,          98,      -4.901588701,      -5.085720344,      -5.436683956,      -4.361648746
          0,           0,          99,      -4.895181712,      -5.085610356,      -5.432983591,      -4.354942999
          0,           0,         100,      -4.887774142,      -5.085875927,      -5.430357253,      -4.347621504
          0,           0,         101,      -4.879386942,      -5.086658832,      -5.429068684,      -4.339607628
          0,           0,         102,      -4.869448661,      -5.087852992,      -5.429588902,       -4.33017135
          0,           0,         103,      -4.860297378,      -5.089440429,      -5.430812878,      -4.321973437
          0,           0,         104,      -4.851293792,      -5.091148274,      -5.433479495,        -4.3140029
          0,           0,         105,      -4.842711301,      -5.092832234,       -5.43693712,      -4.306514585
          0,           0,         106,      -4.834191143,      -5.094397367,       -5.44151074,      -4.298969812
          0,           0,         107,      -4.826096694,      -5.095741404,       -5.44579874,      -4.291803517
          0,           0,         108,      -4.818957587,      -5.096873596,      -5.449025447,      -4.285410502
          0,           0,         109,      -4.812050753,      -5.098063811,      -5.451093892,      -4.278759579
          0,           0,         110,      -4.804802144,      -5.099491191,      -5.450960342,      -4.271374397
          0,           0,         111,      -4.797348865,      -5.101565388,      -5.448651148,      -4.263645209
          0,           0,         112,      -4.790343701,      -5.104142022,      -5.443693257,      -4.256339863
          0,           0,         113,      -4.785500196,      -5.106267843,      -5.437581634,      -4.251339865
          0,           0,         114,      -4.782910993,       -5.10795927,      -5.430060744,       -4.24862422
          0,           0,         115,      -4.780895004,      -5.109118101,      -5.421132497,       -4.24631281
          0,           0,         116,      -4.777977355,      -5.109212962,       -5.41236672,      -4.242923408
          0,           0,         117,      -4.775233476,      -5.107842801,      -5.404728029,      -4.239863371
          0,           0,         118,      -4.771530334,      -5.105448969,      -5.399392529,      -4.235587255
          0,           0,         119,      -4.767095453,      -5.102158029,      -5.396889841,      -4.230341929
          0,           0,         120,      -4.762597073,      -5.098887519,      -5.398204821,      -4.224876744
          0,           0,         121,      -4.758918378,      -5.096266269,      -5.403524458,      -4.220143214
          0,           0,         122,      -4.757967462,      -5.094837516,       -5.41265997,      -4.218230679
          0,           0,         123,      -4.760060749,      -5.094613195,      -5.424149406,      -4.219639606
          0,           0,         124,      -4.767158169,      -5.096970337,      -5.435416855,      -4.226780046
          0,           0,         125,      -4.778007751,      -5.101780518,       -5.44589137,      -4.238286934
          0,           0,         126,      -4.791769536,      -5.108486322,      -5.453643205,      -4.253489038
          0,           0,         127,      -4.805876056,      -5.117121196,       -5.45638042,      -4.269143962
          0,           0,         128,      -4.820150475,      -5.127301309,      -5.453622377,      -4.285011226
          0,           0,         129,      -4.833491507,      -5.138643435,      -5.446485964,      -4.299700376
          0,           0,         130,      -4.845300741,      -5.149818671,      -5.437592539,      -4.312392131
          0,           0,         131,        -4.8551346,      -5.159220911,      -5.430007492,      -4.322472986
          0,           0,         132,      -4.862984545,      -5.165758717,       -5.42595201,      -4.330048961
          0,           0,         133,      -4.869269373,      -5.169032902,      -5.427668337,      -4.335962559
          0,           0,         134,      -4.872983913,      -5.169940202,      -5.434655748,      -4.339067782
          0,           0,         135,       -4.87386719,      -5.169812045,      -5.444533126,      -4.339355263
          0,           0,         136,      -4.872916531,      -5.169417681,      -5.455688189,       -4.33796833
          0,           0,         137,      -4.871536987,      -5.169332112,      -5.467887171,      -4.336322073
          0,           0,         138,      -4.870322441,       -5.16983952,      -5.480219261,      -4.334964433
          0,           0,         139,      -4.869151554,      -5.171809045,      -5.491148978,      -4.333561745
          0,           0,         140,      -4.867210006,      -5.176230017,      -5.500646128,      -4.331347467
          0,           0,         141,      -4.865279183,      -5.182752427,        -5.5079803,      -4.329321544
          0,           0,         142,      -4.863148768,      -5.190886623,      -5.511161212,        -4.3273362
          0,           0,         143,      -4.861576777,      -5.199978923,       -5.51196486,      -4.326339649
          0,           0,         144,      -4.857761449,      -5.209272048,       -5.51087845,       -4.32292199
          0,           0,         145,      -4.851723064,      -5.217703763,      -5.507142749,      -4.317148358
          0,           0,         146,      -4.844209519,      -5.224564001,      -5.501157865,      -4.309781764
          0,           0,         147,      -4.834971991,       -5.22974795,      -5.494951379,      -4.300429031
          0,           0,         148,      -4.825422774,      -5.233039724,      -5.488963014,      -4.290770191
          0,           0,         149,      -4.816457674,      -5.234251721,      -5.482191786,      -4.281805089
          0,           0,         150,      -4.807934344,      -5.233546074,      -5.474260902,       -4.27319752
          0,           0,         151,      -4.802361834,      -5.231126761,      -5.466076399,      -4.267812913
          0,           0,         152,      -4.797758242,      -5.226754512,      -5.458263186,      -4.263145646
          0,           0,         153,      -4.793114341,       -5.22002577,      -5.450751881,      -4.258137886
          0,           0,         154,       -4.78880111,      -5.211362886,      -5.444742376,      -4.253273919
          0,           0,         155,      -4.783859864,      -5.201026654,      -5.438782007,      -4.247518294
          0,           0,         156,      -4.778430205,      -5.190033187,      -5.431618778,      -4.241253231
          0,           0,         157,      -4.772274596,      -5.179260936,      -5.422892953,      -4.234253043
          0,           0,         158,      -4.767062286,      -5.169197886,      -5.413944491,      -4.228420985
          0,           0,         159,      -4.761694237,      -5.160189049,      -5.406764902,      -4.222434978
          0,           0,         160,      -4.756096177,      -5.152658032,      -5.399787948,      -4.216488961
          0,           0,         161,      -4.753040832,      -5.146385191,      -5.392116946,      -4.213704878
          0,           0,         162,      -4.749665681,      -5.141043859,      -5.382429047,      -4.210676446
          0,           0,         163,      -4.744483459,      -5.136532196,      -5.370930417,      -4.205828783
          0,           0,         164,      -4.735934156,      -5.132176081,      -5.358144036,      -4.197495666
          0,           0,         165,      -4.725902943,      -5.128142458,      -5.344179648,      -4.187709512
          0,           0,         166,      -4.714286207,      -5.125076657,      -5.329891158,      -4.175989488
          0,           0,         167,      -4.700656897,       -5.12249333,      -5.314859817,      -4.161947352
          0,           0,         168,      -4.686367071,      -5.118876135,       -5.29881277,      -4.147669121
          0,           0,         169,      -4.673987935,      -5.114224624,      -5.283336046,       -4.13602599
          0,           0,         170,      -4.662136372,      -5.107868482,      -5.268599128,      -4.124904396
          0,           0,         171,      -4.651981213,        -5.0995326,       -5.25514387,      -4.115515206
          0,           0,         172,      -4.646436325,      -5.091178814,      -5.243795646,      -4.111083803
          0,           0,         173,      -4.642506884,       -5.08405738,      -5.234787184,      -4.108082486
          0,           0,         174,       -4.63952048,      -5.078380361,      -5.228104738,      -4.106016246
