"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,          13,      -3.306388607,      -5.315614515,      -5.032622296,      -5.960395069,      -3.826964198,     -0.1421113316,      -0.396110893,       3.700371416,       3.060023365
          0,           0,          14,      -3.322833179,      -5.329624992,      -5.013473931,       -5.85655613,       -3.84390069,      -0.138453593,     -0.3606288968,        3.70364176,       3.041482455
          0,           0,          15,      -3.341429601,      -5.345640208,      -4.989982219,      -5.755637328,      -3.863141715,     -0.1340996528,     -0.3243346357,       3.709626683,       3.020495754
          0,           0,          16,      -3.361522138,      -5.363020231,      -4.962164378,      -5.659300374,      -3.884059532,     -0.1286422927,     -0.2875267715,       3.719444829,       2.997044218
          0,           0,          17,      -3.382356731,      -5.381130697,      -4.930731953,       -5.56920994,      -3.905919863,     -0.1216993797,     -0.2536094183,       3.731500432,       2.971007941
          0,           0,          18,      -3.402422004,      -5.398662105,      -4.897278994,      -5.487878176,      -3.927182097,      -0.106213759,     -0.2229705825,       3.746938167,       2.942276845
          0,           0,          19,       -3.42102456,      -5.415344183,      -4.863917448,      -5.415636108,      -3.947105747,    -0.09126748463,     -0.1941812655,       3.764768368,        2.91080039
          0,           0,          20,      -3.435085698,      -5.427449268,      -4.832930296,      -5.357482242,      -3.962392309,    -0.06344748909,     -0.1681605118,        3.78188931,       2.879192275
          0,           0,          21,      -3.448956256,      -5.442855454,      -4.805960521,      -5.299948986,      -3.977479917,     -0.0523443557,     -0.1443178903,       3.807252976,        2.84209036
          0,           0,          22,      -3.459073258,      -5.454717041,      -4.779159514,      -5.245732773,      -3.988671175,    -0.05478654586,     -0.1232778128,       3.827668001,       2.805372136
          0,           0,          23,      -3.465142555,      -5.462284094,      -4.755472494,      -5.198748194,      -3.995531217,    -0.05095930311,     -0.1049991774,       3.843473341,       2.777788894
          0,           0,          24,      -3.469084494,      -5.468111949,      -4.736884861,      -5.158623546,      -3.999980432,    -0.04096758402,    -0.08986693013,       3.857322652,       2.754959975
          0,           0,          25,      -3.471112611,       -5.47225557,      -4.722571282,      -5.122874894,      -4.002280849,    -0.02881625679,    -0.07667027508,       3.870690158,       2.733619864
          0,           0,          26,      -3.472033603,      -5.474674208,      -4.711749809,      -5.092096861,      -4.003312145,    -0.01444136573,    -0.06572071525,       3.881132147,       2.715569728
          0,           0,          27,      -3.472163874,      -5.476262013,      -4.704467179,      -5.065930886,      -4.003401763,   -0.008302059013,    -0.05614911681,       3.892239866,       2.703952867
          0,           0,          28,      -3.471589929,      -5.477473115,      -4.699985658,      -5.041793728,      -4.002639051,    -0.01080583086,    -0.04717034678,       3.903209655,       2.697649564
          0,           0,          29,      -3.472021676,      -5.479656437,       -4.69821142,      -5.019789568,      -4.002740215,    -0.01185164596,    -0.04184560429,       3.908651124,       2.694883397
          0,           0,          30,      -3.472713516,      -5.482480852,      -4.699573476,      -5.000137331,      -4.002905506,   -0.007851432794,    -0.03711115148,       3.913242565,       2.695708011
          0,           0,          31,      -3.474349146,      -5.486671612,       -4.70432446,      -4.981479964,      -4.003883308,   -0.003516703072,    -0.03312736521,       3.916425101,       2.697366041
          0,           0,          32,       -3.47671499,      -5.491788029,      -4.711565183,      -4.962813008,      -4.005485989,   0.0002805157118,    -0.02943322415,       3.918675755,       2.698476443
          0,           0,          33,      -3.478737471,      -5.496913175,      -4.720458788,      -4.943994067,      -4.006605103,    0.002174187079,    -0.02544529555,       3.922141991,       2.700508515
          0,           0,          34,      -3.480614192,      -5.502256347,      -4.730819779,      -4.925288214,      -4.007418847,  -0.0005541912634,    -0.02197474905,       3.925518353,       2.704306576
          0,           0,          35,      -3.482538816,      -5.507889658,      -4.742521907,      -4.906654527,      -4.008097837,    0.003683490153,    -0.02013835807,       3.927110029,       2.708867845
          0,           0,          36,      -3.484504421,      -5.513609839,      -4.755472355,      -4.887854167,       -4.00866925,    0.007233523975,    -0.01832498723,       3.929096779,       2.713556468
