#  1: step
#  2: pseudo-time
#  3: dt
#  4: CFL
#  5: eta
#  6: nRestarts
#  7: nIters
#  8: nFnCalls
#  9: wall-clock, s
#  10: global-residual-abs
# 11: global-residual-rel
# 12: x-mom-abs
# 13: x-mom-rel
# 14: y-mom-abs
# 15: y-mom-rel
# 16: energy-abs
# 17: energy-rel
# 18: nuhat-abs
# 19: nuhat-rel
# 20: N2-abs
# 21: N2-rel
# 22: O2-abs
# 23: O2-rel
# 24: N-abs
# 25: N-rel
# 26: O-abs
# 27: O-rel
# 28: NO-abs
# 29: NO-rel
# 30: mass-balance
# 31: linear-solve-residual
# 32: omega
# 33: PC
       1  3.4909229270627584e-08  3.4909229270627584e-08 1.0000000000000000e+00 1.0000000000000000e-02   4  40   203 938.56700000 3.8541632681516646e+12  1.0000000000000000e+00  8.1934603580631459e+08  1.0000000000000000e+00  2.3661219594711709e+08  1.0000000000000000e+00 9.4668497002692859e+11  1.0000000000000000e+00  1.0696465449433937e+04  1.0000000000000000e+00  3.0032125357131148e+05  1.0000000000000000e+00  9.1231880159211927e+04  1.0000000000000000e+00  0.0000000000000000e+00                  -nan  0.0000000000000000e+00                  -nan  0.0000000000000000e+00                  -nan  3.6158344310962125e+00 1.5889510692188333e-01 3.5328676790059146e-02 1 
       2  6.9818458541262422e-08  3.4909229270634837e-08 1.0000000000000000e+00 1.0000000000000000e-02   4   1   365 1668.14600000 3.8490732126973960e+12  9.9867933579868562e-01  8.2521420169663525e+08  1.0071620116945410e+00  2.3440476983990437e+08  9.9067070022161463e-01 9.5163039712804871e+11  1.0052239417099644e+00  1.0640010050824214e+04  9.9472205104792710e-01  3.0219172896011529e+05  1.0062282484724634e+00  9.1800094977453511e+04  1.0062282484724634e+00  9.1477105141441381e-151                   inf  6.5110599871694613e-75                   inf  0.0000000000000000e+00                  -nan  3.6158340155243445e+00 9.5320613418741432e-03 2.1755211531498515e-02 0 
       3  1.0472768787338001e-07  3.4909229332117591e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  23   469 2131.27800000 3.8739834973038506e+12  1.0051425504767708e+00  8.2734077136497736e+08  1.0097574592532144e+00  2.2813102415012255e+08  9.6415581300428788e-01 9.5330112899471570e+11  1.0069887651935563e+00  1.0508129030169961e+04  9.8239264922096825e-01  3.0244997764649492e+05  1.0070881565985406e+00  9.1878546012559760e+04  1.0070881565985412e+00  1.6868543436614535e-129                   inf  6.2227434741385560e-54                   inf  0.0000000000000000e+00                  -nan  3.6158328908956685e+00 9.3548365276313501e-03 2.5488281831024032e-02 0 
       4  1.3963691765487649e-07  3.4909229781496481e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  29   579 2620.45600000 3.8216884205859937e+12  9.9157408617480680e-01  8.0221811331598938e+08  9.7909561803948963e-01  2.2345081108834872e+08  9.4437571230812656e-01 9.2413087326670142e+11  9.7617571053273866e-01  1.0250002235944195e+04  9.5826067820250205e-01  2.9353566820716689e+05  9.7740557724951904e-01  8.9170548490573507e+04  9.7740557724951938e-01  5.0028663853598367e-115                   inf  2.6741137500463642e-47                   inf  0.0000000000000000e+00                  -nan  3.6158344553692650e+00 9.7104328747154578e-03 4.7723910231614777e-02 0 
       5  1.7454614849059112e-07  3.4909230835714621e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  35   695 3136.73500000 3.7430664493250381e+12  9.7117485402223114e-01  7.8236206576863682e+08  9.5486159885879962e-01  2.1545850335297483e+08  9.1059762363699071e-01 8.9991954617898486e+11  9.5060085949541007e-01  9.8375746571072305e+03  9.1970330793971200e-01  2.8608055361118540e+05  9.5258177771043229e-01  8.6905826585927251e+04  9.5258177771043273e-01  7.9764262767296735e-94                   inf  5.1614085061453274e-43                   inf  0.0000000000000000e+00                  -nan  3.6158395125033773e+00 9.9492932164361274e-03 3.5674192515042509e-02 0 
       6  2.0945538116859584e-07  3.4909232678004730e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  15   831 3740.81900000 3.6830360368430259e+12  9.5559938191442884e-01  7.6765268824566650e+08  9.3690901609137966e-01  2.1003707084105206e+08  8.8768488877046481e-01 8.8203261390346240e+11  9.3170657803764734e-01  9.5409131056136630e+03  8.9196876769405853e-01  2.8060055458669725e+05  9.3433465414084815e-01  8.5241107195176621e+04  9.3433465414084860e-01  1.3558235427060602e-87                   inf  5.0565162473442495e-43                   inf  0.0000000000000000e+00                  -nan  3.6158438514030822e+00 9.8438079326145182e-03 7.9226868521726349e-02 0 
       7  2.4436461533880403e-07  3.4909234170208194e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  37   949 4265.76900000 3.5652696317591343e+12  9.2504374716562676e-01  7.3817947093168330e+08  9.0093738014518410e-01  2.0034673062863234e+08  8.4673036327091911e-01 8.4665496414650256e+11  8.9433654378437988e-01  8.8838181552955139e+03  8.3053773204733250e-01  2.6976745292852976e+05  8.9826294250091532e-01  8.1950217121704642e+04  8.9826294250091598e-01  7.2498220554970530e-82                   inf  6.0381909496997817e-43                   inf  0.0000000000000000e+00                  -nan  3.6158513597577628e+00 9.8466224514535666e-03 2.4852635328996037e-02 0 
       8  2.7927385258787023e-07  3.4909237249066211e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  21  1051 4718.57500000 3.5308366519846343e+12  9.1610977696798834e-01  7.2985908860284913e+08  8.9078247371343933e-01  1.9792779739536208e+08  8.3650716567289296e-01 8.3671303863028809e+11  8.8383471283640180e-01  8.6938423322199706e+03  8.1277711533019104e-01  2.6673557732764515e+05  8.8816750115325627e-01  8.1029191026520668e+04  8.8816750115325704e-01  2.8112769875055855e-78                   inf  2.2825537760585898e-41                   inf  0.0000000000000000e+00                  -nan  3.6158545359617791e+00 9.6109060653070365e-03 5.7573417399047207e-02 0 
       9  3.1418309087133121e-07  3.4909238283461000e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  35  1167 5234.25000000 3.4431778191329741e+12  8.9336584352437509e-01  7.1165618372195733e+08  8.6856609127500062e-01  1.8999384490489140e+08  8.0297570522254524e-01 8.1460372722888489e+11  8.6048025797400518e-01  8.2281496590154056e+03  7.6924005391433703e-01  2.5987484526458479e+05  8.6532285735440739e-01  7.8945031221184181e+04  8.6532285735440795e-01  3.9351054036701767e-74                   inf  2.1657491133511299e-41                   inf  0.0000000000000000e+00                  -nan  3.6158613679185807e+00 9.9337570782601133e-03 9.8240824630684065e-02 0 
      10  3.4909233167956124e-07  3.4909240808230026e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  40  1288 5772.72100000 3.3178561647287134e+12  8.6084992614229672e-01  6.8183364546590352e+08  8.3216811416548109e-01  1.7938333958993107e+08  7.5813226309781301e-01 7.7928299200243518e+11  8.2317034354128216e-01  7.5369231622885245e+03  7.0461810005541436e-01  2.4886979748974106e+05  8.2867860509461666e-01  7.5601907190495025e+04  8.2867860509461722e-01  3.1838493094407523e-70                   inf  8.8404368239764383e-40                   inf  0.0000000000000000e+00                  -nan  3.6158707318032071e+00 9.3470121117212417e-03 1.1194563037269928e-01 0 
      11  3.8400157640603345e-07  3.4909244726472190e-08 1.0000000000000000e+00 1.0000000000000000e-02   3   6  1415 6337.63000000 3.1704353186675815e+12  8.2260015938245978e-01  6.4314214433887434e+08  7.8494569599761499e-01  1.6896215764262825e+08  7.1408896302366154e-01 7.3419752263527747e+11  7.7554576852993995e-01  6.7084868961785050e+03  6.2716856590543391e-01  2.3489710721738762e+05  7.8215279279796679e-01  7.1357269858737069e+04  7.8215279279796723e-01  1.7072865729816261e-66                   inf  1.4381825735117212e-37                   inf  0.0000000000000000e+00                  -nan  3.6158853501520545e+00 9.8897068150921082e-03 6.2939177533083063e-02 0 
      12  4.1891082623045555e-07  3.4909249824422093e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  31  1567 7013.18500000 3.1003827217420703e+12  8.0442433442341332e-01  6.3082279310714948e+08  7.6991010579108954e-01  1.6603052334733248e+08  7.0169892419425561e-01 7.2116528849440430e+11  7.6177959017759689e-01  6.3441970340493299e+03  5.9311153427649954e-01  2.3019422241559796e+05  7.6649327904106590e-01  6.9928622976316008e+04  7.6649327904106701e-01  1.4538598174671649e-63                   inf  2.8900169811386504e-37                   inf  0.0000000000000000e+00                  -nan  3.6158940594200404e+00 9.6224309415655854e-03 8.6837676513502979e-02 0 
      13  4.5382007881953560e-07  3.4909252589080054e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  34  1722 7702.08400000 3.0508112651441299e+12  7.9156253974866064e-01  6.1447669445082045e+08  7.4995992852533522e-01  1.7225063756418830e+08  7.2798714738561654e-01 7.0604976729745581e+11  7.4581279903215547e-01  5.9382763731564737e+03  5.5516248813487545e-01  2.2486647211396601e+05  7.4875310834626396e-01  6.8310153849483802e+04  7.4875310834626418e-01  9.2845923504094557e-60                   inf  2.8408055433692751e-36                   inf  0.0000000000000000e+00                  -nan  3.6158982462846931e+00 9.8098667139311872e-03 2.4570504491545270e-02 0 
      14  4.8872933416421118e-07  3.4909255344675597e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  12  1855 8292.86000000 3.0341183590532354e+12  7.8723140353841392e-01  6.0632362568035805e+08  7.4000922587448392e-01  1.7468352310501617e+08  7.3826931196757928e-01 6.9771116505193066e+11  7.3700458668112601e-01  5.8237582696864547e+03  5.4445632505592312e-01  2.2225086380241421e+05  7.4004374035965659e-01  6.7515581833067234e+04  7.4004374035965770e-01  1.5265868571424568e-58                   inf  6.3150411007272319e-36                   inf  0.0000000000000000e+00                  -nan  3.6158998195433170e+00 9.2067949604211913e-03 4.8503176964597557e-02 0 
      15  5.2363859020716114e-07  3.4909256042949918e-08 1.0000000000000000e+00 1.0000000000000000e-02   2  31  1967 8790.44400000 2.9932234064952031e+12  7.7662081189691246e-01  5.9350410604482627e+08  7.2436318735680660e-01  1.7857776323886177e+08  7.5472763575878377e-01 6.8450721384873193e+11  7.2305702057281107e-01  5.5739425622577355e+03  5.2110134778705908e-01  2.1817224222934313e+05  7.2646287811774202e-01  6.6276574236554021e+04  7.2646287811774202e-01  6.4590060155850144e-58                   inf  6.2625895588521552e-36                   inf  0.0000000000000000e+00                  -nan  3.6159065847360612e+00 9.3541256116680526e-03 4.5560581591898547e-02 0 
      16  5.5854784799548972e-07  3.4909257788328599e-08 1.0000000000000000e+00 1.0000000000000000e-02   3   3  2091 9342.63300000 2.9581783222226416e+12  7.6752802525703356e-01  5.8570671004781055e+08  7.1484657818771202e-01  1.7921776314453107e+08  7.5743248325452461e-01 6.7628635869539490e+11  7.1437318654816906e-01  5.2971166059927727e+03  4.9522121405749964e-01  2.1551276615076288e+05  7.1760744065883841e-01  6.5468676027545982e+04  7.1760744065883897e-01  7.7319478100499411e-56                   inf  3.3718373798781040e-36                   inf  0.0000000000000000e+00                  -nan  3.6159146777830018e+00 9.7532232560585009e-03 3.4219403134314173e-02 0 
      17  5.9345710747100247e-07  3.4909259475512781e-08 1.0000000000000000e+00 1.0000000000000000e-02   3  40  2252 10059.22800000 2.9388853390163052e+12  7.6252227384900129e-01  5.7763454249408233e+08  7.0499461430314347e-01  1.8125862209618106e+08  7.6605781612665658e-01 6.6795405876814648e+11  7.0557163144688606e-01  5.1383432527210971e+03  4.8037767961873995e-01  2.1290765221527094e+05  7.0893301650632556e-01  6.4677292002813723e+04  7.0893301650632579e-01  6.3392880702577609e-54                   inf  3.9867070860223744e-36                   inf  0.0000000000000000e+00                  -nan  3.6159156757954540e+00 9.1188568980165186e-03 1.4168981357997146e-02 0 
      18  6.2836636808523403e-07  3.4909260614231595e-08 1.0000000000000000e+00 1.0000000000000000e-02   3   1  2374 10602.50900000 2.9327384268016787e+12  7.6092739792212483e-01  5.7474527896653628e+08  7.0146830990758646e-01  1.8259933217005897e+08  7.7172409240844875e-01 6.6508249972457874e+11  7.0253835307606116e-01  5.0675922222553500e+03  4.7376324882380000e-01  2.1202476074533316e+05  7.0599319303582930e-01  6.4409086380264140e+04  7.0599319303582919e-01  2.0867316731453968e-51                   inf  3.8869200237675523e-36                   inf  0.0000000000000000e+00                  -nan  3.6159163774973804e+00 7.7212178825394624e-03 8.6831530638662335e-02 0 
