"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         249,       -5.56849476,      -3.015252103,      -3.104428482,     -0.1212203018
          0,           0,         250,      -5.572310194,      -3.014474618,      -3.110458824,     -0.1241941298
          0,           0,         251,      -5.576700961,      -3.013493061,      -3.115485997,     -0.1283560905
          0,           0,         252,      -5.580632476,        -3.0112397,      -3.119773943,     -0.1318609938
          0,           0,         253,      -5.583840811,      -3.009231789,      -3.123378482,     -0.1347208535
          0,           0,         254,      -5.586554877,       -3.00685422,      -3.126206706,     -0.1368068486
          0,           0,         255,      -5.589619258,      -3.002684225,      -3.128286068,     -0.1397535474
          0,           0,         256,       -5.59299068,      -3.000024543,       -3.13013311,     -0.1429174353
          0,           0,         257,      -5.596831748,      -3.001352923,      -3.131771484,     -0.1472125733
          0,           0,         258,      -5.600012152,      -3.000012933,      -3.133726866,      -0.150721705
          0,           0,         259,      -5.602794662,      -2.998756888,      -3.134546555,     -0.1537637465
          0,           0,         260,      -5.605459977,      -2.998129721,       -3.13492828,     -0.1568711093
          0,           0,         261,      -5.607961571,      -2.997401945,      -3.134735122,     -0.1594442942
          0,           0,         262,        -5.6106399,      -2.996528504,      -3.134519665,     -0.1623099546
          0,           0,         263,      -5.613342163,        -2.9954325,       -3.13423443,     -0.1649426543
          0,           0,         264,      -5.614350583,      -2.957008327,      -3.130847277,     -0.1601118975
          0,           0,         265,      -5.617595257,      -2.971333886,      -3.131694725,     -0.1664773781
          0,           0,         266,      -5.618846729,      -2.980718722,       -3.13114389,     -0.1690029224
          0,           0,         267,      -5.619809318,      -2.987298927,      -3.130140915,     -0.1706645036
          0,           0,         268,       -5.62168954,      -2.991879487,      -3.129069071,     -0.1732979764
          0,           0,         269,      -5.624013786,      -2.995422624,      -3.127660925,      -0.176320361
          0,           0,         270,      -5.626668094,      -2.998571731,      -3.126203133,     -0.1795688776
          0,           0,         271,      -5.629659438,      -2.999909231,       -3.12480461,     -0.1828406965
          0,           0,         272,      -5.633200954,      -3.003779366,      -3.123489941,     -0.1868890453
          0,           0,         273,      -5.636362185,      -3.006405102,       -3.12266207,     -0.1903484941
          0,           0,         274,      -5.640005507,      -3.008683169,      -3.122147528,     -0.1942974465
          0,           0,         275,      -5.641646387,      -3.012516236,      -3.121387743,     -0.1964178617
          0,           0,         276,      -5.644324175,      -3.015680172,      -3.121084792,     -0.1995745357
          0,           0,         277,      -5.646814012,      -3.019049318,       -3.12076881,     -0.2026050266
          0,           0,         278,      -5.649685116,      -3.022531744,       -3.12086173,     -0.2060480373
          0,           0,         279,      -5.652091398,      -3.026236182,      -3.121048825,     -0.2091297645
          0,           0,         280,      -5.654394545,      -3.029925609,      -3.121229946,     -0.2121860968
