"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          76,      -5.422296805,      -5.323851353,      -5.672052267,      -4.869976187
          0,           0,          77,      -5.430366485,      -5.338011262,       -5.68254347,      -4.878005969
          0,           0,          78,      -5.438088495,      -5.352042976,      -5.692237607,      -4.885736811
          0,           0,          79,      -5.445515551,      -5.365880008,      -5.701244801,      -4.893233279
          0,           0,          80,      -5.452670648,      -5.379451825,      -5.709666312,      -4.900531131
          0,           0,          81,      -5.459616587,       -5.39272477,      -5.717589546,      -4.907704937
          0,           0,          82,       -5.46634903,       -5.40567186,      -5.725088231,      -4.914747259
          0,           0,          83,      -5.472833569,      -5.418262741,      -5.732195937,      -4.921618318
          0,           0,          84,      -5.479078059,      -5.430501645,      -5.738957891,      -4.928331469
          0,           0,          85,      -5.484979531,      -5.442395935,      -5.745310954,      -4.934785828
          0,           0,          86,       -5.49051332,      -5.453974464,      -5.751285992,      -4.940958251
          0,           0,          87,      -5.495508903,      -5.465260706,      -5.756764457,      -4.946664778
          0,           0,          88,      -5.499829519,       -5.47626225,      -5.761691187,      -4.951758022
          0,           0,          89,      -5.503330117,      -5.486971108,      -5.766048627,      -4.956082826
          0,           0,          90,      -5.505890422,      -5.497376216,      -5.769839093,      -4.959508128
          0,           0,          91,      -5.507459181,      -5.507461722,      -5.773080328,      -4.961971178
          0,           0,          92,      -5.508023353,      -5.517212901,      -5.775784607,      -4.963449245
          0,           0,          93,      -5.507611286,       -5.52665225,      -5.778026824,      -4.963960759
          0,           0,          94,      -5.506299256,      -5.535789024,      -5.779881939,      -4.963566986
          0,           0,          95,      -5.504203214,       -5.54462413,      -5.781456957,      -4.962370397
          0,           0,          96,      -5.501488329,      -5.553170446,      -5.782870987,      -4.960525986
          0,           0,          97,      -5.498343032,      -5.561441352,        -5.7842335,      -4.958214802
          0,           0,          98,      -5.494962854,      -5.569464727,      -5.785635497,      -4.955628622
          0,           0,          99,      -5.491526615,      -5.577269435,      -5.787168011,      -4.952944253
          0,           0,         100,      -5.488203102,      -5.584877199,      -5.788907602,      -4.950330557
          0,           0,         101,      -5.485150467,      -5.592329877,      -5.790925481,      -4.947946933
          0,           0,         102,      -5.482498495,      -5.599667661,      -5.793277858,      -4.945923415
          0,           0,         103,       -5.48035847,      -5.606930547,       -5.79600387,      -4.944375174
          0,           0,         104,      -5.478809589,      -5.614158748,      -5.799116363,      -4.943382845
          0,           0,         105,      -5.477912609,      -5.621389093,      -5.802625413,      -4.943009966
          0,           0,         106,      -5.477748894,      -5.628661855,      -5.806525008,      -4.943344776
          0,           0,         107,      -5.478366406,      -5.635993009,       -5.81100177,      -4.944438118
          0,           0,         108,      -5.479774889,       -5.64344273,      -5.815878111,      -4.946303526
          0,           0,         109,      -5.481971247,      -5.651022133,      -5.821168176,      -4.948935091
          0,           0,         110,      -5.484967183,      -5.658713398,      -5.826791209,      -4.952347033
          0,           0,         111,      -5.488721264,      -5.666539683,      -5.832820695,      -4.956498093
          0,           0,         112,      -5.493255045,      -5.674484207,      -5.839337445,      -4.961412825
          0,           0,         113,      -5.498473641,      -5.682478152,      -5.846264069,      -4.966996572
          0,           0,         114,      -5.504369686,      -5.690492941,       -5.85362053,      -4.973243312
          0,           0,         115,      -5.510944142,      -5.698563662,      -5.861467997,      -4.980152337
          0,           0,         116,      -5.518226178,       -5.70674575,      -5.869857022,      -4.987756831
          0,           0,         117,      -5.526217033,      -5.715097423,      -5.878798644,      -4.996061675
          0,           0,         118,      -5.534879987,      -5.723651984,      -5.888274373,      -5.005030468
          0,           0,         119,      -5.544145949,       -5.73234677,      -5.898299381,      -5.014587471
          0,           0,         120,       -5.55393125,      -5.741179296,       -5.90884365,      -5.024649416
          0,           0,         121,      -5.564244759,      -5.750250555,      -5.919644344,      -5.035255263
          0,           0,         122,       -5.57501157,      -5.759247422,      -5.930600155,      -5.046317135
          0,           0,         123,       -5.58627738,      -5.768479776,      -5.942049138,      -5.057876892
          0,           0,         124,      -5.597866562,      -5.777663731,       -5.95404936,      -5.069723351
          0,           0,         125,       -5.60974976,      -5.786670974,      -5.966435629,      -5.081825985
          0,           0,         126,      -5.621930529,      -5.795526191,      -5.978991551,      -5.094194081
          0,           0,         127,      -5.634476211,      -5.804277299,      -5.991600946,      -5.106905123
          0,           0,         128,      -5.647375315,      -5.812972219,      -6.004207675,      -5.119950848
          0,           0,         129,      -5.660602749,      -5.821675258,      -6.016820158,      -5.133308995
          0,           0,         130,      -5.674095205,      -5.830415842,      -6.029474626,      -5.146916324
          0,           0,         131,      -5.687816374,        -5.8392384,      -6.042141921,       -5.16075869
          0,           0,         132,      -5.701658439,      -5.848156407,      -6.054707024,      -5.174743058
          0,           0,         133,      -5.715549825,      -5.856913497,      -6.067080668,      -5.188782354
          0,           0,         134,      -5.729395966,      -5.865277895,      -6.079182796,      -5.202759968
          0,           0,         135,      -5.743253364,      -5.873258718,      -6.091156476,      -5.216744678
          0,           0,         136,      -5.757017535,       -5.88075382,      -6.102699695,      -5.230600375
          0,           0,         137,      -5.770671345,      -5.887899194,      -6.113879905,      -5.244319605
          0,           0,         138,      -5.784245403,      -5.894796799,      -6.124743783,      -5.257948946
          0,           0,         139,      -5.797705285,      -5.901479902,      -6.135390605,       -5.27144814
          0,           0,         140,       -5.81101908,      -5.908035178,      -6.145953567,      -5.284783883
          0,           0,         141,      -5.824179158,      -5.914533091,      -6.156403749,      -5.297945715
          0,           0,         142,      -5.837081069,      -5.921134184,      -6.166582689,      -5.310846245
          0,           0,         143,      -5.849743749,      -5.927829742,       -6.17665863,      -5.323500444
          0,           0,         144,      -5.862173387,      -5.934586106,      -6.186721405,      -5.335901286
          0,           0,         145,      -5.874332721,       -5.94127521,      -6.196738348,      -5.347996284
          0,           0,         146,      -5.886175594,      -5.947829115,      -6.206713516,      -5.359727937
          0,           0,         147,      -5.897727018,      -5.954257779,      -6.216631601,      -5.371121643
          0,           0,         148,      -5.908980606,      -5.960583318,      -6.226438691,      -5.382178269
          0,           0,         149,      -5.919928193,      -5.966827057,      -6.236121684,      -5.392899808
          0,           0,         150,      -5.930614153,      -5.972980573,        -6.2457314,      -5.403332561
          0,           0,         151,      -5.940977744,      -5.978908104,       -6.25530371,       -5.41339692
          0,           0,         152,      -5.951039054,      -5.984563995,      -6.264840411,      -5.423110555
          0,           0,         153,      -5.960851612,      -5.989947926,      -6.274300345,       -5.43252257
          0,           0,         154,      -5.970418155,      -5.995036442,      -6.283674289,      -5.441638311
          0,           0,         155,       -5.97975027,      -5.999854782,      -6.292946655,      -5.450476264
          0,           0,         156,      -5.988852392,      -6.004439232,       -6.30214378,      -5.459046374
          0,           0,         157,      -5.997743172,      -6.008826297,      -6.311231821,      -5.467370094
          0,           0,         158,      -6.006447252,      -6.013055526,      -6.320229242,      -5.475483943
          0,           0,         159,      -6.014990968,      -6.017175062,       -6.32918998,      -5.483422109
