"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.383357633,      -3.228179236,      -3.238901497,      -2.677921587,      0.1602964193,    0.001493184071,                 0,                 0,                 0,    -6.0620627e-05,      0.1602964193,    0.001493184071,                 0,    0.009315143019
          0,           0,           1,      -3.362803248,      -3.131963101,      -3.244815891,      -2.639573715,      0.1050299635,   -0.001994068734,                 0,                 0,                 0,  -0.0007786955678,      0.1050299635,   -0.001994068734,                 0,    -0.01898571291
          0,           0,           2,      -3.172653922,      -3.025073257,      -3.093288923,      -2.476771313,      0.1082304436,    0.003160448383,                 0,                 0,                 0,  -0.0009486441478,      0.1082304436,    0.003160448383,                 0,     0.02920110348
          0,           0,           3,      -3.116733561,      -2.973485295,      -3.125200814,      -2.428380195,      0.1110042586,    0.002614565954,                 0,                 0,                 0,   -0.001408339415,      0.1110042586,    0.002614565954,                 0,     0.02355374458
          0,           0,           4,      -3.131708925,      -2.983663871,      -3.119816874,      -2.441193726,      0.1049198084,   -0.001977904002,                 0,                 0,                 0,   -0.001840775188,      0.1049198084,   -0.001977904002,                 0,    -0.01885157848
          0,           0,           5,      -3.114225509,       -2.96984797,      -3.126006569,      -2.424709055,      0.1006951883,  -0.0002773956496,                 0,                 0,                 0,   -0.001545611179,      0.1006951883,  -0.0002773956496,                 0,   -0.002754805412
          0,           0,           6,       -3.10137721,      -2.961955319,      -3.122817554,      -2.415543677,     0.09821671615,    0.002918950911,                 0,                 0,                 0,   -0.001405562201,     0.09821671615,    0.002918950911,                 0,     0.02971949201
          0,           0,           7,      -3.107389772,      -2.977246457,      -3.124952374,      -2.425035613,     0.09710611782,    0.003944452835,                 0,                 0,                 0,   -0.001141743074,     0.09710611782,    0.003944452835,                 0,     0.04062002399
          0,           0,           8,      -3.118661933,      -3.001903878,      -3.138273538,      -2.438257938,     0.09695566035,    0.004309564459,                 0,                 0,                 0,  -0.0005926422878,     0.09695566035,    0.004309564459,                 0,     0.04444881757
          0,           0,           9,       -3.12836917,      -3.025390489,       -3.15236556,      -2.449234292,     0.09718150608,    0.004716167974,                 0,                 0,                 0,   3.442795299e-05,     0.09718150608,    0.004716167974,                 0,     0.04852948019
          0,           0,          10,      -3.135373922,      -3.045748859,      -3.163192816,      -2.457558104,     0.09741216043,    0.004945475526,                 0,                 0,                 0,   0.0005839223162,     0.09741216043,    0.004945475526,                 0,     0.05076856425
          0,           0,          11,      -3.141993185,      -3.065930959,       -3.17206947,      -2.465648761,     0.09750521799,    0.005192735567,                 0,                 0,                 0,   0.0009713522446,     0.09750521799,    0.005192735567,                 0,     0.05325597618
          0,           0,          12,       -3.14945324,      -3.087202659,      -3.180461266,      -2.474382314,     0.09755739527,    0.005329169675,                 0,                 0,                 0,    0.001122765968,     0.09755739527,    0.005329169675,                 0,     0.05462599386
          0,           0,          13,      -3.157665084,      -3.107577721,      -3.189199097,      -2.483286757,     0.09759561319,    0.004950992082,                 0,                 0,                 0,    0.001017949029,     0.09759561319,    0.004950992082,                 0,     0.05072965802
          0,           0,          14,      -3.163764858,      -3.124121121,      -3.197027386,      -2.489585017,     0.09759147976,     0.00415426298,                 0,                 0,                 0,   0.0007458112263,     0.09759147976,     0.00415426298,                 0,     0.04256788595
