"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
6640, 2.759778135920176e+00, 1.167210881514261e+00, 1.010818551753828e+00, 1.775026305605142e+00, 1.299713347923834e-02, 4.109526408562033e+00, 1.020377741460486e+00, 1.009456879961366e+00, 1.477186491959881e+00, 1.293824854634060e-02
6641, 2.992876851053194e+00, 1.357856644935632e+00, 1.016229341056054e+00, 1.786324897095471e+00, 1.935304971106510e-02, 4.132454950132255e+00, 1.024908955670458e+00, 1.008540999815440e+00, 1.479392493654535e+00, 1.581520994949745e-02
6642, 3.159186957625628e+00, 1.501493346342113e+00, 1.000492310320075e+00, 1.772306041751302e+00, 3.079520349417261e-03, 4.075289277024146e+00, 1.002209197851280e+00, 1.001716042705671e+00, 1.495854272190160e+00, 1.402665302399816e-03
6643, 3.740891255211969e+00, 2.192681956785966e+00, 8.489676289017195e-01, 1.604170355508936e+00, -1.269955886108182e-01, 3.513245353845837e+00, 7.952653626984135e-01, 9.367440354907538e-01, 1.655165923030740e+00, -1.299902459057692e-01
6644, 3.707614447850813e+00, 2.114191107463549e+00, 8.470286929604731e-01, 1.601417298259883e+00, -1.287334427525148e-01, 3.505800689708075e+00, 7.928699269398923e-01, 9.360602935051833e-01, 1.656872830922776e+00, -1.315111574984811e-01
6645, 3.408864689749409e+00, 1.770592563127517e+00, 9.132351812693621e-01, 1.669764532351928e+00, -7.660497251216389e-02, 3.747539399348103e+00, 8.871291455090462e-01, 9.714136771165238e-01, 1.569506204159580e+00, -7.166403459743101e-02
6646, 3.323883713832151e+00, 1.632810368514620e+00, 9.853020802766211e-01, 1.752581733025524e+00, -1.297855773573040e-02, 4.017081814577949e+00, 9.833262428177113e-01, 9.979946886356363e-01, 1.504848072130412e+00, -1.058651249669124e-02
6647, 3.547790118103028e+00, 1.898495211962485e+00, 8.925677488502741e-01, 1.647403974374694e+00, -9.363517271376820e-02, 3.671332517390995e+00, 8.584488080007837e-01, 9.617743965167468e-01, 1.593157351327660e+00, -8.987377269791515e-02
6648, 3.660801802705350e+00, 2.018622542233711e+00, 8.766044869243537e-01, 1.632732281464581e+00, -1.056008238937800e-01, 3.613947015171318e+00, 8.348207556880277e-01, 9.523345683719598e-01, 1.616437679206188e+00, -1.048757106742682e-01
6649, 2.674374759576160e+00, 6.466433598930382e-01, 9.936031313940640e-01, 1.749852732417296e+00, -4.978827321028218e-04, 4.042053929897567e+00, 1.000481961849423e+00, 1.006923116723382e+00, 1.483291105507917e+00, 3.060075234432850e-04
6650, 2.914189338191691e+00, 7.046284002394828e-01, 9.936339098679272e-01, 1.750907529893830e+00, -5.781762281716363e-04, 4.042682770492728e+00, 1.000009322011664e+00, 1.006416258624450e+00, 1.484512947981879e+00, 5.918737564256405e-06
6651, 3.191624366175644e+00, 6.546390775196919e-01, 9.932732302515406e-01, 1.749744535232218e+00, -3.568313817785433e-04, 4.040949782321645e+00, 9.999118611060366e-01, 1.006683589824337e+00, 1.483868485971123e+00, -5.596120251645632e-05
6652, 2.703285322633289e+00, 1.090683049398607e+00, 9.989459059018347e-01, 1.761686099599825e+00, 1.895976341469022e-03, 4.065009820912122e+00, 1.004640651351826e+00, 1.005700754581751e+00, 1.486238139840543e+00, 2.946445302746673e-03
6653, 2.642994501919151e+00, 7.508133607042889e-01, 9.946919362788723e-01, 1.752893759336753e+00, -1.358070146599701e-04, 4.047048745465990e+00, 1.001012831036772e+00, 1.006354625515058e+00, 1.484661537310952e+00, 6.430673249347935e-04
6654, 2.642329591866733e+00, 8.447954312177556e-01, 9.959629063025546e-01, 1.755999550371443e+00, 4.515904588775118e-04, 4.052656049887610e+00, 1.001855699438501e+00, 1.005916679324758e+00, 1.485717464147326e+00, 1.178221865714676e-03
6655, 2.669377530935809e+00, 1.023642813358521e+00, 9.950283947140647e-01, 1.757207285080980e+00, -1.520208092477428e-03, 4.050293313194430e+00, 9.994757897843792e-01, 1.004469616238030e+00, 1.489207666567811e+00, -3.328318829338214e-04
6656, 2.655450744519929e+00, 9.255616472314034e-01, 9.966185187239421e-01, 1.758134464564870e+00, 5.424594835303858e-04, 4.055817107108219e+00, 1.002021875259337e+00, 1.005421689878203e+00, 1.486911130731453e+00, 1.283730323388750e-03
6657, 2.727299103433784e+00, 1.017466020255094e+00, 9.958872071188430e-01, 1.758260663441665e+00, -4.705513558822607e-04, 4.053555112927184e+00, 1.000572463024171e+00, 1.004704604971162e+00, 1.488640765528348e+00, 3.634685867749700e-04
6658, 1.816170112639984e+01, 6.760869482114132e-01, 9.934686854043384e-01, 1.749958141885058e+00, -9.910112528637809e-05, 4.041679155308204e+00, 1.000174423073523e+00, 1.006749822885917e+00, 1.483708825953180e+00, 1.107448085858909e-04
6659, 1.901642142412489e+01, 6.185921433147263e-01, 9.929251262542809e-01, 1.747832805438737e+00, 5.493885880399276e-05, 4.038880252508721e+00, 1.000214763270778e+00, 1.007341577752188e+00, 1.482282523495315e+00, 1.363576322397647e-04
6660, 1.996099267584461e+01, 6.199901280182544e-01, 9.928158286773682e-01, 1.747341044771870e+00, 2.554016130427679e-04, 4.038285126495470e+00, 1.000255204076388e+00, 1.007493207888245e+00, 1.481917099383877e+00, 1.620343342144019e-04
6661, 9.244585791646731e+00, 7.374207749761009e+00, 9.580721285970017e-01, 1.731127845328351e+00, -3.689002337701950e-02, 3.920064666877010e+00, 9.421513837749885e-01, 9.833825195965908e-01, 1.540296263833450e+00, -3.672928014286445e-02
6662, 9.614328655148290e+00, 7.779546183500361e+00, 9.637330322114052e-01, 1.736977572413592e+00, -3.136894444509449e-02, 3.940910889563056e+00, 9.500342422214439e-01, 9.857857004667282e-01, 1.534450917807958e+00, -3.172429065305148e-02
6663, 9.852678345834981e+00, 8.114773991128486e+00, 9.715808649188352e-01, 1.745109268650380e+00, -2.435092070163181e-02, 3.969851491807967e+00, 9.609213877512314e-01, 9.890287287939802e-01, 1.526572650026573e+00, -2.481181730080549e-02
6664, 1.001077697875029e+01, 8.419655171983273e+00, 9.820895504564148e-01, 1.755757064285199e+00, -1.519676205311029e-02, 4.008522780676531e+00, 9.755816786253745e-01, 9.933734435642699e-01, 1.516035290102862e+00, -1.550369611087335e-02
6665, 8.815659398483922e+00, 6.796925791253736e+00, 9.448736433053444e-01, 1.717276546282102e+00, -4.915409196908564e-02, 3.871402718862917e+00, 9.238310229318397e-01, 9.777296990739485e-01, 1.554071215579569e+00, -4.836125528137163e-02
6666, 9.275261155542010e+00, 7.224781905054895e+00, 9.477996617821343e-01, 1.720007697228493e+00, -4.599913499881429e-02, 3.882001648035894e+00, 9.280816350739108e-01, 9.791959973153526e-01, 1.550494609097197e+00, -4.566245392132647e-02
6667, 1.041678803316712e+01, 8.795762266198622e+00, 9.831807731396170e-01, 1.757014521566034e+00, -1.392066104162010e-02, 4.012617160521991e+00, 9.770252636766740e-01, 9.937391885285892e-01, 1.515149120751301e+00, -1.458713417354034e-02
6668, 1.082902243638880e+01, 9.156155805448723e+00, 9.829580976966766e-01, 1.757129056973086e+00, -1.380166602119121e-02, 4.011969613789900e+00, 9.765427522450781e-01, 9.934734293693379e-01, 1.515793032490792e+00, -1.489349063804563e-02
6669, 1.128547366031681e+01, 9.567277410829346e+00, 9.819592266302924e-01, 1.756398627143910e+00, -1.476049902855310e-02, 4.008435823228353e+00, 9.750073001731062e-01, 9.929203512033360e-01, 1.517133315094571e+00, -1.586838084247225e-02
6670, 1.140210118210608e+01, 9.854360938483071e+00, 9.931691675639306e-01, 1.768292121180560e+00, -4.968809759477159e-03, 4.050007972138854e+00, 9.903256239409235e-01, 9.971368990139093e-01, 1.506923085475149e+00, -6.142460989889848e-03
6671, 1.414719621172083e+01, 1.349754111860440e+01, 1.031929893607228e+00, 1.805553617071761e+00, 2.742095569065221e-02, 4.192157000266751e+00, 1.044886579021856e+00, 1.012555780673565e+00, 1.469727355808598e+00, 2.849941525197193e-02
6672, 1.339096933915139e+01, 1.269591862343553e+01, 1.031228279766622e+00, 1.804698598065945e+00, 2.803934642288221e-02, 4.189497819725887e+00, 1.043984950810907e+00, 1.012370365800260e+00, 1.470173358596897e+00, 2.792695289581421e-02
6673, 1.383455309060282e+01, 1.292222667996806e+01, 1.024977122454829e+00, 1.799176549702879e+00, 2.260625092544790e-02, 4.166777698284951e+00, 1.034980433106443e+00, 1.009759545293709e+00, 1.476457286721176e+00, 2.220979879774142e-02
6674, 1.290332661414005e+01, 1.211883844543959e+01, 1.027685742592870e+00, 1.801241400706142e+00, 2.458312020254405e-02, 4.176453808762768e+00, 1.039050934157953e+00, 1.011059014535326e+00, 1.473329081733235e+00, 2.479424390981131e-02
6675, 1.238059085172537e+01, 1.155490031613506e+01, 1.024792178178559e+00, 1.798993050261466e+00, 2.175960854745790e-02, 4.166091948157743e+00, 1.034728313024354e+00, 1.009695755937028e+00, 1.476611228776547e+00, 2.204972255514546e-02
6676, 1.189534218667758e+01, 1.098648315261523e+01, 1.021706877327086e+00, 1.796355171131737e+00, 1.908316975281397e-02, 4.154929035828389e+00, 1.030233463236110e+00, 1.008345432626754e+00, 1.479863677404497e+00, 1.919584967372084e-02
6677, 1.207370597557584e+01, 1.081172788849384e+01, 1.009329845389481e+00, 1.784710580914278e+00, 8.306440670179795e-03, 4.109651849093543e+00, 1.012697226711698e+00, 1.003336254582780e+00, 1.491942605654993e+00, 8.061731245522568e-03
6678, 1.193410500716124e+01, 1.050294124137685e+01, 1.001888113234467e+00, 1.777344780279441e+00, 1.803014050385422e-03, 4.082273699814567e+00, 1.002308582057510e+00, 1.000419676426428e+00, 1.498985915578678e+00, 1.465766385720741e-03
6679, 1.179880005174923e+01, 1.024368321716062e+01, 9.953441086470696e-01, 1.771094203039264e+00, -3.656284706255075e-03, 4.058331162931181e+00, 9.930402843666107e-01, 9.976853991896428e-01, 1.505596202488507e+00, -4.418867068818582e-03
6680, 1.457936954498300e+01, 1.369093990325900e+01, 1.027674565942347e+00, 1.800925481122104e+00, 2.171464567080261e-02, 4.176241495156863e+00, 1.039206455853763e+00, 1.011221344084585e+00, 1.472938351357331e+00, 2.489298784365908e-02
6681, 1.774693741173544e+01, 8.873363568711444e-01, 9.954412270628391e-01, 1.757268051287330e+00, -3.921616034258896e-05, 4.051636294499914e+00, 1.000227932751938e+00, 1.004808627128316e+00, 1.488389831969686e+00, 1.447192075796109e-04
6682, 3.659507588903336e+00, 6.149670424633786e-01, 9.933245195987275e-01, 1.749099343293850e+00, 1.112801040744455e-04, 4.040788296812888e+00, 1.000333640082988e+00, 1.007056224170418e+00, 1.482970271122586e+00, 2.118349733259092e-04
6683, 4.304014696753227e+00, 6.060134384002136e-01, 9.935846905172003e-01, 1.748843207957005e+00, 4.993196589242890e-04, 4.041487420673436e+00, 1.000954883528249e+00, 1.007417780367784e+00, 1.482098874872547e+00, 6.062752560311931e-04
6684, 5.109663277138312e+00, 6.049057460063426e-01, 9.937179869750603e-01, 1.749032350646496e+00, 5.604591630090248e-04, 4.042006754343366e+00, 1.001112029369702e+00, 1.007440785506107e+00, 1.482043433405882e+00, 7.060503934618732e-04
6685, 1.433445077006952e+01, 6.537747339638578e-01, 9.935413157920362e-01, 1.750082356077654e+00, 1.133956197404265e-05, 4.041972759558269e+00, 1.000249418054671e+00, 1.006751709421653e+00, 1.483704278371925e+00, 1.583606696324107e-04
6686, 7.001401485003065e+00, 5.476709191054716e-01, 9.926582943176187e-01, 1.746106056973564e+00, -1.432275652317568e-05, 4.037162879831732e+00, 1.000577963711332e+00, 1.007978243307943e+00, 1.480748311782951e+00, 3.669610865600757e-04
6687, 9.045240879269151e+00, 5.997215740230096e-01, 9.932641099309322e-01, 1.748586038968721e+00, -2.409222369189189e-05, 4.040337847987215e+00, 1.000477509831963e+00, 1.007262318077246e+00, 1.482473544818575e+00, 3.031808456907494e-04
6688, 1.161833369060559e+01, 6.615085335606488e-01, 9.935987733462993e-01, 1.750101045395755e+00, 4.564206861669276e-05, 4.042164982316731e+00, 1.000348792354220e+00, 1.006793505778180e+00, 1.483603526966398e+00, 2.214554629969848e-04
6689, 6.148139169250064e+00, 6.244893167958057e-01, 9.936291877903545e-01, 1.749343300280627e+00, 2.079306882798191e-04, 4.041880519822508e+00, 1.000787608040949e+00, 1.007204317605156e+00, 1.482613333435560e+00, 5.000685974280886e-04
6690, 1.541276008472585e+01, 7.619095772020572e-01, 9.946063366478064e-01, 1.754066680522330e+00, 2.395751509815478e-06, 4.047367236891076e+00, 1.000259921557736e+00, 1.005684243807438e+00, 1.486277955286791e+00, 1.650295604671031e-04
6691, 1.617045058957385e+01, 8.875692763138711e-01, 9.955220616869807e-01, 1.757504450307210e+00, -6.440491545219424e-06, 4.052012568151039e+00, 1.000261894814530e+00, 1.004761153278228e+00, 1.488504352372025e+00, 1.662824219235878e-04
6692, 3.978779727041383e+00, 2.383433779150927e+00, 8.519873018105113e-01, 1.607649145341540e+00, -1.249244728347792e-01, 3.524433286879380e+00, 7.994022698065952e-01, 9.382795589885313e-01, 1.651335272001118e+00, -1.273636382180348e-01
6693, 4.276840910856884e+00, 2.604974253152100e+00, 8.537964222122012e-01, 1.609330981410448e+00, -1.235983618074169e-01, 3.530917675848939e+00, 8.020991668927994e-01, 9.394501382595942e-01, 1.648417499395827e+00, -1.256513226077465e-01
