"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.350267693,      -3.195087724,      -3.205822856,      -2.644831646,      0.1302139692,    0.004623349671,                 0,                 0,                 0,    0.001170601286,      0.1302139692,    0.004623349671,                 0,     0.03550578865
          0,           0,           1,      -3.236028351,      -2.998960364,      -3.204626252,      -2.545086866,      0.1323978335,    -0.01359894573,                 0,                 0,                 0,  -0.0007233965771,      0.1323978335,    -0.01359894573,                 0,     -0.1027127512
          0,           0,           2,      -3.186205849,      -2.973317282,      -3.188556827,      -2.492381203,       0.105421057,    -0.01069381431,                 0,                 0,                 0,  -7.330436811e-05,       0.105421057,    -0.01069381431,                 0,     -0.1014390731
          0,           0,           3,      -3.152872749,        -2.9636585,      -3.162256008,      -2.458462102,     0.09422814601,   -0.002819387899,                 0,                 0,                 0,    0.000104380353,     0.09422814601,   -0.002819387899,                 0,    -0.02992086779
          0,           0,           4,       -3.12399011,        -2.9510205,      -3.139347874,      -2.432141675,     0.09494828486,  -0.0005489112333,                 0,                 0,                 0,  -0.0009349405242,     0.09494828486,  -0.0005489112333,                 0,   -0.005781160072
          0,           0,           5,      -3.119170294,      -2.973651581,      -3.134226434,      -2.429255708,       0.098470306,  -0.0003502072717,                 0,                 0,                 0,   -0.001505844724,       0.098470306,  -0.0003502072717,                 0,   -0.003556475916
          0,           0,           6,      -3.118064768,      -3.002407048,      -3.138418256,      -2.429995858,      0.1002573651,    0.001142450573,                 0,                 0,                 0,  -0.0009537223972,      0.1002573651,    0.001142450573,                 0,     0.01139517852
          0,           0,           7,      -3.113785797,      -3.017819169,      -3.140849537,      -2.427512768,       0.100042681,     0.00347175117,                 0,                 0,                 0,    2.48665721e-05,       0.100042681,     0.00347175117,                 0,     0.03470270023
          0,           0,           8,       -3.11156818,      -3.031989612,      -3.140573582,      -2.426861026,     0.09915854393,    0.004653737585,                 0,                 0,                 0,   0.0005845046262,     0.09915854393,    0.004653737585,                 0,     0.04693229045
          0,           0,           9,       -3.11175517,      -3.048915633,      -3.140773884,      -2.428271127,     0.09849605059,    0.003687598436,                 0,                 0,                 0,   0.0004723465227,     0.09849605059,    0.003687598436,                 0,     0.03743904872
          0,           0,          10,      -3.110120284,      -3.063308827,      -3.141180518,      -2.427600951,     0.09817092077,    0.001080820027,                 0,                 0,                 0,   -5.97566411e-05,     0.09817092077,    0.001080820027,                 0,      0.0110095741
          0,           0,          11,      -3.105343692,      -3.074955639,      -3.140365651,      -2.423906527,     0.09793237953,   -0.001906973793,                 0,                 0,                 0,   -0.000632342873,     0.09793237953,   -0.001906973793,                 0,    -0.01947235227
          0,           0,          12,      -3.100214148,      -3.087129199,      -3.138834285,      -2.420442839,     0.09765892712,   -0.004043551286,                 0,                 0,                 0,   -0.001029935286,     0.09765892712,   -0.004043551286,                 0,    -0.04140483011
          0,           0,          13,      -3.098537505,      -3.100082442,      -3.138577234,      -2.420908198,     0.09735631707,   -0.004707468859,                 0,                 0,                 0,   -0.001257570643,     0.09735631707,   -0.004707468859,                 0,    -0.04835298828
          0,           0,          14,      -3.101744186,      -3.112209473,      -3.141195385,      -2.425969038,     0.09699227428,   -0.004025997912,                 0,                 0,                 0,   -0.001421876125,     0.09699227428,   -0.004025997912,                 0,    -0.04150843912
          0,           0,          15,      -3.107990164,      -3.123980925,      -3.147053208,      -2.433301633,     0.09657948247,   -0.002455776139,                 0,                 0,                 0,   -0.001611804903,     0.09657948247,   -0.002455776139,                 0,    -0.02542751396
          0,           0,          16,       -3.11643961,      -3.136681922,      -3.155993339,      -2.442581657,     0.09621969274,  -0.0004769812371,                 0,                 0,                 0,   -0.001813953424,     0.09621969274,  -0.0004769812371,                 0,   -0.004957210146
          0,           0,          17,      -3.127737205,      -3.150335085,      -3.167795415,       -2.45515708,     0.09594993101,    0.001527362231,                 0,                 0,                 0,   -0.001938485922,     0.09594993101,    0.001527362231,                 0,     0.01591832547
          0,           0,          18,      -3.141159986,      -3.164490238,      -3.182122799,      -2.470334865,     0.09582847494,    0.003171453408,                 0,                 0,                 0,   -0.001919512368,     0.09582847494,    0.003171453408,                 0,     0.03309510467
          0,           0,          19,      -3.156368571,      -3.179777183,      -3.198947305,      -2.487197284,     0.09587405239,    0.004251008092,                 0,                 0,                 0,   -0.001735851862,     0.09587405239,    0.004251008092,                 0,      0.0443395057
