"Density_0","Density_1","Density_2","Density_3","Density_4","Momentum:0","Momentum:1","Momentum:2","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity_tr","Thermal_Conductivity_ve","Heat_Flux","Y_Plus","Points:0","Points:1","Points:2"
1.147677656263e-03,1.084906398319e-05,1.561050339660e-05,1.510281499861e-08,3.473609103821e-04,9.244609832764e+00,6.546439124122e-08,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001174927e-01,7.130443584174e-03,1.025985367596e-02,9.926180609909e-06,2.282996326685e-01,4.760059509277e+02,9.010114746094e+02,9.010002441406e+02,8.979943275452e+00,2.124266842429e-07,3.909077349817e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130441650748e-02,2.939675236121e-03,0.000000000000e+00,0.000000000000e+00,-5.999999865890e-02,0.000000000000e+00,0.000000000000e+00
1.147677539848e-03,1.084879113478e-05,1.561059252708e-05,1.514789715884e-08,3.473611141089e-04,9.244609832764e+00,1.616208749056e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130264770240e-03,1.025991234928e-02,9.955811947293e-06,2.282997816801e-01,4.760035705566e+02,9.010068969727e+02,9.010001220703e+02,8.979966163635e+00,1.270563245725e-07,3.909063525498e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130420416594e-02,2.939663361758e-03,0.000000000000e+00,0.000000000000e+00,-5.587431415915e-02,3.009165637195e-02,0.000000000000e+00
1.147677423432e-03,1.084877021640e-05,1.561059798405e-05,1.515141967445e-08,3.473611432128e-04,9.244609832764e+00,1.311131683224e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130250800401e-03,1.025991700590e-02,9.958126611309e-06,2.282997965813e-01,4.760033874512e+02,9.010065307617e+02,9.010001220703e+02,8.979968070984e+00,1.203569155450e-07,3.909062434104e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130418926477e-02,2.939662430435e-03,0.000000000000e+00,0.000000000000e+00,-5.715603008866e-02,2.517771720886e-02,0.000000000000e+00
1.147677539848e-03,1.084879295377e-05,1.561059070809e-05,1.514770353594e-08,3.473611141089e-04,9.244609832764e+00,1.167107512856e-07,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130265701562e-03,1.025991234928e-02,9.955683708540e-06,2.282997816801e-01,4.760035705566e+02,9.010068969727e+02,9.010001220703e+02,8.979966163635e+00,1.273645295896e-07,3.909063525498e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130420416594e-02,2.939663361758e-03,0.000000000000e+00,0.000000000000e+00,-5.819588899612e-02,2.020695805550e-02,0.000000000000e+00
1.147677539848e-03,1.084897212422e-05,1.561053250043e-05,1.511804903487e-08,3.473609685898e-04,9.244609832764e+00,1.541679068850e-07,0.000000000000e+00,3.455438671875e+04,4.552039337158e+01,7.543001174927e-01,7.130383048207e-03,1.025987323374e-02,9.936193237081e-06,2.282996773720e-01,4.760051574707e+02,9.010099487305e+02,9.010001831055e+02,8.979950904846e+00,1.835670531136e-07,3.909072620445e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130434200168e-02,2.939671045169e-03,0.000000000000e+00,0.000000000000e+00,-5.899550020695e-02,1.519192568958e-02,0.000000000000e+00
1.147677539848e-03,1.084891209757e-05,1.561055250932e-05,1.512787939362e-08,3.473610267974e-04,9.244609832764e+00,5.502948141611e-08,0.000000000000e+00,3.455439062500e+04,4.552038955688e+01,7.543001174927e-01,7.130343932658e-03,1.025988627225e-02,9.942654287443e-06,2.282997220755e-01,4.760046386719e+02,9.010089111328e+02,9.010001831055e+02,8.979956626892e+00,1.648839429436e-07,3.909069710062e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130429729819e-02,2.939668484032e-03,0.000000000000e+00,0.000000000000e+00,-5.989104509354e-02,5.077295936644e-03,0.000000000000e+00
1.147677423432e-03,1.084879204427e-05,1.561059070809e-05,1.514788117163e-08,3.473611141089e-04,9.244609832764e+00,4.219854332632e-08,0.000000000000e+00,3.455439062500e+04,4.552038192749e+01,7.543000578880e-01,7.130264770240e-03,1.025991234928e-02,9.955800123862e-06,2.282997816801e-01,4.760035705566e+02,9.010068969727e+02,9.010001220703e+02,8.979966163635e+00,1.270107645723e-07,3.909063525498e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130420416594e-02,2.939663361758e-03,0.000000000000e+00,0.000000000000e+00,-5.955864861608e-02,1.014483999461e-02,0.000000000000e+00
1.147677889094e-03,1.084967516363e-05,1.561030512676e-05,1.500215596195e-08,3.473604447208e-04,9.244609832764e+00,1.929172697146e-07,0.000000000000e+00,3.455438671875e+04,4.552043151855e+01,7.543002963066e-01,7.130844518542e-03,1.025972235948e-02,9.860022146313e-06,2.282993048429e-01,4.760113525391e+02,9.010218505859e+02,9.010004272461e+02,8.979892730713e+00,4.040039129904e-07,3.909108272637e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130488589406e-02,2.939701778814e-03,0.000000000000e+00,0.000000000000e+00,-5.820217356086e-02,7.658721413463e-03,0.000000000000e+00
1.147678005509e-03,1.084988161892e-05,1.561023782415e-05,1.496829860059e-08,3.473602700979e-04,9.244609832764e+00,2.673563983535e-07,0.000000000000e+00,3.455438671875e+04,4.552044296265e+01,7.543002963066e-01,7.130980025977e-03,1.025967858732e-02,9.837769539445e-06,2.282991856337e-01,4.760131530762e+02,9.010253906250e+02,9.010004882812e+02,8.979875564575e+00,4.685221028922e-07,3.909118458978e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130504608154e-02,2.939710859209e-03,0.000000000000e+00,0.000000000000e+00,-5.851538106799e-02,0.000000000000e+00,0.000000000000e+00
1.147677656263e-03,1.084908126359e-05,1.561049793963e-05,1.509991065518e-08,3.473608812783e-04,9.244609832764e+00,2.863207839710e-07,0.000000000000e+00,3.455438671875e+04,4.552039718628e+01,7.543001174927e-01,7.130455225706e-03,1.025984995067e-02,9.924272490025e-06,2.282996177673e-01,4.760061340332e+02,9.010117797852e+02,9.010002441406e+02,8.979942321777e+00,2.181725022865e-07,3.909078077413e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.130442768335e-02,2.939675934613e-03,0.000000000000e+00,0.000000000000e+00,-5.435146391392e-02,3.493629023433e-02,0.000000000000e+00
