"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
52, 1.662675227231764e+01, 2.700789313161889e+00, 9.996343797958993e-01, 9.466642696389923e-01, 1.841164775602885e-02, 2.947131228894488e+00, 9.994844653465986e-01, 9.998500307189001e-01, 8.005813609512648e-01, -1.150746994199493e-03
53, 1.485143399691677e+01, 4.189199049462463e+00, 9.996785979073106e-01, 9.466379949917889e-01, 1.832554181014070e-02, 2.947243514781634e+00, 9.995478987968015e-01, 9.998692588690177e-01, 8.005146289343777e-01, -1.009154471425215e-03
54, 1.306551758195264e+01, 4.500762985055364e+00, 9.996785141403405e-01, 9.466324177802862e-01, 1.820277215485504e-02, 2.947241379939433e+00, 9.995500395467134e-01, 9.998714840903252e-01, 8.005070883837123e-01, -1.004376011800451e-03
55, 1.919183964064801e+01, 1.004541438681739e+00, 9.984082417316127e-01, 9.467661719755687e-01, 1.812972241659089e-02, 2.943841751585577e+00, 9.979118069781102e-01, 9.995027737825546e-01, 8.017854406795271e-01, -4.661145138146841e-03
56, 1.878155663175599e+01, 9.953737759365170e-01, 9.989342810548297e-01, 9.466283250602178e-01, 1.841537391949114e-02, 2.945238289898855e+00, 9.986151782158852e-01, 9.996805567243047e-01, 8.011800012219045e-01, -3.091120053827700e-03
57, 1.814889734935891e+01, 9.670010424150118e-01, 9.992287273169438e-01, 9.462179124456906e-01, 1.851916677464501e-02, 2.945920383531208e+00, 9.990956259349955e-01, 9.998667958813537e-01, 8.005239437399664e-01, -2.018692109385141e-03
58, 6.311241991027811e-01, 1.326172105475215e-01, 6.260790591167738e-01, 9.032486776969826e-01, -7.583317641470359e-02, 1.953042263317671e+00, 5.187552138066535e-01, 8.285778069920996e-01, 1.344227292118196e+00, -1.074207112038720e+00
59, 6.296801985268050e-01, 1.076234547573831e-01, 6.196004306673493e-01, 8.977370385720114e-01, -7.715907849143502e-02, 1.934490616662336e+00, 5.117288646448026e-01, 8.259014024467961e-01, 1.352407318232154e+00, -1.089890927132138e+00
60, 6.268565883244056e-01, 7.653773960472580e-02, 6.131611253767996e-01, 8.933264342836836e-01, -7.785590962811198e-02, 1.916482025216865e+00, 5.043147146318555e-01, 8.224831838808180e-01, 1.362859779912857e+00, -1.106440369125323e+00
61, 6.280992391421657e-01, 9.093020966071873e-02, 6.159464321939262e-01, 8.958747196715988e-01, -7.784688111991539e-02, 1.924546689268287e+00, 5.072466051568139e-01, 8.235238953330134e-01, 1.359676759009688e+00, -1.099895970632112e+00
62, 6.229254323592459e-01, 5.369392552274323e-02, 6.082681607962713e-01, 8.888667895235339e-01, -7.715058038676068e-02, 1.902298333364982e+00, 4.991807013157337e-01, 8.206589354640338e-01, 1.368440771164573e+00, -1.117900220277381e+00
63, 6.245392349129444e-01, 6.397050498514313e-02, 6.101077185304944e-01, 8.900392024324391e-01, -7.757719361003607e-02, 1.907426067245529e+00, 5.013156473922263e-01, 8.216838308482564e-01, 1.365305030066128e+00, -1.113134715642352e+00
64, 6.190259244327961e-01, 4.385353578891091e-02, 6.071875481771805e-01, 8.888693292019900e-01, -7.634611292997855e-02, 1.899555695776211e+00, 4.976570162773902e-01, 8.196100492696061e-01, 1.371650579515820e+00, -1.121301302952254e+00
65, 6.250062188518891e-01, 7.558492700061833e-02, 6.132570946356228e-01, 8.938019124293397e-01, -7.770571113422386e-02, 1.916915849518413e+00, 5.042597848090972e-01, 8.222649019799955e-01, 1.363527475499433e+00, -1.106562980336837e+00
66, 1.189265262640421e+01, 5.501844535248103e+00, 9.996129757459282e-01, 9.466837480816549e-01, 1.811861639281597e-02, 2.947079891367440e+00, 9.994548526287501e-01, 9.998418156616464e-01, 8.006134795363136e-01, -1.216846810825643e-03
67, 1.618033981323200e+01, 1.175570964813200e+01, 9.995021884311949e-01, 9.467322382750774e-01, 1.847787620024410e-02, 2.946808934131702e+00, 9.993055847224974e-01, 9.998032983709559e-01, 8.007645143871813e-01, -1.550034101568260e-03
