"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
221, 1.733945324850140e+00, 0.000000000000000e+00, -6.848980422843567e+00, 1.000361421445281e+00, 9.987839370746039e-01, -7.329141879189546e-05, 5.237643328912124e-02, 3.034827662717243e+00, 1.013940816032959e+00, 1.000057813849183e+00, 8.393036117726900e-01, 8.498456230405794e-04
222, 1.197329316919330e+00, 8.497114627653775e-01, -5.122209952758897e-03, 9.920017660574389e-01, 8.305555108940136e-01, 6.073744635694953e-02, 1.096202021525750e-01, 2.969412527565227e+00, 1.045521699183942e+00, 1.039896321793937e+00, 6.970603606312581e-01, 6.401161192500827e-02
223, 9.926380035648584e-01, 1.105020356987567e-02, 1.295556956392152e-03, 1.078964442127003e+00, 8.976795639717080e-01, 1.305805733708606e-02, -1.136040683251793e-01, 3.227638168084109e+00, 1.139260645501800e+00, 1.041802510246489e+00, 6.898229337261057e-01, 2.514895045607242e-01
224, 1.394001100882728e+00, 1.434002664687815e+00, 1.096266550066292e-03, 1.103554221216282e+00, 9.262181032232689e-01, -1.478139924666246e-01, -1.003400017111833e-01, 3.305486571286259e+00, 1.160934393186847e+00, 1.037966740939910e+00, 7.043374653960816e-01, 2.948369999308165e-01
225, 4.667868215845481e-01, 8.064489380703228e-01, 5.263763984537295e-03, 1.104257852935336e+00, 8.918158524704558e-01, 1.258821909322049e-01, 2.447354068623583e-01, 3.305025650773084e+00, 1.164243257291218e+00, 1.040261849751491e+00, 6.956762971151069e-01, 3.014547281395590e-01
226, 8.473342633328904e-01, 0.000000000000000e+00, -1.826159780433269e-02, 9.645925138371397e-01, 9.928129313921473e-01, 1.144611905108880e-03, 1.000731171049961e-01, 2.936035125906625e+00, 9.679655363301007e-01, 9.901145540994638e-01, 8.727641878552520e-01, -9.110071378267516e-02
227, -6.647692314380714e+01, 6.498419255290320e+01, -3.684933388244026e+01, 9.999994865245437e-01, 9.985711335402055e-01, 1.079679203775170e-06, 5.338304913971811e-02, 3.033787789112626e+00, 1.013516201215238e+00, 1.000000817362379e+00, 8.394975941004920e-01, 6.159876000388921e-07
228, -5.698725098622457e+01, 5.523828106564223e+01, -6.083736951862858e+01, 9.999995212193781e-01, 9.985711065055616e-01, -3.344666102818951e-07, 5.338061804190403e-02, 3.033787924898226e+00, 1.013516325177641e+00, 1.000000904976841e+00, 8.394973965868778e-01, 8.639124051690318e-07
229, 7.670355333753609e-01, 1.211723398053078e+00, -2.350021220831424e-02, 8.935908945705954e-01, 8.765189880215503e-01, 1.427873563434504e-02, -6.284083165963888e-02, 2.706799589987651e+00, 9.098357134126567e-01, 1.004601175141188e+00, 8.237910122605988e-01, -2.073603596175633e-01
230, 7.337961117503900e+01, 2.145635947702655e+01, -6.445973395688742e+01, 1.000001435666339e+00, 9.985740321444931e-01, 1.115231541989683e-05, 5.337816379498434e-02, 3.033793695025455e+00, 1.013517899909282e+00, 1.000000544260236e+00, 8.394982834663993e-01, 4.013375686895416e-06
231, 1.022571785655060e+00, 0.000000000000000e+00, 1.306427489430462e-02, 1.075803576381847e+00, 9.143953467788491e-01, -2.091681822139806e-03, -2.027385253955532e-02, 3.221159891732848e+00, 1.132945928531550e+00, 1.039071985537778e+00, 7.001752632924999e-01, 2.388600706202229e-01
232, 7.960821295318748e-01, 1.348220030151925e+00, -1.541387971884857e-02, 1.046152121320620e+00, 9.780911643103042e-01, 7.867213385195890e-02, -2.503478193140375e-01, 3.164395602727253e+00, 1.069701541480634e+00, 1.008874669953972e+00, 8.090596034223423e-01, 1.123712965183921e-01
233, 1.387371930453576e+00, 1.479524240784356e+00, 0.000000000000000e+00, 9.612155133078565e-01, 8.706774489255416e-01, 2.892316102002243e-02, 4.701538249501461e-01, 2.924452129882654e+00, 9.658806079684906e-01, 9.914529562254480e-01, 8.682966663745159e-01, -9.527057050589539e-02
234, 1.363902310861503e+00, 1.476017976116160e+00, -6.259438025426160e-03, 9.654062619860557e-01, 9.263181015955679e-01, 2.173093824570032e-01, 1.327668131597662e-01, 2.927493809300945e+00, 9.798001685622667e-01, 1.001375208045153e+00, 8.348206239034990e-01, -6.743144931834323e-02
235, 1.231541206971372e+00, 0.000000000000000e+00, -7.234947079855090e-01, 1.005837787708699e+00, 1.002498278576602e+00, -3.392288223227926e-03, 4.581417965458937e-02, 3.050847480979011e+00, 1.020085381415212e+00, 1.000640353840067e+00, 8.373227679362588e-01, 1.313897638754735e-02
236, 1.357307298607623e+00, 1.482115487513519e+00, 3.961764183188904e-03, 9.067929681871664e-01, 8.671929805994270e-01, -2.011004525959567e-01, 1.202662753970318e-01, 2.748601655013988e+00, 9.214664026228211e-01, 1.002630237647614e+00, 8.305386142870053e-01, -1.840989811972345e-01
237, 1.009986320982335e+00, 0.000000000000000e+00, 5.509400592027021e-01, 9.752083043959321e-01, 1.027487344509270e+00, 2.030502131454440e-03, -1.684666610162961e-02, 2.973956317099084e+00, 9.730096835887792e-01, 9.844399013772726e-01, 8.915883850254526e-01, -8.101241926531834e-02
238, -7.283749311600256e+00, 2.467593613114149e+01, 9.663356131291854e+01, 9.999994521389897e-01, 9.985678343094485e-01, 6.232983057115241e-06, 5.337619434999893e-02, 3.033785162815009e+00, 1.013516607979274e+00, 1.000001253087772e+00, 8.394943671531278e-01, 1.429515671169668e-06
239, -9.457914124624267e-03, 0.000000000000000e+00, 6.470868699562971e-02, 1.103568942101669e+00, 9.445104183304229e-01, 1.372036772966972e-02, 2.038267391391313e-01, 3.311228253972234e+00, 1.155252483280901e+00, 1.032872888150947e+00, 7.233234100701258e-01, 2.834731801189255e-01
240, 7.287167176029216e-01, 3.822111096029057e-01, 3.726812519454091e-02, 8.369219281978280e-01, 9.574455203672311e-01, -5.047570819167611e-03, -4.892042962712641e-02, 2.576372752943681e+00, 8.109060066640980e-01, 9.559936488929056e-01, 9.835456060151607e-01, -4.052197731146808e-01
241, 6.416904293470512e-01, 1.067155331277957e+00, -1.874323536445275e-02, 9.524074677891144e-01, 9.052430439005470e-01, 4.796163734577245e-02, -8.127899263453651e-02, 2.877597966702632e+00, 9.770860017582480e-01, 1.012230539368645e+00, 7.973899927705576e-01, -7.285978292638064e-02
242, 5.059058429880253e+00, 0.000000000000000e+00, -5.672020049972559e+00, 9.999809479884987e-01, 9.977390631650425e-01, -2.872680107942420e-04, 5.294958682435398e-02, 3.033492599293528e+00, 1.013735839883288e+00, 1.000236070039259e+00, 8.386976423325272e-01, 4.398933236990921e-04
243, 9.983252752138925e-01, 3.609762053840411e-03, 3.328146843628939e-04, 1.122315835875398e+00, 8.692316498228716e-01, 1.969845329106768e-02, -1.098038533258489e-01, 3.342297556192962e+00, 1.200057623614000e+00, 1.055009683831200e+00, 6.382053220947166e-01, 3.730834607851233e-01
244, 1.412930232687137e+00, 1.476017976116159e+00, -2.141870802335056e-04, 9.201964903121745e-01, 7.809211228997299e-01, 6.992863567648280e-01, 1.441402889767782e-01, 2.834042108116891e+00, 8.902741129403444e-01, 9.545806120909196e-01, 9.880258332444858e-01, -2.464835605621878e-01
245, 1.485694890417051e-01, 0.000000000000000e+00, 1.379344853193714e+00, 9.954721168536889e-01, 9.985668276227275e-01, 5.990931126271403e-03, 5.219359440822094e-02, 3.021334720460513e+00, 1.007645133019104e+00, 9.987296614025435e-01, 8.438106303780172e-01, -1.174152040466892e-02
246, 1.336182861230372e+00, 1.270573250108938e+00, 2.569706334034203e-03, 1.030475245540621e+00, 7.559988620825110e-01, 1.740103931911881e-02, -8.207760482879412e-02, 3.059243361819909e+00, 1.111404728023653e+00, 1.064153096649188e+00, 6.007039191354238e-01, 1.957776696044285e-01
247, 1.356637694755053e+00, 1.473434863921482e+00, 7.040661040223484e-03, 9.415877377189692e-01, 8.372233652157142e-01, -2.027163508308666e-01, -1.039365621587502e-01, 2.836286902748868e+00, 9.746062021936146e-01, 1.021263506811235e+00, 7.654948154319338e-01, -7.781938205564744e-02
248, 9.708025589950182e-01, 0.000000000000000e+00, 3.482567604184510e-01, 9.696875268709557e-01, 9.893409559411264e-01, -2.795225483202201e-03, -6.373792591357889e-02, 2.948099859717751e+00, 9.765218854710378e-01, 9.936183612654396e-01, 8.610457209867252e-01, -7.398801550080104e-02
249, 1.050003527423404e+00, 1.779915836846429e-01, -3.604031993983345e-10, 1.125186835587953e+00, 9.025617833321934e-01, 8.826506465595692e-02, 7.099945230678571e-02, 3.357894750483613e+00, 1.196080207773412e+00, 1.048829992873100e+00, 6.626958273214746e-01, 3.651286291039480e-01
250, 1.124680250750828e+00, 0.000000000000000e+00, -7.969105189177412e-01, 1.010466986714588e+00, 1.008728664241311e+00, 4.286327674292528e-03, 4.806966353169952e-02, 3.065377379711043e+00, 1.024291297560627e+00, 1.000163014334848e+00, 8.389459956342050e-01, 2.155080867837756e-02
251, 8.991274414326915e-01, 7.786564140943035e-02, -1.492133735582019e-02, 9.884962197860556e-01, 9.969189001270184e-01, 9.653148580390793e-03, 1.099024839279354e-01, 3.003065432476729e+00, 9.976808255134403e-01, 9.958319349220524e-01, 8.536026634670117e-01, -3.167013541599607e-02
252, 5.601649367651673e+01, 5.476593928615198e+01, 6.215178461069542e+01, 1.000003920097328e+00, 9.985779317116399e-01, -1.193692319157752e-05, 5.338227827698688e-02, 3.033803772564105e+00, 1.013520782352350e+00, 1.000000903830303e+00, 8.394995002627226e-01, 9.778261823800706e-06
253, 1.011599633562680e+00, 6.108994306630227e-02, -6.885084625266267e-04, 1.118710381339331e+00, 9.301152635142693e-01, 2.714959171340425e-02, 1.426209108364952e-01, 3.347281284996692e+00, 1.180481477200878e+00, 1.041144346935448e+00, 6.923274129270079e-01, 3.339311679588795e-01
254, 8.355395004488518e-01, 1.434279670172528e+00, 1.095965635373658e-02, 8.032087896265507e-01, 8.495941995631688e-01, 1.698468026417769e-01, 4.214934760737699e-01, 2.487130622557647e+00, 7.637006474318006e-01, 9.381324166574692e-01, 1.039699555718155e+00, -4.996304915792756e-01
255, 2.684831764220405e+00, 0.000000000000000e+00, 1.413509285906883e+00, 9.977380197637168e-01, 1.008813596509879e+00, -4.524591659612750e-03, 3.846926071020012e-02, 3.030324176764732e+00, 1.007826495270353e+00, 9.966408557871641e-01, 8.508747910417982e-01, -1.137879590217050e-02
256, 1.299013749209732e+00, 1.476017976116160e+00, 1.332955189843411e-02, 9.216713886558437e-01, 8.601264940700882e-01, -2.674892730777447e-01, -7.674894191650251e-02, 2.791163028987890e+00, 9.391225041709519e-01, 1.005346055603990e+00, 8.212332556206663e-01, -1.487867781009729e-01
257, -9.631193430025807e+01, 2.419740034778934e+01, -1.176848026516506e+01, 1.000000403513788e+00, 9.985743413197768e-01, -8.849529491701108e-08, 5.338102697975888e-02, 3.033790980787240e+00, 1.013516423180911e+00, 1.000000119378282e+00, 8.394997157360834e-01, 1.059918945944816e-06
258, 1.040280066481330e+00, 0.000000000000000e+00, -3.679430446993592e-03, 1.068672061730999e+00, 9.543742682310913e-01, -3.505713361276841e-03, 1.221078814045557e-02, 3.211237706821274e+00, 1.114004682566046e+00, 1.028518238083833e+00, 7.393114651155855e-01, 2.009775786892156e-01
259, 1.032282756573289e+00, 1.802012092086670e-01, -2.270391689055082e-03, 1.092655937142547e+00, 1.000478131659736e+00, 4.655039272420258e-02, 1.095339023786807e-01, 3.291514617077115e+00, 1.130797840439168e+00, 1.021106350399815e+00, 7.660563395122779e-01, 2.345638944354587e-01
260, 1.260608902511994e+00, 9.590810488619469e-01, -1.092731082847091e-03, 1.019609987751938e+00, 8.379375978289088e-01, 2.094400227261509e-02, 1.071848006734108e-01, 3.047671222269743e+00, 1.079001863598298e+00, 1.044137155564050e+00, 6.808904132900468e-01, 1.309719407537200e-01
261, -1.104045358954086e+00, 9.343556436057146e+01, -3.561708012270068e+01, 9.999978003088368e-01, 9.985670673665508e-01, 4.560285798976496e-06, 5.337981097769755e-02, 3.033782854222544e+00, 1.013515583302187e+00, 1.000001893909052e+00, 8.394950040017571e-01, -6.198385031908061e-07
262, -1.483027666518012e+00, 0.000000000000000e+00, 2.591448391519748e+00, 1.000184665343994e+00, 9.995353809466845e-01, -1.568669733957828e-04, 5.161300007697328e-02, 3.034545124859130e+00, 1.013508059427271e+00, 9.998076408526433e-01, 8.401535876110358e-01, -1.566758833515536e-05
263, -6.052596322803083e-03, 0.000000000000000e+00, -5.141132101272206e-03, 1.377141992427244e+00, 7.198657140763082e-01, 1.034149774569125e-02, -1.149228536686318e-01, 4.036361672685356e+00, 1.537352795164794e+00, 1.101448655768945e+00, 4.234674223990264e-01, 1.047673803886711e+00
264, -3.602545133269754e+01, 9.321074235491582e+01, -3.731536670186165e+00, 1.000001484338586e+00, 9.985774774321297e-01, 1.798498652429918e-06, 5.337880570711504e-02, 3.033795396503101e+00, 1.013517200403046e+00, 9.999998054111945e-01, 8.395014696429290e-01, 2.614363215691640e-06
265, 8.398276063383175e-01, 1.410772279695505e+00, -1.659241071507865e-02, 9.207877762404789e-01, 8.338508193855089e-01, 7.161090354224695e-02, -1.359684041115777e-01, 2.773473700863950e+00, 9.532356442579659e-01, 1.021433658881440e+00, 7.648868179780811e-01, -1.205604979269448e-01
266, 1.057909081624329e+00, 4.907478892119003e-01, -9.851255043481751e-03, 1.008657491628267e+00, 9.120814296302927e-01, 4.687645181558859e-02, 9.719672116944822e-02, 3.035431742524385e+00, 1.046913315977321e+00, 1.024086030182181e+00, 7.553719698377304e-01, 6.679484551176575e-02
267, 1.102727146979788e+00, 0.000000000000000e+00, -2.230561185962188e-01, 1.026954567853728e+00, 9.864635165904108e-01, -9.463568988977034e-04, 6.405646573624411e-02, 3.104794292275242e+00, 1.051604644346383e+00, 1.010347337019481e+00, 8.039500138833365e-01, 7.617750224988919e-02
268, 1.025626758762531e+00, 3.275390567606051e-01, -8.211691533091132e-03, 1.015239889552080e+00, 9.621150242470353e-01, 1.594931356637199e-02, 1.212565648747117e-01, 3.067347613939390e+00, 1.041638435406601e+00, 1.012319866843402e+00, 7.970781621272082e-01, 5.624508437032594e-02
269, 1.136850763396057e+00, 5.042825028998085e-01, -5.963982057361569e-04, 1.085493733882627e+00, 8.489408518039891e-01, 1.234442994091187e-01, 1.563300604161696e-01, 3.238159241740245e+00, 1.155165577476511e+00, 1.049992881641524e+00, 6.581350453323680e-01, 2.832993685101451e-01
270, 3.984414900464338e+01, 4.374962972811846e+01, 8.061273899792954e+01, 1.000003235919909e+00, 9.985800905730808e-01, -1.405960330341368e-05, 5.337148239254397e-02, 3.033802444113098e+00, 1.013519482310181e+00, 1.000000305305015e+00, 8.395016518974017e-01, 7.178177485300808e-06
271, 9.799751679439147e-01, 1.500842057528380e+00, 0.000000000000000e+00, 7.963140940706757e-01, 7.995499779640798e-01, 3.187449654970155e-02, 3.220592058493925e-01, 2.435565619588079e+00, 7.873607161549736e-01, 9.755707641055925e-01, 9.206588100808145e-01, -4.523103541329295e-01
272, -4.213032186245869e-02, 0.000000000000000e+00, 1.756568559894731e-01, 1.043264244766087e+00, 9.893716785805707e-01, -4.095417990033624e-03, 6.515791918380916e-02, 3.150627810645223e+00, 1.071781395674869e+00, 1.013634368675924e+00, 7.924806736590210e-01, 1.165310049068604e-01
273, 7.624991903750736e-01, 7.931772301776612e-01, 3.714027521314672e-02, 7.888663224375055e-01, 9.541488164887254e-01, -9.051355638706977e-02, -2.562917352567174e-02, 2.447027753835453e+00, 7.457552601865861e-01, 9.327437464658284e-01, 1.056459415347876e+00, -5.355212660697045e-01
274, 1.400549178208071e+00, 1.476017976116160e+00, -1.746699039309429e-03, 8.728788511129860e-01, 8.456211447829265e-01, 3.934665007572672e-01, 2.270596957679039e-01, 2.674239703390362e+00, 8.585675874378177e-01, 9.704875189841795e-01, 9.371453593947239e-01, -3.098966115672413e-01
275, 1.385560328533636e+00, 1.465785363859300e+00, 3.246053490845541e-03, 9.830447561076222e-01, 8.110330674320534e-01, -8.549314480220403e-02, -1.117518515234398e-01, 2.940381459117514e+00, 1.038300835517411e+00, 1.042123883592629e+00, 6.885976266550191e-01, 4.956988459194545e-02
276, 8.848178032628675e-01, 1.490782284556456e+00, 6.197347818293324e-03, 7.516033268581075e-01, 8.780688992239168e-01, 5.142134832633562e-02, 2.726464133366826e-01, 2.334010860057242e+00, 7.079573349554543e-01, 9.293682435408194e-01, 1.066920923346331e+00, -6.111171165319681e-01
277, 8.547912122023253e-01, 1.396892935017629e+00, 1.997687324465552e-02, 6.044750196840194e-01, 8.179749255107357e-01, -9.954160095129441e-02, 7.023080816745064e-02, 1.909129934457745e+00, 5.373650791294182e-01, 8.771230394087749e-01, 1.226354320713571e+00, -9.523016281840403e-01
278, 5.445673394442807e-02, 9.432567236413596e-02, 0.000000000000000e+00, 1.187886265004543e+00, 3.597722726029977e-01, 4.590956445083370e-01, 2.028626026659098e-01, 3.479961825400447e+00, 1.327776876978312e+00, 1.102858201044884e+00, 4.155779614514764e-01, 6.285219675137476e-01
279, 1.318258066578307e+00, 1.243603088720066e+00, -3.850658387381126e-03, 1.038475633658781e+00, 8.822921567195794e-01, 7.341507046422412e-02, 9.681392350382033e-02, 3.111279207614164e+00, 1.091748896427412e+00, 1.037279720720640e+00, 7.069169410204731e-01, 1.564660064119479e-01
280, 1.381419392518829e+00, 1.446571502760789e+00, -3.090437952102773e-03, 1.030827823642777e+00, 9.392368386145143e-01, 1.438700818545747e-01, 1.077813778039817e-01, 3.106786869556331e+00, 1.065288170097238e+00, 1.019648321285440e+00, 7.712528290528939e-01, 1.035445537516000e-01
281, 1.343537552924098e+00, 1.447724761489899e+00, 7.735396140506979e-03, 9.792142924641455e-01, 9.082136103919740e-01, -1.212272760650417e-01, -1.169132219575174e-01, 2.955317765841591e+00, 1.007861529823290e+00, 1.015529541251578e+00, 7.858259274826924e-01, -1.130872679629613e-02
282, 2.422307043856538e-01, 2.711556197655487e-01, 3.251387907983206e-02, 7.197221917970028e-01, 8.376661925671989e-01, -9.376175030791886e-02, 1.068673546132530e-01, 2.223957032814451e+00, 6.889785923026220e-01, 9.445180691745521e-01, 1.019736944136886e+00, -6.490746018376327e-01
283, -2.704150480348062e-01, 0.000000000000000e+00, -5.094097475325725e-01, 1.028765058374848e+00, 9.959104293583995e-01, 1.852819669789473e-03, 5.000973216934978e-02, 3.112167444213375e+00, 1.051559092379062e+00, 1.008525571433953e+00, 8.102684481763044e-01, 7.608639831524668e-02
284, 1.058011206258323e+00, 2.466655106935359e-01, 1.396915021253660e-03, 1.030625724255083e+00, 7.830416675579921e-01, 8.874251449023450e-02, -7.157700202905395e-02, 3.066261764309647e+00, 1.104995463426983e+00, 1.057861845495029e+00, 6.266793628089274e-01, 1.829591404110898e-01
285, 1.396732814129721e+00, 1.476725063196854e+00, -2.130257073215326e-03, 8.322967127966854e-01, 8.070972021276128e-01, 4.523673958282618e-01, 2.915889063718284e-01, 2.567640135980476e+00, 8.009188534779610e-01, 9.494667800792074e-01, 1.004182692722807e+00, -4.251940794869547e-01
286, 9.969260529187641e-01, 9.399413546880481e-16, -3.804843189357845e-04, 1.145944664760152e+00, 9.435151921319088e-01, 7.061147183822131e-03, 1.132059960853536e-01, 3.425430396274191e+00, 1.212557850785322e+00, 1.044018651575033e+00, 6.813457790771543e-01, 3.980839151277671e-01
287, -1.651935135595739e+01, 8.214342554159869e+01, -5.458542544553686e+01, 1.000005314905077e+00, 9.985789135217988e-01, -2.215385339420426e-06, 5.337385655005114e-02, 3.033807291489617e+00, 1.013522256560708e+00, 1.000000963569806e+00, 8.394987498636836e-01, 1.272667853902121e-05
288, 9.228141046284577e-01, 0.000000000000000e+00, 3.741545216817315e-01, 9.567883886574878e-01, 9.941065208066057e-01, 1.533057742547194e-04, -6.374417828674303e-02, 2.914171713206233e+00, 9.582432753920820e-01, 9.881646659437650e-01, 8.792534330662253e-01, -1.105452356587127e-01
289, 1.386204954903863e+00, 1.477219693431843e+00, 3.357912135454097e-03, 9.976819902515484e-01, 8.266892844175329e-01, -1.333695400766518e-01, 3.455523870126477e-02, 2.984806723579229e+00, 1.053116966049708e+00, 1.041487144134398e+00, 6.910235266441460e-01, 7.920214565653928e-02
290, 9.690875971917687e-01, 0.000000000000000e+00, 3.826091868715619e-03, 1.030487098687634e+00, 9.114459764465875e-01, -5.387968999924909e-04, -1.114839205077139e-01, 3.095956938467229e+00, 1.074739247216894e+00, 1.029034620739276e+00, 7.374266815153165e-01, 1.224467079909117e-01
291, 1.003119323318884e+00, 0.000000000000000e+00, 2.510618799220765e-03, 1.120593993152059e+00, 8.392284489098276e-01, -6.656403198563877e-03, -3.530648347901322e-02, 3.329513351562737e+00, 1.205872978101169e+00, 1.061751076118169e+00, 6.107154093739672e-01, 3.847141697594614e-01
292, 1.242771802862592e+00, 1.476017976116159e+00, -1.846807642500985e-02, 9.519946293225082e-01, 9.211323366214835e-01, 1.184935993664305e-01, 1.138129232289035e-01, 2.883527261671773e+00, 9.694857292131472e-01, 1.004792440403897e+00, 8.231346115699143e-01, -8.806032801658216e-02
293, -4.012964622992030e+00, 0.000000000000000e+00, -4.835963699421569e+00, 1.000202478135488e+00, 9.983440604986518e-01, 4.898753096079233e-05, 5.318751181975739e-02, 3.034277589839081e+00, 1.013847548532655e+00, 1.000124729081666e+00, 8.390761700253666e-01, 6.633106224338549e-04
294, 9.948939261131359e-01, 3.579117230525806e-01, -1.289226704418359e-02, 1.001449602457489e+00, 9.645987474378309e-01, 1.913513959321649e-02, 1.090837896462911e-01, 3.029602041850836e+00, 1.023570499796552e+00, 1.008458657712444e+00, 8.105000218001376e-01, 2.010921315022740e-02
295, 2.276452019352612e+01, 0.000000000000000e+00, 7.448992104496500e+01, 1.000000356276384e+00, 9.985933890727824e-01, 2.542225643914438e-06, 5.337192039434050e-02, 3.033798125318758e+00, 1.013511857666832e+00, 9.999956619872992e-01, 8.395171861538162e-01, -8.071109212526297e-06
296, 1.082756586181564e+00, 3.992927608390153e-01, -3.641028055289898e-03, 1.051516735633618e+00, 8.945173847788116e-01, 6.277073269987696e-02, 1.045408798317744e-01, 3.150592473960698e+00, 1.105217048485560e+00, 1.037052691411353e+00, 7.077680931717923e-01, 1.834023105282428e-01
297, 9.588529165040783e-01, 1.457661067429960e+00, 2.512777992605189e-02, 8.328865239577731e-01, 9.257803962716284e-01, -7.107504831593503e-02, 5.548153295599992e-02, 2.556218089496821e+00, 8.147280320594732e-01, 9.651532124194806e-01, 9.543216815242597e-01, -3.975757223239303e-01
298, 9.809205440045210e-01, 2.380220646408783e-01, -1.059252940316553e-02, 9.902724861337469e-01, 9.392747901218562e-01, 2.230755613258452e-02, 1.165072297559401e-01, 2.992112844871834e+00, 1.015822499118513e+00, 1.012121269491451e+00, 7.977714980691585e-01, 4.613211794149309e-03
299, 9.810188363846463e-01, 8.530479788046604e-02, 5.315519478231136e-03, 1.024237339004879e+00, 8.993351099057101e-01, 3.832176689178839e-02, -1.140920617206490e-01, 3.075830646293539e+00, 1.069570848066518e+00, 1.030334850525765e+00, 7.326678074083739e-01, 1.121099096901586e-01
300, 4.206088517758047e+00, 0.000000000000000e+00, 6.166800675577889e+00, 1.000740444621902e+00, 9.995720220843796e-01, 9.190889410664186e-04, 5.234184997591815e-02, 3.036093681249480e+00, 1.014208782493010e+00, 9.999432465436467e-01, 8.396928474187801e-01, 1.385778543143701e-03
301, 1.412670007043016e+00, 1.476272923252399e+00, 5.811237094304110e-07, 8.562296991508477e-01, 6.745347597597338e-01, 1.261134153095901e-01, 6.673440127433526e-01, 2.628173354015933e+00, 8.372497232964154e-01, 9.647930395817781e-01, 9.554770732431140e-01, -3.525323398500458e-01
302, 1.046019125688559e+00, 0.000000000000000e+00, -5.977666747463672e-02, 1.062503671612049e+00, 9.627803487943395e-01, -3.112154075478572e-03, 4.670770425585152e-02, 3.196552048709649e+00, 1.103724991829036e+00, 1.024943377362162e+00, 7.522813072994987e-01, 1.804181972151948e-01
303, 5.461082758990341e+01, 2.818851016172593e+01, -7.888640823873349e+01, 1.000004212463545e+00, 9.985751254644725e-01, 9.173259806167436e-06, 5.337618643746914e-02, 3.033802591008906e+00, 1.013521619181988e+00, 1.000001437131545e+00, 8.394964054863118e-01, 1.145192109897053e-05
304, 1.616895915470309e-01, 0.000000000000000e+00, -1.167914643635584e-01, 1.018792877078785e+00, 1.020265695967778e+00, -3.234199083684611e-03, -5.734370542314647e-02, 3.091686999040183e+00, 1.031679088621672e+00, 9.991441835579080e-01, 8.424052363887125e-01, 3.632639080046830e-02
305, -5.289772041641544e+01, 8.203951027939766e+01, -2.171059482979106e+01, 9.999981542929767e-01, 9.985697724338853e-01, 8.802045530106855e-07, 5.338423648955780e-02, 3.033783179891563e+00, 1.013514609392687e+00, 1.000000579000032e+00, 8.394977247508081e-01, -2.567657502616783e-06
306, 1.307076432399541e+00, 1.116028657860338e+00, -7.986074699957964e-04, 1.064827264607773e+00, 8.486015976085112e-01, 6.944909003856133e-02, 7.366424067586280e-02, 3.176330641082533e+00, 1.133350519600930e+00, 1.050157702485308e+00, 6.574867556049554e-01, 2.396692527589828e-01
307, 1.047359797065354e+00, 0.000000000000000e+00, 3.292151426256851e-02, 1.054186143516556e+00, 9.265387996866914e-01, -3.630411783307900e-03, -2.564073928889248e-02, 3.164007324787372e+00, 1.102606142296414e+00, 1.031982994071496e+00, 7.266082142867051e-01, 1.781804981499509e-01
308, 2.544207829605853e+00, 0.000000000000000e+00, 1.028745395892764e+01, 9.992451165234522e-01, 9.987290162109920e-01, -2.387891868350576e-05, 5.279926103741208e-02, 3.031751011066047e+00, 1.012499794222165e+00, 9.997521477183025e-01, 8.403422727813369e-01, -2.032197998545815e-03
309, 6.225584923122369e-01, 0.000000000000000e+00, 2.694642818174543e+00, 9.925266059836161e-01, 9.962076056292823e-01, -5.194388787473120e-04, 5.084014412551412e-02, 3.012542762273564e+00, 1.004515762660973e+00, 9.985826939605524e-01, 8.443086690964734e-01, -1.800026112093090e-02
310, -8.325270279812003e-03, 0.000000000000000e+00, 4.657350887100620e-03, 1.275587357742512e+00, 4.989089058438719e-01, 6.913188902767468e-03, 2.259375458466353e-01, 3.721235622636085e+00, 1.441456206334212e+00, 1.114963583045562e+00, 3.413853492949899e-01, 8.558806262255479e-01
311, 1.020375005592594e+00, 7.252647362854320e-02, -1.468905647224834e-10, 1.103430299476323e+00, 9.055133820025942e-01, 5.840664990432336e-02, -9.257500912306586e-03, 3.296551873360581e+00, 1.169367729293438e+00, 1.045624223915055e+00, 6.751604529114358e-01, 3.117036721440001e-01
312, 9.993054357586288e-01, 0.000000000000000e+00, -9.798183376830139e-03, 1.100701156777824e+00, 9.167979586165358e-01, 1.454113188432052e-03, 8.114481695105932e-02, 3.291996374522684e+00, 1.162877553638517e+00, 1.042399036764103e+00, 6.875478418807219e-01, 2.987233208341569e-01
313, 8.606456196624438e-01, 1.776502563495909e-01, 2.190605413156048e-02, 9.268608252295052e-01, 9.377571755102894e-01, 7.073043001815426e-03, -8.926353300701147e-02, 2.816268172592384e+00, 9.350208015269044e-01, 9.953508296637567e-01, 8.552230385738238e-01, -1.569901833890679e-01
314, 1.243854696604337e+00, 1.487762064463250e+00, 1.461410490791784e-02, 9.239378928703762e-01, 9.101246216776235e-01, -1.988813999278792e-01, 1.480955238519952e-01, 2.808622829701124e+00, 9.308359856349270e-01, 9.940307566235349e-01, 8.596612771996779e-01, -1.653598151730227e-01
315, 1.258793158040961e+00, 9.357673310598572e-01, 5.067178620455758e-04, 1.046710051452176e+00, 8.400210360881529e-01, -5.685144745954900e-02, -8.667048047538442e-02, 3.123740974463340e+00, 1.112614318319449e+00, 1.048787944342684e+00, 6.628602044555397e-01, 1.981968501960223e-01
